N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
818,1617,1018,207,794,224,29,0,12.0
782,1397,815,156,694,121,9,0,44.0
899,1818,1168,242,884,284,50,1,7.0
160,244,124,21,122,2,0,0,19.0
789,1940,1455,343,852,603,236,15,-39.0
797,1890,1382,319,850,532,190,7,-30.0
814,1779,1223,269,832,391,115,4,-11.0
810,1903,1365,309,876,489,151,8,-37.0
782,1541,971,198,754,217,33,0,14.0
729,1944,1728,512,384,1344,1176,343,1.0
770,1479,913,183,728,185,23,0,21.0
576,978,547,101,488,59,2,0,44.0
727,1938,1703,485,496,1207,946,217,7.0
638,1117,643,122,554,89,9,0,42.0
875,1908,1295,280,910,385,88,1,-18.0
838,1832,1248,271,870,378,92,2,-17.0
867,1912,1307,284,910,397,92,1,-22.0
812,1859,1312,293,866,446,127,2,-28.0
823,1894,1333,296,890,443,114,1,-34.0
832,1685,1084,225,818,266,49,2,6.0
762,1944,1502,362,832,670,280,14,-42.0
576,950,519,94,474,45,2,0,51.0
725,1950,1658,445,646,1012,658,103,-12.0
818,1774,1209,264,834,375,106,6,-11.0
168,256,130,22,128,2,0,0,20.0
778,1926,1439,336,862,577,202,6,-45.0
822,1943,1404,321,882,522,179,16,-38.0
448,716,380,67,358,22,0,0,45.0
16,24,12,2,12,0,0,0,2.0
728,1942,1719,502,426,1293,1090,296,3.0
851,1756,1147,241,848,299,60,1,1.0
732,1969,1636,427,710,926,549,78,-28.0
872,1796,1176,248,864,312,68,0,4.0
678,1193,687,130,594,93,5,0,42.0
844,1865,1277,278,886,391,93,2,-22.0
860,1903,1302,283,906,396,91,2,-24.0
816,1818,1241,268,874,367,70,0,-29.0
798,1875,1344,304,864,480,147,8,-37.0
228,356,185,32,178,7,0,0,25.0
879,1834,1203,253,888,315,58,1,-5.0
735,1960,1666,448,644,1022,672,105,-7.0
763,1945,1518,371,810,708,325,23,-35.0
752,1434,881,176,706,175,22,0,23.0
726,1940,1690,474,536,1154,868,186,2.0
744,1312,756,143,654,102,4,0,45.0
765,1882,1416,335,822,594,238,15,-36.0
841,1856,1273,278,878,395,100,3,-20.0
855,1890,1299,284,894,405,102,1,-20.0
464,756,408,73,378,30,0,0,43.0
778,1960,1524,372,816,708,328,22,-30.0
834,1683,1077,222,822,255,39,0,6.0
812,1592,999,203,780,219,32,0,16.0
821,1699,1112,234,820,292,59,1,0.0
857,1781,1176,250,852,324,77,1,2.0
616,1038,577,106,518,59,2,0,49.0
814,1559,962,193,766,196,27,0,24.0
821,1946,1412,323,886,526,174,7,-36.0
836,1723,1122,235,834,288,55,2,0.0
821,1902,1351,304,878,473,146,11,-34.0
508,792,411,71,396,15,0,0,56.0
845,1831,1250,273,862,388,107,1,-9.0
729,1947,1700,478,532,1168,883,189,4.0
856,1636,1010,203,802,208,32,0,27.0
845,1819,1216,259,878,338,63,1,-17.0
830,1909,1367,311,868,499,173,8,-23.0
778,1389,812,156,688,124,13,0,45.0
766,1962,1550,386,784,766,394,46,-32.0
128,196,100,17,98,2,0,0,15.0
870,1951,1361,302,910,451,131,4,-22.0
72,108,54,9,54,0,0,0,9.0
749,1966,1589,402,766,823,434,43,-30.0
829,1957,1421,326,886,535,185,9,-33.0
759,1981,1576,392,800,776,381,35,-38.0
815,1880,1344,305,858,486,164,9,-26.0
834,1627,1019,207,796,223,35,0,19.0
811,1698,1122,238,816,306,66,1,-3.0
825,1932,1391,316,886,505,160,3,-32.0
729,1944,1727,509,400,1327,1144,323,3.0
774,1343,766,144,668,98,7,0,53.0
794,1904,1398,323,858,540,188,6,-35.0
820,1760,1183,254,842,341,76,0,-11.0
817,1844,1298,291,850,448,144,7,-20.0
731,1943,1679,470,538,1141,867,199,-3.0
856,1580,946,185,782,164,16,0,37.0
777,1965,1515,365,840,675,285,13,-38.0
828,1773,1189,255,848,341,77,2,-11.0
732,1960,1643,435,676,967,608,96,-20.0
882,1806,1176,247,870,306,66,2,5.0
468,752,401,71,376,25,0,0,46.0
832,1859,1287,283,876,411,107,2,-23.0
725,1958,1647,436,678,969,602,91,-22.0
764,1378,810,156,684,126,10,0,40.0
742,1958,1607,415,724,883,510,66,-24.0
852,1770,1152,240,864,288,42,0,-6.0
496,788,416,73,394,22,0,0,51.0
844,1652,1035,210,810,225,32,0,17.0
40,60,30,5,30,0,0,0,5.0
842,1715,1103,228,838,265,39,0,2.0
820,1646,1054,218,800,254,46,0,10.0
728,1942,1715,495,460,1255,1022,256,6.0
738,1924,1533,382,774,759,376,34,-35.0
729,1944,1726,509,398,1328,1148,327,2.0
777,1976,1541,377,820,721,336,27,-35.0
722,1931,1571,397,760,811,411,32,-35.0
839,1879,1305,288,882,423,115,3,-23.0
828,1959,1429,330,878,551,203,14,-32.0
840,1867,1298,288,868,430,131,6,-17.0
866,1635,995,197,808,187,19,0,29.0
858,1867,1271,276,886,385,95,0,-14.0
857,1783,1165,244,866,299,51,1,-5.0
776,1490,921,185,732,189,26,0,22.0
768,1354,781,148,674,107,6,0,47.0
762,1914,1452,344,840,612,234,10,-44.0
706,1277,752,145,634,118,9,0,36.0
728,1942,1717,499,440,1277,1062,280,4.0
775,1910,1447,346,818,629,274,25,-34.0
626,1093,626,118,544,82,5,0,41.0
867,1707,1084,224,824,260,59,3,20.0
404,660,357,64,330,27,0,0,37.0
794,1894,1384,319,854,530,186,10,-35.0
867,1834,1218,259,882,336,70,1,-8.0
724,1184,641,115,592,49,0,0,66.0
845,1791,1186,251,866,320,59,1,-11.0
739,1943,1589,409,724,865,495,63,-24.0
732,1947,1609,418,710,899,527,70,-24.0
798,1956,1452,338,876,576,204,10,-44.0
725,1941,1694,476,532,1162,877,189,2.0
796,1874,1357,310,854,503,166,4,-31.0
728,1940,1720,505,410,1310,1120,312,3.0
780,1442,864,169,714,150,14,0,33.0
812,1918,1391,318,874,517,170,4,-33.0
734,1943,1619,426,682,937,579,84,-16.0
840,1662,1047,213,816,231,30,0,12.0
765,1949,1516,370,812,704,325,29,-38.0
124,192,99,17,96,3,0,0,14.0
898,1789,1142,236,868,274,53,0,15.0
508,828,447,80,414,33,0,0,47.0
847,1828,1234,266,872,362,84,1,-13.0
850,1753,1146,241,846,300,61,0,2.0
721,1946,1636,433,674,962,598,91,-22.0
840,1967,1416,322,900,516,167,6,-33.0
728,1941,1724,507,406,1318,1129,314,4.0
712,1236,704,132,616,88,4,0,48.0
256,396,204,35,198,6,0,0,29.0
823,1686,1097,230,814,283,58,1,4.0
424,668,350,61,334,16,0,0,45.0
729,1942,1723,505,416,1307,1110,303,5.0
763,1965,1512,361,858,654,249,7,-51.0
729,1947,1672,458,596,1076,755,141,-4.0
560,928,508,92,464,44,0,0,48.0
582,987,552,102,492,60,3,0,45.0
748,1935,1501,362,830,671,275,14,-48.0
826,1737,1155,247,828,327,81,4,-3.0
829,1874,1323,297,864,459,146,3,-19.0
84,128,65,11,64,1,0,0,10.0
731,1937,1612,422,692,920,553,71,-16.0
828,1618,1010,204,796,214,26,0,16.0
860,1626,990,196,804,186,18,0,28.0
738,1972,1650,435,690,960,592,86,-19.0
252,388,199,34,194,5,0,0,29.0
340,516,261,44,258,3,0,0,41.0
792,1448,860,167,718,142,12,0,37.0
785,1926,1462,350,824,638,278,19,-29.0
769,1955,1523,372,814,709,327,25,-35.0
846,1864,1284,282,876,408,112,2,-16.0
829,1887,1329,297,876,453,135,5,-26.0
859,1826,1222,262,872,350,82,1,-7.0
862,1699,1070,218,832,238,35,0,15.0
815,1828,1270,280,860,410,108,1,-23.0
852,1871,1282,280,884,398,103,2,-17.0
852,1729,1111,230,842,269,45,2,4.0
858,1673,1048,213,818,230,37,0,20.0
811,1705,1131,241,816,315,73,3,-4.0
825,1843,1269,277,876,393,91,1,-26.0
787,1972,1524,371,822,702,328,29,-32.0
753,1969,1605,413,732,873,505,69,-24.0
729,1943,1715,494,466,1249,1011,249,7.0
813,1909,1372,311,878,494,153,5,-35.0
730,1944,1716,496,456,1260,1032,262,6.0
882,1755,1107,225,864,243,27,0,9.0
880,1822,1187,248,886,301,50,0,-3.0
729,1954,1711,483,524,1187,906,199,3.0
842,1860,1295,289,856,439,148,10,-12.0
723,1943,1674,459,594,1080,755,139,-5.0
868,1620,979,193,800,179,20,0,34.0
838,1855,1293,288,858,435,139,4,-12.0
823,1883,1329,297,876,453,131,3,-28.0
766,1393,823,159,692,131,9,0,37.0
807,1985,1511,363,844,667,297,23,-30.0
817,1883,1343,304,862,481,159,9,-27.0
729,1944,1722,501,438,1284,1068,279,6.0
734,1273,725,136,634,91,5,0,50.0
797,1742,1183,256,830,353,82,3,-18.0
894,1775,1128,232,864,264,47,0,15.0
732,1958,1662,445,654,1008,650,96,-9.0
755,1944,1512,367,822,690,300,21,-44.0
753,1945,1554,390,768,786,409,41,-28.0
775,1925,1460,348,832,628,261,19,-38.0
854,1843,1232,262,892,340,59,0,-19.0
797,1841,1308,294,852,456,137,5,-30.0
817,1882,1337,301,868,469,146,7,-29.0
786,1411,827,159,700,127,11,0,43.0
807,1602,1015,208,782,233,38,1,12.0
845,1765,1169,249,844,325,77,1,0.0
824,1721,1132,239,830,302,61,2,-4.0
833,1609,998,201,790,208,29,1,21.0
808,1955,1439,333,880,559,195,10,-41.0
838,1663,1052,215,814,238,35,0,12.0
793,1778,1242,276,828,414,122,3,-19.0
822,1888,1334,298,880,454,128,2,-30.0
844,1696,1085,224,826,259,44,0,9.0
522,837,446,79,418,28,1,0,52.0
814,1921,1391,319,868,523,185,16,-35.0
756,1420,859,169,704,155,12,0,26.0
730,1956,1712,484,520,1192,916,206,2.0
843,1754,1150,242,848,302,58,1,-3.0
596,984,537,97,492,45,0,0,52.0
854,1898,1320,293,882,438,134,6,-17.0
708,1218,690,129,606,84,6,0,51.0
690,1203,689,130,598,91,7,0,46.0
572,978,550,102,488,62,2,0,42.0
801,1898,1383,318,858,525,182,7,-32.0
853,1850,1259,274,874,385,102,3,-12.0
584,944,506,90,472,34,0,0,56.0
839,1890,1317,291,888,429,114,1,-25.0
771,1900,1423,334,842,581,216,9,-40.0
672,1182,681,129,588,93,6,0,42.0
864,1698,1065,216,834,231,30,0,15.0
820,1544,939,186,762,177,20,0,29.0
780,1895,1431,342,810,621,275,22,-26.0
582,1007,572,107,502,70,3,0,40.0
802,1933,1426,332,860,566,213,16,-37.0
741,1935,1520,372,808,712,319,25,-46.0
854,1565,929,180,778,151,9,0,38.0
180,272,137,23,136,1,0,0,22.0
835,1782,1196,257,850,346,82,1,-8.0
724,1220,677,124,610,67,0,0,57.0
793,1928,1434,336,852,582,224,15,-37.0
878,1771,1138,236,860,278,51,0,9.0
40,60,30,5,30,0,0,0,5.0
813,1986,1496,356,856,640,274,23,-33.0
744,1370,817,159,680,137,10,0,32.0
779,1972,1522,368,836,686,300,21,-39.0
308,484,253,44,242,11,0,0,33.0
770,1911,1447,343,836,611,239,8,-37.0
819,1813,1251,275,852,399,109,3,-18.0
850,1766,1158,244,852,306,62,2,-2.0
796,1877,1349,305,868,481,141,2,-37.0
798,1914,1404,324,864,540,186,6,-36.0
730,1940,1643,443,628,1015,684,122,-10.0
727,1944,1667,453,616,1051,712,117,-3.0
736,1962,1627,423,716,911,530,64,-22.0
790,1533,953,192,754,199,25,0,18.0
733,1944,1683,469,552,1131,840,175,3.0
857,1811,1199,254,874,325,63,1,-9.0
839,1800,1208,259,862,346,76,1,-12.0
822,1926,1392,318,876,516,174,6,-30.0
680,1202,695,132,598,97,6,0,41.0
204,320,167,29,160,7,0,0,22.0
756,1332,771,147,660,111,12,0,48.0
748,1960,1553,384,802,751,356,32,-43.0
32,48,24,4,24,0,0,0,4.0
726,1942,1631,432,670,961,602,90,-17.0
826,1745,1158,246,840,318,65,0,-7.0
788,1434,852,166,708,144,18,0,40.0
895,1977,1364,300,928,436,121,3,-18.0
140,212,107,18,106,1,0,0,17.0
790,1475,890,175,730,160,15,0,30.0
752,1286,723,134,642,81,2,0,55.0
824,1836,1269,279,864,405,108,4,-22.0
839,1908,1352,304,880,472,148,1,-21.0
342,549,293,52,274,19,1,0,34.0
822,1852,1297,289,860,437,132,6,-22.0
856,1702,1075,219,836,239,30,0,10.0
845,1837,1249,271,872,377,93,1,-14.0
864,1856,1248,268,888,360,80,0,-12.0
830,1926,1361,303,904,457,118,2,-38.0
728,1941,1663,454,602,1061,737,134,-4.0
584,1022,589,112,506,83,10,0,39.0
826,1723,1139,242,826,313,71,0,0.0
808,1552,954,190,768,186,16,0,20.0
836,1516,897,174,750,147,16,0,43.0
850,1721,1108,230,836,272,49,0,7.0
816,1841,1288,286,860,428,121,2,-23.0
806,1951,1443,336,870,573,211,12,-38.0
304,488,260,46,244,16,0,0,30.0
492,808,439,79,404,35,0,0,44.0
870,1867,1261,273,884,377,99,4,-9.0
727,1945,1717,496,458,1259,1029,263,3.0
820,1772,1187,253,856,331,60,0,-18.0
656,1088,596,108,544,52,0,0,56.0
922,1765,1086,217,870,216,25,0,26.0
810,1909,1392,321,858,534,193,8,-28.0
806,1555,966,195,762,204,31,0,22.0
730,1955,1696,471,566,1130,823,164,0.0
805,1959,1475,351,844,631,271,21,-30.0
88,132,66,11,66,0,0,0,11.0
726,1943,1718,494,472,1246,999,240,7.0
821,1886,1329,296,882,447,122,3,-32.0
416,664,352,62,332,20,0,0,42.0
160,244,124,21,122,2,0,0,19.0
764,1364,797,153,676,121,12,0,44.0
450,737,400,72,368,32,1,0,41.0
710,1201,669,123,600,69,1,0,55.0
834,1745,1142,239,850,292,45,0,-8.0
596,994,548,100,496,52,2,0,50.0
727,1946,1705,487,488,1217,970,241,-1.0
750,1385,829,162,686,143,13,0,32.0
816,1856,1307,292,862,445,132,4,-25.0
830,1839,1266,277,870,396,99,0,-20.0
758,1953,1542,380,804,738,345,20,-33.0
878,1875,1258,270,896,362,83,0,-9.0
783,1972,1498,356,860,638,252,17,-47.0
766,1965,1531,373,824,707,317,24,-41.0
775,1934,1464,347,846,618,242,13,-42.0
871,1818,1195,252,878,317,62,1,-4.0
788,1430,850,166,704,146,22,0,42.0
544,916,510,94,456,54,4,0,44.0
834,1715,1115,233,832,283,51,0,1.0
887,1870,1241,264,898,343,74,1,-6.0
816,1518,915,180,750,165,18,0,33.0
834,1751,1155,244,846,309,59,0,-6.0
834,1777,1180,250,860,320,57,0,-13.0
727,1955,1686,464,588,1098,779,151,-6.0
799,1923,1403,322,874,529,175,11,-43.0
757,1968,1574,395,778,796,412,43,-32.0
728,1943,1726,507,410,1316,1123,310,4.0
784,1414,835,162,698,137,18,0,43.0
610,1023,567,104,510,57,3,0,50.0
722,1946,1666,455,602,1064,742,146,-13.0
723,1939,1660,453,602,1058,735,139,-9.0
730,1954,1674,455,618,1056,718,122,-5.0
324,512,269,47,256,13,0,0,34.0
763,1982,1587,399,780,807,422,45,-31.0
790,1886,1372,314,860,512,166,6,-38.0
808,1900,1383,318,858,525,184,4,-27.0
766,1375,804,154,684,120,7,0,41.0
610,1011,555,101,504,51,3,0,53.0
710,1233,703,132,614,89,5,0,48.0
88,140,74,13,70,4,0,0,9.0
811,1860,1336,306,836,500,188,13,-19.0
818,1531,925,182,758,167,15,0,30.0
802,1403,807,153,696,111,11,0,53.0
851,1648,1027,208,806,221,36,1,22.0
871,1738,1105,227,848,257,42,1,11.0
796,1955,1462,343,866,596,223,10,-40.0
786,1423,837,161,708,129,7,0,39.0
820,1975,1451,335,892,559,191,6,-39.0
808,1934,1402,319,890,512,154,4,-43.0
741,1957,1573,395,776,797,405,41,-38.0
785,1985,1533,371,840,693,305,21,-38.0
736,1394,851,169,688,163,18,0,24.0
862,1952,1378,310,896,482,160,10,-22.0
742,1327,778,150,656,122,15,0,43.0
240,368,188,32,184,4,0,0,28.0
860,1596,959,188,790,169,16,0,35.0
864,1698,1065,216,834,231,30,0,15.0
360,560,290,50,280,10,0,0,40.0
831,1853,1282,282,872,410,109,3,-22.0
829,1739,1140,239,846,294,47,1,-9.0
783,1938,1490,363,802,688,334,37,-28.0
756,1936,1533,382,774,759,388,40,-29.0
729,1944,1722,501,438,1284,1068,279,6.0
644,1084,601,110,542,59,0,0,51.0
564,904,481,85,452,29,0,0,56.0
372,600,321,57,300,21,0,0,36.0
256,392,200,34,196,4,0,0,30.0
652,1098,610,112,548,62,2,0,52.0
798,1927,1436,338,844,592,239,16,-31.0
770,1929,1498,367,794,704,341,32,-28.0
893,1787,1140,235,870,270,47,1,11.0
580,954,520,94,476,44,2,0,52.0
725,1953,1665,451,624,1041,705,129,-14.0
788,1546,968,196,760,208,26,0,14.0
863,1734,1105,227,848,257,38,1,7.0
738,1351,805,157,668,137,15,0,35.0
788,1849,1331,302,850,481,149,2,-32.0
731,1954,1667,449,640,1027,674,101,-5.0
721,1941,1684,468,560,1124,821,169,-4.0
739,1946,1619,428,670,949,606,101,-16.0
606,1049,597,112,522,75,5,0,42.0
590,1003,562,104,500,62,3,0,45.0
840,1913,1361,309,868,493,177,14,-21.0
798,1835,1293,288,858,435,119,4,-32.0
690,1221,708,135,606,102,9,0,42.0
845,1581,959,190,778,181,25,1,33.0
816,1520,916,180,752,164,16,0,32.0
732,1951,1652,445,634,1018,683,122,-12.0
787,1406,822,158,696,126,14,1,45.0
910,1871,1212,252,912,300,47,0,-1.0
789,1941,1442,335,874,568,193,5,-45.0
132,200,101,17,100,1,0,0,16.0
570,933,506,91,466,40,1,0,52.0
811,1661,1081,227,800,281,61,3,4.0
770,1894,1404,326,852,552,190,10,-46.0
818,1525,918,180,756,162,13,0,31.0
845,1882,1293,282,894,399,94,3,-26.0
719,1955,1654,438,680,974,595,79,-20.0
819,1909,1366,309,878,488,153,7,-33.0
763,1963,1559,389,784,775,395,39,-30.0
728,1262,719,135,628,91,6,0,50.0
777,1953,1523,375,796,727,361,37,-28.0
854,1909,1326,293,894,432,121,4,-22.0
726,1956,1618,419,722,896,512,66,-31.0
848,1726,1115,232,838,277,50,0,5.0
846,1907,1331,295,892,439,123,4,-25.0
819,1834,1273,281,860,413,114,5,-23.0
716,1266,732,139,630,102,6,0,43.0
722,1275,739,141,632,107,11,0,45.0
818,1898,1359,308,870,489,158,6,-29.0
472,756,402,71,378,24,0,0,47.0
728,1956,1627,423,716,911,524,60,-24.0
782,1971,1511,363,844,667,283,20,-41.0
596,992,545,99,496,49,0,0,50.0
734,1243,694,128,620,74,3,0,57.0
882,1675,1025,204,826,199,23,0,28.0
831,1945,1405,321,884,521,177,7,-30.0
188,284,143,24,142,1,0,0,23.0
796,1926,1437,338,846,591,234,12,-31.0
394,629,334,59,314,20,1,0,40.0
448,712,376,66,356,20,0,0,46.0
878,1769,1131,233,864,267,41,0,7.0
835,1911,1342,298,896,446,119,3,-32.0
802,1798,1250,276,844,406,110,2,-22.0
761,1933,1521,378,774,747,385,45,-29.0
490,809,442,80,404,38,1,0,43.0
822,1677,1077,222,822,255,33,0,0.0
729,1943,1726,511,386,1340,1171,341,1.0
784,1891,1408,331,830,578,231,14,-30.0
820,1946,1425,330,870,555,206,12,-31.0
834,1527,907,176,758,149,11,0,38.0
775,1975,1544,380,808,736,359,39,-36.0
714,1205,672,124,600,72,5,0,57.0
868,1718,1082,220,844,238,30,0,12.0
858,1888,1305,288,882,423,124,2,-13.0
766,1387,818,158,688,130,11,0,39.0
872,1808,1186,250,872,314,64,0,0.0
828,1905,1365,311,864,501,177,10,-23.0
640,1108,630,118,552,78,4,0,44.0
824,1592,986,198,784,202,24,0,20.0
761,1957,1545,382,798,747,361,29,-33.0
550,889,477,85,444,33,1,0,53.0
836,1759,1170,250,840,330,79,2,-3.0
830,1611,1002,202,792,210,27,0,19.0
712,1254,725,138,622,103,10,0,45.0
872,1825,1204,255,878,326,69,2,-4.0
824,1560,952,189,770,182,20,0,27.0
794,1732,1189,261,812,377,108,2,-10.0
719,1946,1691,468,574,1117,798,153,-4.0
859,1822,1218,261,870,348,82,1,-6.0
732,1274,728,137,634,94,6,0,49.0
732,1288,743,141,640,103,8,0,46.0
824,1500,892,174,740,152,20,0,42.0
725,1927,1687,478,506,1181,915,205,7.0
368,568,292,50,284,8,0,0,42.0
798,1801,1249,274,854,395,93,0,-28.0
837,1623,1012,205,794,218,35,1,21.0
729,1959,1684,460,608,1076,743,133,-6.0
848,1776,1164,244,864,300,48,0,-8.0
778,1915,1441,341,836,605,243,16,-37.0
630,1089,619,116,542,77,5,0,44.0
400,616,316,54,308,8,0,0,46.0
380,592,307,53,296,11,0,0,42.0
876,1947,1342,294,920,422,107,2,-23.0
855,1766,1153,242,854,299,58,1,0.0
806,1815,1265,280,850,415,115,4,-24.0
788,1933,1462,349,830,632,273,22,-32.0
196,304,157,27,152,5,0,0,22.0
750,1913,1473,355,816,657,281,24,-45.0
832,1558,943,186,770,173,18,0,31.0
822,1517,907,177,752,155,13,0,35.0
723,1953,1637,432,682,955,589,91,-25.0
729,1945,1691,478,514,1177,917,221,-3.0
864,1654,1021,205,812,209,30,0,26.0
766,1943,1538,384,772,766,399,40,-23.0
836,1600,981,195,792,189,16,0,22.0
766,1935,1492,361,818,674,299,24,-38.0
720,1262,723,136,630,93,2,0,45.0
708,1234,704,132,616,88,2,0,46.0
168,260,134,23,130,4,0,0,19.0
780,1940,1460,344,856,604,228,12,-44.0
729,1944,1728,512,384,1344,1176,343,1.0
818,1817,1255,276,854,401,109,4,-20.0
786,1559,991,204,758,233,43,0,14.0
784,1424,842,163,706,136,12,0,39.0
324,508,265,46,254,11,0,0,35.0
803,1893,1369,312,866,503,161,3,-33.0
744,1941,1569,399,744,825,453,54,-27.0
778,1922,1457,347,832,625,258,14,-34.0
746,1939,1566,397,750,816,439,44,-24.0
824,1925,1376,310,892,484,141,2,-35.0
846,1832,1240,268,872,368,88,2,-14.0
0,0,0,0,0,0,0,0,0.0
744,1348,796,154,668,128,12,0,38.0
725,1946,1719,492,486,1233,974,227,6.0
340,544,289,51,272,17,0,0,34.0
852,1841,1239,266,882,357,77,2,-16.0
744,1910,1496,368,784,712,342,36,-38.0
863,1774,1153,241,860,293,54,1,1.0
742,1968,1601,407,760,841,448,46,-32.0
731,1949,1657,449,620,1037,709,131,-10.0
809,1878,1340,302,868,472,142,3,-31.0
796,1544,953,190,766,187,12,0,15.0
848,1840,1242,267,882,360,76,0,-17.0
765,1956,1531,377,800,731,356,39,-37.0
738,1958,1595,407,748,847,462,54,-32.0
578,953,520,94,476,44,1,0,51.0
738,1965,1628,425,706,922,553,80,-24.0
746,1950,1558,389,782,776,386,34,-35.0
844,1548,925,181,764,161,20,0,40.0
789,1930,1440,338,852,588,226,15,-39.0
807,1969,1484,353,850,634,269,19,-31.0
824,1732,1142,241,838,304,56,0,-7.0
872,1871,1251,267,900,351,71,2,-15.0
726,1934,1670,464,556,1114,822,174,-2.0
798,1959,1461,342,870,591,219,12,-42.0
716,1960,1651,434,698,953,564,72,-27.0
886,1687,1032,205,834,198,19,0,26.0
488,802,437,79,400,37,2,0,44.0
732,1961,1685,459,616,1069,729,122,-3.0
518,857,469,85,428,41,1,0,45.0
847,1846,1260,275,870,390,106,5,-14.0
580,978,544,100,488,56,2,0,46.0
758,1307,740,138,652,88,3,0,53.0
72,108,54,9,54,0,0,0,9.0
578,947,515,93,472,43,3,0,53.0
732,1905,1523,381,760,763,385,34,-31.0
854,1633,1003,200,806,197,21,0,24.0
634,1075,601,111,536,65,3,0,49.0
312,492,258,45,246,12,0,0,33.0
816,1664,1072,222,812,260,40,0,2.0
808,1706,1130,240,820,310,66,4,-8.0
822,1565,959,191,772,187,21,0,25.0
781,1946,1460,342,868,592,210,7,-47.0
849,1705,1092,226,828,264,49,1,10.0
792,1370,777,145,684,93,2,0,54.0
817,1627,1035,213,792,243,43,1,12.0
854,1793,1175,246,874,301,45,0,-10.0
788,1474,894,177,726,168,22,0,31.0
852,1620,991,197,800,191,20,0,26.0
822,1807,1241,272,850,391,107,4,-16.0
750,1393,839,165,688,151,17,0,31.0
723,1942,1707,486,498,1209,946,221,2.0
857,1835,1219,258,890,329,55,1,-17.0
799,1926,1405,323,872,533,182,17,-45.0
720,1268,732,139,630,102,8,0,45.0
853,1823,1226,264,868,358,87,1,-8.0
803,1877,1342,303,866,476,145,7,-35.0
729,1945,1715,495,460,1255,1025,261,4.0
795,1880,1372,316,848,524,184,5,-29.0
800,1570,985,200,770,215,30,0,15.0
735,1949,1705,486,494,1211,961,231,5.0
868,1638,994,196,812,182,14,0,28.0
841,1788,1199,258,850,349,88,3,-6.0
817,1890,1343,302,874,469,142,7,-32.0
780,1924,1442,339,850,592,224,12,-41.0
861,1937,1357,303,896,461,145,9,-22.0
292,456,237,41,228,9,0,0,32.0
837,1858,1281,281,876,405,106,3,-21.0
728,1943,1687,470,554,1133,835,170,2.0
833,1821,1240,269,866,374,89,1,-17.0
753,1993,1612,407,782,830,429,41,-35.0
544,876,468,83,438,30,0,0,53.0
696,1220,700,132,608,92,4,0,44.0
783,1969,1548,384,792,756,385,35,-22.0
742,1341,787,151,668,119,5,0,37.0
812,1442,840,161,714,126,14,0,49.0
728,1944,1717,498,446,1271,1052,276,3.0
813,1901,1397,327,832,565,237,17,-18.0
741,1958,1629,429,684,945,590,91,-17.0
823,1898,1345,301,884,461,130,1,-31.0
831,1900,1334,296,892,442,116,1,-31.0
837,1823,1247,273,856,391,111,5,-12.0
804,1778,1219,266,842,377,94,4,-21.0
