N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
6019,12021,7613,1554,5902,1711,217,3,57.0
6297,13658,9238,1993,6518,2720,622,11,-116.0
5854,10503,6142,1177,5222,920,59,0,316.0
4912,14065,12651,3566,3906,8745,6253,1142,-68.0
6032,11266,6801,1338,5574,1227,118,0,229.0
6190,11913,7363,1477,5864,1499,185,0,163.0
5494,14460,11341,2761,6116,5225,2228,150,-386.0
5828,10530,6194,1193,5230,964,70,0,299.0
5024,14282,12259,3253,5000,7259,4282,528,-252.0
6048,11516,7060,1407,5678,1382,160,0,185.0
5646,10015,5810,1107,4978,832,59,0,334.0
4962,14168,12464,3409,4474,7990,5220,790,-151.0
5466,14485,11348,2749,6202,5146,2081,104,-420.0
6177,14290,10065,2235,6720,3345,850,23,-283.0
6325,12646,8039,1649,6184,1855,278,3,69.0
5813,14405,10775,2520,6430,4345,1545,57,-337.0
6287,13312,8828,1873,6418,2410,476,9,-70.0
6171,13567,9281,2022,6430,2851,707,15,-137.0
3456,5544,2954,523,2770,184,4,0,343.0
6086,13696,9522,2100,6444,3078,808,18,-188.0
4952,14188,12506,3425,4462,8044,5264,800,-155.0
5948,11124,6721,1323,5504,1217,116,0,222.0
5028,14345,12262,3233,5126,7136,4093,478,-288.0
3988,6486,3498,626,3240,258,6,0,374.0
5186,14336,11927,3075,5404,6523,3528,378,-298.0
5074,14316,12097,3153,5276,6821,3764,394,-298.0
6172,13800,9520,2083,6542,2978,716,12,-191.0
6087,14243,10170,2290,6600,3570,1043,39,-276.0
4920,14168,12514,3430,4448,8066,5272,800,-164.0
6101,13942,9775,2166,6554,3221,834,11,-232.0
5861,14204,10437,2408,6426,4011,1352,63,-314.0
5746,10501,6228,1207,5214,1014,73,0,266.0
5670,10179,5956,1142,5060,896,59,0,305.0
2012,3108,1599,274,1554,45,0,0,229.0
5736,10372,6110,1179,5146,964,80,0,295.0
6465,13504,8856,1861,6546,2310,412,7,-44.0
6246,12726,8183,1691,6220,1963,286,2,12.0
6356,13522,9037,1934,6470,2567,582,12,-63.0
3610,5865,3160,565,2930,230,5,0,340.0
5901,14109,10232,2331,6478,3754,1153,37,-307.0
6234,13961,9653,2117,6604,3049,753,12,-191.0
5926,13972,10004,2252,6496,3508,980,18,-294.0
5738,10137,5856,1111,5046,810,45,0,346.0
4912,13869,13049,4076,1642,11407,10585,3238,16.0
5862,14099,10259,2343,6460,3799,1179,44,-321.0
5262,14409,11706,2938,5784,5922,2841,236,-379.0
5681,14259,10790,2552,6268,4522,1723,93,-340.0
6218,12238,7684,1560,6008,1676,222,2,104.0
5843,14444,10733,2493,6508,4225,1428,57,-361.0
6229,13745,9409,2048,6530,2879,685,9,-155.0
6119,13776,9559,2102,6506,3053,764,13,-200.0
6184,13972,9734,2149,6574,3160,824,16,-203.0
6363,13936,9525,2076,6594,2931,748,17,-124.0
4931,14134,12424,3387,4526,7898,5082,737,-166.0
4877,13977,12811,3718,3314,9497,7349,1577,-7.0
6382,12707,8054,1648,6220,1834,267,0,81.0
5055,14267,12245,3254,4966,7279,4335,531,-221.0
6273,13088,8553,1789,6372,2181,344,3,-51.0
4192,6864,3724,670,3428,296,8,0,382.0
5150,8929,5079,951,4452,627,25,0,349.0
5805,14263,10570,2453,6422,4148,1419,65,-341.0
6341,13574,9086,1944,6508,2578,558,15,-91.0
4954,8561,4864,911,4262,602,37,0,346.0
5175,14424,11981,3070,5542,6439,3340,309,-338.0
2708,4264,2233,389,2132,101,0,0,288.0
5530,14432,11187,2690,6234,4953,1964,106,-405.0
2052,3192,1653,285,1596,57,0,0,228.0
5430,14472,11492,2830,6004,5488,2464,186,-380.0
5793,14006,10279,2369,6344,3935,1318,55,-303.0
6135,14059,9906,2208,6564,3342,931,23,-226.0
5806,10773,6465,1265,5340,1125,93,0,233.0
3782,6145,3311,592,3070,241,5,0,356.0
6127,14180,10029,2238,6630,3399,920,21,-262.0
2312,3620,1886,327,1810,76,0,0,251.0
3486,5581,2967,524,2790,177,1,0,348.0
6212,11622,7034,1388,5740,1294,142,0,236.0
5133,14396,12032,3102,5452,6580,3492,347,-333.0
6117,13902,9736,2159,6518,3218,866,15,-208.0
5327,14411,11585,2882,5878,5707,2655,211,-381.0
5773,14407,10788,2524,6432,4356,1543,81,-370.0
4878,13896,12938,3874,2632,10306,8632,2154,46.0
6112,14144,9994,2228,6620,3374,904,24,-266.0
5872,14144,10326,2369,6438,3888,1268,64,-315.0
6171,11778,7232,1443,5806,1426,166,1,182.0
6098,13787,9622,2130,6464,3158,859,28,-197.0
6395,12839,8200,1690,6260,1940,319,3,66.0
6240,13122,8653,1827,6344,2309,434,8,-56.0
6305,12441,7840,1598,6092,1748,257,1,106.0
5776,10684,6400,1251,5294,1106,96,0,241.0
3666,5897,3148,558,2948,200,1,0,359.0
4911,14154,12509,3428,4450,8059,5254,785,-162.0
5066,14308,12093,3153,5268,6825,3772,402,-302.0
5559,14316,11037,2651,6168,4869,1980,133,-371.0
1948,3012,1551,266,1506,45,0,0,221.0
6223,13281,8872,1895,6374,2498,533,11,-81.0
1884,2928,1515,261,1464,51,0,0,210.0
4969,14205,12355,3330,4730,7625,4745,661,-211.0
4988,8480,4745,876,4234,511,12,0,377.0
5852,10769,6441,1260,5322,1119,125,2,264.0
6200,12409,7912,1629,6050,1862,309,2,74.0
2374,3693,1913,330,1846,67,1,0,264.0
6112,14149,10032,2246,6588,3444,973,26,-251.0
4558,7599,4186,763,3794,392,11,0,382.0
6190,12077,7539,1524,5934,1605,209,0,128.0
5598,9965,5797,1107,4952,845,61,0,323.0
4650,7801,4318,790,3896,422,9,0,377.0
5910,14061,10191,2326,6426,3765,1209,56,-286.0
5806,10601,6289,1220,5258,1031,85,0,274.0
6342,13726,9237,1981,6588,2649,550,10,-128.0
4892,13957,12807,3723,3276,9531,7405,1578,19.0
4923,14151,12459,3401,4512,7947,5127,751,-170.0
6297,12297,7678,1552,6044,1634,209,1,126.0
4512,7534,4155,758,3762,393,10,0,375.0
6045,14142,10110,2281,6534,3576,1074,47,-268.0
5034,14251,12249,3259,4944,7305,4363,544,-227.0
6166,13853,9606,2113,6534,3072,785,20,-194.0
5228,14354,11735,2962,5698,6037,2958,236,-353.0
6235,13521,9121,1961,6476,2645,569,11,-126.0
2172,3392,1763,305,1696,67,0,0,238.0
6156,13694,9422,2058,6496,2926,702,8,-174.0
6250,12295,7734,1575,6018,1716,259,4,114.0
4902,14069,12645,3559,3936,8709,6197,1128,-81.0
5723,14303,10717,2506,6398,4319,1507,63,-369.0
5766,14244,10639,2488,6350,4289,1544,70,-327.0
6081,13001,8690,1856,6244,2446,513,9,-86.0
6073,13853,9718,2157,6494,3224,865,17,-219.0
6042,11882,7444,1507,5846,1598,190,2,97.0
6532,13482,8771,1832,6550,2221,382,4,-11.0
4903,14084,12546,3481,4206,8340,5672,929,-116.0
6174,13629,9321,2027,6480,2841,669,16,-161.0
5673,14397,10893,2563,6408,4485,1581,53,-394.0
6332,13703,9214,1974,6584,2630,535,10,-131.0
2048,3184,1648,284,1592,56,0,0,228.0
6207,13297,8868,1886,6420,2448,457,3,-108.0
5969,11315,6913,1374,5582,1331,151,1,193.0
5061,14293,12052,3133,5306,6746,3681,381,-313.0
4770,8089,4522,835,4034,488,21,0,368.0
5614,10035,5862,1124,4980,882,75,0,317.0
6178,11633,7068,1398,5748,1320,137,0,215.0
4959,14202,12461,3394,4558,7903,5086,753,-176.0
5083,14318,12024,3113,5370,6654,3578,361,-324.0
5358,14457,11601,2881,5916,5685,2625,200,-379.0
6232,13460,9066,1948,6444,2622,572,8,-110.0
6317,12694,8097,1665,6204,1893,286,3,55.0
1884,2892,1479,252,1446,33,0,0,219.0
5337,14410,11609,2895,5848,5761,2714,207,-359.0
5452,14474,11406,2784,6108,5298,2258,144,-400.0
6232,12412,7868,1610,6076,1792,260,0,78.0
6306,13185,8653,1819,6392,2261,401,4,-45.0
5761,14614,11116,2637,6410,4706,1794,99,-374.0
6165,11747,7214,1441,5782,1432,183,1,191.0
6088,14090,9984,2234,6564,3420,962,28,-252.0
572,864,435,73,432,3,0,0,70.0
6100,13803,9647,2137,6472,3175,859,14,-193.0
5040,8730,4967,931,4348,619,34,0,346.0
6263,13532,9130,1967,6458,2672,616,17,-106.0
5690,14217,10684,2509,6314,4370,1589,80,-352.0
4348,7236,3983,726,3610,373,16,0,369.0
4916,14140,12617,3508,4186,8431,5768,960,-115.0
5528,14424,11182,2689,6230,4952,1964,104,-403.0
6105,13752,9535,2095,6500,3035,752,19,-207.0
6046,11401,6937,1374,5630,1307,141,0,208.0
4926,14110,12476,3432,4360,8116,5390,846,-140.0
6158,13745,9508,2089,6482,3026,781,12,-168.0
5374,14366,11423,2813,5968,5455,2430,170,-382.0
6075,13369,9116,1977,6370,2746,629,15,-155.0
4889,14062,12695,3587,3868,8827,6326,1151,-65.0
6006,11241,6799,1340,5558,1241,125,0,224.0
1288,1972,1006,171,986,20,0,0,151.0
6324,12156,7491,1497,6000,1491,156,0,162.0
5873,14499,10714,2472,6596,4118,1307,45,-384.0
4900,14036,12736,3635,3662,9074,6712,1308,-35.0
5429,14435,11378,2778,6088,5290,2259,153,-406.0
1260,1928,983,167,964,19,0,0,148.0
4912,13869,13027,4035,1844,11183,10181,2998,35.0
4858,8303,4671,867,4140,531,23,0,359.0
5978,14333,10389,2362,6606,3783,1121,28,-328.0
388,584,293,49,292,1,0,0,48.0
5057,14284,12122,3181,5158,6964,3968,471,-286.0
4056,6716,3680,668,3352,328,12,0,352.0
5712,10134,5873,1117,5044,829,46,0,334.0
1796,2780,1433,246,1390,43,0,0,203.0
5160,8824,4966,922,4400,566,24,0,380.0
6159,13782,9523,2088,6518,3005,746,17,-188.0
5755,14331,10694,2493,6430,4264,1471,75,-375.0
428,644,323,54,322,1,0,0,53.0
6358,13260,8722,1842,6392,2330,476,10,-22.0
4572,7776,4357,806,3878,479,20,0,347.0
6285,12717,8153,1683,6208,1945,301,1,38.0
5475,14358,11252,2739,6070,5182,2218,145,-370.0
6063,13842,9691,2145,6512,3179,818,17,-233.0
6290,12975,8428,1757,6314,2114,347,4,-14.0
5585,14324,11011,2637,6200,4811,1924,115,-365.0
4836,8178,4558,839,4082,476,14,0,377.0
5086,8731,4930,918,4352,578,27,0,367.0
6160,13545,9217,1994,6470,2747,605,14,-162.0
5998,13908,9847,2200,6494,3353,920,30,-263.0
5929,11173,6794,1345,5518,1276,137,1,205.0
5171,14310,11812,3011,5558,6254,3194,289,-338.0
6135,14011,9833,2183,6568,3265,875,19,-226.0
5648,10036,5826,1110,4992,834,52,0,328.0
6303,13078,8554,1796,6332,2222,414,5,-17.0
2352,3636,1872,321,1818,54,0,0,267.0
5736,14267,10671,2493,6384,4287,1499,58,-353.0
4909,14132,12511,3439,4388,8123,5356,823,-151.0
6038,14352,10409,2377,6556,3853,1240,46,-282.0
5682,10197,5964,1143,5070,894,57,0,306.0
5210,8917,5026,935,4442,584,33,0,384.0
6032,14132,10091,2271,6556,3535,1020,36,-280.0
6151,12245,7754,1585,5998,1756,249,3,75.0
6039,14286,10259,2317,6616,3643,1054,33,-305.0
4366,7223,3954,717,3606,348,11,0,380.0
5013,14248,12070,3150,5240,6830,3768,403,-315.0
6103,13733,9523,2093,6488,3035,757,15,-200.0
5889,14350,10584,2448,6480,4104,1390,59,-325.0
6224,12187,7623,1543,5988,1635,211,2,117.0
4929,14164,12545,3458,4342,8203,5480,883,-148.0
5436,14458,11458,2815,6026,5432,2406,168,-379.0
6217,13735,9423,2057,6504,2919,727,17,-152.0
4895,13895,12973,3920,2426,10547,9043,2363,53.0
5168,14348,11845,3019,5576,6269,3196,300,-354.0
6023,14022,9954,2227,6546,3408,930,21,-272.0
3184,5122,2737,486,2558,179,6,0,313.0
6064,11476,7011,1395,5652,1359,172,4,204.0
6222,13685,9309,2012,6546,2763,593,8,-166.0
6290,12728,8157,1683,6216,1941,296,2,36.0
6129,13933,9709,2139,6584,3125,765,13,-234.0
4866,14039,12621,3544,3978,8643,6083,1080,-96.0
5114,8835,5013,937,4404,609,27,0,355.0
5240,14428,11789,2974,5734,6055,2960,252,-373.0
6318,13557,9072,1937,6522,2550,513,4,-104.0
5862,10611,6254,1207,5266,988,79,0,298.0
5790,10581,6291,1224,5238,1053,105,0,276.0
6183,12416,7896,1617,6090,1806,236,1,46.0
5613,14393,11052,2643,6246,4806,1901,109,-371.0
5973,13978,10004,2258,6460,3544,1058,31,-259.0
6231,13881,9552,2086,6588,2964,705,11,-184.0
6277,13366,8896,1892,6440,2456,486,7,-85.0
4929,14152,12420,3380,4560,7860,5032,735,-183.0
5165,14451,12140,3148,5392,6748,3667,361,-294.0
4899,13908,12973,3914,2462,10511,8984,2337,50.0
6170,13602,9296,2021,6466,2830,670,18,-157.0
5404,14420,11485,2837,5948,5537,2524,192,-368.0
6323,12856,8275,1714,6266,2009,324,1,28.0
5116,8670,4846,895,4322,524,26,0,397.0
2178,3393,1760,304,1696,64,1,0,241.0
5069,14322,12067,3136,5318,6749,3686,395,-322.0
6086,14006,9882,2204,6540,3342,926,30,-242.0
6036,13984,9894,2208,6540,3354,904,20,-262.0
6251,12950,8455,1772,6278,2177,394,5,-16.0
6156,13181,8826,1888,6324,2502,533,6,-87.0
4918,14126,12501,3443,4344,8157,5438,874,-150.0
6040,14318,10299,2329,6624,3675,1070,32,-308.0
5783,14225,10539,2443,6420,4119,1385,55,-346.0
5984,11193,6776,1338,5524,1252,145,2,229.0
5827,14362,10670,2481,6454,4216,1454,65,-346.0
6224,12337,7792,1590,6044,1748,249,2,89.0
5570,9895,5745,1095,4920,825,55,0,325.0
4894,14111,12654,3547,4026,8628,6059,1088,-110.0
4886,13958,12862,3766,3128,9734,7702,1710,24.0
6227,12394,7846,1603,6074,1772,246,1,76.0
5834,14195,10418,2394,6472,3946,1251,36,-337.0
6329,13410,8911,1896,6446,2465,518,15,-66.0
5638,14454,11075,2642,6298,4777,1858,106,-383.0
6072,11702,7244,1456,5752,1492,198,4,158.0
4885,13959,12851,3753,3184,9667,7591,1653,24.0
6214,13697,9331,2019,6548,2783,601,8,-171.0
5945,14103,10145,2294,6526,3619,1051,33,-307.0
4861,14047,12700,3589,3866,8834,6315,1145,-75.0
6204,11684,7093,1401,5780,1313,124,0,212.0
6375,13077,8460,1758,6372,2088,333,3,0.0
5160,8848,4990,928,4412,578,24,0,374.0
5528,14352,11115,2677,6168,4947,2016,132,-386.0
6002,14111,10107,2279,6540,3567,1031,24,-281.0
6208,12368,7832,1600,6064,1768,240,0,72.0
3128,4980,2634,463,2490,144,0,0,319.0
6107,13974,9796,2171,6566,3230,842,25,-242.0
5052,8610,4832,895,4294,538,22,0,379.0
6109,14022,9870,2196,6564,3306,894,23,-239.0
5025,14258,12237,3249,4980,7257,4298,535,-245.0
4490,7525,4164,762,3756,408,13,0,367.0
4484,7504,4145,757,3748,397,8,0,368.0
2432,3788,1964,339,1894,70,0,0,269.0
6309,13078,8539,1789,6344,2195,390,3,-19.0
6125,14257,10120,2265,6650,3470,957,29,-277.0
5342,14420,11600,2890,5860,5740,2700,218,-368.0
4862,8249,4609,850,4118,491,13,0,372.0
5851,14360,10607,2451,6508,4099,1344,49,-353.0
4989,14184,12384,3359,4614,7770,4956,715,-170.0
6261,13128,8632,1817,6362,2270,404,3,-52.0
6132,11558,7042,1398,5696,1346,166,0,218.0
4046,6569,3537,632,3282,255,5,0,382.0
5721,14437,10909,2572,6386,4523,1665,93,-379.0
4893,14134,12498,3426,4440,8058,5254,791,-169.0
5488,9674,5579,1057,4816,763,42,0,336.0
5018,14266,12350,3318,4792,7558,4682,658,-216.0
6341,13482,8972,1909,6490,2482,502,7,-78.0
208,316,160,27,158,2,0,0,25.0
6177,13497,9120,1959,6486,2634,525,9,-159.0
6156,13796,9544,2095,6518,3026,760,20,-191.0
4914,14005,12772,3687,3422,9350,7161,1504,-6.0
5722,14436,10916,2574,6388,4528,1660,78,-372.0
6043,14051,9990,2241,6534,3456,983,27,-259.0
5348,14318,11366,2791,5986,5380,2346,152,-395.0
5088,14353,12018,3098,5448,6570,3457,330,-345.0
4880,14020,12720,3611,3774,8946,6472,1168,-31.0
6233,13055,8603,1818,6298,2305,459,9,-37.0
4430,7373,4057,739,3680,377,13,0,375.0
6128,13780,9546,2095,6522,3024,736,8,-201.0
4912,13872,13042,4060,1724,11318,10424,3144,22.0
6262,12259,7668,1552,6024,1644,211,0,119.0
6285,12560,7980,1636,6144,1836,272,3,69.0
6008,11270,6829,1348,5570,1259,130,0,219.0
5763,14447,10865,2549,6436,4429,1575,63,-368.0
612,932,473,80,466,7,0,0,73.0
4899,14105,12614,3516,4132,8482,5841,983,-108.0
6146,13721,9495,2088,6462,3033,797,20,-168.0
6150,11849,7329,1471,5832,1497,185,0,159.0
6304,13212,8710,1841,6374,2336,464,8,-39.0
6366,13083,8495,1773,6352,2143,379,4,5.0
6082,13984,9810,2171,6594,3216,796,14,-263.0
6189,12703,8226,1711,6186,2040,331,1,1.0
5935,10956,6548,1277,5434,1114,88,1,250.0
5409,14447,11470,2823,6002,5468,2443,189,-391.0
6002,14071,10030,2251,6554,3476,963,28,-290.0
5476,9610,5518,1041,4790,728,30,0,343.0
6123,13906,9696,2139,6558,3138,790,17,-226.0
5607,14340,11072,2669,6130,4942,2080,137,-330.0
5995,11394,6974,1388,5620,1354,154,1,187.0
6258,12745,8213,1703,6208,2005,329,4,23.0
5145,14422,12028,3098,5468,6560,3486,371,-347.0
5579,14384,11084,2658,6220,4864,1944,117,-379.0
5894,10843,6466,1259,5378,1088,87,0,258.0
6266,13319,8873,1891,6400,2473,519,8,-71.0
5475,14387,11237,2719,6160,5077,2067,103,-394.0
5859,10644,6291,1217,5280,1011,84,1,289.0
4898,13983,12827,3736,3238,9589,7507,1648,6.0
3708,6004,3225,575,3000,225,4,0,354.0
4895,14019,12780,3672,3528,9252,6963,1399,-16.0
5944,14080,10099,2276,6542,3557,996,28,-313.0
4054,6659,3622,653,3326,296,7,0,364.0
4348,7210,3956,719,3598,358,14,0,375.0
6074,11465,6982,1384,5660,1322,145,0,207.0
5968,14337,10372,2351,6638,3734,1061,26,-348.0
3768,6166,3343,601,3080,263,6,0,344.0
4356,7118,3854,692,3556,298,6,0,400.0
5813,14377,10708,2495,6446,4262,1485,69,-351.0
5188,14405,11945,3062,5518,6427,3369,338,-334.0
280,420,210,35,210,0,0,0,35.0
4901,13925,12938,3864,2692,10246,8541,2109,50.0
4873,13965,12806,3721,3286,9520,7393,1601,-7.0
4915,14141,12504,3439,4374,8130,5393,863,-161.0
5458,14466,11352,2758,6156,5196,2154,130,-414.0
6042,14080,10035,2256,6534,3501,1012,26,-259.0
4901,13886,12964,3922,2396,10568,9094,2391,57.0
6232,11986,7401,1483,5904,1497,178,0,164.0
6324,13491,8989,1913,6500,2489,491,6,-91.0
3874,6281,3378,603,3138,240,5,0,368.0
5914,10941,6554,1281,5422,1132,97,0,246.0
5729,14361,10848,2562,6324,4524,1713,97,-346.0
6108,11757,7267,1458,5786,1481,185,2,160.0
6150,13961,9742,2152,6572,3170,817,20,-221.0
6356,12881,8275,1712,6278,1997,325,2,38.0
6221,13926,9631,2113,6584,3047,758,11,-187.0
6158,12155,7654,1558,5960,1694,235,0,99.0
5636,14416,11071,2652,6230,4841,1956,128,-361.0
6205,13602,9257,2005,6484,2773,634,11,-145.0
