N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
48784,99258,63837,13204,48450,15387,2358,16,159.0
39806,68621,38871,7256,34206,4665,209,0,2800.0
33966,56557,31127,5670,28234,2893,89,0,2866.0
46480,108071,76446,17033,50694,25752,6683,142,-2178.0
35749,106958,98404,27995,28838,69566,49282,8511,-800.0
47493,104704,71363,15452,50014,21349,4676,79,-1300.0
46500,108351,76819,17157,50696,26123,6959,182,-2189.0
48095,105083,71134,15315,50378,20756,4327,55,-1169.0
35895,104636,101167,31964,10550,90617,83536,24421,462.0
48235,95860,60628,12380,46976,13652,1908,13,623.0
42965,111012,85002,20198,48816,36186,13380,635,-3243.0
40432,111136,89482,22169,45950,43532,19236,1264,-3391.0
43019,76614,44568,8508,38088,6480,438,1,2465.0
37443,109586,94660,25050,39020,55640,31546,3489,-2533.0
47533,91890,56931,11435,45252,11679,1386,3,1139.0
41273,111438,88194,21526,47232,40962,16974,1035,-3497.0
23914,38151,20221,3562,19070,1151,11,0,2422.0
12496,19300,9928,1701,9650,278,0,0,1423.0
48589,100673,65674,13746,48872,16802,2929,29,-156.0
44965,110670,81560,18774,50476,31084,9718,327,-2919.0
37208,109361,94921,25233,38444,56477,32473,3694,-2465.0
37574,109858,94476,24881,39666,54810,30526,3286,-2689.0
35611,105521,100087,29901,20768,79319,63985,14291,276.0
41466,111225,87618,21299,47442,40176,16341,904,-3440.0
37908,109840,93397,24332,40802,52595,28236,2840,-2867.0
46366,108782,77602,17426,50648,26954,7486,198,-2240.0
35935,104546,101345,32616,6994,94351,90558,28705,118.0
35933,107707,97510,27146,32144,65366,43419,6609,-1410.0
38530,110562,92797,23859,42440,50357,25682,2278,-3094.0
45627,109597,79451,18061,50536,28915,8525,251,-2580.0
36222,108039,97097,26819,33280,63817,41479,6020,-1539.0
28684,46424,24923,4441,23200,1723,24,0,2742.0
41312,111334,87998,21453,47278,40720,16778,988,-3477.0
45406,109421,79565,18143,50272,29293,8877,320,-2593.0
48473,104048,69581,14845,50092,19489,3864,59,-839.0
35585,105624,99926,29724,21508,78418,62608,13751,163.0
35661,106024,99675,29335,23340,76335,59344,12367,-23.0
47544,90561,55449,11028,44730,10719,1101,6,1404.0
40145,110917,89636,22279,45598,44038,19721,1377,-3415.0
46950,88778,54083,10716,43870,10213,1038,2,1539.0
48416,100027,65086,13591,48626,16460,2775,22,-116.0
36045,107891,97108,26857,33074,64034,41743,6161,-1595.0
47773,90999,55748,11096,44920,10828,1159,1,1426.0
48483,96011,60584,12352,47056,13528,1899,19,704.0
21884,34668,18261,3199,17328,933,12,0,2278.0
48269,102510,68080,14451,49454,18626,3602,39,-612.0
43699,110753,83539,19611,49412,34127,11929,539,-3126.0
41206,71885,41121,7740,35802,5319,281,0,2702.0
40484,70018,39780,7446,34884,4896,250,0,2800.0
41646,111126,87189,21128,47610,39579,15906,874,-3419.0
45352,109274,79399,18079,50324,29075,8626,232,-2602.0
27764,44806,23994,4266,22392,1602,22,0,2686.0
23060,36700,19413,3414,18342,1071,16,0,2359.0
47191,106993,74445,16388,50562,23883,5869,119,-1745.0
35825,107221,98313,27845,29556,68757,48109,8125,-928.0
34052,56712,31213,5685,28316,2897,80,0,2868.0
41235,111239,88079,21514,47074,41005,17091,1039,-3439.0
47801,105596,72086,15630,50392,21694,4812,87,-1339.0
39590,110824,90757,22829,44540,46217,21744,1662,-3306.0
48568,100100,65024,13562,48676,16348,2748,32,-70.0
46900,87974,53315,10527,43468,9847,1038,4,1714.0
48539,101362,66468,13965,49146,17322,3070,33,-320.0
48506,95950,60472,12313,47066,13406,1818,10,715.0
39299,110804,91213,23036,44210,47003,22384,1745,-3328.0
48699,99584,64293,13341,48540,15753,2504,25,67.0
48493,95811,60345,12283,46992,13353,1827,13,744.0
37883,109795,93670,24501,40334,53336,29127,3035,-2743.0
36126,107758,97331,27030,32482,64849,42794,6306,-1331.0
44454,110262,81708,18888,50088,31620,10086,342,-2988.0
6384,9676,4888,823,4838,50,0,0,773.0
35957,60527,33626,6176,30196,3430,135,1,2880.0
48362,95718,60397,12316,46898,13499,1922,14,725.0
47401,90619,55670,11106,44704,10966,1211,5,1346.0
48735,102574,67688,14297,49594,18094,3386,37,-448.0
36385,108358,96608,26449,34522,62086,39314,5491,-1814.0
11764,18116,9293,1588,9058,235,0,0,1353.0
42030,111139,86393,20765,48196,38197,14747,796,-3481.0
48112,103588,69382,14814,49880,19502,3828,48,-908.0
40180,69422,39404,7369,34594,4810,234,0,2793.0
35689,105628,100131,29930,20682,79449,64264,14483,262.0
37758,63759,35506,6533,31814,3692,131,0,2972.0
43485,110606,83594,19642,49336,34258,11934,487,-3169.0
48541,102154,67363,14215,49436,17927,3282,35,-465.0
48850,98874,63369,13074,48294,15075,2286,14,271.0
39850,110835,90107,22505,45184,44923,20467,1432,-3383.0
21404,33792,17747,3101,16888,859,16,0,2258.0
37547,109674,94258,24813,39638,54620,30398,3273,-2682.0
35594,105563,100186,29964,20588,79598,64387,14500,253.0
35791,104861,100904,31273,14170,86734,76521,20499,561.0
8580,13064,6629,1121,6532,97,0,0,1024.0
36177,107871,97109,26867,33016,64093,41839,6065,-1452.0
42550,75283,43554,8275,37458,6096,367,0,2546.0
35670,105348,100384,30338,18740,81644,67868,16194,368.0
19932,31374,16428,2862,15684,744,6,0,2124.0
35906,104589,101262,32211,9258,92004,86073,25912,368.0
35651,106203,99203,28904,24982,74221,56239,11175,-253.0
43890,78530,45852,8780,39024,6828,482,2,2432.0
45107,82929,49433,9623,41128,8305,673,3,1988.0
39758,110649,90024,22504,45024,45000,20601,1476,-3371.0
44473,109951,81362,18791,49978,31384,9995,309,-2907.0
47680,104818,71348,15439,50062,21286,4694,76,-1229.0
48270,101730,67208,14212,49144,18064,3442,54,-464.0
45261,109773,80141,18324,50338,29803,9097,313,-2695.0
35614,105989,99726,29367,23250,76476,59489,12396,-16.0
35715,107025,98718,28156,28500,70218,50025,8711,-748.0
46674,108077,76217,16942,50782,25435,6513,148,-2128.0
35606,106262,99203,28831,25420,73783,55422,10754,-284.0
47987,93207,57976,11685,45842,12134,1523,3,1071.0
48916,101074,65754,13726,49152,16602,2770,24,-130.0
48019,104981,71060,15294,50356,20704,4269,55,-1196.0
45590,83462,49636,9652,41360,8276,742,6,2112.0
47414,106638,73687,16121,50648,23039,5342,82,-1658.0
44211,79690,46798,9003,39578,7220,534,1,2316.0
36362,108462,96939,26601,34272,62667,39918,5614,-1762.0
35927,104564,101274,32362,8376,92898,87812,27001,275.0
42402,110952,85967,20644,48070,37897,14812,786,-3227.0
44282,80103,47165,9092,39778,7387,547,0,2252.0
44988,109884,80528,18455,50326,30202,9232,308,-2823.0
34854,58147,32060,5850,29020,3040,107,0,2917.0
35625,105591,100153,29936,20690,79463,64211,14433,251.0
35713,107035,98523,28040,28806,69717,49423,8585,-839.0
48868,97645,61962,12680,47844,14118,1957,14,505.0
45723,109343,78880,17844,50696,28184,7951,195,-2584.0
45094,109390,79762,18200,50324,29438,8742,238,-2734.0
48716,97930,62442,12830,47904,14538,2122,16,398.0
47976,94381,59236,12021,46346,12890,1689,10,810.0
45955,109275,78578,17744,50692,27886,7891,235,-2486.0
47154,107464,75028,16561,50690,24338,6084,150,-1843.0
48607,98679,63396,13107,48150,15246,2379,23,217.0
48047,105089,71228,15357,50314,20914,4461,75,-1171.0
41574,73139,42122,7973,36406,5716,327,0,2584.0
48500,103517,68923,14649,49952,18971,3613,34,-743.0
44840,110126,80991,18605,50352,30639,9422,288,-2900.0
35735,105136,100582,30690,17024,83558,71088,17729,491.0
43942,110020,82122,19098,49656,32466,10708,394,-3054.0
38807,110533,92276,23634,42748,49528,25037,2227,-3084.0
48098,105474,71660,15484,50416,21244,4642,82,-1200.0
41522,111147,87540,21291,47334,40206,16479,940,-3376.0
46214,109096,78134,17594,50704,27430,7688,194,-2342.0
43982,79183,46456,8930,39332,7124,519,0,2325.0
35576,106186,99317,28930,25054,74263,56078,10968,-223.0
48166,105217,71175,15312,50478,20697,4261,64,-1188.0
47046,108086,75882,16817,50862,25020,6362,134,-1975.0
44577,109754,80958,18652,50004,30954,9746,315,-2871.0
42465,110661,85372,20420,48224,37148,14213,729,-3244.0
48602,100179,65099,13583,48700,16399,2779,24,-61.0
45583,109852,79830,18186,50544,29286,8764,289,-2625.0
35617,106307,99316,28872,25400,73916,55507,10709,-246.0
45638,83872,50020,9747,41558,8462,756,2,2039.0
35926,104562,101290,32358,8432,92858,87698,26902,296.0
46732,87274,52674,10360,43188,9486,898,0,1772.0
46977,107250,74916,16532,50640,24276,5970,115,-1889.0
2316,3488,1751,293,1744,7,0,0,286.0
44988,110243,81052,18630,50324,30728,9595,330,-2833.0
42936,110684,84511,20024,48878,35633,12928,580,-3261.0
48306,93655,58141,11696,46106,12035,1443,8,1096.0
38260,110201,92746,23893,42134,50612,25933,2302,-3088.0
46145,108673,77638,17445,50606,27032,7461,209,-2335.0
44935,109442,80014,18299,50234,29780,8974,285,-2792.0
37041,109176,94963,25285,38216,56747,32744,3739,-2457.0
46339,86022,51674,10124,42604,9070,814,1,1867.0
45890,108771,78091,17616,50486,27605,7799,216,-2406.0
35976,107899,97403,27016,32710,64693,42479,6338,-1536.0
36395,108405,96468,26333,34938,61530,38529,5207,-1875.0
48032,105506,71769,15521,50412,21357,4682,72,-1226.0
38889,110628,92051,23483,43204,48847,24220,2027,-3171.0
48586,98179,62860,12962,47948,14912,2283,28,305.0
35868,107112,98303,27894,29242,69061,48628,8296,-835.0
41555,111568,87909,21377,47556,40353,16456,961,-3481.0
6992,10624,5380,908,5312,68,0,0,840.0
35933,107408,97944,27552,30576,67368,46256,7523,-1083.0
46822,88254,53675,10627,43588,10087,1078,2,1616.0
48354,94139,58651,11837,46280,12371,1579,16,1029.0
39619,68248,38659,7220,33998,4661,252,1,2810.0
43632,111103,84190,19840,49340,34850,12423,534,-3121.0
39295,110697,91070,22991,44194,46876,22309,1747,-3323.0
46772,108297,76490,17038,50752,25738,6793,166,-2073.0
45066,82562,49126,9556,40916,8210,730,2,2074.0
12160,18684,9564,1631,9342,222,0,0,1409.0
39953,110944,89933,22402,45454,44479,20036,1419,-3460.0
44634,110717,82213,19057,50084,32129,10549,404,-2927.0
44555,110081,81493,18840,49946,31547,10189,355,-2873.0
21354,33713,17700,3091,16854,846,5,0,2250.0
35592,106145,99339,29022,24546,74793,57053,11518,-236.0
48083,103939,69867,14966,49938,19929,4063,55,-955.0
35744,105027,100741,30931,15896,84845,73235,18794,527.0
47506,106563,73521,16072,50610,22911,5343,112,-1608.0
37134,62605,34815,6398,31242,3573,121,0,2946.0
48433,97534,62272,12808,47696,14576,2142,11,363.0
45770,109757,79386,18002,50760,28626,8237,216,-2603.0
47794,104186,70438,15155,49946,20492,4294,66,-1109.0
19486,30553,15941,2768,15274,667,5,0,2106.0
40346,111073,89420,22148,45952,43468,19169,1304,-3455.0
47946,91667,56338,11246,45200,11138,1267,4,1371.0
48672,96787,61222,12500,47444,13778,1899,14,607.0
45583,83088,49220,9536,41224,7996,640,1,2179.0
39497,110685,90763,22855,44396,46367,21893,1661,-3280.0
46721,108062,76189,16936,50762,25427,6538,135,-2088.0
47716,92843,57785,11647,45688,12097,1467,6,1011.0
48260,99833,65030,13593,48502,16528,2829,30,-136.0
45022,109751,80354,18406,50272,30082,9207,312,-2781.0
37233,109205,94607,25106,38578,56029,32049,3597,-2471.0
56,84,42,7,42,0,0,0,7.0
2860,4308,2163,362,2154,9,0,0,353.0
39194,67355,38059,7090,33578,4481,199,0,2808.0
41957,73675,42364,8008,36680,5684,315,1,2638.0
38908,110538,91808,23372,43384,48424,23770,1912,-3194.0
44272,110201,82028,19047,49774,32254,10653,394,-2948.0
35919,104561,101302,32414,8120,93182,88321,27307,246.0
47378,107623,74927,16494,50890,24037,5843,112,-1812.0
39755,110830,90291,22598,44994,45297,20842,1525,-3382.0
38958,110592,91735,23332,43478,48257,23636,1942,-3231.0
37774,64071,35816,6612,31960,3856,151,0,2907.0
48441,95097,59579,12071,46732,12847,1633,5,852.0
22794,36333,19244,3388,18160,1084,13,0,2317.0
35861,107190,98231,27815,29572,68659,48046,8115,-913.0
48036,93888,58626,11846,46176,12450,1536,4,928.0
48487,102555,67847,14350,49594,18253,3367,35,-571.0
35622,105783,99993,29698,21798,78195,62187,13556,134.0
21282,33595,17635,3079,16796,839,3,0,2243.0
36313,108268,96714,26499,34434,62280,39400,5359,-1740.0
41459,111002,87256,21169,47498,39758,16006,873,-3456.0
47430,107440,74657,16411,50848,23809,5744,110,-1764.0
40628,70428,40085,7514,35086,4999,256,0,2771.0
48115,102936,68654,14614,49624,19030,3688,53,-781.0
46088,109034,78182,17620,50644,27538,7746,212,-2384.0
35658,105320,100400,30324,18856,81544,67608,15974,414.0
44312,80878,47959,9299,40124,7835,630,0,2094.0
35827,104747,100979,31480,13078,87901,78591,21591,579.0
45540,109426,79386,18064,50388,28998,8650,280,-2564.0
23270,36743,19294,3370,18368,926,7,0,2451.0
39129,110560,91332,23137,43842,47490,22876,1759,-3236.0
45283,109192,79436,18114,50188,29248,8816,269,-2587.0
43827,111305,83977,19700,49754,34223,11797,475,-3201.0
40217,110942,89586,22261,45606,43980,19730,1411,-3400.0
49045,98055,62302,12770,47984,14318,2087,17,522.0
36355,108440,96363,26246,35250,61113,37940,5041,-1968.0
35884,107329,98189,27719,30064,68125,47201,7770,-975.0
45815,108960,78341,17686,50566,27775,7828,229,-2490.0
39976,69396,39540,7418,34572,4968,252,0,2702.0
36137,108150,97349,26905,33268,64081,41614,6007,-1569.0
45474,109688,79823,18207,50404,29419,8880,266,-2598.0
35801,104756,101000,31494,13036,87964,78684,21663,551.0
45597,108808,78496,17773,50354,28142,8100,219,-2488.0
43694,110971,83685,19622,49638,34047,11695,484,-3214.0
45683,109340,79121,17970,50422,28699,8496,273,-2506.0
13020,20102,10338,1771,10050,288,2,0,1485.0
33634,55749,30562,5548,27836,2726,77,0,2899.0
44231,110311,82171,19084,49838,32333,10635,379,-2993.0
47702,93393,58455,11843,45852,12603,1689,8,921.0
39233,110572,91153,23060,43946,47207,22680,1779,-3246.0
47769,106524,73177,15940,50714,22463,5096,91,-1518.0
47268,107228,74410,16320,50900,23510,5428,108,-1870.0
44478,79572,46442,8888,39556,6886,460,2,2460.0
48648,99902,64734,13477,48606,16128,2690,36,3.0
44866,110399,81450,18776,50244,31206,9911,340,-2859.0
46894,107723,75576,16736,50736,24840,6251,136,-1989.0
35643,106199,99445,29042,24638,74807,56923,11311,-153.0
35635,105768,99889,29622,22046,77843,61676,13321,134.0
40011,110767,89700,22331,45414,44286,19939,1371,-3387.0
43153,76621,44464,8471,38102,6362,417,1,2525.0
47316,107367,74749,16463,50720,24029,5927,126,-1765.0
47358,107566,74829,16456,50922,23907,5722,106,-1835.0
41915,73916,42655,8088,36782,5873,352,1,2566.0
37927,110181,93640,24359,41126,52514,27929,2747,-2973.0
39496,110810,90647,22749,44800,45847,21210,1528,-3416.0
48769,100646,65411,13644,48958,16453,2730,31,-110.0
48771,102221,67207,14150,49514,17693,3193,43,-393.0
46304,108706,77466,17368,50724,26742,7258,188,-2304.0
49045,101514,66106,13808,49364,16742,2786,23,-171.0
39941,110686,89920,22466,45044,44876,20598,1479,-3291.0
45709,109113,78684,17804,50544,28140,8025,213,-2524.0
31474,51727,28145,5075,25840,2305,47,0,2817.0
45740,109454,79167,17968,50526,28641,8402,244,-2515.0
35841,107314,98175,27709,30096,68079,47122,7759,-1007.0
38109,110067,93498,24341,40950,52548,28167,2761,-2801.0
44612,81451,48302,9365,40414,7888,623,2,2098.0
44257,79835,46913,9030,39646,7267,543,1,2305.0
45525,109756,79720,18143,50582,29138,8592,251,-2654.0
42514,111072,85811,20543,48364,37447,14344,730,-3290.0
25660,41180,21945,3885,20580,1365,20,0,2540.0
35632,106874,98704,28198,28220,70484,50434,8884,-736.0
36173,108037,96865,26671,33704,63161,40629,5809,-1670.0
48282,103310,68970,14698,49752,19218,3806,42,-756.0
45373,109734,79868,18204,50512,29356,8710,255,-2697.0
38804,110650,92023,23443,43388,48635,23874,1948,-3266.0
44536,110369,81728,18881,50170,31558,10029,338,-2986.0
38686,110422,91940,23459,43126,48814,24170,2070,-3255.0
35592,106033,99664,29299,23534,76130,58965,12210,-76.0
46062,109071,78133,17582,50774,27359,7523,204,-2458.0
47283,90221,55352,11032,44512,10840,1197,7,1382.0
21082,33219,17411,3036,16606,805,7,0,2238.0
48357,96811,61556,12621,47386,14170,2039,9,481.0
35929,104547,101297,32475,7744,93553,89059,27777,204.0
42914,110516,84336,19974,48828,35508,12860,566,-3240.0
46825,108507,76560,17025,50970,25590,6567,149,-2147.0
48830,100311,65029,13545,48788,16241,2735,36,3.0
26720,43002,22973,4076,21490,1483,22,0,2615.0
42894,111189,85306,20298,48824,36482,13541,644,-3287.0
39013,110443,91536,23285,43362,48174,23719,2009,-3179.0
41780,111069,87047,21100,47494,39553,16081,970,-3342.0
46804,108071,76112,16907,50782,25330,6507,146,-2062.0
48151,104294,70234,15071,50042,20192,4210,69,-980.0
35679,106600,99072,28618,26436,72636,53728,10177,-467.0
21374,33665,17639,3075,16828,811,9,0,2273.0
47481,106701,73709,16127,50656,23053,5389,101,-1638.0
48243,101056,66374,13958,49000,17374,3056,37,-397.0
48705,97290,61789,12663,47600,14189,2090,23,541.0
48376,102305,67677,14315,49464,18213,3377,46,-567.0
47541,106091,72770,15813,50662,22108,4767,65,-1593.0
45280,109209,79354,18066,50312,29042,8585,250,-2641.0
39464,110651,90675,22812,44478,46197,21695,1634,-3324.0
25822,41323,21968,3881,20650,1318,23,0,2586.0
44482,110272,81624,18847,50166,31458,9940,342,-3013.0
48161,99433,64631,13481,48376,16255,2681,29,-122.0
41563,110947,87151,21150,47402,39749,16143,927,-3383.0
41833,111209,87085,21084,47666,39419,15877,917,-3375.0
46192,108030,76786,17182,50480,26306,7070,180,-2234.0
45755,109181,78739,17823,50540,28199,8101,235,-2510.0
48251,94515,59183,11996,46390,12793,1735,15,923.0
35610,105878,99867,29511,22668,77199,60542,12766,88.0
40920,71210,40659,7642,35466,5193,278,0,2727.0
48021,92688,57340,11501,45674,11666,1340,3,1172.0
40665,110989,88828,21895,46286,42542,18417,1161,-3391.0
35916,107328,97878,27530,30576,67302,46176,7468,-1064.0
45206,109655,80005,18275,50360,29645,8935,284,-2719.0
35567,106717,98839,28346,27602,71237,51513,9279,-657.0
38940,66558,37436,6946,33196,4240,166,0,2872.0
48404,102323,67624,14286,49532,18092,3259,34,-581.0
48693,98778,63444,13117,48186,15258,2406,23,242.0
35787,104889,100911,31223,14484,86427,75921,20131,586.0
48303,101370,66738,14069,49062,17676,3246,37,-398.0
46557,108845,77408,17334,50812,26596,7221,173,-2214.0
39496,110855,90912,22891,44478,46434,21899,1694,-3338.0
47300,106712,73963,16231,50540,23423,5632,120,-1680.0
45104,81624,48076,9270,40532,7544,560,0,2286.0
48915,101378,66105,13825,49260,16845,2858,21,-183.0
47402,105900,72953,15941,50260,22693,5380,114,-1486.0
41206,111223,88075,21510,47090,40985,17043,1020,-3452.0
42493,110945,85511,20416,48526,36985,13893,681,-3357.0
47152,106469,73754,16168,50500,23254,5469,114,-1731.0
48217,105784,71837,15508,50626,21211,4532,67,-1238.0
42184,74088,42630,8066,36864,5766,360,0,2660.0
47752,92266,57136,11471,45446,11690,1374,4,1151.0
46693,107814,75922,16863,50666,25256,6482,151,-2062.0
48234,104740,70681,15193,50204,20477,4332,66,-1018.0
22226,35279,18615,3266,17634,981,11,0,2296.0
28272,45624,24430,4343,22802,1628,20,0,2735.0
42740,110705,84934,20214,48584,36350,13537,646,-3245.0
48529,102426,67656,14292,49560,18096,3306,35,-533.0
43176,111036,84575,19998,49162,35413,12712,580,-3283.0
46966,88355,53621,10593,43684,9937,987,4,1639.0
38662,110326,92012,23514,42940,49072,24446,2054,-3166.0
47872,104093,70325,15132,49858,20467,4377,70,-1028.0
36858,62013,34422,6315,30954,3468,105,0,2952.0
25624,41062,21855,3865,20520,1335,22,0,2552.0
45061,110245,80935,18578,50402,30533,9441,313,-2827.0
47586,90408,55335,11015,44580,10755,1248,10,1498.0
38866,66385,37326,6925,33102,4224,181,0,2882.0
35652,105660,100218,29936,20820,79398,64020,14284,274.0
3892,5884,2965,498,2942,23,0,0,475.0
41879,111096,86822,20976,47788,39034,15520,833,-3371.0
13180,20388,10503,1802,10194,309,0,0,1493.0
48656,101863,66893,14067,49384,17509,3095,34,-381.0
44463,110187,81536,18818,50164,31372,9859,311,-3006.0
35650,105755,100046,29756,21556,78490,62643,13724,185.0
35735,104875,100853,31153,14788,86065,75299,19827,560.0
