N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
68,108,57,10,54,3,0,0,7.0
125,293,227,58,106,121,81,17,1.0
110,201,119,23,100,19,1,0,5.0
126,239,146,29,118,28,3,0,4.0
90,157,90,17,78,12,1,0,6.0
56,88,46,8,44,2,0,0,6.0
76,132,75,14,66,9,0,0,5.0
110,231,154,33,110,44,11,0,0.0
100,156,81,14,78,3,0,0,11.0
136,262,165,34,126,39,10,0,5.0
120,258,173,37,124,49,10,0,-2.0
134,281,189,41,132,57,17,0,1.0
127,282,193,42,134,59,14,1,-4.0
127,284,200,45,130,70,24,1,-2.0
123,264,179,39,124,55,16,1,-1.0
122,219,129,25,108,21,3,0,7.0
48,72,36,6,36,0,0,0,6.0
104,172,94,17,86,8,0,0,9.0
132,244,145,28,122,23,0,0,5.0
124,254,166,35,122,44,10,0,1.0
131,300,215,49,136,79,28,1,-3.0
120,256,174,38,120,54,16,0,0.0
122,243,153,31,120,33,3,0,1.0
135,294,203,45,136,67,22,1,-1.0
125,299,233,59,112,121,75,13,0.0
124,274,186,40,132,54,10,0,-4.0
127,266,181,40,122,59,22,1,2.0
124,268,179,38,130,49,8,0,-3.0
130,273,184,40,128,56,17,0,1.0
122,277,196,44,128,68,21,0,-3.0
124,293,230,59,106,124,81,14,2.0
36,56,29,5,28,1,0,0,4.0
122,221,130,25,110,20,1,0,6.0
74,133,78,15,66,12,1,0,4.0
125,298,234,60,108,126,82,15,1.0
120,264,191,45,112,79,40,4,2.0
122,223,133,26,110,23,3,0,6.0
124,277,195,44,126,69,25,2,-2.0
126,288,208,48,128,80,32,2,-2.0
126,281,204,48,120,84,41,4,1.0
140,296,199,43,140,59,16,0,0.0
72,112,58,10,56,2,0,0,8.0
123,292,223,55,116,107,60,9,-1.0
104,184,106,20,92,14,0,0,6.0
124,222,130,25,110,20,2,0,7.0
104,184,106,20,92,14,0,0,6.0
96,156,84,15,78,6,0,0,9.0
120,268,184,40,128,56,12,0,-4.0
129,288,209,49,124,85,40,3,1.0
104,180,102,19,90,12,0,0,7.0
0,0,0,0,0,0,0,0,0.0
124,264,177,38,126,51,12,0,-1.0
88,152,86,16,76,10,0,0,6.0
8,12,6,1,6,0,0,0,1.0
130,283,195,43,132,63,19,0,-1.0
116,202,116,22,100,16,2,0,8.0
104,176,98,18,88,10,0,0,8.0
84,132,69,12,66,3,0,0,9.0
100,164,89,16,82,7,0,0,9.0
118,270,195,45,120,75,30,2,-2.0
72,116,62,11,58,4,0,0,7.0
129,290,213,51,120,93,50,7,1.0
116,210,124,24,104,20,2,0,6.0
56,84,42,7,42,0,0,0,7.0
140,278,176,36,136,40,6,0,2.0
146,289,184,38,140,44,9,0,3.0
106,181,102,19,90,12,1,0,8.0
136,282,183,38,138,45,6,0,-1.0
120,224,138,28,108,30,8,0,6.0
118,217,129,25,108,21,1,0,5.0
118,281,205,47,128,77,25,0,-5.0
118,213,125,24,106,19,1,0,6.0
108,184,103,19,92,11,0,0,8.0
124,266,182,40,124,58,18,0,0.0
138,251,149,29,124,25,3,0,7.0
131,292,209,48,130,79,32,1,0.0
130,287,197,43,136,61,15,0,-3.0
128,216,120,22,108,12,0,0,10.0
104,168,90,16,84,6,0,0,10.0
122,261,176,38,124,52,13,0,-1.0
120,252,166,35,122,44,8,0,-1.0
130,247,151,30,122,29,3,0,4.0
115,256,179,40,118,61,20,1,-2.0
110,201,119,23,100,19,1,0,5.0
118,213,125,24,106,19,1,0,6.0
88,136,70,12,68,2,0,0,10.0
132,296,213,49,132,81,32,0,0.0
82,137,76,14,68,8,1,0,7.0
130,281,192,42,132,60,17,0,-1.0
52,80,41,7,40,1,0,0,6.0
132,260,165,34,126,39,8,0,3.0
114,207,123,24,102,21,3,0,6.0
138,255,153,30,126,27,3,0,6.0
125,294,219,52,126,93,42,3,-2.0
131,290,204,46,132,72,26,1,-1.0
118,219,132,26,108,24,3,0,5.0
130,255,161,33,124,37,7,0,3.0
124,264,177,38,126,51,12,0,-1.0
124,291,214,50,128,86,35,2,-3.0
138,279,181,38,134,47,11,0,2.0
96,144,72,12,72,0,0,0,12.0
128,266,177,38,126,51,14,0,1.0
125,261,173,37,124,49,13,1,0.0
56,84,42,7,42,0,0,0,7.0
52,80,41,7,40,1,0,0,6.0
132,238,140,27,118,22,2,0,7.0
128,300,220,51,134,86,32,0,-3.0
123,285,214,52,116,98,53,7,0.0
118,221,133,26,110,23,1,0,4.0
124,261,179,40,118,61,25,2,2.0
126,263,174,37,126,48,11,0,0.0
125,300,237,61,108,129,84,15,1.0
130,283,191,41,136,55,11,0,-3.0
130,271,181,39,128,53,15,0,1.0
120,283,220,56,104,116,75,14,1.0
125,299,237,62,102,135,95,21,1.0
64,112,64,12,56,8,0,0,4.0
96,156,84,15,78,6,0,0,9.0
56,84,42,7,42,0,0,0,7.0
140,282,182,38,136,46,10,0,2.0
108,212,133,27,104,29,4,0,2.0
125,280,202,47,122,80,36,3,0.0
122,227,137,27,112,25,3,0,5.0
125,291,213,50,126,87,39,5,-3.0
76,128,71,13,64,7,0,0,6.0
130,283,199,45,128,71,27,0,1.0
16,24,12,2,12,0,0,0,2.0
132,224,125,23,112,13,0,0,10.0
56,84,42,7,42,0,0,0,7.0
56,88,46,8,44,2,0,0,6.0
116,218,132,26,108,24,2,0,4.0
123,287,212,50,124,88,39,3,-2.0
126,247,156,32,120,36,7,0,3.0
120,218,129,25,108,21,2,0,6.0
0,0,0,0,0,0,0,0,0.0
44,68,35,6,34,1,0,0,5.0
120,204,114,21,102,12,0,0,9.0
80,132,72,13,66,6,0,0,7.0
8,12,6,1,6,0,0,0,1.0
102,205,129,26,102,27,1,0,0.0
124,291,218,52,124,94,43,2,-1.0
126,253,161,33,124,37,5,0,1.0
125,298,234,60,108,126,82,15,1.0
125,300,240,64,96,144,108,27,1.0
123,280,205,48,122,83,36,1,0.0
118,229,143,29,112,31,5,0,3.0
126,279,192,42,132,60,15,0,-3.0
92,156,87,16,78,9,0,0,7.0
136,260,160,32,128,32,4,0,4.0
120,288,224,56,112,112,64,8,0.0
140,268,167,34,130,37,8,0,5.0
128,272,182,39,130,52,12,0,-1.0
137,297,204,45,138,66,21,1,-1.0
130,289,200,44,136,64,17,0,-3.0
134,247,148,29,122,26,3,0,6.0
119,246,163,35,116,47,14,1,1.0
120,274,191,42,130,61,14,0,-5.0
134,279,182,38,136,46,7,0,-1.0
126,300,233,58,118,115,64,6,1.0
124,278,194,43,130,64,18,0,-3.0
128,300,214,48,140,74,20,0,-6.0
98,161,88,16,80,8,1,0,9.0
130,237,140,27,118,22,1,0,6.0
119,284,210,49,126,84,32,1,-4.0
52,84,45,8,42,3,0,0,5.0
100,176,101,19,88,13,0,0,6.0
124,240,151,31,116,35,8,0,4.0
98,191,119,24,94,25,3,0,2.0
124,297,236,62,100,136,97,22,1.0
44,72,39,7,36,3,0,0,4.0
125,300,240,64,96,144,108,27,1.0
128,295,215,50,130,85,35,2,-2.0
118,273,197,45,124,73,25,0,-3.0
126,251,160,33,122,38,7,0,2.0
88,148,82,15,74,8,0,0,7.0
114,219,135,27,108,27,3,0,3.0
120,246,159,33,120,39,6,0,0.0
72,120,66,12,60,6,0,0,6.0
125,288,206,47,130,76,28,3,-4.0
20,32,17,3,16,1,0,0,2.0
106,223,145,30,110,35,3,0,-2.0
98,165,92,17,82,10,1,0,8.0
120,230,143,29,112,31,6,0,4.0
125,298,232,59,110,122,78,15,0.0
93,179,114,24,84,30,11,1,4.0
116,242,158,33,118,40,6,0,-1.0
118,269,189,42,126,63,17,0,-4.0
130,255,161,33,124,37,7,0,3.0
122,235,145,29,116,29,3,0,3.0
122,271,185,40,130,55,11,0,-4.0
78,137,79,15,68,11,1,0,5.0
24,36,18,3,18,0,0,0,3.0
64,100,52,9,50,2,0,0,7.0
127,298,217,50,134,83,30,1,-4.0
132,262,164,33,130,34,2,0,1.0
134,267,172,36,128,44,11,0,3.0
124,291,223,55,116,107,59,6,1.0
132,291,204,46,132,72,27,2,-1.0
118,286,216,52,120,96,46,6,-4.0
68,104,53,9,52,1,0,0,8.0
72,116,62,11,58,4,0,0,7.0
48,72,36,6,36,0,0,0,6.0
136,244,142,27,122,20,0,0,7.0
130,245,150,30,120,30,5,0,5.0
126,245,153,31,120,33,5,0,3.0
122,291,230,59,106,124,79,12,2.0
24,36,18,3,18,0,0,0,3.0
120,270,189,42,126,63,18,0,-3.0
124,297,226,55,122,104,53,6,-2.0
72,116,62,11,58,4,0,0,7.0
94,161,91,17,80,11,1,0,7.0
56,84,42,7,42,0,0,0,7.0
44,68,35,6,34,1,0,0,5.0
76,124,67,12,62,5,0,0,7.0
120,218,129,25,108,21,2,0,6.0
140,280,181,38,134,47,12,0,3.0
100,176,101,19,88,13,0,0,6.0
128,258,165,34,126,39,6,0,1.0
124,254,166,35,122,44,10,0,1.0
104,164,86,15,82,4,0,0,11.0
132,262,168,35,126,42,10,0,3.0
60,96,51,9,48,3,0,0,6.0
24,36,18,3,18,0,0,0,3.0
131,263,172,37,122,50,19,3,3.0
118,229,143,29,112,31,5,0,3.0
142,299,198,42,144,54,11,0,-1.0
122,287,213,50,126,87,35,0,-2.0
60,96,51,9,48,3,0,0,6.0
125,299,238,62,104,134,91,17,2.0
126,225,131,25,112,19,1,0,7.0
140,268,165,33,132,33,4,0,4.0
132,252,155,31,124,31,4,0,4.0
120,222,133,26,110,23,2,0,5.0
117,247,168,37,114,54,19,1,1.0
72,108,54,9,54,0,0,0,9.0
116,224,141,29,108,33,8,0,4.0
142,271,166,33,134,32,3,0,4.0
72,112,58,10,56,2,0,0,8.0
122,241,152,31,118,34,5,0,2.0
127,280,194,43,130,64,20,1,-2.0
32,48,24,4,24,0,0,0,4.0
112,188,104,19,94,10,0,0,9.0
56,84,42,7,42,0,0,0,7.0
132,282,188,40,136,52,10,0,-2.0
116,230,148,31,110,38,10,0,3.0
117,263,184,41,122,62,19,1,-3.0
128,270,183,40,126,57,18,0,1.0
116,220,133,26,110,23,0,0,3.0
96,164,92,17,82,10,0,0,7.0
106,201,122,24,100,22,1,0,3.0
102,189,113,22,94,19,1,0,4.0
118,213,125,24,106,19,1,0,6.0
130,261,166,34,128,38,5,0,1.0
124,299,236,61,106,130,87,18,0.0
121,284,213,51,120,93,44,3,-1.0
150,269,157,30,134,23,1,0,8.0
124,277,195,44,126,69,25,2,-2.0
123,297,228,56,120,108,57,7,-2.0
122,269,186,41,126,60,17,0,-2.0
132,272,179,38,130,49,12,0,1.0
106,223,151,33,104,47,15,0,1.0
0,0,0,0,0,0,0,0,0.0
120,242,155,32,118,37,6,0,1.0
136,270,171,35,132,39,6,0,2.0
125,297,230,58,112,118,73,13,0.0
122,225,134,26,112,22,1,0,5.0
126,287,206,47,130,76,27,0,-2.0
100,164,89,16,82,7,0,0,9.0
52,84,45,8,42,3,0,0,5.0
134,255,156,31,126,30,3,0,4.0
121,297,229,56,122,107,53,5,-3.0
108,188,107,20,94,13,0,0,7.0
124,297,231,58,114,117,69,10,0.0
135,282,189,41,132,57,18,1,1.0
122,241,152,31,118,34,5,0,2.0
100,168,93,17,84,9,0,0,8.0
131,305,225,53,132,93,41,3,-2.0
122,287,222,56,108,114,71,12,1.0
126,283,205,48,122,83,39,4,0.0
100,174,100,19,86,14,2,0,7.0
138,265,166,34,128,38,9,0,5.0
136,303,213,48,138,75,27,2,-2.0
60,92,47,8,46,1,0,0,7.0
130,263,171,36,126,45,11,0,2.0
120,250,165,35,120,45,10,0,0.0
124,212,119,22,106,13,0,0,9.0
8,12,6,1,6,0,0,0,1.0
140,272,169,34,134,35,4,0,3.0
124,264,179,39,124,55,16,0,0.0
110,219,140,29,106,34,7,0,2.0
100,164,89,16,82,7,0,0,9.0
99,198,128,27,94,34,10,1,2.0
110,235,156,33,114,42,7,0,-2.0
118,209,121,23,104,17,1,0,7.0
133,285,193,42,134,59,17,1,-1.0
132,260,163,33,128,35,4,0,2.0
76,124,67,12,62,5,0,0,7.0
130,273,180,38,132,48,9,0,-1.0
68,116,65,12,58,7,0,0,5.0
108,176,95,17,88,7,0,0,10.0
130,259,165,34,126,39,7,0,2.0
126,225,131,25,112,19,1,0,7.0
121,276,201,47,120,81,36,3,-1.0
116,210,124,24,104,20,2,0,6.0
127,291,213,50,126,87,39,3,-1.0
136,258,159,32,126,33,6,0,5.0
68,116,65,12,58,7,0,0,5.0
120,216,126,24,108,18,0,0,6.0
122,237,148,30,116,32,5,0,3.0
116,246,162,34,120,42,6,0,-2.0
36,56,29,5,28,1,0,0,4.0
88,164,100,20,80,20,4,0,4.0
124,294,230,59,106,124,82,16,1.0
121,267,189,43,120,69,27,1,0.0
119,252,170,37,118,52,16,1,0.0
108,184,103,19,92,11,0,0,8.0
124,258,170,36,124,46,10,0,0.0
123,296,234,60,108,126,80,13,1.0
56,88,46,8,44,2,0,0,6.0
127,282,199,45,128,71,26,1,-1.0
136,254,153,30,126,27,2,0,5.0
94,175,106,21,86,20,3,0,4.0
56,84,42,7,42,0,0,0,7.0
112,194,111,21,96,15,2,0,8.0
108,184,103,19,92,11,0,0,8.0
127,286,201,45,132,69,22,1,-3.0
104,176,98,18,88,10,0,0,8.0
64,104,56,10,52,4,0,0,6.0
125,300,240,63,102,138,96,19,2.0
122,257,170,36,124,46,9,0,-1.0
130,287,197,43,136,61,15,0,-3.0
129,283,201,46,126,75,31,1,1.0
126,296,225,55,120,105,56,6,0.0
150,257,145,27,128,17,1,0,11.0
132,260,165,34,126,39,8,0,3.0
120,214,125,24,106,19,2,0,7.0
132,252,153,30,126,27,0,0,3.0
142,267,162,32,132,30,3,0,5.0
122,221,132,26,108,24,5,0,7.0
138,275,173,35,136,37,3,0,1.0
124,260,173,37,124,49,12,0,0.0
128,224,128,24,112,16,0,0,8.0
110,205,125,25,100,25,5,0,5.0
0,0,0,0,0,0,0,0,0.0
117,265,189,43,120,69,25,1,-2.0
88,144,78,14,72,6,0,0,8.0
120,254,171,37,120,51,14,0,0.0
122,235,147,30,114,33,7,0,4.0
122,286,217,53,116,101,54,6,0.0
76,128,71,13,64,7,0,0,6.0
125,296,231,59,108,123,80,15,1.0
124,216,123,23,108,15,0,0,8.0
110,185,103,19,92,11,1,0,9.0
120,274,205,50,110,95,54,8,1.0
122,286,212,50,124,88,38,2,-2.0
120,258,173,37,124,49,10,0,-2.0
96,152,80,14,76,4,0,0,10.0
125,300,240,63,102,138,96,19,2.0
127,272,184,40,128,56,16,1,-1.0
124,301,235,59,116,119,69,10,-1.0
132,260,163,33,128,35,4,0,2.0
122,233,144,29,114,30,5,0,4.0
120,270,191,43,124,67,22,0,-2.0
114,239,159,34,114,45,11,0,0.0
136,284,188,40,136,52,12,0,0.0
72,120,66,12,60,6,0,0,6.0
8,12,6,1,6,0,0,0,1.0
96,160,88,16,80,8,0,0,8.0
131,284,195,43,132,63,20,1,-1.0
119,292,222,53,126,96,40,1,-4.0
124,250,162,34,120,42,10,0,2.0
139,290,192,41,138,54,14,1,0.0
106,177,98,18,88,10,1,0,9.0
124,297,236,62,100,136,97,22,1.0
119,287,224,56,112,112,63,7,0.0
122,251,161,33,124,37,3,0,-1.0
128,250,155,31,124,31,2,0,2.0
104,176,98,18,88,10,0,0,8.0
129,297,214,49,134,80,29,1,-3.0
124,230,140,28,112,28,6,0,6.0
121,263,183,41,120,63,23,1,0.0
136,260,162,33,126,36,8,0,5.0
72,116,62,11,58,4,0,0,7.0
124,268,179,38,130,49,8,0,-3.0
28,44,23,4,22,1,0,0,3.0
118,229,145,30,110,35,9,0,4.0
40,64,34,6,32,2,0,0,4.0
130,249,154,31,122,32,5,0,4.0
130,247,151,30,122,29,3,0,4.0
124,268,183,40,126,57,16,0,-1.0
48,72,36,6,36,0,0,0,6.0
96,160,88,16,80,8,0,0,8.0
129,292,209,48,130,79,32,3,-2.0
114,223,139,28,110,29,3,0,2.0
128,262,171,36,126,45,10,0,1.0
134,275,176,36,136,40,3,0,-1.0
124,299,230,57,118,112,63,10,-2.0
121,281,208,49,122,86,37,1,-1.0
121,285,211,50,122,89,41,5,-3.0
127,262,173,37,124,49,14,1,1.0
116,224,139,28,110,29,4,0,3.0
138,279,179,37,136,43,7,0,1.0
138,259,157,31,128,29,3,0,5.0
126,291,219,53,120,99,51,4,1.0
132,248,151,30,122,29,4,0,5.0
68,108,57,10,54,3,0,0,7.0
123,294,227,56,118,109,58,5,0.0
120,216,126,24,108,18,0,0,6.0
118,267,195,46,114,81,39,4,0.0
108,210,132,27,102,30,6,0,3.0
116,192,105,19,96,9,0,0,10.0
125,300,240,64,96,144,108,27,1.0
96,168,96,18,84,12,0,0,6.0
134,285,189,40,138,51,9,0,-2.0
96,164,92,17,82,10,0,0,7.0
124,204,111,20,102,9,0,0,11.0
125,300,238,62,104,134,92,19,1.0
120,232,142,28,116,26,0,0,2.0
120,287,215,51,124,91,39,2,-3.0
78,141,83,16,70,13,1,0,4.0
125,300,240,64,96,144,108,27,1.0
104,164,86,15,82,4,0,0,11.0
124,254,166,35,122,44,10,0,1.0
98,183,111,22,90,21,3,0,4.0
132,252,157,32,122,35,8,0,5.0
96,148,76,13,74,2,0,0,11.0
124,256,167,35,124,43,8,0,0.0
114,209,124,24,104,20,1,0,5.0
122,243,153,31,120,33,3,0,1.0
124,299,229,56,122,107,55,6,-2.0
116,202,116,22,100,16,2,0,8.0
118,227,140,28,112,28,3,0,3.0
32,48,24,4,24,0,0,0,4.0
125,293,223,55,116,107,61,9,0.0
94,191,122,25,94,28,3,0,0.0
125,298,234,60,108,126,82,15,1.0
127,300,230,57,118,112,64,9,0.0
110,227,150,32,108,42,11,0,1.0
84,140,77,14,70,7,0,0,7.0
126,297,222,53,126,96,45,4,-2.0
112,214,131,26,106,25,2,0,3.0
125,300,237,61,108,129,84,15,1.0
124,295,231,59,108,123,79,14,1.0
92,156,87,16,78,9,0,0,7.0
72,116,62,11,58,4,0,0,7.0
122,285,213,51,120,93,45,4,-1.0
131,290,202,45,134,68,22,1,-2.0
60,92,47,8,46,1,0,0,7.0
100,178,104,20,88,16,2,0,6.0
142,279,174,35,138,36,3,0,2.0
131,274,186,41,126,60,22,1,2.0
128,274,187,41,128,59,18,0,0.0
130,271,179,38,130,49,11,0,0.0
125,299,230,57,118,112,63,9,-1.0
124,296,235,62,98,137,100,24,1.0
48,72,36,6,36,0,0,0,6.0
130,292,205,46,134,71,24,2,-3.0
131,292,207,47,132,75,28,1,-1.0
118,269,191,43,124,67,21,0,-3.0
122,213,122,23,106,16,1,0,8.0
128,262,173,37,124,49,14,0,2.0
40,60,30,5,30,0,0,0,5.0
132,264,169,35,128,41,8,0,2.0
128,276,186,40,132,54,12,0,-2.0
132,270,178,38,128,50,14,0,2.0
100,160,85,15,80,5,0,0,10.0
110,237,157,33,116,41,5,0,-3.0
114,209,124,24,104,20,1,0,5.0
127,288,206,47,130,76,28,1,-2.0
80,132,72,13,66,6,0,0,7.0
118,251,168,36,120,48,11,0,-1.0
124,293,215,50,130,85,33,2,-4.0
32,52,28,5,26,2,0,0,3.0
126,251,158,32,124,34,3,0,1.0
125,277,197,45,124,73,29,1,0.0
144,236,128,23,118,10,0,0,13.0
104,172,94,17,86,8,0,0,9.0
122,237,148,30,116,32,5,0,3.0
126,273,187,41,128,59,17,0,-1.0
138,275,177,37,132,45,11,0,3.0
132,232,133,25,116,17,0,0,8.0
100,172,97,18,86,11,0,0,7.0
44,72,39,7,36,3,0,0,4.0
128,294,216,51,126,90,42,4,-1.0
90,157,90,17,78,12,1,0,6.0
126,300,237,62,102,135,96,22,1.0
116,236,153,32,114,39,8,0,1.0
52,84,45,8,42,3,0,0,5.0
92,152,83,15,76,7,0,0,8.0
124,288,205,46,134,71,20,0,-5.0
126,213,119,22,106,13,1,0,10.0
114,193,108,20,96,12,1,0,9.0
40,60,30,5,30,0,0,0,5.0
66,113,64,12,56,8,1,0,5.0
116,226,140,28,112,28,2,0,2.0
100,172,97,18,86,11,0,0,7.0
130,295,219,53,120,99,55,8,1.0
120,286,223,57,104,119,78,16,0.0
123,291,228,58,108,120,75,11,2.0
136,254,153,30,126,27,2,0,5.0
123,261,179,40,118,61,25,3,1.0
76,116,59,10,58,1,0,0,9.0
64,104,56,10,52,4,0,0,6.0
112,242,165,36,114,51,14,0,-1.0
88,144,78,14,72,6,0,0,8.0
112,194,111,21,96,15,2,0,8.0
56,88,46,8,44,2,0,0,6.0
125,261,175,38,122,53,17,1,1.0
124,252,161,33,124,37,4,0,0.0
134,263,166,34,128,38,7,0,3.0
128,281,196,44,128,68,25,2,-1.0
121,285,218,54,112,106,61,9,0.0
127,288,213,51,120,93,48,5,1.0
124,240,149,30,118,31,4,0,3.0
124,232,141,28,114,27,4,0,5.0
122,261,174,37,126,48,9,0,-2.0
118,223,136,27,110,26,3,0,4.0
100,168,93,17,84,9,0,0,8.0
123,282,208,49,122,86,38,1,0.0
44,72,39,7,36,3,0,0,4.0
132,254,156,31,126,30,2,0,3.0
127,299,219,51,132,87,35,3,-4.0
126,247,156,32,120,36,7,0,3.0
128,248,156,32,120,36,8,0,4.0
44,68,35,6,34,1,0,0,5.0
126,235,142,28,116,26,3,0,5.0
126,225,131,25,112,19,1,0,7.0
48,72,36,6,36,0,0,0,6.0
112,188,104,19,94,10,0,0,9.0
44,68,35,6,34,1,0,0,5.0
112,176,92,16,88,4,0,0,12.0
106,185,106,20,92,14,1,0,7.0
130,295,212,49,130,82,35,4,-2.0
48,72,36,6,36,0,0,0,6.0
122,247,159,33,120,39,7,0,1.0
122,284,217,54,110,107,64,10,1.0
115,240,161,35,112,49,16,1,1.0
64,108,60,11,54,6,0,0,5.0
133,289,199,44,134,65,21,1,-1.0
120,288,219,53,120,99,48,4,-2.0
126,301,236,61,106,130,89,20,0.0
36,60,33,6,30,3,0,0,3.0
132,238,140,27,118,22,2,0,7.0
98,177,104,20,88,16,1,0,5.0
129,281,196,44,128,68,25,1,0.0
122,247,159,33,120,39,7,0,1.0
120,284,218,54,112,106,60,8,0.0
122,300,233,58,118,115,64,10,-3.0
132,266,172,36,128,44,10,0,2.0
122,255,167,35,124,43,7,0,-1.0
104,178,101,19,88,13,2,0,8.0
114,189,104,19,94,10,1,0,10.0
124,296,224,54,124,100,48,4,-2.0
122,293,214,49,134,80,25,0,-6.0
74,125,70,13,62,8,1,0,6.0
100,160,85,15,80,5,0,0,10.0
118,277,202,47,122,80,33,4,-4.0
122,295,222,53,126,96,43,4,-4.0
114,269,196,45,122,74,25,0,-4.0
134,255,156,31,126,30,3,0,4.0
98,177,104,20,88,16,1,0,5.0
140,266,162,32,132,30,2,0,4.0
126,290,216,52,120,96,50,6,0.0
52,80,41,7,40,1,0,0,6.0
108,228,151,32,110,41,8,0,-1.0
120,281,217,55,104,113,73,14,1.0
125,292,221,54,118,103,56,7,0.0
60,104,59,11,52,7,0,0,4.0
120,254,169,36,122,47,10,0,-1.0
100,184,109,21,92,17,0,0,4.0
136,260,158,31,130,28,0,0,3.0
116,200,113,21,100,13,0,0,8.0
96,166,95,18,82,13,2,0,7.0
126,296,230,59,106,124,84,18,1.0
131,258,168,36,120,48,18,1,5.0
86,145,81,15,72,9,1,0,7.0
82,157,96,19,78,18,1,0,2.0
137,299,207,46,138,69,23,1,-1.0
123,287,212,50,124,88,39,3,-2.0
136,297,210,48,132,78,33,2,1.0
122,209,118,22,104,14,1,0,9.0
110,201,119,23,100,19,1,0,5.0
123,293,231,60,102,129,89,19,1.0
124,268,183,40,126,57,16,0,-1.0
125,298,235,61,104,131,90,19,1.0
119,252,170,37,118,52,16,1,0.0
110,213,133,27,104,29,5,0,3.0
124,250,158,32,124,34,2,0,0.0
122,295,226,55,122,104,51,4,-2.0
125,265,179,39,124,55,17,1,0.0
114,205,120,23,102,18,1,0,6.0
135,300,213,49,132,81,36,5,-1.0
124,296,232,60,104,128,88,20,0.0
116,236,155,33,112,43,12,0,2.0
120,226,139,28,110,29,6,0,5.0
100,176,101,19,88,13,0,0,6.0
125,300,240,64,96,144,108,27,1.0
128,276,184,39,134,50,8,0,-3.0
32,52,28,5,26,2,0,0,3.0
24,36,18,3,18,0,0,0,3.0
121,283,215,53,112,103,59,9,0.0
