N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
39244,67724,38403,7176,33750,4653,224,0,2747.0
28858,46703,25073,4468,23338,1735,27,0,2760.0
36758,108964,95653,25710,37046,58607,34872,4238,-2263.0
2080,3132,1572,263,1566,6,0,0,257.0
47847,105750,72191,15648,50494,21697,4762,73,-1360.0
45604,109298,78845,17824,50746,28099,7806,204,-2673.0
39171,110490,91092,23043,43926,47166,22638,1785,-3270.0
35831,104811,100939,31388,13550,87389,77711,21139,571.0
37626,109669,94224,24793,39690,54534,30289,3160,-2612.0
39580,68194,38618,7208,33988,4630,218,0,2796.0
45173,109771,80290,18384,50276,30014,9219,281,-2692.0
46386,108777,77472,17364,50760,26712,7257,192,-2283.0
48456,98091,62856,12964,47928,14928,2235,14,257.0
44186,79991,47113,9082,39734,7379,523,0,2226.0
44221,110901,82987,19344,49910,33077,11081,385,-3037.0
15126,23453,12109,2082,11726,383,1,0,1700.0
47541,92840,57955,11711,45644,12311,1552,7,945.0
47356,89870,54890,10898,44392,10498,1086,8,1478.0
44976,110081,80792,18534,50380,30412,9321,290,-2847.0
48557,103063,68334,14476,49812,18522,3439,41,-648.0
12362,18997,9726,1659,9498,228,1,0,1432.0
36016,107695,97744,27312,31616,66128,44463,6894,-1247.0
48899,100438,65052,13532,48912,16140,2614,25,-19.0
48563,96096,60605,12350,47110,13495,1876,9,722.0
37180,109360,94939,25244,38414,56525,32532,3736,-2485.0
48387,102871,68298,14485,49686,18612,3499,43,-671.0
43567,77582,45133,8617,38564,6569,454,1,2501.0
46014,108620,77672,17458,50596,27076,7428,202,-2392.0
47904,93132,57921,11666,45846,12075,1440,4,1027.0
46740,108255,76413,17003,50808,25605,6639,142,-2105.0
42015,111156,86558,20841,48070,38488,15016,793,-3424.0
47480,105572,72379,15740,50318,22061,4936,68,-1453.0
36633,108758,95744,25817,36586,59158,35586,4443,-2198.0
48013,104957,71096,15319,50278,20818,4401,69,-1167.0
48358,100789,65997,13849,48900,17097,2989,24,-283.0
35725,105050,100671,30809,16488,84183,72074,18163,537.0
45240,81670,48011,9243,40564,7447,542,0,2338.0
48170,103388,69130,14745,49790,19340,3808,46,-833.0
48563,95765,60221,12241,46996,13225,1773,11,778.0
29516,48004,25889,4633,23980,1909,44,0,2768.0
48592,104145,69571,14830,50162,19409,3821,54,-812.0
44434,110220,81664,18874,50084,31580,10052,342,-2996.0
45361,109563,79740,18186,50364,29376,8835,293,-2648.0
36272,108139,97044,26762,33516,63528,41107,5926,-1585.0
48202,94843,59564,12098,46540,13024,1763,12,825.0
44332,110473,82207,19073,49976,32231,10521,370,-3007.0
35900,104584,101221,32166,9446,91775,85692,25712,371.0
46970,107083,74759,16498,50530,24229,6023,144,-1852.0
8328,12692,6446,1091,6346,100,0,0,991.0
8184,12436,6298,1063,6218,80,0,0,983.0
47819,92688,57553,11583,45608,11945,1472,9,1101.0
48325,94659,59207,11980,46534,12673,1591,5,893.0
38075,109972,93465,24363,40752,52713,28468,2913,-2795.0
44951,109500,80173,18366,50150,30023,9200,285,-2742.0
42371,110793,85720,20554,48116,37604,14561,767,-3256.0
39787,110693,90279,22639,44724,45555,21245,1595,-3266.0
45017,110650,81476,18746,50476,31000,9698,347,-2903.0
48509,97903,62605,12891,47864,14741,2175,5,320.0
46695,87412,52882,10425,43214,9668,984,1,1740.0
46801,108108,76100,16891,50854,25246,6400,143,-2098.0
46504,86986,52588,10361,43010,9578,966,4,1745.0
35660,105229,100464,30454,18204,82260,68821,16574,441.0
41321,110775,87421,21307,47000,40421,16775,1001,-3340.0
34154,56893,31322,5707,28402,2920,89,0,2876.0
47620,105078,71693,15540,50146,21547,4786,84,-1305.0
48367,96860,61592,12629,47410,14182,2040,17,470.0
35827,104731,100983,31547,12684,88299,79363,22079,532.0
44726,109396,80268,18410,50076,30192,9244,274,-2812.0
47920,91911,56633,11330,45286,11347,1339,10,1312.0
37111,109176,94773,25185,38436,56337,32304,3629,-2477.0
12434,19117,9792,1671,9558,234,1,0,1438.0
37603,109660,93849,24582,40206,53643,29248,2977,-2790.0
47551,91006,55969,11178,44870,11099,1266,9,1336.0
45743,84651,50749,9930,41918,8831,815,3,1911.0
37243,109241,94881,25264,38178,56703,32885,3827,-2381.0
41310,111246,87911,21435,47212,40699,16822,1018,-3460.0
47701,105191,71654,15500,50308,21346,4575,65,-1336.0
32576,53388,28992,5221,26658,2334,72,0,2959.0
40758,70631,40194,7534,35184,5010,263,0,2787.0
48304,105360,71279,15346,50482,20797,4396,68,-1123.0
44415,80674,47655,9211,40044,7611,586,1,2185.0
16306,25299,13071,2249,12648,423,3,0,1829.0
48444,98817,63689,13199,48184,15505,2449,26,117.0
48491,101114,66172,13873,49106,17066,2902,33,-324.0
48422,95689,60288,12276,46920,13368,1849,12,745.0
36511,108570,96129,26075,35808,60321,36954,4713,-2005.0
47060,107922,75624,16728,50880,24744,6162,112,-1966.0
46407,87025,52710,10400,43020,9690,985,3,1692.0
340,512,257,43,256,1,0,0,42.0
47334,107836,75224,16584,50944,24280,5948,114,-1862.0
38886,66505,37433,6951,33160,4273,185,0,2863.0
27860,45086,24208,4315,22526,1682,34,0,2667.0
48382,99099,64049,13299,48304,15745,2491,12,33.0
46830,107178,75085,16618,50462,24623,6254,130,-1881.0
40580,70454,40156,7537,35090,5066,274,0,2745.0
43927,79306,46637,8983,39376,7261,554,1,2275.0
45217,109505,79845,18232,50298,29547,8909,269,-2675.0
41097,110958,88169,21631,46552,41617,17854,1191,-3323.0
14770,22785,11708,2004,11392,316,1,0,1689.0
42622,110819,85084,20239,48734,36350,13351,592,-3352.0
48409,101348,66539,13988,49150,17389,3048,35,-388.0
49067,98057,62229,12735,48048,14181,1961,11,504.0
46534,108458,76977,17214,50670,26307,7118,186,-2161.0
46414,108440,77120,17278,50572,26548,7296,210,-2184.0
35753,106965,98449,28026,28742,69707,49481,8589,-789.0
35852,107387,98282,27758,30016,68266,47355,7858,-1011.0
45364,109524,79582,18111,50498,29084,8528,244,-2689.0
48782,97501,61932,12691,47718,14214,2065,20,522.0
35925,104583,101246,32221,9166,92080,86251,26025,367.0
37614,109781,93938,24606,40240,53698,29301,3044,-2835.0
32172,53240,29145,5284,26586,2559,68,0,2793.0
47418,90801,55845,11150,44790,11055,1221,4,1312.0
19390,30451,15912,2767,15222,690,7,0,2084.0
48100,105631,71811,15520,50502,21309,4627,78,-1240.0
41288,111083,87834,21434,47064,40770,16955,1014,-3395.0
48360,96949,61676,12647,47470,14206,2009,10,440.0
17184,26822,13935,2410,13410,525,2,0,1887.0
38826,66299,37267,6912,33062,4205,175,0,2882.0
45012,109992,80625,18471,50424,30201,9144,240,-2826.0
43919,110290,82484,19209,49714,32770,10862,397,-3096.0
47725,105864,72504,15763,50430,22074,5004,91,-1398.0
31656,51916,28202,5079,25930,2272,56,0,2863.0
48394,96189,60900,12454,47076,13824,2037,16,651.0
48460,95732,60274,12264,46964,13310,1804,20,738.0
37283,109459,94895,25186,38674,56221,32111,3543,-2467.0
36022,107786,97231,26935,32852,64379,42082,6106,-1468.0
47735,92997,57952,11695,45734,12218,1529,11,995.0
43616,110312,82952,19404,49480,33472,11352,432,-3148.0
46410,108826,77453,17343,50848,26605,7130,174,-2306.0
33970,56233,30792,5584,28080,2712,73,0,2945.0
44404,80072,47057,9061,39748,7309,576,0,2328.0
40992,111032,88271,21640,46702,41569,17628,1108,-3409.0
38760,66164,37186,6897,32990,4196,184,0,2885.0
46749,88650,54149,10756,43762,10387,1126,3,1492.0
18058,28189,14646,2533,14094,552,1,0,1982.0
46932,108606,76570,17019,51026,25544,6554,152,-2123.0
48785,101380,66228,13870,49236,16992,2908,23,-237.0
23194,36781,19390,3399,18386,1004,9,0,2404.0
39601,110627,90348,22679,44622,45726,21383,1693,-3357.0
47983,93315,58089,11715,45888,12201,1539,11,1042.0
35840,104752,101072,31616,12448,88624,79856,22304,544.0
35787,104868,100872,31242,14292,86580,76284,20397,549.0
29300,47758,25794,4620,23868,1926,22,0,2716.0
37732,64160,35937,6645,32004,3933,152,0,2864.0
36090,107931,97329,26981,32772,64557,42387,6304,-1493.0
42888,111012,84965,20160,48970,35995,13072,556,-3319.0
39104,67422,38201,7133,33604,4597,214,0,2750.0
48121,104506,70551,15172,50070,20481,4366,63,-1006.0
42619,111101,85532,20400,48664,36868,13773,655,-3350.0
48492,95794,60289,12259,47024,13265,1746,12,728.0
48219,100835,66163,13904,48902,17261,3031,31,-357.0
36698,61315,33839,6178,30610,3229,95,0,3044.0
38050,110164,93532,24326,41108,52424,27948,2758,-2908.0
36057,60663,33685,6184,30266,3419,131,1,2895.0
47879,92540,57338,11520,45556,11782,1428,9,1157.0
45443,81974,48178,9276,40700,7478,574,1,2371.0
47472,106633,73542,16059,50730,22812,5173,98,-1678.0
35763,104967,100769,31032,15346,85423,74275,19351,533.0
45925,108914,78218,17651,50530,27688,7854,239,-2422.0
43295,77512,45290,8679,38506,6784,500,1,2394.0
40656,70578,40217,7546,35158,5059,262,0,2749.0
38576,110568,92517,23708,42786,49731,24996,2156,-3183.0
29996,48940,26463,4746,24450,2013,40,0,2773.0
35991,107609,97737,27347,31392,66345,44825,7055,-1228.0
20606,32375,16922,2943,16186,736,3,0,2210.0
40375,110806,89040,22018,45972,43068,18862,1221,-3409.0
41107,111208,88252,21592,46952,41300,17304,1037,-3441.0
43114,110790,84344,19930,49108,35236,12574,530,-3262.0
48550,98368,63094,13026,48032,15062,2304,18,250.0
36794,108917,95899,25884,36494,59405,35929,4516,-2108.0
10886,16733,8569,1462,8366,203,1,0,1260.0
46922,107995,75910,16835,50810,25100,6375,108,-1998.0
43707,110822,83366,19493,49774,33592,11274,417,-3242.0
45468,82624,48845,9450,40990,7855,644,0,2239.0
36464,108318,96580,26450,34460,62120,39398,5452,-1724.0
12950,19925,10213,1744,9962,251,1,0,1494.0
45123,82188,48649,9418,40790,7859,608,1,2166.0
35861,107322,98216,27755,29902,68314,47518,7959,-1000.0
46522,108062,76416,17028,50664,25752,6734,162,-2152.0
46095,108675,77712,17472,50592,27120,7491,183,-2340.0
39842,111038,90401,22602,45190,45211,20658,1446,-3397.0
41189,71907,41166,7755,35802,5364,303,1,2693.0
48078,104226,70210,15065,50030,20180,4166,54,-1003.0
37011,109248,95296,25435,37982,57314,33284,3781,-2376.0
44634,110516,81802,18894,50240,31562,10036,342,-2974.0
43098,76429,44298,8429,38022,6276,385,0,2538.0
39714,110865,90666,22789,44598,46068,21669,1664,-3274.0
36045,107918,97170,26872,33108,64062,41702,6087,-1575.0
35928,104553,101327,32540,7414,93913,89725,28190,162.0
47003,107752,75521,16716,50746,24775,6260,145,-1944.0
40526,110847,88954,21993,45950,43004,18947,1296,-3360.0
46446,86281,51871,10171,42716,9155,849,0,1865.0
36758,109062,95725,25713,37172,58553,34718,4170,-2292.0
37806,64285,36007,6658,32066,3941,153,0,2870.0
47190,106307,73629,16151,50352,23277,5603,116,-1639.0
33902,56255,30868,5608,28088,2780,79,0,2907.0
35721,106591,98956,28528,26744,72212,53103,9861,-442.0
47536,90963,55901,11152,44890,11011,1183,2,1322.0
48078,106917,73334,15958,50920,22414,5077,84,-1463.0
35646,106236,99353,28968,24898,74455,56440,11158,-205.0
46427,86186,51820,10167,42638,9182,910,1,1894.0
35933,104547,101342,32623,6946,94396,90655,28777,105.0
35854,104647,101128,31868,11048,90080,82551,23872,467.0
45857,84422,50366,9810,41872,8494,678,3,1991.0
38777,110468,92047,23518,42986,49061,24496,2115,-3162.0
39054,66931,37746,7022,33360,4386,211,0,2847.0
47100,107800,75466,16690,50792,24674,6216,156,-1924.0
37034,109137,94769,25195,38368,56401,32401,3724,-2529.0
35996,60302,33356,6102,30100,3256,102,0,2948.0
43655,110447,83247,19537,49272,33975,11903,547,-3082.0
40161,69933,39948,7511,34830,5118,273,1,2665.0
48549,98004,62744,12942,47836,14908,2332,19,347.0
11212,17240,8831,1507,8620,211,0,0,1296.0
47253,106511,73747,16166,50498,23249,5515,109,-1677.0
37916,109957,93331,24255,41132,52199,27693,2714,-2965.0
31914,52365,28454,5125,26158,2296,49,0,2878.0
44174,110024,81965,19048,49642,32323,10740,398,-2933.0
46282,108775,77629,17430,50678,26951,7419,192,-2294.0
38075,110033,93169,24162,41366,51803,27301,2611,-2951.0
45031,110247,80908,18561,50450,30458,9347,319,-2869.0
45675,109072,78831,17886,50346,28485,8380,233,-2452.0
48368,95947,60596,12359,47038,13558,1871,14,658.0
43814,110962,83814,19707,49386,34428,12190,510,-3041.0
43509,77345,44903,8554,38482,6421,381,1,2513.0
34428,57268,31481,5727,28600,2881,68,0,2914.0
37008,109201,95439,25541,37632,57807,33937,3966,-2295.0
39875,110774,90041,22498,45094,44947,20586,1493,-3356.0
35648,105328,100297,30224,19250,81047,66828,15612,393.0
35731,105073,100645,30796,16514,84131,72045,18203,507.0
43818,110775,83394,19540,49548,33846,11679,476,-3103.0
28452,46006,24682,4396,22988,1694,30,0,2732.0
36551,108520,96253,26199,35312,60941,37896,5069,-1915.0
39164,110651,91105,22992,44258,46847,22135,1654,-3374.0
42245,110965,85988,20624,48232,37756,14501,725,-3356.0
42270,111276,86392,20755,48254,38138,14768,754,-3369.0
45074,110452,81245,18686,50374,30871,9704,338,-2819.0
48229,104942,70895,15248,50302,20593,4338,59,-1066.0
48334,102702,68132,14438,49636,18496,3430,46,-674.0
35870,107475,97652,27319,31390,66262,44695,7024,-1272.0
47236,89661,54810,10895,44250,10560,1161,6,1490.0
47130,106678,74054,16262,50536,23518,5606,106,-1756.0
38264,110320,93024,24018,41940,51084,26440,2424,-3050.0
48790,96270,60536,12301,47266,13270,1738,14,755.0
40038,110922,89811,22347,45540,44271,19842,1338,-3420.0
48758,102979,68075,14391,49804,18271,3371,28,-537.0
47935,92337,57085,11451,45464,11621,1409,7,1232.0
41975,111259,86955,21027,47748,39207,15763,939,-3356.0
49016,101724,66349,13873,49460,16889,2804,20,-232.0
35716,105103,100602,30705,16974,83628,71155,17722,510.0
48437,104162,69755,14898,50122,19633,3918,51,-868.0
48849,99896,64507,13389,48680,15827,2536,27,71.0
46411,108699,77347,17324,50750,26597,7199,191,-2265.0
46907,88999,54364,10796,43952,10412,1095,3,1476.0
39319,110701,91205,23050,44110,47095,22481,1663,-3227.0
48217,100641,65901,13820,48882,17019,2877,21,-343.0
47277,107012,74295,16317,50688,23607,5636,103,-1757.0
46359,86171,51836,10171,42646,9190,879,7,1853.0
48622,96726,61204,12500,47408,13796,1910,14,600.0
27808,45066,24227,4323,22516,1711,34,0,2646.0
48279,99680,64810,13523,48482,16328,2716,25,-114.0
43474,110830,83892,19740,49344,34548,12142,538,-3204.0
48735,101076,65912,13782,49132,16780,2812,25,-211.0
48366,104187,69842,14927,50122,19720,3943,56,-906.0
22922,36317,19128,3350,18156,972,5,0,2383.0
47268,90246,55403,11049,44512,10891,1222,4,1376.0
37736,109764,93840,24572,40248,53592,29268,3008,-2760.0
40001,110584,89689,22383,45080,44609,20424,1475,-3277.0
48864,99359,63925,13234,48446,15479,2467,26,196.0
36854,109020,95697,25745,36924,58773,35172,4358,-2214.0
46087,109964,79284,17940,50928,28356,8108,225,-2533.0
42936,111117,85119,20223,48900,36219,13317,606,-3285.0
48582,98129,62822,12953,47926,14896,2277,12,322.0
37562,109680,94252,24815,39614,54638,30452,3310,-2681.0
45834,109930,79566,18061,50766,28800,8398,250,-2591.0
47771,105301,71796,15555,50262,21534,4777,87,-1289.0
39759,110872,90496,22693,44834,45662,21204,1545,-3310.0
44970,109342,80017,18337,50012,30005,9318,342,-2692.0
45869,84450,50441,9842,41830,8611,790,3,2018.0
45160,82337,48786,9454,40848,7938,641,2,2155.0
44052,110908,83364,19527,49566,33798,11776,524,-3019.0
35865,107482,98013,27541,30780,67233,45922,7375,-1145.0
41260,111270,88052,21488,47176,40876,16918,976,-3446.0
43316,76698,44394,8437,38166,6228,366,0,2575.0
28684,46590,25094,4485,23278,1816,34,0,2703.0
39519,110465,90241,22635,44672,45569,21121,1527,-3340.0
47411,107175,74396,16344,50728,23668,5719,107,-1712.0
35856,104678,101068,31751,11630,89438,81418,23236,495.0
26168,42006,22393,3966,20990,1403,26,0,2589.0
35530,106057,99618,29189,24102,75516,57853,11624,-98.0
44661,109984,81237,18751,49968,31269,10048,367,-2837.0
46177,108870,77910,17533,50622,27288,7626,187,-2316.0
47567,105382,72080,15650,50260,21820,4862,77,-1385.0
35799,107099,98282,27856,29428,68854,48243,8119,-874.0
16080,24958,12899,2220,12478,421,2,0,1801.0
47887,104450,70623,15191,50100,20523,4250,49,-1131.0
41446,72499,41552,7832,36112,5440,275,0,2667.0
42324,110655,85436,20433,48274,37162,14107,706,-3328.0
35578,105940,99704,29362,23236,76468,59468,12382,-20.0
47750,104530,70888,15290,50036,20852,4458,78,-1182.0
45260,109266,79454,18103,50290,29164,8686,280,-2655.0
41154,111052,87912,21460,47064,40848,16924,982,-3446.0
43081,110715,84341,19944,49018,35323,12679,537,-3237.0
47273,106978,74317,16339,50600,23717,5778,127,-1727.0
41729,111411,87374,21160,47788,39586,15835,877,-3468.0
47969,104431,70481,15136,50146,20335,4139,57,-1117.0
35694,106293,99444,29043,24630,74814,57033,11460,-198.0
47651,89887,54691,10831,44396,10295,1095,7,1624.0
43755,110549,83093,19435,49576,33517,11397,451,-3136.0
47534,106214,73022,15910,50584,22438,5046,86,-1568.0
45202,82340,48745,9438,40862,7883,616,2,2169.0
39405,67673,38231,7123,33724,4507,225,1,2840.0
44415,79869,46810,8990,39680,7130,509,3,2366.0
42375,111351,86343,20723,48348,37995,14655,739,-3356.0
34302,57199,31516,5746,28556,2960,87,0,2873.0
48803,99438,64048,13267,48494,15554,2450,17,146.0
42508,74852,43129,8165,37268,5861,316,0,2620.0
46183,85755,51569,10119,42424,9145,907,3,1878.0
36558,108601,96146,26111,35626,60520,37349,4948,-2008.0
9764,14896,7573,1283,7448,125,0,0,1158.0
48328,104220,69935,14960,50110,19825,4000,52,-917.0
37321,109525,94562,24987,39202,55360,31121,3377,-2629.0
46591,88108,53681,10638,43534,10147,1040,5,1526.0
39274,67871,38545,7214,33806,4739,259,0,2734.0
40456,110833,89126,22077,45790,43336,19253,1322,-3328.0
44615,80740,47554,9169,40094,7460,552,1,2260.0
46849,88249,53608,10598,43628,9980,993,1,1610.0
46267,85931,51654,10128,42540,9114,851,3,1862.0
13836,21380,11003,1886,10690,313,0,0,1573.0
36248,108115,96865,26640,33890,62975,40335,5642,-1642.0
47299,105736,72887,15935,50164,22723,5408,105,-1485.0
42975,111059,84912,20136,49008,35904,13043,583,-3308.0
47615,106179,73010,15923,50482,22528,5215,87,-1477.0
47483,106773,73810,16158,50672,23138,5429,87,-1638.0
31796,52236,28419,5125,26088,2331,60,0,2854.0
47950,105337,71550,15443,50442,21108,4453,68,-1280.0
47625,106424,73249,15986,50582,22667,5260,115,-1536.0
46614,87326,52826,10409,43198,9628,930,6,1705.0
47407,105786,72695,15838,50362,22333,5062,89,-1522.0
2944,4448,2240,376,2224,16,0,0,360.0
48731,101881,66844,14046,49412,17432,3057,23,-352.0
46135,109776,78997,17846,50918,28079,7940,197,-2490.0
40632,70464,40120,7523,35102,5018,260,0,2765.0
37996,110033,93589,24385,40868,52721,28297,2794,-2833.0
48114,102040,67662,14340,49284,18378,3472,38,-604.0
48240,99408,64543,13452,48374,16169,2660,20,-77.0
36534,108585,96372,26214,35460,60912,37665,4860,-1893.0
10452,15988,8149,1384,7994,155,0,0,1229.0
48865,96870,61118,12450,47536,13582,1798,3,663.0
47591,92541,57626,11628,45484,12142,1573,11,1048.0
4152,6284,3170,533,3142,28,0,0,505.0
47096,88692,53869,10649,43844,10025,1004,4,1624.0
35628,105602,100088,29893,20818,79270,63966,14368,221.0
43427,110449,83418,19586,49320,34098,11809,487,-3190.0
37134,62837,35063,6464,31342,3721,153,0,2896.0
47515,91790,56847,11416,45198,11649,1394,5,1156.0
43993,110457,82637,19250,49774,32863,10909,373,-3077.0
37786,109908,93779,24495,40588,53191,28732,2874,-2838.0
36446,108540,96656,26436,34696,61960,39148,5498,-1874.0
47958,106448,72978,15884,50652,22326,5144,98,-1396.0
45415,109659,79776,18183,50454,29322,8751,263,-2651.0
45451,109506,79549,18113,50420,29129,8666,269,-2619.0
47117,89788,55019,10953,44320,10699,1148,7,1395.0
47062,88826,54074,10714,43864,10210,1098,6,1596.0
41321,111526,88472,21653,47026,41446,17474,1067,-3386.0
42463,111196,85900,20551,48494,37406,14208,737,-3384.0
47685,105936,72623,15800,50446,22177,5044,95,-1428.0
47676,105467,72068,15638,50308,21760,4851,90,-1361.0
44101,110359,82375,19163,49772,32603,10815,421,-3046.0
35699,106478,99089,28686,26062,73027,54354,10389,-376.0
20468,32166,16816,2925,16082,734,2,0,2193.0
47966,92200,56894,11394,45424,11470,1352,10,1266.0
48548,97999,62702,12922,47872,14830,2255,18,329.0
47219,107933,75542,16708,50836,24706,6261,143,-1880.0
32699,54396,29923,5450,27146,2777,104,1,2776.0
43894,111032,83573,19574,49702,33871,11628,470,-3139.0
43090,110794,84565,20044,48866,35699,13062,590,-3183.0
48198,104779,70728,15204,50232,20496,4315,80,-1057.0
37034,62555,34849,6415,31208,3641,139,0,2913.0
36794,62025,34490,6338,30952,3538,121,0,2921.0
37080,109115,95012,25351,37918,57094,33279,3910,-2374.0
47720,105506,71996,15597,50410,21586,4686,84,-1387.0
40076,111039,89979,22413,45480,44499,20079,1390,-3397.0
32936,54160,29488,5321,27050,2438,60,0,2943.0
37842,110055,93721,24412,40970,52751,28115,2680,-2904.0
44025,110481,82610,19240,49780,32830,10921,417,-3086.0
46362,85608,51241,10014,42398,8843,812,2,1981.0
36026,107571,97533,27239,31632,65901,44307,6896,-1251.0
47547,91260,56232,11245,44994,11238,1272,5,1274.0
48625,99735,64523,13409,48592,15931,2551,25,4.0
38759,110378,91840,23418,43172,48668,24034,1981,-3197.0
48764,100765,65571,13693,48984,16587,2797,26,-123.0
37154,109335,94986,25274,38328,56658,32679,3764,-2469.0
48507,99544,64426,13392,48500,15926,2544,13,-3.0
48086,105138,71237,15352,50362,20875,4414,58,-1167.0
35635,105734,99872,29652,21832,78040,62070,13561,121.0
45267,109160,79306,18054,50288,29018,8584,261,-2641.0
33036,54622,29880,5414,27276,2604,70,0,2880.0
36121,107915,97069,26831,33152,63917,41611,6081,-1556.0
35791,104854,100919,31300,14038,86881,76778,20641,556.0
35890,107381,98089,27629,30404,67685,46573,7548,-1031.0
40749,70689,40245,7544,35226,5019,237,1,2761.0
46549,108531,77019,17218,50730,26289,7071,181,-2181.0
10008,15364,7858,1339,7682,176,0,0,1163.0
47453,106811,73824,16153,50730,23094,5351,97,-1687.0
46809,108057,76063,16884,50822,25241,6413,125,-2069.0
48853,99912,64563,13413,48648,15915,2616,23,91.0
42511,111185,85848,20528,48528,37320,14129,691,-3354.0
41903,73544,42260,7982,36628,5632,288,1,2637.0
40254,69623,39534,7393,34710,4824,203,0,2772.0
47226,106370,73546,16095,50522,23024,5326,90,-1693.0
42541,111257,85891,20534,48578,37313,14101,681,-3359.0
35777,104874,100895,31219,14476,86419,75922,20143,579.0
46918,87851,53161,10483,43424,9737,1003,4,1745.0
24684,39412,20907,3686,19698,1209,16,0,2493.0
37384,109501,94760,25134,38716,56044,32069,3650,-2491.0
47330,89528,54568,10819,44222,10346,1084,6,1551.0
13700,21208,10933,1877,10604,329,0,0,1548.0
41903,110795,86298,20785,47886,38412,15023,775,-3379.0
42119,111042,86310,20751,48114,38196,14814,733,-3364.0
47824,92053,56829,11380,45378,11451,1297,6,1220.0
35776,104910,100782,31084,15060,85722,74790,19588,564.0
12076,18568,9511,1623,9284,227,0,0,1396.0
24088,38348,20284,3566,19172,1112,4,0,2458.0
39804,111007,90427,22617,45152,45275,20703,1438,-3393.0
48525,99227,64127,13326,48298,15829,2631,29,99.0
48204,93608,58229,11739,46024,12205,1560,8,1086.0
41093,71673,41003,7720,35686,5317,301,1,2703.0
23138,36709,19364,3397,18346,1018,17,0,2396.0
