Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
4077,5338,1679,3960,1378,117,418
4242,8274,3855,1128,7146,3114,-177
3944,4900,1479,3884,1016,60,523
4423,6153,2025,4206,1947,217,295
4330,5983,1956,4142,1841,188,303
4276,5784,1869,4092,1692,184,361
4454,7738,3060,3236,4502,1218,-224
4509,7756,3051,3308,4448,1201,-196
2252,2441,658,2250,191,2,469
3879,4755,1420,3830,925,49,544
683,697,178,682,15,1,164
4404,7941,3286,2738,5203,1666,-251
4428,7843,3180,2966,4877,1462,-235
4367,6177,2062,4106,2071,261,252
4557,7006,2501,4008,2998,549,52
4339,8100,3495,2220,5880,2119,-266
4541,6880,2430,4040,2840,501,91
3724,4573,1366,3682,891,42,517
4450,6686,2342,4004,2682,446,106
4194,5669,1821,4054,1615,140,346
4563,7112,2558,3992,3120,571,9
4500,6938,2485,3936,3002,564,47
4311,5921,1927,4134,1787,177,317
4469,6782,2397,3976,2806,493,84
4520,6850,2410,4060,2790,460,80
4466,7730,3064,3204,4526,1262,-200
4225,8320,4080,320,8000,3905,-15
4513,6735,2338,4118,2617,395,116
3117,3611,1029,3106,505,11,535
4345,5971,1947,4154,1817,191,321
4504,7607,2942,3446,4161,1058,-161
4353,8040,3394,2504,5536,1849,-293
4552,6820,2393,4068,2752,484,125
4418,6275,2109,4114,2161,304,252
3583,4362,1296,3540,822,43,517
4520,6656,2291,4148,2508,372,155
2481,2759,761,2474,285,7,483
4449,7883,3200,2966,4917,1483,-234
4571,6997,2493,4022,2975,549,67
4537,7197,2644,3818,3379,719,-16
4422,6305,2117,4142,2163,280,234
4451,7811,3132,3094,4717,1357,-228
4316,8174,3599,1952,6222,2364,-259
4385,6015,1966,4166,1849,219,336
4326,5847,1885,4154,1693,172,364
2549,2856,793,2540,316,9,486
4511,6594,2256,4164,2430,347,173
4548,7337,2740,3714,3623,834,-49
3842,4765,1438,3778,987,64,515
4555,6850,2406,4076,2774,479,111
2905,3338,945,2896,442,9,512
3011,3498,1000,2996,502,15,513
162,163,41,162,1,0,40
3898,4993,1546,3802,1191,96,451
4243,8310,3975,720,7590,3523,-92
3910,4905,1492,3842,1063,68,497
4301,5858,1898,4124,1734,177,341
4513,7407,2792,3646,3761,867,-102
1855,1981,527,1854,127,1,401
4399,6165,2042,4162,2003,237,276
2190,2396,651,2188,208,2,445
4235,8291,3925,882,7409,3353,-131
1814,1929,511,1814,115,0,396
4279,8219,3699,1642,6577,2637,-241
3453,4106,1195,3432,674,21,542
4511,7584,2923,3476,4108,1035,-150
4238,8309,3969,742,7567,3496,-102
4461,6585,2271,4086,2499,375,147
2656,2971,823,2650,321,6,508
4186,5511,1743,4050,1461,136,418
4517,6681,2310,4122,2559,395,146
4509,6714,2328,4116,2598,393,123
4214,5532,1746,4080,1452,134,428
4518,6925,2462,4002,2923,516,55
4508,7662,2973,3432,4230,1076,-181
4424,6368,2158,4104,2264,320,214
4517,6845,2412,4042,2803,475,84
4420,7962,3301,2720,5242,1700,-241
4361,5867,1892,4166,1701,195,386
4573,7084,2541,4004,3080,569,30
4312,5826,1880,4132,1694,180,366
4164,5469,1721,4054,1415,110,416
520,528,134,520,8,0,126
4240,8283,3910,926,7357,3314,-133
4564,7055,2523,4018,3037,546,32
4546,6591,2244,4206,2385,340,199
3279,3820,1094,3264,556,15,553
4514,7381,2784,3626,3755,888,-83
4227,8313,4035,486,7827,3741,-51
4399,6122,2014,4188,1934,211,291
818,845,218,818,27,0,191
4487,7506,2872,3524,3982,963,-147
4533,7449,2809,3662,3787,871,-107
4226,8318,4043,464,7854,3762,-49
4125,5388,1689,4020,1368,105,426
4475,7601,2964,3346,4255,1129,-162
4468,6374,2145,4168,2206,300,239
3466,4124,1203,3436,688,30,545
4540,6793,2368,4114,2679,426,115
232,232,58,232,0,0,58
3952,4971,1516,3878,1093,74,497
3961,4987,1520,3894,1093,67,494
3969,5064,1560,3888,1176,81,465
3894,4898,1489,3840,1058,54,485
4241,8287,3912,926,7361,3315,-134
4166,5569,1779,4022,1547,144,376
4372,5953,1931,4182,1771,190,350
4154,5476,1733,4020,1456,134,411
248,250,63,248,2,0,61
4417,7892,3217,2916,4976,1501,-258
3869,4843,1470,3806,1037,63,496
4516,6573,2249,4150,2423,366,192
4535,7316,2709,3796,3520,739,-72
2203,2401,650,2202,199,1,452
4524,6510,2208,4188,2322,336,222
4439,6336,2133,4140,2196,299,236
4540,6673,2298,4154,2519,386,165
4248,5781,1870,4082,1699,166,337
4488,7636,2969,3396,4240,1092,-179
4292,8223,3677,1738,6485,2554,-254
4424,7888,3212,2928,4960,1496,-252
642,647,163,642,5,0,158
4336,6011,1975,4122,1889,214,300
4535,7616,2954,3416,4200,1119,-127
4433,6310,2123,4128,2182,305,246
2306,2520,684,2304,216,2,470
3294,3873,1119,3270,603,24,540
4438,6477,2209,4118,2359,320,170
4236,8300,3930,880,7420,3356,-134
108,108,27,108,0,0,27
4316,5814,1874,4132,1682,184,376
4532,6487,2181,4250,2237,282,226
4413,6318,2130,4116,2202,297,225
1921,2054,547,1920,134,1,414
4366,6111,2028,4110,2001,256,283
2432,2685,735,2430,255,2,482
4228,8302,3982,676,7626,3552,-92
4029,5153,1592,3938,1215,91,468
4444,7882,3195,2984,4898,1460,-243
4244,8295,3896,1006,7289,3238,-155
4540,6776,2368,4080,2696,460,132
4523,7601,2928,3490,4111,1033,-150
2687,2982,821,2680,302,7,526
4495,7602,2941,3440,4162,1055,-166
4257,5686,1812,4124,1562,133,383
3650,4435,1316,3606,829,44,531
4289,5897,1928,4082,1815,207,320
4509,6705,2331,4086,2619,423,135
4012,5125,1581,3926,1199,86,468
2519,2803,773,2514,289,5,489
1318,1389,365,1318,71,0,294
4358,6077,1996,4170,1907,188,277
4589,7212,2627,3916,3296,673,4
4563,7242,2645,3904,3338,659,-34
3889,4919,1508,3806,1113,83,478
4532,6926,2467,3984,2942,548,73
3996,5059,1547,3930,1129,66,484
4315,8160,3562,2072,6088,2243,-283
3575,4392,1312,3536,856,39,495
4366,6138,2039,4120,2018,246,267
4137,5530,1771,3976,1554,161,378
4283,5879,1916,4094,1785,189,320
896,924,238,896,28,0,210
4557,6771,2353,4130,2641,427,139
4430,7874,3204,2932,4942,1498,-240
4221,5833,1917,3998,1835,223,305
4110,5332,1665,4004,1328,106,443
4155,5514,1757,4000,1514,155,398
274,275,69,274,1,0,68
1964,2100,559,1964,136,0,423
4301,8178,3629,1840,6338,2461,-248
4376,6143,2042,4118,2025,258,275
4400,6228,2087,4108,2120,292,259
4502,7341,2756,3658,3683,844,-83
4411,6277,2106,4130,2147,281,240
4230,5506,1722,4124,1382,106,446
4238,8297,3906,970,7327,3268,-153
4450,6345,2129,4174,2171,276,234
4531,7366,2751,3728,3638,803,-84
4433,5995,1935,4250,1745,183,373
4058,5244,1634,3952,1292,106,448
4527,6665,2291,4166,2499,361,153
4501,6679,2311,4114,2565,387,133
4125,5389,1695,3998,1391,127,431
4426,6596,2293,4020,2576,406,123
4440,7960,3258,2888,5072,1552,-262
4516,6285,2075,4270,2015,246,306
4388,8065,3426,2426,5639,1962,-251
4470,6718,2359,4000,2718,470,111
4426,7757,3104,3098,4659,1328,-227
4617,6825,2365,4190,2635,427,157
4407,6317,2136,4090,2227,317,226
4576,7328,2707,3828,3500,748,-45
3503,4192,1228,3472,720,31,539
4404,7990,3329,2664,5326,1740,-257
4529,7144,2596,3904,3240,625,-19
4537,7070,2549,3944,3126,593,16
4544,6714,2335,4088,2626,456,165
3936,5005,1540,3850,1155,86,471
4454,7764,3096,3144,4620,1310,-214
4154,5496,1736,4048,1448,106,394
3660,4396,1294,3616,780,44,558
4540,7585,2890,3610,3975,930,-155
3458,4161,1225,3422,739,36,522
4390,5991,1948,4190,1801,200,347
4464,6344,2124,4192,2152,272,244
4498,6771,2373,4050,2721,448,100
3767,4604,1372,3720,884,47,535
4402,6232,2080,4144,2088,258,250
3282,3876,1123,3260,616,22,529
4467,6229,2050,4258,1971,209,288
4456,6507,2220,4134,2373,322,169
4590,7095,2552,3982,3113,608,47
4216,5540,1741,4116,1424,100,417
4344,8083,3463,2314,5769,2030,-276
2614,2874,785,2608,266,6,525
4507,6793,2386,4042,2751,465,100
4527,7141,2600,3882,3259,645,-14
2986,3431,972,2974,457,12,527
2291,2509,682,2290,219,1,464
4250,8290,3901,976,7314,3274,-139
4522,6736,2345,4092,2644,430,131
4507,7328,2738,3704,3624,803,-83
2292,2514,685,2288,226,4,463
4168,5491,1737,4034,1457,134,414
3668,4460,1322,3632,828,36,530
2845,3262,922,2836,426,9,505
4254,8268,3840,1176,7092,3078,-174
4257,8284,3861,1124,7160,3133,-166
4368,8063,3429,2410,5653,1958,-266
3800,4669,1398,3746,923,54,529
1694,1802,478,1692,110,2,370
4512,6836,2410,4032,2804,480,86
4225,8320,4093,268,8052,3957,-2
4230,5704,1836,4064,1640,166,362
4574,7009,2498,4026,2983,548,63
4249,5625,1786,4106,1519,143,410
3569,4352,1297,3516,836,53,514
3987,5107,1579,3898,1209,89,459
4313,8195,3653,1778,6417,2535,-229
4502,7527,2879,3538,3989,964,-146
4136,5491,1747,3994,1497,142,392
4394,6161,2042,4154,2007,240,275
4270,8236,3731,1548,6688,2722,-235
4245,8291,3868,1110,7181,3135,-178
1741,1864,497,1740,124,1,374
4294,5820,1883,4108,1712,186,357
4509,6522,2219,4168,2354,341,206
4291,8208,3662,1768,6440,2523,-255
4232,8293,3925,886,7407,3346,-136
2982,3382,947,2976,406,6,547
3844,4820,1466,3776,1044,68,490
4221,5704,1840,4048,1656,173,357
4532,7536,2867,3604,3932,928,-137
4133,5447,1721,4010,1437,123,407
4235,8311,3981,698,7613,3537,-95
4232,8309,3993,646,7663,3586,-84
2201,2372,636,2200,172,1,465
4225,8318,4065,376,7942,3849,-28
3728,4636,1398,3680,956,48,490
4403,7886,3233,2840,5046,1563,-250
4453,6405,2175,4110,2295,343,223
4477,7830,3119,3184,4646,1293,-234
4504,6959,2497,3930,3029,574,42
4465,7406,2815,3552,3854,913,-126
4530,6786,2372,4084,2702,446,116
4522,7638,2946,3492,4146,1030,-170
3679,4482,1334,3628,854,51,531
4245,8286,3902,964,7322,3281,-139
4540,6980,2490,4000,2980,540,50
3542,4266,1258,3500,766,42,534
4506,6823,2409,4010,2813,496,92
4478,7779,3075,3258,4521,1220,-226
4539,7433,2799,3670,3763,869,-95
4504,7759,3075,3218,4541,1286,-180
4479,6539,2244,4102,2437,377,184
4485,6508,2215,4156,2352,329,192
3234,3756,1074,3216,540,18,552
4493,7534,2901,3464,4070,1029,-140
4572,7031,2512,4014,3017,558,53
4247,8271,3814,1286,6985,2961,-210
4575,7308,2698,3824,3484,751,-35
4517,6855,2417,4042,2813,475,79
4408,6103,2001,4202,1901,206,306
4415,7923,3248,2854,5069,1561,-260
4523,6843,2426,3982,2861,541,106
4590,7266,2665,3872,3394,718,-11
4210,5658,1820,4036,1622,174,372
4523,7320,2722,3752,3568,771,-75
150,151,38,150,1,0,37
4462,6583,2280,4046,2537,416,159
4230,8305,3957,782,7523,3448,-118
2359,2579,701,2354,225,5,481
4212,5615,1791,4066,1549,146,388
4385,6281,2117,4094,2187,291,221
4344,6005,1966,4146,1859,198,305
4470,6595,2284,4054,2541,416,159
2786,3144,878,2776,368,10,520
4357,5931,1930,4142,1789,215,356
4244,5738,1850,4076,1662,168,356
4568,6740,2337,4132,2608,436,165
3302,3812,1086,3280,532,22,576
3671,4573,1383,3614,959,57,481
572,580,147,572,8,0,139
4042,5136,1582,3944,1192,98,488
3307,3885,1120,3290,595,17,542
4228,8314,4021,544,7770,3684,-65
4353,8123,3509,2210,5913,2143,-261
4427,7888,3213,2924,4964,1503,-248
3103,3607,1031,3090,517,13,527
4366,5935,1921,4186,1749,180,352
4293,8216,3710,1592,6624,2701,-213
1438,1509,395,1438,71,0,324
4365,7992,3348,2592,5400,1773,-279
4353,5948,1937,4148,1800,205,342
4493,6632,2296,4080,2552,413,157
3616,4354,1281,3584,770,32,543
4264,5678,1811,4112,1566,152,397
4258,8277,3808,1322,6955,2936,-211
3307,3913,1135,3286,627,21,529
948,976,251,948,28,0,223
4377,8124,3467,2380,5744,1997,-280
4293,5786,1859,4136,1650,157,366
3624,4411,1308,3590,821,34,521
4113,5291,1641,4018,1273,95,463
4292,8214,3682,1700,6514,2592,-240
4394,7959,3289,2762,5197,1632,-276
3887,4982,1540,3804,1178,83,445
4501,6790,2381,4056,2734,445,92
4538,6693,2307,4158,2535,380,152
1141,1188,309,1140,48,1,262
4325,5935,1933,4138,1797,187,323
4207,5608,1788,4064,1544,143,387
4319,8133,3539,2110,6023,2209,-275
3843,4798,1452,3788,1010,55,497
4264,5742,1847,4096,1646,168,369
4115,5418,1710,3996,1422,119,407
4411,8010,3331,2696,5314,1715,-268
4539,6992,2501,3980,3012,559,48
4180,5545,1762,4042,1503,138,397
4292,5787,1858,4142,1645,150,363
4463,6424,2165,4188,2236,275,204
4379,8050,3396,2516,5534,1863,-275
3518,4301,1283,3470,831,48,500
4528,6858,2407,4088,2770,440,77
4319,5874,1895,4168,1706,151,340
4398,8006,3334,2676,5330,1722,-274
4226,8311,4015,562,7749,3664,-70
4295,5915,1931,4106,1809,189,311
4558,7262,2674,3828,3434,730,-30
4533,6582,2246,4180,2402,353,197
4478,6882,2443,3992,2890,486,39
3402,4014,1164,3372,642,30,552
4526,7260,2682,3792,3468,734,-52
3894,4863,1475,3826,1037,68,506
4493,7560,2913,3468,4092,1025,-154
4425,8014,3309,2792,5222,1633,-280
4549,6964,2481,4004,2960,545,66
4270,8250,3753,1488,6762,2782,-227
2989,3451,982,2974,477,15,520
3133,3604,1023,3116,488,17,552
4267,5759,1855,4098,1661,169,363
1058,1105,288,1058,47,0,241
4512,7638,2962,3428,4210,1084,-164
4221,5620,1794,4064,1556,157,395
4292,8206,3667,1744,6462,2548,-247
4224,5653,1807,4078,1575,146,378
4558,6848,2397,4108,2740,450,107
2075,2248,606,2072,176,3,433
4492,7608,2950,3416,4192,1076,-166
4579,7524,2846,3664,3860,915,-99
2828,3154,871,2824,330,4,545
4496,6521,2214,4186,2335,310,189
2786,3134,873,2776,358,10,525
4121,5460,1732,3992,1468,129,393
4553,6714,2314,4172,2542,381,153
3671,4444,1313,3636,808,35,540
4546,6888,2425,4076,2812,470,83
4312,8173,3617,1878,6295,2434,-244
3518,4202,1231,3480,722,38,547
4488,7045,2552,3882,3163,606,-5
3663,4530,1360,3620,910,43,493
4239,8285,3896,986,7299,3253,-150
4553,7021,2522,3954,3067,599,54
3488,4148,1210,3456,692,32,550
1648,1750,463,1648,102,0,361
4484,6898,2458,3964,2934,520,44
1639,1764,473,1636,128,3,348
4416,7977,3304,2738,5239,1678,-257
4320,5929,1942,4090,1839,230,333
4225,8316,4039,476,7840,3749,-52
4271,5797,1878,4082,1715,189,352
4399,6154,2038,4156,1998,243,283
4480,7792,3109,3148,4644,1332,-203
2890,3264,913,2876,388,14,539
4460,6504,2222,4120,2384,340,178
4266,8243,3771,1402,6841,2864,-206
1845,1976,527,1844,132,1,396
4559,7373,2733,3814,3559,745,-81
4531,6951,2475,4002,2949,529,55
930,955,245,930,25,0,220
3808,4700,1412,3752,948,56,520
4485,6377,2138,4202,2175,283,246
4435,7837,3179,2958,4879,1477,-223
4531,6796,2374,4096,2700,435,109
4378,8041,3416,2418,5623,1960,-247
4438,6480,2219,4084,2396,354,177
4525,6797,2387,4046,2751,479,115
4480,6664,2311,4084,2580,396,127
4485,7495,2870,3510,3985,975,-140
4138,5454,1728,3996,1458,142,412
4449,6415,2181,4106,2309,343,215
4051,5210,1621,3936,1274,115,462
4264,8266,3800,1332,6934,2932,-202
4188,5434,1700,4068,1366,120,454
4499,7513,2878,3514,3999,985,-136
4228,8311,4029,506,7805,3722,-54
344,348,88,344,4,0,84
2511,2792,770,2504,288,7,489
3243,3870,1133,3208,662,35,506
20,20,5,20,0,0,5
374,379,96,374,5,0,91
4499,7677,2994,3378,4299,1121,-184
2632,2938,813,2624,314,8,507
3196,3723,1066,3182,541,14,539
4535,7598,2920,3516,4082,1019,-143
4115,5285,1636,4026,1259,89,466
246,249,63,246,3,0,60
4297,5841,1892,4114,1727,183,348
4261,8257,3765,1454,6803,2807,-231
4108,5367,1681,4010,1357,98,422
4160,5549,1770,4018,1531,142,381
3812,4767,1446,3750,1017,62,491
4386,7995,3354,2574,5421,1812,-255
4485,6480,2201,4156,2324,329,206
4380,5993,1952,4178,1815,202,339
4249,8284,3864,1112,7172,3137,-171
4391,6317,2135,4094,2223,297,209
4496,7599,2945,3418,4181,1078,-158
2574,2839,778,2566,273,8,513
4552,7095,2561,3946,3149,606,18
4523,6976,2501,3948,3028,575,48
3941,4942,1501,3880,1062,61,500
4504,6490,2201,4176,2314,328,215
4242,8302,3913,952,7350,3290,-147
4373,6109,2018,4146,1963,227,282
4341,6036,1985,4132,1904,209,290
4295,5885,1925,4070,1815,225,335
3756,4684,1419,3692,992,64,491
4412,6305,2125,4110,2195,302,232
24,24,6,24,0,0,6
4409,7974,3306,2724,5250,1685,-259
4476,7672,3006,3320,4352,1156,-190
4452,6366,2149,4136,2230,316,235
4482,6172,2015,4284,1888,198,325
4409,6304,2123,4116,2188,293,228
4606,6968,2457,4108,2860,498,95
4471,6394,2161,4144,2250,327,238
4396,7872,3224,2848,5024,1548,-252
4186,5427,1691,4090,1337,96,450
4461,6418,2174,4140,2278,321,217
3851,4699,1400,3798,901,53,552
4313,8141,3561,2038,6103,2275,-267
1143,1187,308,1142,45,1,264
4553,7227,2633,3922,3305,631,-41
4230,8300,3973,708,7592,3522,-97
4578,6829,2376,4154,2675,424,125
4020,5170,1604,3924,1246,96,454
4507,6680,2321,4076,2604,431,148
4238,5600,1775,4100,1500,138,413
4286,8222,3681,1720,6502,2566,-255
4438,7912,3222,2936,4976,1502,-252
2655,2981,829,2646,335,9,503
302,307,78,302,5,0,73
3547,4239,1238,3526,713,21,546
3438,4156,1227,3404,752,34,509
4416,6313,2131,4102,2211,314,234
4474,6744,2362,4040,2704,434,92
2457,2710,741,2456,254,1,488
4269,5642,1792,4116,1526,153,419
4354,6068,2008,4104,1964,250,294
4406,6122,2015,4184,1938,222,299
4427,8005,3309,2774,5231,1653,-269
4543,7521,2865,3582,3939,961,-113
4262,8247,3792,1326,6921,2936,-193
4450,6164,2030,4208,1956,242,316
3953,5098,1588,3844,1254,109,443
3807,4695,1415,3730,965,77,527
4234,5570,1762,4092,1478,142,426
4441,6291,2098,4190,2101,251,248
4407,6180,2045,4180,2000,227,272
3791,4767,1453,3722,1045,69,477
4482,6764,2372,4040,2724,442,90
4227,5695,1834,4054,1641,173,366
4308,8197,3632,1866,6331,2442,-257
2764,3161,894,2746,415,18,497
4348,5989,1960,4138,1851,210,319
4302,5793,1865,4126,1667,176,374
4432,6104,1998,4216,1888,216,326
4411,7888,3221,2892,4996,1519,-256
4433,6398,2172,4108,2290,325,207
1719,1831,486,1718,113,1,374
2655,2991,833,2650,341,5,497
4419,6244,2082,4160,2084,259,257
2269,2460,664,2264,196,5,473
4480,7501,2874,3506,3995,974,-147
2028,2191,589,2026,165,2,426
654,665,169,654,11,0,158
4299,8211,3664,1766,6445,2533,-248
1523,1611,425,1522,89,1,337
4534,7417,2789,3678,3739,856,-94
4466,7787,3111,3130,4657,1336,-210
3614,4350,1279,3584,766,30,543
2675,3019,842,2670,349,5,498
4387,6089,2002,4170,1919,217,300
4244,8272,3860,1104,7168,3140,-168
4290,8157,3607,1886,6271,2404,-260
934,965,249,934,31,0,218
3059,3522,998,3052,470,7,535
4527,7021,2525,3942,3079,585,31
4317,8195,3620,1910,6285,2407,-258
3788,4704,1421,3724,980,64,505
4583,6873,2402,4138,2735,445,112
4474,7317,2725,3734,3583,740,-118
4483,7021,2541,3878,3143,605,3
4443,6147,2015,4234,1913,209,311
4355,5956,1945,4132,1824,223,344
4518,7321,2733,3710,3611,808,-70
3544,4252,1248,3512,740,32,540
2010,2173,584,2010,163,0,421
2087,2268,613,2084,184,3,432
4510,7271,2682,3814,3457,696,-79
4454,6539,2250,4078,2461,376,165
3837,4790,1450,3780,1010,57,497
4495,7639,2971,3394,4245,1101,-173
4542,7025,2519,3974,3051,568,36
3644,4403,1299,3610,793,34,540
4145,5271,1624,4046,1225,99,498
874,901,232,874,27,0,205
2360,2581,701,2358,223,2,480
2540,2831,782,2534,297,6,491
4488,7652,2984,3368,4284,1120,-180
1484,1554,406,1484,70,0,336
3552,4279,1260,3518,761,34,533
2811,3169,884,2802,367,9,526
128,130,33,128,2,0,31
4531,7584,2916,3504,4080,1027,-137
4420,6304,2117,4140,2164,280,233
1772,1893,504,1770,123,2,383
4298,8188,3631,1852,6336,2446,-259
3008,3444,972,3000,444,8,536
4031,5236,1638,3920,1316,111,433
4237,5681,1819,4086,1595,151,375
3802,4738,1437,3728,1010,74,501
4557,7207,2628,3902,3305,655,-22
4389,6066,1988,4180,1886,209,311
3520,4236,1247,3484,752,36,531
4523,6622,2266,4180,2442,343,167
3443,4121,1209,3406,715,37,531
4499,6579,2253,4146,2433,353,173
4293,5864,1905,4108,1756,185,334
4346,5979,1955,4138,1841,208,322
4415,7933,3267,2798,5135,1617,-251
4281,5789,1868,4106,1683,175,360
4383,6072,1990,4184,1888,199,301
4496,7296,2718,3720,3576,776,-82
4473,6537,2241,4110,2427,363,177
4531,7221,2654,3826,3395,705,-36
3976,5031,1544,3886,1145,90,489
3434,4107,1204,3398,709,36,531
4515,7528,2872,3568,3960,947,-141
3216,3708,1055,3196,512,20,563
4539,7625,2941,3486,4139,1053,-145
226,227,57,226,1,0,56
3047,3532,1008,3032,500,15,523
4484,7671,2998,3350,4321,1134,-189
4474,6974,2512,3900,3074,574,12
4375,8031,3383,2530,5501,1845,-273
3391,4012,1163,3372,640,19,542
4256,8281,3837,1214,7067,3042,-188
3593,4342,1281,3560,782,33,532
4525,7014,2521,3944,3070,581,32
4524,6707,2323,4122,2585,402,140
3015,3495,997,3002,493,13,517
4404,6147,2027,4186,1961,218,284
536,546,139,536,10,0,129
4146,5414,1698,4036,1378,110,430
4349,6066,2005,4112,1954,237,288
4232,8308,4003,604,7704,3628,-73
4419,8004,3321,2724,5280,1695,-264
4235,8310,3957,792,7518,3443,-118
4418,6274,2100,4148,2126,270,244
4530,7593,2912,3538,4055,992,-151
4442,6233,2071,4182,2051,260,280
2684,3002,831,2680,322,4,513
4545,7197,2622,3906,3291,639,-30
3720,4596,1386,3648,948,72,510
3432,4086,1192,3404,682,28,538
4391,6152,2041,4140,2012,251,280
4419,8002,3341,2640,5362,1779,-242
4488,7316,2737,3684,3632,804,-91
4466,6294,2098,4196,2098,270,270
1430,1499,392,1430,69,0,323
4356,6119,2029,4122,1997,234,266
4294,8212,3660,1784,6428,2510,-258
2872,3255,912,2862,393,10,529
1880,2039,550,1878,161,2,391
3063,3513,993,3054,459,9,543
4314,8182,3604,1948,6234,2366,-264
4549,7311,2703,3810,3501,739,-59
180,182,46,180,2,0,44
3450,4127,1209,3418,709,32,532
4422,8002,3327,2696,5306,1726,-253
4574,7368,2724,3840,3528,734,-70
4225,8320,4094,264,8056,3961,-1
4507,6420,2159,4204,2216,303,246
4502,6480,2202,4152,2328,350,224
