Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
919,1103,323,914,189,5,139
963,1177,350,954,223,9,136
915,1093,320,906,187,9,142
482,511,135,482,29,0,106
1142,1874,713,896,978,246,-19
809,925,261,806,119,3,145
1074,1405,441,1046,359,28,110
1159,1867,698,942,925,217,-10
1145,1839,677,970,869,175,-17
795,924,265,788,136,7,136
441,482,131,440,42,1,90
1158,1959,754,902,1057,256,-47
582,637,173,582,55,0,118
899,1102,330,884,218,15,127
1160,1785,639,1014,771,146,14
1153,1810,662,972,838,181,5
1164,1789,638,1026,763,138,13
981,1217,368,962,255,19,132
936,1145,342,922,223,14,133
1096,2099,960,358,1741,738,-43
1143,1716,600,1032,684,111,27
1089,2110,1006,196,1914,893,-15
858,1023,299,850,173,8,134
953,1130,328,948,182,5,151
1101,1523,500,1046,477,55,78
1157,1982,787,816,1166,341,-38
1132,2019,837,690,1329,442,-50
1158,1938,747,888,1050,270,-33
1090,2109,998,226,1883,864,-21
1147,1751,622,1014,737,133,18
896,1076,316,888,188,8,136
1097,2093,954,370,1723,727,-42
1132,1981,800,762,1219,370,-49
1021,1406,460,972,434,49,75
1167,1874,693,976,898,191,-14
1083,1591,545,1002,589,81,37
1089,2110,1014,164,1946,925,-7
556,616,169,556,60,0,109
1129,1672,582,1016,656,113,39
292,300,77,292,8,0,69
1167,1893,708,954,939,213,-18
1126,1602,539,1048,554,78,63
986,1277,400,954,323,32,109
588,639,173,586,53,2,122
760,875,249,754,121,6,134
1023,1353,429,990,363,33,99
1170,1901,711,958,943,212,-20
1068,1463,479,1010,453,58,84
1150,1653,559,1070,583,80,56
1097,1502,492,1036,466,61,87
540,584,157,540,44,0,113
1137,1876,712,904,972,233,-27
1138,1951,776,798,1153,340,-37
1172,1657,558,1082,575,90,73
451,477,126,450,27,1,100
1156,1997,799,798,1199,358,-42
1154,1923,742,878,1045,276,-27
1151,1759,626,1014,745,137,18
1160,1682,574,1068,614,92,52
1103,1490,482,1052,438,51,95
1177,1829,657,1030,799,147,5
546,601,164,546,55,0,109
214,217,55,214,3,0,52
1162,1838,672,988,850,174,-4
714,810,227,712,98,2,131
1011,1293,399,990,303,21,117
1110,1577,535,1014,563,96,68
1057,1427,463,1002,425,55,93
1156,1931,732,934,997,222,-43
1104,1577,528,1042,535,62,55
1131,1529,493,1086,443,45,95
1134,1983,805,746,1237,388,-44
993,1222,366,980,242,13,137
436,466,124,436,30,0,94
1164,1652,555,1084,568,80,67
1125,1984,804,752,1232,373,-55
898,1079,317,890,189,8,136
839,1022,303,832,190,7,120
1058,1387,436,1030,357,28,107
859,1029,300,858,171,1,130
1133,1563,512,1078,485,55,82
949,1172,354,928,244,21,131
694,769,211,694,75,0,136
1097,2094,950,388,1706,709,-47
588,636,171,588,48,0,123
1146,1762,627,1016,746,130,11
1124,1999,817,730,1269,394,-58
1148,1980,786,816,1164,332,-46
441,476,128,440,36,1,93
1093,1619,561,994,625,99,35
1089,2107,998,222,1885,867,-20
434,469,126,434,35,0,91
1167,1802,650,1004,798,163,15
922,1123,336,902,221,20,135
947,1151,342,934,217,13,138
1139,1726,608,1020,706,119,21
1093,2101,970,322,1779,771,-38
781,905,258,778,127,3,134
854,1002,289,848,154,6,141
484,510,134,484,26,0,108
963,1224,377,940,284,23,116
1089,1481,479,1046,435,43,87
957,1220,374,944,276,13,111
592,638,171,592,46,0,125
1133,1705,597,1022,683,111,25
1100,1482,477,1056,426,44,95
460,504,137,460,44,0,93
1116,1597,537,1046,551,70,56
841,1015,299,834,181,7,125
997,1314,416,964,350,33,99
669,744,205,668,76,1,130
1163,1950,748,908,1042,255,-39
750,868,247,748,120,2,129
1165,1809,649,1022,787,143,5
454,481,127,454,27,0,100
1179,1802,642,1036,766,143,19
1100,1542,514,1028,514,72,72
1029,1280,387,1012,268,17,136
1111,1507,487,1066,441,45,91
1119,1700,602,992,708,127,21
696,776,214,696,80,0,134
1159,1772,635,1004,768,155,22
236,248,65,236,12,0,53
1039,1407,456,990,417,49,88
494,531,142,494,37,0,105
1125,1525,493,1078,447,47,93
1117,1537,504,1058,479,59,84
916,1124,335,908,216,8,127
1161,1894,717,920,974,241,-16
1155,1793,649,990,803,165,11
1149,1831,675,962,869,187,-7
1150,1814,661,984,830,166,-3
314,325,84,314,11,0,73
1108,2066,906,508,1558,600,-52
1025,1267,381,1010,257,15,139
1088,1529,511,1014,515,74,70
1100,1493,484,1050,443,50,91
1031,1388,445,996,392,35,88
1102,2093,950,386,1707,716,-41
590,641,173,590,51,0,122
1090,2106,1008,180,1926,910,-8
601,672,186,600,72,1,115
1121,2063,880,606,1457,515,-62
1092,1430,451,1056,374,36,113
1173,1799,638,1046,753,127,12
492,520,137,492,28,0,109
430,467,126,430,37,0,89
1106,2081,926,458,1623,648,-49
785,915,262,782,133,3,132
1191,1798,632,1068,730,123,25
1119,1989,810,738,1251,381,-60
814,943,269,810,133,4,140
1113,2040,853,668,1372,445,-74
1092,2093,958,354,1739,738,-43
1141,1716,603,1020,696,121,28
1128,1878,718,884,994,244,-32
1073,1437,460,1034,403,39,96
1061,1378,432,1028,350,33,115
1097,2091,951,378,1713,719,-43
844,1000,291,836,164,8,135
1127,1842,689,928,914,199,-26
1158,1908,723,924,984,234,-27
578,628,170,576,52,2,120
1142,1875,707,922,953,220,-26
1132,1563,513,1074,489,58,82
1076,1520,508,1008,512,68,64
114,115,29,114,1,0,28
814,974,285,808,166,6,125
1049,1374,435,1008,366,41,110
1136,1958,770,836,1122,300,-52
1141,1791,655,962,829,179,5
1112,1516,490,1072,444,40,86
1141,1898,734,860,1038,281,-23
1152,1842,685,944,898,208,-5
1124,1756,637,964,792,160,5
274,285,74,274,11,0,63
1152,1891,713,930,961,222,-26
589,640,173,588,52,1,122
761,888,255,756,132,5,128
564,614,166,564,50,0,116
1034,1359,429,1002,357,32,104
310,321,83,310,11,0,72
1165,1931,737,914,1017,251,-29
1143,1940,754,864,1076,279,-43
1111,1561,520,1042,519,69,70
1174,1837,675,974,863,200,12
300,312,81,300,12,0,69
1158,1811,655,1002,809,156,2
1142,1668,576,1032,636,110,50
1125,1947,773,802,1145,323,-49
1107,2068,905,516,1552,591,-56
1096,2097,950,394,1703,702,-51
1155,1642,553,1072,570,83,66
1134,1727,611,1010,717,124,18
1125,1470,463,1088,382,37,118
827,950,269,824,126,3,146
1060,1395,441,1026,369,34,106
1154,1842,677,976,866,178,-11
1145,2009,806,794,1215,351,-58
1156,1938,744,900,1038,256,-38
1103,2074,905,528,1546,575,-66
1109,1572,525,1044,528,65,62
1075,1414,447,1040,374,35,108
989,1245,378,978,267,11,122
1143,1586,522,1084,502,59,79
1126,1513,486,1082,431,44,99
1150,1771,628,1030,741,120,7
1082,1519,505,1018,501,64,68
1118,1685,589,1014,671,104,22
1111,2072,908,512,1560,599,-53
855,1012,294,848,164,7,137
897,1093,324,890,203,7,128
632,701,193,630,71,2,124
1026,1321,409,1006,315,20,114
1155,1924,743,876,1048,279,-26
1164,1980,768,888,1092,276,-48
1153,1816,657,1004,812,149,-6
1164,1648,549,1100,548,64,65
1140,1974,783,816,1158,324,-51
290,301,78,290,11,0,67
1081,1479,482,1030,449,51,84
280,290,75,280,10,0,65
753,857,241,750,107,3,137
1135,1594,535,1048,546,87,76
675,757,211,670,87,5,129
757,875,249,754,121,3,131
1153,1859,696,934,925,219,-10
1145,1525,486,1106,419,39,106
1157,1687,577,1066,621,91,47
1131,2010,824,724,1286,407,-55
1152,1958,765,856,1102,296,-41
1135,1613,544,1050,563,85,66
1002,1312,412,976,336,26,102
1089,2111,1021,138,1973,951,-1
16,16,4,16,0,0,4
1153,1887,709,938,949,215,-25
1096,1503,489,1050,453,46,82
1119,1640,561,1036,604,83,40
292,310,82,292,18,0,64
1006,1218,361,992,226,14,149
1153,1949,748,906,1043,247,-48
1096,2094,952,380,1714,716,-46
726,816,227,724,92,2,137
721,826,233,720,106,1,128
1136,1720,605,1020,700,116,21
1106,1478,471,1072,406,34,99
687,779,218,686,93,1,126
679,763,212,678,85,1,128
1134,1991,801,778,1213,356,-56
1091,2080,943,388,1692,703,-46
904,1071,310,902,169,2,143
1138,2003,806,782,1221,356,-59
1116,1971,798,750,1221,366,-57
805,906,252,804,102,1,151
1037,1345,420,1010,335,27,112
1002,1319,417,970,349,32,100
1076,1454,467,1040,414,36,89
1137,1930,755,840,1090,297,-38
1087,1533,512,1018,515,69,66
416,442,117,416,26,0,91
461,490,130,460,30,1,101
1138,1952,766,840,1112,298,-48
295,311,82,294,17,1,66
1078,1413,446,1042,371,36,111
1088,1505,495,1030,475,58,78
1098,1518,496,1052,466,46,76
866,1037,304,858,179,8,133
780,911,263,770,141,10,132
1107,2070,905,520,1550,587,-58
1143,1779,641,994,785,149,5
1093,2091,951,378,1713,715,-47
1091,2109,986,274,1835,817,-32
1105,2084,937,420,1664,685,-42
1019,1315,408,998,317,21,112
1172,1676,567,1084,592,88,63
1151,1563,506,1102,461,49,94
722,833,236,722,111,0,125
1161,1945,747,902,1043,259,-37
1053,1415,455,1010,405,43,93
1135,1635,553,1058,577,77,53
1144,1794,650,988,806,156,0
92,94,24,92,2,0,22
931,1122,330,924,198,7,139
365,394,106,364,30,1,77
624,680,184,624,56,0,128
871,1022,295,864,158,7,144
1139,1605,534,1074,531,65,68
1080,1509,500,1018,491,62,71
1145,1730,611,1016,714,129,26
1094,2094,952,380,1714,714,-48
154,155,39,154,1,0,38
1144,1634,551,1064,570,80,61
1116,2039,862,630,1409,486,-61
1111,2059,884,582,1477,529,-64
1058,1391,438,1030,361,28,105
646,729,204,642,87,4,121
1111,1565,519,1054,511,57,65
1189,1850,667,1032,818,157,6
530,573,154,530,43,0,111
1115,1666,578,1020,646,95,27
1113,1587,533,1042,545,71,59
1140,1964,775,828,1136,312,-49
1164,1899,715,938,961,226,-20
958,1193,359,950,243,8,124
1099,1497,486,1050,447,49,88
118,119,30,118,1,0,29
230,237,61,230,7,0,54
1111,2066,893,560,1506,551,-62
1085,1427,451,1050,377,35,109
1137,1639,556,1054,585,83,54
496,526,139,496,30,0,109
1158,1597,524,1098,499,60,85
923,1114,328,916,198,7,137
1020,1294,397,1000,294,20,123
1127,2017,830,714,1303,413,-60
975,1192,356,960,232,15,139
724,806,222,724,82,0,140
1174,1786,635,1032,754,142,23
1111,1537,506,1050,487,61,80
1032,1309,402,1010,299,22,125
428,456,121,428,28,0,93
1014,1290,396,996,294,18,120
1105,1540,508,1048,492,57,73
821,965,278,818,147,3,134
1141,1849,691,934,915,207,-17
1132,1954,774,812,1142,320,-48
1137,1914,741,864,1050,273,-36
1128,1806,668,940,866,188,-10
1135,1959,778,806,1153,329,-46
1139,1813,670,946,867,193,-4
1102,1498,487,1048,450,54,91
1164,1734,607,1040,694,124,37
1125,1640,563,1028,612,97,48
905,1078,316,892,186,13,143
1096,1470,469,1064,406,32,95
514,557,150,514,43,0,107
390,405,105,390,15,0,90
673,764,215,668,96,5,124
988,1197,353,982,215,6,144
348,364,95,348,16,0,79
1123,1526,492,1084,442,39,89
1170,1900,711,956,944,214,-19
1169,1890,714,924,966,245,-7
939,1130,332,932,198,7,141
1153,1636,545,1092,544,61,62
858,991,282,854,137,4,149
720,832,237,716,116,4,125
1124,1977,790,794,1183,330,-63
721,816,228,720,96,1,133
1184,1809,645,1038,771,146,20
1012,1241,372,994,247,18,143
1102,1488,480,1056,432,46,94
853,1014,295,848,166,5,134
1145,1979,789,802,1177,343,-45
1126,1449,451,1094,355,32,128
250,259,67,250,9,0,58
1076,1476,481,1028,448,48,81
1165,1730,604,1044,686,121,39
1018,1281,391,998,283,20,128
1066,1406,445,1032,374,34,105
1182,1808,642,1048,760,134,16
1158,1742,614,1028,714,130,30
1183,1736,604,1056,680,127,51
951,1193,364,930,263,21,122
1115,2054,869,632,1422,483,-70
1128,1536,501,1068,468,60,93
981,1227,371,970,257,11,125
1104,2079,903,546,1533,558,-72
616,674,183,616,58,0,125
1096,1505,495,1030,475,66,86
1037,1334,415,1008,326,29,118
1155,1733,612,1018,715,137,34
1098,2103,964,350,1753,748,-41
1132,1781,644,986,795,146,-5
1143,1611,536,1078,533,65,68
1141,1948,762,848,1100,293,-45
1077,1468,476,1032,436,45,85
777,896,255,772,124,5,136
1120,1608,543,1044,564,76,55
961,1195,360,950,245,11,126
296,306,79,296,10,0,69
1096,2069,911,494,1575,602,-62
1104,1527,501,1050,477,54,78
894,1079,318,886,193,8,133
1114,1632,560,1024,608,90,42
1125,2057,876,610,1447,515,-56
1063,1451,472,1014,437,49,84
1170,1823,656,1022,801,148,3
1114,1522,497,1056,466,58,89
1112,2063,889,570,1493,542,-62
820,1003,299,810,193,10,116
1118,2038,847,688,1350,430,-73
1089,2112,1015,164,1948,925,-8
24,24,6,24,0,0,6
1109,1598,541,1032,566,77,52
1149,1783,637,1018,765,131,3
12,12,3,12,0,0,3
358,371,96,358,13,0,83
596,664,183,596,68,0,115
584,642,175,584,58,0,117
1105,2073,913,494,1579,611,-55
1092,2103,975,306,1797,786,-36
1153,1963,770,846,1117,307,-40
764,871,245,762,109,2,138
390,405,105,390,15,0,90
1033,1359,427,1010,349,23,101
1095,2099,960,358,1741,737,-44
1149,1660,566,1056,604,93,55
1080,1421,449,1046,375,34,108
734,832,233,732,100,2,135
1014,1283,392,998,285,16,123
981,1190,353,968,222,13,144
809,946,273,800,146,9,136
1125,1629,554,1042,587,83,50
1165,1854,679,992,862,173,-10
902,1075,313,898,177,4,140
1026,1285,390,1010,275,16,131
1123,1541,504,1066,475,57,86
1166,1856,684,976,880,190,-6
1158,1933,737,918,1015,240,-38
1161,1634,543,1096,538,65,70
1120,2039,854,662,1377,458,-65
1147,1794,648,996,798,151,1
1123,1671,584,1006,665,117,36
1133,1636,559,1036,600,97,56
1134,1988,804,760,1228,374,-50
468,498,132,468,30,0,102
1153,1639,548,1086,553,67,62
1153,1918,737,888,1030,265,-28
1015,1298,400,996,302,19,117
990,1250,382,972,278,18,122
721,825,233,718,107,3,129
1095,2091,959,346,1745,749,-37
1050,1393,442,1018,375,32,99
1069,1461,475,1022,439,47,83
987,1214,364,972,242,15,137
1088,1474,476,1044,430,44,90
1103,1476,472,1064,412,39,99
1139,1861,701,918,943,221,-21
1117,1882,725,864,1018,253,-40
1143,1917,741,870,1047,273,-33
1149,1983,785,826,1157,323,-49
804,963,282,798,165,6,123
1154,1946,753,880,1066,274,-39
1153,1852,684,968,884,185,-15
1119,1634,562,1020,614,99,47
1089,2111,1007,194,1917,895,-15
1052,1401,444,1026,375,26,95
840,998,291,832,166,8,133
1000,1273,392,978,295,22,119
1050,1359,424,1022,337,28,115
1111,1512,492,1056,456,55,91
1113,1981,812,714,1267,399,-56
1145,1804,653,996,808,149,-6
885,1088,325,876,212,9,122
1121,1554,509,1072,482,49,76
1121,2031,845,682,1349,439,-65
1044,1391,443,1010,381,34,96
1136,2001,804,786,1215,350,-61
1135,1556,508,1080,476,55,87
1147,1812,659,988,824,159,-6
1156,1785,637,1022,763,134,8
1191,1908,708,984,924,207,-9
1099,1512,495,1044,468,55,82
1148,1933,746,882,1051,266,-39
1142,1732,612,1016,716,126,22
1111,1489,479,1062,427,49,101
695,777,215,694,83,1,133
142,143,36,142,1,0,35
1121,2041,868,610,1431,511,-52
1065,1405,445,1030,375,35,105
198,211,56,198,13,0,43
1138,1566,512,1084,482,54,84
1127,1714,608,996,718,131,21
1150,1656,560,1072,584,78,54
1148,1920,734,904,1016,244,-38
1132,1810,669,944,866,188,-9
1151,1742,612,1036,706,115,21
1094,2104,973,316,1788,778,-37
1133,1981,795,782,1199,351,-53
1151,1670,570,1060,610,91,51
1135,1568,513,1084,484,51,80
759,864,243,756,108,3,138
897,1098,328,884,214,13,127
1098,1524,500,1048,476,50,74
1155,1624,543,1076,548,79,74
1066,1385,434,1034,351,32,115
1063,1457,474,1018,439,45,80
1112,2065,900,530,1535,582,-53
1004,1231,366,998,233,6,139
679,761,211,678,83,1,129
1099,2069,906,514,1555,585,-64
1114,1632,562,1016,616,98,44
1167,1920,730,920,1000,247,-23
586,645,176,586,59,0,117
1011,1273,390,986,287,25,128
910,1081,316,898,183,12,145
1056,1457,478,1002,455,54,77
911,1135,344,894,241,17,120
1100,1430,448,1068,362,32,118
1158,1903,722,918,985,240,-23
82,83,21,82,1,0,20
1123,2024,839,692,1332,431,-62
1146,1666,571,1048,618,98,51
893,1079,317,890,189,3,131
1053,1350,418,1028,322,25,121
1064,1438,461,1032,406,32,87
871,1064,317,860,204,11,124
1152,1868,694,960,908,192,-22
1127,2031,839,706,1325,421,-65
1111,2053,880,586,1467,525,-62
1085,1478,481,1032,446,53,88
1160,1842,673,992,850,168,-9
1147,1710,593,1048,662,99,30
1105,2071,911,498,1573,607,-55
811,926,261,808,118,3,146
126,127,32,126,1,0,31
1156,1840,676,976,864,180,-8
1090,2103,988,254,1849,836,-25
1163,1739,607,1050,689,113,31
1001,1225,365,990,235,11,141
1140,1535,495,1090,445,50,100
1123,2011,826,718,1293,405,-62
1063,1412,448,1032,380,31,99
1089,2107,1013,162,1945,927,-5
1152,1591,520,1102,489,50,81
1074,1458,474,1020,438,54,90
1110,2062,900,524,1538,586,-52
928,1146,345,912,234,16,127
1150,1888,719,900,988,250,-19
1134,1975,792,782,1193,352,-49
216,224,58,216,8,0,50
1147,2018,814,780,1238,367,-57
938,1145,339,934,211,4,132
574,623,168,574,49,0,119
1128,1678,585,1016,662,112,35
1103,1538,507,1048,490,55,72
1146,1671,574,1046,625,100,49
1096,2106,979,296,1810,800,-31
1091,2101,986,258,1843,833,-24
1151,1872,702,936,936,215,-19
1157,1726,599,1056,670,101,30
1139,2020,821,756,1264,383,-60
1100,1448,455,1076,372,24,107
1094,1451,460,1062,389,32,103
1132,1997,822,706,1291,426,-43
1160,1783,639,1010,773,150,16
1140,1714,597,1040,674,100,23
646,709,193,646,63,0,130
1115,2055,873,618,1437,497,-67
1148,2024,815,788,1236,360,-61
1106,2016,840,672,1344,434,-70
1143,1621,545,1062,559,81,67
1114,2033,852,658,1375,456,-67
527,573,155,526,47,1,109
893,1056,306,888,168,5,143
792,931,269,786,145,6,130
758,838,230,756,82,2,150
388,410,108,388,22,0,86
1131,1615,540,1070,545,61,56
910,1098,324,900,198,10,136
1055,1375,429,1034,341,21,109
1130,1957,775,814,1143,316,-52
1150,1638,548,1084,554,66,60
711,805,226,706,99,5,132
1137,1934,757,840,1094,297,-40
1070,1365,421,1046,319,24,126
1126,1580,522,1072,508,54,68
854,1003,289,850,153,4,140
1034,1273,381,1022,251,12,142
1118,1561,514,1066,495,52,71
1057,1444,467,1020,424,37,80
1156,1676,570,1072,604,84,50
1099,1469,470,1058,411,41,100
1093,2096,943,420,1676,673,-60
1134,1925,748,858,1067,276,-43
955,1186,357,944,242,11,126
1079,1534,519,992,542,87,64
1061,1427,461,1010,417,51,95
821,985,290,810,175,11,126
1153,1557,505,1094,463,59,101
1104,2027,864,598,1429,506,-59
1130,2004,818,736,1268,394,-56
1131,1697,594,1018,679,113,28
771,902,260,764,138,7,129
1152,1768,628,1024,744,128,12
1135,1848,693,924,924,211,-20
1092,1555,517,1042,513,50,54
1149,1606,532,1084,522,65,75
1171,1671,563,1090,581,81,63
370,395,105,370,25,0,80
1136,1590,527,1072,518,64,73
126,129,33,126,3,0,30
836,1004,294,832,172,4,126
678,755,209,674,81,4,132
1133,1662,572,1036,626,97,43
461,492,131,460,32,1,100
338,351,91,338,13,0,78
1054,1370,429,1024,346,30,113
1062,1399,443,1026,373,36,106
1071,1396,437,1044,352,27,112
1083,1443,461,1042,401,41,101
1089,1539,517,1010,529,79,67
593,656,180,592,64,1,117
1062,1413,450,1026,387,36,99
1160,1701,584,1066,635,94,43
126,127,32,126,1,0,31
1140,1559,507,1090,469,50,88
1102,1574,530,1028,546,74,58
877,1060,312,872,188,5,129
1119,2007,835,674,1333,445,-53
1085,1511,497,1034,477,51,71
1135,1745,624,994,751,141,14
260,270,70,260,10,0,60
1147,1955,776,806,1149,341,-32
1133,1605,538,1058,547,75,66
1110,1506,486,1068,438,42,90
1168,1829,664,1002,827,166,3
1013,1258,380,996,262,17,135
1137,1728,612,1008,720,129,21
1156,1829,669,982,847,174,-4
1125,1961,780,802,1159,323,-56
1110,2091,935,442,1649,668,-46
1093,1484,488,1016,468,77,97
1141,1948,766,832,1116,309,-41
1142,1967,777,826,1141,316,-48
888,1070,315,880,190,8,133
1112,1572,523,1052,520,60,63
1122,2049,855,678,1371,444,-72
1103,2077,923,462,1615,641,-51
1016,1302,402,996,306,20,116
988,1218,366,972,246,16,136
1162,1665,561,1086,579,76,58
1151,1850,685,960,890,191,-14
1132,1517,485,1094,423,38,100
1149,1710,592,1052,658,97,31
1140,1896,728,880,1016,260,-28
1125,1498,479,1080,418,45,106
1138,1589,527,1070,519,68,76
76,76,19,76,0,0,19
1072,1411,447,1034,377,38,108
1045,1302,395,1024,278,21,138
950,1183,357,938,245,12,124
710,792,219,708,84,2,137
1125,1967,792,766,1201,359,-50
1155,1793,643,1014,779,141,5
1101,1569,530,1018,551,83,62
892,1099,330,878,221,14,123
698,782,217,696,86,2,133
1109,2067,897,546,1521,563,-61
1134,1998,803,784,1214,350,-61
1131,1691,592,1014,677,117,32
1111,2094,915,528,1566,583,-68
1052,1347,418,1022,325,30,123
894,1104,332,880,224,14,122
1041,1332,413,1012,320,29,122
697,791,222,694,97,3,128
1135,1712,598,1032,680,103,21
1115,2051,872,614,1437,501,-64
1105,1478,471,1072,406,33,98
1107,2074,915,488,1586,619,-52
966,1216,369,956,260,10,119
484,528,143,484,44,0,99
1147,1900,724,904,996,243,-29
1007,1281,394,986,295,21,120
1091,2103,984,270,1833,821,-28
1089,2102,993,232,1870,857,-20
1104,2093,944,410,1683,694,-45
1123,2009,826,714,1295,409,-60
1133,1838,685,936,902,197,-20
839,993,288,834,159,5,134
1081,1515,502,1022,493,59,68
1181,1691,571,1098,593,83,61
1118,1536,504,1056,480,62,86
632,713,199,630,83,2,118
1080,1432,456,1040,392,40,104
915,1104,326,904,200,11,137
561,612,166,560,52,1,115
745,857,243,742,115,3,131
983,1263,391,962,301,21,111
1049,1318,403,1024,294,25,134
1103,1537,510,1034,503,69,76
1115,1537,506,1050,487,65,84
1135,1686,590,1012,674,123,39
1163,1877,698,962,915,201,-16
1074,1420,451,1036,384,38,105
762,868,244,760,108,2,138
1142,1677,578,1042,635,100,43
1129,1658,570,1036,622,93,41
531,579,157,530,49,1,109
1143,1592,526,1080,512,63,77
1020,1308,406,992,316,28,118
