Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
4260,8231,3764,1406,6825,2854,-207
4190,5528,1751,4052,1476,138,413
4399,6140,2036,4136,2004,263,295
4553,7146,2584,3956,3190,597,-9
4250,8268,3841,1172,7096,3078,-177
4473,6575,2262,4102,2473,371,160
4536,7541,2873,3590,3951,946,-132
4214,5510,1731,4096,1414,118,435
4128,5422,1710,4004,1418,124,416
2939,3395,966,2926,469,13,510
2706,3063,858,2694,369,12,501
4547,7306,2699,3816,3490,731,-60
2821,3213,905,2806,407,15,513
1851,1987,531,1850,137,1,395
4551,7150,2597,3912,3238,639,-2
4176,5472,1720,4064,1408,112,424
4179,5493,1733,4054,1439,125,419
3966,5042,1550,3884,1158,82,474
4277,5734,1837,4120,1614,157,380
4495,6653,2309,4070,2583,425,151
3395,4033,1175,3366,667,29,537
3286,3862,1114,3268,594,18,538
4461,6305,2105,4190,2115,271,261
4334,8075,3466,2286,5789,2048,-275
4113,5351,1674,4006,1345,107,436
4671,6835,2356,4246,2589,425,192
4030,5107,1567,3946,1161,84,490
3933,5011,1544,3846,1165,87,466
1584,1670,439,1584,86,0,353
3768,4571,1352,3734,837,34,549
4248,5682,1818,4092,1590,156,384
2207,2438,668,2204,234,3,437
4434,6314,2120,4148,2166,286,240
4475,6864,2445,3948,2916,527,56
4244,8292,3906,960,7332,3284,-142
4527,7295,2705,3770,3525,757,-63
4440,6459,2201,4114,2345,326,182
4515,7365,2772,3642,3723,873,-78
4184,5531,1753,4050,1481,134,406
4523,7314,2721,3744,3570,779,-70
4347,8098,3490,2236,5862,2111,-261
636,652,167,636,16,0,151
4402,6096,2006,4168,1928,234,312
4527,7162,2611,3880,3282,647,-24
3171,3702,1062,3156,546,15,531
4094,5273,1634,4010,1263,84,455
3788,4751,1450,3702,1049,86,487
4494,6826,2422,3964,2862,530,90
4618,7253,2637,3958,3295,660,2
2277,2514,689,2272,242,5,452
4501,7750,3045,3320,4430,1181,-204
4112,5424,1715,3988,1436,124,403
4468,6565,2262,4082,2483,386,165
4479,7716,3051,3228,4488,1251,-186
4265,5764,1857,4100,1664,165,358
4274,8248,3747,1508,6740,2766,-227
4237,8304,3957,780,7524,3457,-110
960,998,259,960,38,0,221
4009,5199,1620,3918,1281,91,430
3865,4884,1495,3788,1096,77,476
4153,5462,1729,4008,1454,145,420
4562,7355,2727,3802,3553,760,-66
4474,7785,3096,3186,4599,1288,-215
4525,7035,2531,3946,3089,579,21
4280,8245,3736,1546,6699,2734,-229
4317,5927,1937,4106,1821,211,327
4394,7959,3296,2734,5225,1660,-269
3092,3575,1019,3074,501,18,536
4500,6688,2333,4044,2644,456,145
4512,7240,2676,3776,3464,736,-52
4488,6478,2195,4176,2302,312,205
4467,7778,3092,3188,4590,1279,-219
4067,5168,1591,3972,1196,95,490
2024,2177,583,2022,155,2,430
4402,6167,2047,4146,2021,256,282
4335,5818,1864,4180,1638,155,381
4182,5549,1762,4050,1499,132,395
4478,6427,2170,4174,2253,304,221
4427,6375,2154,4134,2241,293,206
4507,6877,2433,4022,2855,485,63
4522,6945,2474,3994,2951,528,51
4540,7025,2514,3994,3031,546,29
4147,5511,1755,4002,1509,145,391
4571,6848,2398,4104,2744,467,121
4251,8286,3835,1232,7054,3019,-200
4531,7628,2932,3528,4100,1003,-165
4114,5376,1692,3984,1392,130,430
3904,4860,1467,3852,1008,52,511
1861,2004,537,1860,144,1,394
4557,7505,2834,3674,3831,883,-114
4565,6972,2478,4032,2940,533,71
4562,7561,2869,3646,3915,916,-130
4417,7956,3289,2756,5200,1661,-250
4416,7984,3319,2692,5292,1724,-249
4549,7317,2721,3750,3567,799,-47
4495,7093,2578,3874,3219,621,-20
4407,7895,3241,2826,5069,1581,-247
4559,6993,2479,4070,2923,489,45
4335,6058,2006,4092,1966,243,283
4506,6949,2475,3998,2951,508,32
4382,8059,3408,2486,5573,1896,-269
4407,6076,1988,4200,1876,207,319
4521,7175,2624,3854,3321,667,-30
4471,6393,2160,4146,2247,325,238
4368,6159,2052,4110,2049,258,261
4266,5484,1699,4172,1312,94,481
4041,5217,1628,3922,1295,119,452
3808,4756,1443,3740,1016,68,495
3481,4197,1238,3442,755,39,522
4436,6634,2317,4000,2634,436,119
3072,3584,1028,3056,528,16,516
2013,2177,586,2010,167,3,422
4183,5511,1739,4066,1445,117,411
4050,5140,1578,3968,1172,82,488
4507,6371,2132,4214,2157,293,268
4493,7599,2932,3470,4129,1023,-174
4255,8263,3828,1214,7049,3041,-180
4534,6800,2376,4096,2704,438,110
4446,7864,3180,3008,4856,1438,-238
4527,7586,2924,3476,4110,1051,-135
3194,3796,1107,3164,632,30,505
3656,4495,1347,3602,893,54,508
4383,8026,3363,2600,5426,1783,-280
3255,3790,1086,3236,554,19,551
1923,2057,548,1922,135,1,414
4233,8298,3955,776,7522,3457,-110
1310,1371,358,1310,61,0,297
4251,5642,1799,4088,1554,163,408
190,191,48,190,1,0,47
4516,7522,2865,3584,3938,932,-141
4468,7790,3090,3220,4570,1248,-232
2652,2970,824,2644,326,8,506
4539,7062,2544,3948,3114,591,21
4588,7011,2497,4034,2977,554,74
3410,4022,1165,3384,638,26,553
4121,5333,1667,3998,1335,123,455
3202,3759,1085,3178,581,24,528
4562,6963,2466,4062,2901,500,65
3468,4195,1239,3434,761,34,512
4513,7438,2807,3648,3790,865,-118
126,127,32,126,1,0,31
1801,1929,515,1798,131,3,387
2903,3286,920,2892,394,11,537
4367,5929,1915,4198,1731,169,353
4409,6073,1986,4202,1871,207,322
4440,6384,2151,4164,2220,276,207
4246,8285,3869,1094,7191,3152,-170
4233,8298,3944,820,7478,3413,-121
4342,6119,2033,4106,2013,236,256
1793,1926,515,1792,134,1,382
4490,6745,2365,4030,2715,460,110
4255,8270,3838,1188,7082,3067,-177
4537,7634,2936,3524,4110,1013,-161
4532,7599,2917,3530,4069,1002,-150
3088,3529,995,3078,451,10,554
4225,8319,4066,374,7945,3851,-28
1829,1965,526,1826,139,3,390
2574,2884,800,2568,316,6,490
3299,3895,1131,3266,629,33,535
1925,2056,547,1924,132,1,416
4510,6824,2400,4048,2776,462,86
4557,6758,2342,4148,2610,409,141
4240,8306,3931,888,7418,3352,-135
4401,6197,2060,4154,2043,247,264
3393,4022,1172,3356,666,37,543
724,746,192,724,22,0,170
3977,5047,1546,3910,1137,67,476
390,393,99,390,3,0,96
4385,8010,3355,2600,5410,1785,-270
4281,5899,1927,4090,1809,191,309
4404,7916,3268,2760,5156,1644,-244
4515,6845,2427,3982,2863,533,97
4509,7698,3006,3372,4326,1137,-183
4405,7990,3317,2712,5278,1693,-268
4538,6698,2316,4132,2566,406,156
84,84,21,84,0,0,21
4531,7384,2760,3728,3656,803,-93
4597,7052,2511,4060,2992,537,56
2809,3180,889,2804,376,5,518
1728,1851,494,1726,125,2,371
4366,6074,2004,4132,1942,234,296
4586,7257,2650,3914,3343,672,-21
4500,6866,2439,3976,2890,524,73
4236,5615,1784,4094,1521,142,405
1578,1676,444,1576,100,2,346
2673,3009,837,2670,339,3,501
4473,7710,3023,3328,4382,1145,-214
3485,4210,1242,3452,758,33,517
4538,7313,2706,3802,3511,736,-69
612,628,161,612,16,0,145
4462,6713,2363,3974,2739,488,112
4344,8104,3473,2316,5788,2028,-287
4442,7804,3135,3068,4736,1374,-227
4535,7559,2889,3562,3997,973,-135
1288,1338,347,1288,50,0,297
4176,5449,1707,4070,1379,106,434
4587,7094,2534,4052,3042,535,27
4447,6404,2165,4148,2256,299,208
4521,6534,2217,4200,2334,321,204
4385,6014,1968,4156,1858,229,339
4085,5387,1700,3974,1413,111,398
4151,5524,1757,4020,1504,131,384
4431,6320,2127,4132,2188,299,238
3869,4843,1472,3798,1045,71,498
4251,8269,3837,1190,7079,3061,-181
92,92,23,92,0,0,23
2338,2560,696,2336,224,2,474
4501,6599,2264,4142,2457,359,166
4537,6955,2474,4014,2941,523,56
4581,6952,2463,4052,2900,529,92
4461,7800,3110,3160,4640,1301,-229
4138,5408,1695,4036,1372,102,425
2564,2838,779,2560,278,4,505
3340,3955,1148,3318,637,22,533
4233,8310,3971,736,7574,3497,-106
4197,5537,1749,4078,1459,119,409
3496,4208,1238,3464,744,32,526
3286,3868,1118,3264,604,22,536
2365,2585,702,2362,223,3,482
4277,8208,3693,1644,6564,2633,-238
4546,7257,2661,3870,3387,676,-50
4531,6880,2417,4092,2788,439,68
4424,6313,2128,4114,2199,310,239
3823,4745,1433,3758,987,65,511
3122,3587,1016,3110,477,12,551
4563,7033,2517,3998,3035,565,47
2924,3330,935,2920,410,4,529
4450,7652,3007,3276,4376,1174,-195
4243,5627,1786,4110,1517,133,402
4516,7637,2974,3378,4259,1138,-147
4417,6327,2137,4106,2221,311,227
4572,6787,2347,4186,2601,386,132
3856,4788,1446,3792,996,64,514
4044,5105,1559,3974,1131,70,498
4455,7745,3071,3206,4539,1249,-219
4241,5670,1815,4080,1590,161,386
4578,6931,2437,4114,2817,464,84
4524,7160,2617,3852,3308,672,-19
4510,6825,2406,4026,2799,484,91
3839,4877,1500,3754,1123,85,462
4492,7644,2970,3408,4236,1084,-182
4425,7824,3150,3048,4776,1377,-249
4424,7933,3268,2794,5139,1630,-241
4534,7102,2577,3896,3206,638,9
4330,8179,3586,2014,6165,2316,-263
4187,5528,1756,4032,1496,155,415
3347,3918,1127,3328,590,19,556
4297,8175,3618,1878,6297,2419,-260
1808,1912,504,1808,104,0,400
2537,2840,787,2532,308,5,484
4467,6297,2097,4206,2091,261,267
1654,1757,465,1654,103,0,362
4331,5979,1955,4138,1841,193,307
4441,6581,2284,4026,2555,415,144
4104,5372,1687,3996,1376,108,419
4391,7983,3335,2626,5357,1765,-257
4517,7358,2757,3688,3670,829,-84
2131,2299,617,2130,169,1,449
4553,7383,2748,3774,3609,779,-82
690,707,181,690,17,0,164
4516,7624,2953,3436,4188,1080,-155
4528,7369,2757,3710,3659,818,-84
4244,5686,1821,4088,1598,156,379
4119,5265,1626,4026,1239,93,480
4404,6094,2000,4188,1906,216,310
4522,7644,2959,3452,4192,1070,-163
4382,8015,3350,2630,5385,1752,-283
4543,7333,2729,3750,3583,793,-61
4154,5567,1788,3982,1585,172,375
4253,5765,1863,4078,1687,175,351
4287,5906,1923,4120,1786,167,304
4405,7978,3307,2728,5250,1677,-266
1016,1060,276,1016,44,0,232
4510,6904,2460,3968,2936,542,66
4316,8147,3569,2018,6129,2298,-262
3568,4397,1319,3518,879,50,490
1792,1938,521,1792,146,0,375
3742,4642,1397,3696,946,46,497
4485,6753,2373,4014,2739,471,105
4314,8160,3558,2088,6072,2226,-288
4540,6504,2197,4220,2284,320,233
4209,5707,1842,4046,1661,163,344
4486,7108,2603,3804,3304,682,-19
4275,8251,3744,1526,6725,2749,-232
4369,6052,1978,4192,1860,177,295
3568,4323,1277,3538,785,30,522
4382,7995,3338,2638,5357,1744,-275
4249,5731,1845,4082,1649,167,363
1422,1493,391,1422,71,0,320
2709,3011,830,2702,309,7,528
4482,6660,2305,4100,2560,382,127
2671,3005,837,2662,343,9,503
2522,2819,781,2514,305,8,484
4398,6151,2036,4158,1993,240,283
3683,4543,1359,3650,893,33,499
4452,7739,3041,3314,4425,1138,-246
4567,6657,2278,4202,2455,365,188
4424,7925,3252,2842,5083,1582,-249
4421,6189,2051,4174,2015,247,283
4469,6309,2101,4214,2095,255,261
4421,6230,2071,4176,2054,245,262
522,529,134,522,7,0,127
3964,4983,1515,3906,1077,58,496
4440,6148,2020,4216,1932,224,312
4484,6447,2178,4182,2265,302,215
4544,7015,2503,4018,2997,526,32
4537,7418,2785,3696,3722,841,-96
4264,8261,3795,1342,6919,2922,-202
4235,8306,3977,704,7602,3531,-94
4515,6984,2514,3912,3072,603,45
3887,4889,1489,3822,1067,65,487
4524,7317,2725,3734,3583,790,-68
2853,3240,909,2844,396,9,522
2225,2426,657,2224,202,1,456
4411,5962,1918,4252,1710,159,367
3443,4072,1180,3424,648,19,551
4532,7194,2650,3788,3406,744,-12
4518,6772,2364,4088,2684,430,110
2813,3199,898,2806,393,7,512
3763,4593,1364,3730,863,33,534
4032,5202,1614,3948,1254,84,444
3764,4622,1382,3716,906,48,524
3943,5051,1560,3862,1189,81,452
548,560,143,548,12,0,131
96,96,24,96,0,0,24
3760,4699,1425,3698,1001,62,486
4500,6732,2347,4076,2656,424,115
4024,5174,1608,3916,1258,108,458
4329,8126,3524,2156,5970,2173,-273
4543,6781,2356,4138,2643,405,118
4430,6302,2120,4124,2178,306,248
4520,7346,2743,3720,3626,800,-83
4468,7668,2985,3396,4272,1072,-215
2969,3388,956,2952,436,17,537
4145,5449,1719,4022,1427,123,415
3752,4654,1406,3684,970,68,504
4548,7031,2516,3998,3033,550,33
4302,8156,3581,1988,6168,2314,-273
3846,4758,1431,3792,966,54,519
4363,6119,2027,4130,1989,233,271
4011,5122,1574,3948,1174,63,463
4395,6181,2062,4114,2067,281,276
4128,5437,1721,3990,1447,138,412
1156,1218,320,1156,62,0,258
4415,6187,2056,4150,2037,265,284
3733,4574,1366,3684,890,49,525
4221,5752,1866,4040,1712,181,335
4524,6520,2218,4168,2352,356,222
1018,1047,269,1018,29,0,240
4076,5202,1605,3984,1218,92,479
4438,6267,2088,4182,2085,256,259
3045,3528,1006,3032,496,13,523
3178,3678,1050,3156,522,22,550
4546,7137,2581,3950,3187,596,-10
4523,6976,2497,3964,3012,559,44
4369,6062,1996,4140,1922,229,303
4460,7860,3174,3024,4836,1436,-226
4254,8271,3812,1294,6977,2960,-205
3220,3812,1109,3188,624,32,517
2719,3043,844,2710,333,9,520
3340,3900,1121,3316,584,24,561
4446,7779,3120,3078,4701,1368,-213
4466,7931,3215,3002,4929,1464,-250
4235,8290,3892,1012,7278,3223,-163
4267,5716,1825,4132,1584,135,376
686,697,177,686,11,0,166
4318,5969,1956,4114,1855,204,305
4376,7997,3352,2586,5411,1790,-269
3281,3881,1125,3262,619,19,525
4544,6894,2430,4068,2826,476,80
3258,3849,1117,3230,619,28,526
4413,6307,2123,4122,2185,291,229
4352,6050,1989,4144,1906,208,291
4491,7792,3088,3232,4560,1259,-213
2268,2508,688,2264,244,4,448
4283,5705,1821,4126,1579,157,399
4359,8011,3373,2530,5481,1829,-279
4058,5279,1653,3946,1333,112,432
4425,6218,2064,4180,2038,245,271
2478,2727,745,2474,253,4,496
4336,5878,1901,4152,1726,184,359
4424,6393,2175,4086,2307,338,206
3861,4870,1487,3792,1078,69,478
4532,7394,2769,3712,3682,820,-93
3882,4772,1433,3812,960,70,543
104,104,26,104,0,0,26
3786,4742,1441,3720,1022,66,485
4425,6543,2256,4062,2481,363,138
1684,1804,481,1684,120,0,361
4502,6664,2309,4092,2572,410,147
4299,5905,1930,4090,1815,209,324
162,163,41,162,1,0,40
4367,6126,2031,4128,1998,239,272
4348,6088,2015,4116,1972,232,275
4265,5743,1839,4130,1613,135,361
1791,1930,518,1788,142,3,379
2161,2384,652,2160,224,1,429
4228,5570,1754,4124,1446,104,412
4165,5409,1690,4058,1351,107,446
4552,7466,2812,3684,3782,868,-102
3177,3718,1069,3160,558,17,528
4253,8254,3802,1300,6954,2953,-199
4516,7254,2687,3760,3494,756,-51
3849,4792,1449,3788,1004,61,506
4499,7220,2657,3812,3408,687,-64
4465,6480,2211,4116,2364,349,196
4554,7177,2618,3882,3295,672,-5
4461,6501,2219,4126,2375,335,179
3949,4981,1524,3866,1115,83,492
432,438,111,432,6,0,105
4421,6237,2079,4158,2079,263,263
4532,7259,2685,3778,3481,754,-42
4570,6604,2237,4260,2344,310,203
2333,2571,703,2330,241,3,465
4176,5387,1675,4074,1313,102,464
282,285,72,282,3,0,69
3485,4181,1228,3450,731,35,532
4462,6371,2148,4150,2221,312,239
4306,5761,1844,4146,1615,160,389
3928,4930,1501,3856,1074,72,499
4323,5927,1930,4134,1793,189,326
4537,6613,2268,4154,2459,383,192
4536,6773,2364,4090,2683,446,127
4310,5838,1891,4112,1726,198,363
2609,2936,818,2600,336,9,491
2269,2493,680,2266,227,3,456
4595,7249,2641,3934,3315,661,-13
4448,7669,3020,3258,4411,1190,-201
4481,6510,2218,4148,2362,333,189
4486,7602,2950,3404,4198,1082,-166
4466,7860,3169,3044,4816,1422,-225
4420,6295,2110,4150,2145,270,235
4355,5847,1877,4186,1661,169,385
3569,4325,1276,3546,779,23,520
4283,5871,1915,4082,1789,201,327
4392,6106,2022,4124,1982,268,308
4507,6891,2450,3982,2909,525,66
4536,7294,2703,3776,3518,760,-55
4270,8201,3676,1698,6503,2572,-255
4186,5495,1735,4050,1445,136,426
3877,4760,1424,3824,936,53,541
4319,5819,1873,4146,1673,173,373
4445,6466,2209,4096,2370,349,188
4500,7542,2902,3476,4066,1024,-140
4416,7973,3301,2742,5231,1674,-256
4278,5852,1901,4100,1752,178,327
3599,4432,1332,3536,896,63,499
4507,6587,2260,4134,2453,373,180
4066,5210,1613,3968,1242,98,469
3034,3470,980,3020,450,14,544
3086,3618,1043,3064,554,22,511
3978,4945,1496,3906,1039,72,529
4492,6495,2207,4162,2333,330,204
4335,5975,1956,4126,1849,209,316
4322,8150,3550,2100,6050,2222,-278
3374,4015,1170,3350,665,24,529
4480,6396,2158,4160,2236,320,242
4246,8281,3849,1166,7115,3080,-186
4237,5636,1796,4088,1548,149,397
4531,6809,2381,4094,2715,437,103
4431,6277,2096,4170,2107,261,250
1333,1398,366,1332,66,1,301
4543,7191,2630,3862,3329,681,-18
4241,8287,3903,962,7325,3279,-143
3403,3989,1148,3386,603,17,562
2418,2653,723,2414,239,4,488
4535,7575,2896,3566,4009,969,-144
3381,4043,1184,3350,693,31,522
3087,3587,1025,3074,513,13,525
2890,3315,938,2878,437,12,513
4357,5974,1949,4152,1822,205,332
4226,8318,4057,408,7910,3818,-35
4320,8145,3566,2026,6119,2294,-259
4376,8016,3363,2580,5436,1796,-277
4217,5476,1713,4100,1376,117,454
2817,3154,874,2812,342,5,537
4201,5568,1766,4072,1496,129,399
4553,7189,2627,3870,3319,683,-9
3917,4962,1524,3828,1134,89,479
4225,8315,4043,458,7857,3767,-47
4397,6093,1998,4194,1899,203,302
4374,6182,2062,4116,2066,258,254
2703,3001,827,2694,307,9,529
4532,7135,2601,3866,3269,666,-2
3430,4062,1178,3412,650,18,546
4480,6688,2334,4040,2648,440,126
4415,7915,3234,2894,5021,1521,-266
4493,7055,2558,3878,3177,615,-4
4455,6434,2180,4148,2286,307,201
4503,6528,2223,4164,2364,339,198
4473,7703,3028,3294,4409,1179,-202
4491,6782,2395,3984,2798,507,104
1663,1761,465,1662,99,1,367
716,734,188,716,18,0,170
4294,5811,1878,4110,1701,184,361
4519,7689,2994,3402,4287,1117,-176
2773,3105,860,2770,335,3,528
4430,6315,2124,4134,2181,296,239
4287,8201,3670,1722,6479,2565,-244
4584,6812,2364,4168,2644,416,136
368,374,95,368,6,0,89
4284,8240,3714,1624,6616,2660,-242
4490,6470,2194,4164,2306,326,214
4363,8009,3389,2462,5547,1901,-257
1114,1155,299,1114,41,0,258
926,963,250,926,37,0,213
4463,6345,2131,4166,2179,297,249
4541,7527,2857,3626,3901,915,-129
4576,7474,2804,3732,3742,844,-94
1776,1899,506,1774,125,2,383
4184,5449,1706,4074,1375,110,441
4038,5107,1563,3962,1145,76,494
4573,6972,2482,4016,2956,557,83
3434,4083,1190,3406,677,28,541
4473,6568,2262,4088,2480,385,167
4329,5831,1874,4166,1665,163,372
2587,2896,803,2580,316,7,494
4156,5364,1671,4044,1320,112,463
872,892,228,872,20,0,208
4407,6069,1984,4202,1867,205,322
820,840,215,820,20,0,195
4353,8106,3476,2308,5798,2045,-277
4398,8005,3347,2622,5383,1776,-260
3664,4534,1364,3612,922,52,494
4489,7603,2955,3386,4217,1103,-159
4516,6694,2314,4132,2562,384,136
4355,6063,1997,4138,1925,217,289
4196,5659,1818,4046,1613,150,355
4297,8201,3649,1806,6395,2491,-255
1991,2133,569,1990,143,1,427
3215,3747,1074,3198,549,17,542
4453,6462,2202,4116,2346,337,193
4495,6413,2158,4194,2219,301,240
4509,6715,2337,4082,2633,427,131
4450,6305,2108,4178,2127,272,253
4225,8315,4044,454,7861,3771,-46
4091,5233,1614,4010,1223,81,472
3702,4569,1374,3642,927,60,507
4518,6755,2359,4074,2681,444,122
4250,8294,3895,1008,7286,3242,-149
4287,8165,3624,1834,6331,2453,-254
4374,5986,1952,4164,1822,210,340
4234,8312,3983,692,7620,3542,-95
4504,6862,2435,3984,2878,520,77
4409,6130,2019,4184,1946,225,298
3410,4028,1166,3392,636,18,548
4556,6938,2465,4016,2922,540,83
2268,2483,675,2266,217,2,460
3345,4021,1181,3318,703,27,505
4546,6789,2369,4102,2687,444,126
4330,5884,1904,4152,1732,178,350
4243,5752,1858,4072,1680,171,349
4273,8235,3743,1498,6737,2775,-219
3453,4106,1197,3424,682,29,544
4433,7849,3197,2910,4939,1523,-219
4228,8316,4021,548,7768,3680,-67
2459,2712,742,2456,256,3,489
3653,4449,1322,3610,839,43,526
4506,6839,2402,4070,2769,436,69
4281,8209,3686,1674,6535,2607,-242
4239,8275,3871,1066,7209,3173,-165
4503,7464,2835,3588,3876,915,-126
4250,8269,3830,1218,7051,3032,-189
608,618,157,608,10,0,147
4352,8074,3436,2404,5670,1948,-286
4342,8177,3577,2046,6131,2296,-258
3378,4054,1191,3344,710,34,515
640,652,166,640,12,0,154
4514,7342,2744,3708,3634,806,-84
4280,5783,1867,4098,1685,182,364
3261,3850,1115,3240,610,21,526
4462,7575,2950,3350,4225,1112,-163
1569,1652,434,1568,84,1,351
2992,3375,942,2982,393,10,559
1116,1158,300,1116,42,0,258
4258,5699,1827,4090,1609,168,386
4467,7855,3146,3126,4729,1341,-242
1891,2037,546,1890,147,1,400
4569,7027,2501,4050,2977,519,43
4059,5253,1633,3974,1279,85,439
4429,7789,3123,3086,4703,1343,-237
705,724,186,704,20,1,167
4283,8215,3674,1734,6481,2549,-258
3164,3737,1084,3138,599,26,511
4279,8237,3729,1558,6679,2721,-229
4305,5818,1879,4120,1698,185,366
4231,5692,1827,4076,1616,155,366
4546,6709,2318,4146,2563,400,155
3325,3928,1139,3300,628,25,536
4312,5772,1846,4160,1612,152,386
4232,8290,3908,948,7342,3284,-150
4545,7353,2750,3706,3647,839,-58
4498,6432,2165,4204,2228,294,231
4207,5627,1805,4034,1593,173,385
4488,7587,2924,3478,4109,1010,-175
3964,5072,1571,3860,1212,104,463
2358,2597,710,2354,243,4,471
4546,7459,2805,3698,3761,848,-108
4571,7143,2578,3974,3169,597,6
2108,2277,612,2106,171,2,443
4555,7027,2514,3998,3029,557,42
2299,2545,699,2294,251,5,453
3359,3920,1123,3348,572,11,562
4335,5740,1825,4180,1560,155,420
4460,6518,2235,4096,2422,364,177
4131,5336,1661,4028,1308,103,456
3795,4665,1397,3742,923,53,527
4522,7036,2526,3968,3068,554,12
2369,2631,724,2366,265,3,462
4352,5887,1898,4182,1705,170,363
4548,6773,2354,4130,2643,418,129
