N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
797,1816,1278,285,846,432,124,3,-26.0
708,1256,729,139,624,105,8,0,42.0
723,1945,1641,436,666,975,613,91,-17.0
842,1766,1170,249,846,324,74,2,-3.0
832,1904,1343,300,886,457,132,4,-29.0
868,1828,1219,261,872,347,84,0,-2.0
781,1979,1514,362,856,658,267,17,-46.0
724,1956,1691,463,604,1087,748,128,-4.0
852,1865,1265,273,892,373,81,2,-21.0
816,1859,1302,289,870,432,119,6,-30.0
100,152,77,13,76,1,0,0,12.0
842,1888,1320,294,876,444,136,6,-20.0
778,1395,817,157,692,125,11,0,43.0
854,1759,1144,239,854,290,51,0,0.0
719,1941,1631,430,682,949,577,79,-21.0
857,1877,1287,282,882,405,113,5,-15.0
817,1717,1132,239,830,302,57,1,-7.0
782,1981,1522,365,854,668,273,12,-42.0
724,1946,1707,485,504,1203,938,220,0.0
866,1691,1055,213,832,223,27,0,17.0
760,1380,816,158,684,132,12,0,38.0
816,1840,1298,292,844,454,152,8,-18.0
728,1937,1602,417,702,900,533,74,-24.0
748,1348,789,151,672,117,4,0,38.0
860,1955,1366,302,920,446,115,2,-31.0
839,1823,1245,272,858,387,107,3,-11.0
758,1934,1532,383,766,766,402,46,-27.0
750,1958,1585,405,740,845,478,66,-28.0
826,1814,1253,277,844,409,126,6,-12.0
724,1200,659,120,598,61,4,0,63.0
792,1875,1357,310,854,503,167,10,-36.0
730,1951,1715,491,484,1231,983,240,3.0
276,424,217,37,212,5,0,0,32.0
860,1741,1123,234,842,281,57,2,8.0
842,1573,950,187,778,172,17,0,32.0
845,1707,1098,228,828,270,51,1,8.0
794,1948,1462,345,854,608,240,14,-37.0
762,1942,1516,372,800,716,342,34,-36.0
820,1562,962,193,766,196,30,0,27.0
838,1904,1324,291,902,422,100,2,-33.0
831,1859,1291,285,872,419,115,3,-22.0
845,1627,1004,201,802,202,23,1,21.0
814,1469,861,165,732,129,5,0,41.0
728,1945,1644,437,666,978,613,82,-10.0
812,1854,1316,297,850,466,154,8,-23.0
726,1942,1654,449,614,1040,714,134,-11.0
833,1859,1285,282,878,407,103,1,-23.0
686,1175,664,124,584,80,7,0,51.0
742,1964,1617,417,732,885,500,54,-22.0
767,1968,1537,376,818,719,332,29,-40.0
833,1824,1254,276,852,402,120,7,-13.0
859,1776,1167,247,852,315,72,1,3.0
800,1540,952,191,758,194,24,0,21.0
300,476,251,44,238,13,0,0,31.0
729,1945,1721,502,430,1291,1085,293,3.0
814,1703,1120,236,824,296,55,0,-5.0
817,1699,1121,238,814,307,71,1,1.0
826,1890,1337,300,874,463,142,6,-27.0
728,1314,775,150,650,125,14,0,39.0
861,1865,1259,271,892,367,81,1,-16.0
812,1962,1455,340,870,585,222,12,-35.0
850,1814,1224,265,858,366,98,2,-5.0
872,1780,1150,239,866,284,48,0,3.0
824,1576,968,193,778,190,20,0,23.0
857,1803,1197,255,864,333,75,1,-4.0
741,1938,1548,387,774,774,390,39,-36.0
827,1736,1155,247,828,327,80,1,-1.0
831,1814,1243,272,854,389,106,1,-12.0
797,1859,1334,302,856,478,147,1,-30.0
124,188,95,16,94,1,0,0,15.0
858,1867,1281,282,870,411,127,8,-10.0
732,1956,1617,419,720,897,516,64,-26.0
869,1960,1389,314,894,495,172,7,-16.0
746,1944,1553,389,772,781,400,42,-34.0
770,1463,899,180,718,181,27,0,26.0
731,1946,1707,488,486,1221,974,237,4.0
740,1953,1625,426,694,931,565,74,-14.0
864,1809,1196,254,868,328,73,2,-3.0
556,888,471,83,444,27,0,0,56.0
727,1945,1643,440,646,997,653,111,-15.0
813,1798,1233,269,852,381,94,3,-21.0
779,1953,1500,361,834,666,285,15,-35.0
811,1891,1368,314,852,516,187,11,-26.0
834,1811,1227,265,864,363,83,0,-15.0
722,1949,1713,486,510,1203,929,212,0.0
810,1925,1420,331,854,566,217,8,-26.0
502,835,460,84,416,44,3,0,43.0
724,1947,1649,442,646,1003,655,110,-16.0
826,1896,1351,305,872,479,152,2,-24.0
478,749,391,68,374,17,1,0,52.0
737,1954,1594,407,746,848,462,51,-30.0
809,1847,1291,285,872,419,103,1,-32.0
785,1858,1345,307,848,497,162,7,-35.0
791,1949,1475,351,844,631,261,15,-34.0
771,1992,1560,381,834,726,324,21,-42.0
844,1708,1093,225,836,257,36,0,4.0
820,1546,940,186,764,176,18,0,28.0
848,1835,1239,267,876,363,83,2,-15.0
850,1701,1084,223,830,254,41,0,10.0
788,1790,1246,274,848,398,94,0,-30.0
824,1822,1247,271,868,379,86,0,-22.0
828,1858,1297,288,866,431,126,4,-21.0
148,224,113,19,112,1,0,0,18.0
610,1029,572,105,514,58,1,0,48.0
776,1354,775,146,674,101,6,0,51.0
723,1947,1700,476,544,1156,859,179,0.0
751,1943,1581,406,726,855,491,59,-17.0
328,524,278,49,262,16,0,0,33.0
869,1793,1169,245,868,301,57,1,0.0
801,1931,1423,330,866,557,199,9,-37.0
786,1891,1418,337,814,604,263,20,-24.0
882,1759,1121,231,856,265,47,0,13.0
731,1946,1670,457,598,1072,750,137,-2.0
729,1944,1728,512,384,1344,1176,343,1.0
638,1091,616,115,542,74,7,0,48.0
801,1969,1490,354,856,634,257,9,-32.0
820,1488,879,170,738,141,12,0,41.0
880,1810,1173,244,882,291,46,0,-1.0
0,0,0,0,0,0,0,0,0.0
760,1488,928,187,734,194,20,0,13.0
822,1925,1382,313,886,496,153,4,-34.0
836,1910,1354,305,878,476,154,8,-25.0
874,1683,1039,208,830,209,23,0,22.0
836,1678,1068,219,822,246,34,0,7.0
516,856,469,85,428,41,0,0,44.0
760,1356,788,150,676,112,4,0,42.0
729,1963,1616,415,742,874,479,53,-33.0
832,1664,1064,220,808,256,48,0,12.0
774,1949,1500,362,828,672,293,20,-37.0
594,981,536,97,490,46,1,0,52.0
700,1178,654,120,588,66,2,0,56.0
780,1926,1441,338,854,587,218,12,-43.0
801,1858,1316,294,868,448,122,3,-35.0
833,1713,1116,234,828,288,57,1,2.0
733,1943,1598,414,712,886,519,73,-26.0
696,1210,691,130,602,89,6,0,47.0
733,1951,1631,428,694,937,563,69,-15.0
831,1838,1265,277,868,397,102,1,-19.0
730,1937,1665,459,576,1089,785,156,-1.0
830,1756,1168,249,842,326,72,2,-7.0
876,1820,1191,250,882,309,56,0,-3.0
873,1787,1157,241,868,289,51,1,2.0
928,1778,1097,220,874,223,30,0,27.0
779,1945,1485,356,834,651,277,19,-37.0
728,1944,1721,503,424,1297,1096,300,2.0
814,1984,1470,342,888,582,208,10,-42.0
738,1961,1629,426,702,927,557,76,-20.0
733,1947,1632,433,666,966,615,97,-15.0
776,1911,1428,335,846,582,219,14,-42.0
56,84,42,7,42,0,0,0,7.0
889,1843,1203,252,894,309,55,1,-3.0
876,1927,1326,291,906,420,115,2,-16.0
830,1795,1216,263,854,362,87,0,-12.0
859,1938,1357,302,902,455,134,5,-24.0
845,1799,1209,261,852,357,95,5,-6.0
808,1560,966,194,768,198,24,0,20.0
814,1844,1296,289,858,438,128,2,-23.0
702,1273,751,145,632,119,9,0,35.0
542,907,502,92,452,50,3,0,45.0
810,1799,1244,274,844,400,111,4,-19.0
853,1679,1056,215,822,234,35,1,15.0
812,1614,1020,208,792,228,30,0,10.0
300,468,243,42,234,9,0,0,33.0
806,1429,827,157,712,115,5,0,47.0
829,1946,1400,318,892,508,162,7,-35.0
768,1969,1551,384,798,753,373,38,-34.0
836,1813,1227,265,864,363,85,2,-15.0
462,769,423,77,384,39,1,0,39.0
496,784,412,72,392,20,0,0,52.0
857,1771,1153,241,860,293,51,1,-2.0
723,1967,1667,444,670,997,627,95,-21.0
786,1477,894,176,732,162,13,0,27.0
868,1696,1059,214,834,225,28,0,17.0
849,1716,1109,232,826,283,64,3,10.0
850,1677,1052,213,826,226,25,0,12.0
724,1256,715,134,626,89,4,0,49.0
738,1945,1606,419,698,908,549,80,-20.0
774,1956,1482,350,864,618,228,10,-50.0
788,1380,793,150,686,107,8,0,51.0
728,1298,757,145,644,113,10,0,42.0
792,1490,901,177,740,161,10,0,26.0
723,1963,1655,438,682,973,599,87,-23.0
860,1915,1326,292,900,426,115,2,-21.0
865,1957,1373,306,910,463,137,5,-25.0
821,1943,1414,325,878,536,187,9,-33.0
878,1870,1247,266,898,349,74,2,-11.0
873,1833,1210,256,884,326,65,1,-6.0
809,1745,1170,250,840,330,65,1,-16.0
750,1970,1564,387,806,758,358,30,-43.0
568,926,501,90,462,39,2,0,53.0
899,1929,1308,285,906,402,117,7,-7.0
728,1268,724,136,632,92,4,0,48.0
304,468,240,41,234,6,0,0,35.0
736,1956,1641,433,684,957,588,76,-12.0
462,749,403,72,374,29,1,0,44.0
228,348,177,30,174,3,0,0,27.0
842,1835,1251,272,870,381,95,0,-14.0
336,528,276,48,264,12,0,0,36.0
760,1428,868,172,704,164,20,0,28.0
868,1798,1170,244,876,294,46,0,-4.0
812,1966,1466,345,862,604,242,16,-33.0
806,1874,1343,305,856,487,162,10,-30.0
722,1291,755,145,640,115,11,0,41.0
799,1942,1432,331,878,554,186,5,-42.0
836,1702,1094,226,832,262,38,0,2.0
845,1871,1297,287,872,425,127,5,-16.0
848,1870,1287,282,882,405,106,0,-17.0
807,1862,1318,295,866,452,130,5,-32.0
829,1948,1392,313,906,486,136,3,-40.0
846,1950,1382,310,904,478,142,6,-32.0
829,1896,1347,304,870,477,156,7,-24.0
729,1951,1686,467,570,1116,811,165,-3.0
522,829,438,77,414,24,1,0,54.0
731,1946,1691,473,544,1147,858,181,3.0
796,1450,858,166,720,138,10,0,38.0
184,280,142,24,140,2,0,0,22.0
821,1871,1325,298,862,463,147,5,-23.0
737,1961,1640,430,700,940,561,65,-14.0
831,1921,1380,315,870,510,181,11,-25.0
843,1616,997,200,794,203,28,1,24.0
741,1968,1633,426,710,923,548,71,-20.0
792,1532,950,191,754,196,24,0,19.0
803,1882,1359,311,852,507,178,13,-31.0
881,1911,1297,281,908,389,95,1,-14.0
755,1904,1452,347,822,630,260,21,-44.0
908,1904,1261,268,914,347,76,0,-3.0
48,72,36,6,36,0,0,0,6.0
346,549,290,51,274,16,1,0,36.0
821,1833,1267,278,866,401,101,1,-23.0
830,1645,1037,211,808,229,29,0,11.0
719,1947,1669,452,626,1043,695,115,-11.0
869,1918,1313,286,910,403,98,3,-22.0
796,1510,926,185,742,184,26,0,27.0
812,1398,792,148,696,96,6,0,58.0
780,1968,1515,366,834,681,300,24,-39.0
750,1960,1595,408,742,853,476,54,-23.0
840,1807,1217,262,862,355,83,2,-12.0
727,1940,1670,459,586,1084,768,145,-2.0
776,1392,814,156,692,122,8,0,42.0
810,1413,808,152,704,104,5,0,53.0
873,1862,1246,267,890,356,82,3,-10.0
360,552,282,48,276,6,0,0,42.0
837,1847,1269,278,870,399,107,5,-19.0
849,1822,1230,266,864,366,94,3,-9.0
882,1841,1212,256,888,324,65,0,-3.0
876,1668,1023,204,822,201,24,0,27.0
871,1900,1302,285,894,408,112,1,-12.0
606,1023,570,105,510,60,3,0,48.0
780,1412,833,161,700,133,12,0,40.0
744,1946,1610,420,700,910,546,68,-12.0
836,1785,1201,259,848,353,89,2,-7.0
830,1846,1276,281,866,410,114,6,-21.0
891,1838,1194,249,894,300,50,1,-2.0
836,1978,1439,331,892,547,194,12,-34.0
478,757,399,70,378,21,1,0,50.0
864,1842,1231,263,884,347,74,0,-10.0
781,1887,1401,328,834,567,219,13,-33.0
718,1317,785,153,652,133,13,0,33.0
728,1940,1719,501,432,1287,1076,284,6.0
730,1960,1641,432,690,951,580,82,-21.0
572,966,538,99,482,56,2,0,45.0
835,1832,1271,283,844,427,144,9,-9.0
886,1703,1056,213,834,222,35,0,26.0
771,1920,1446,341,846,600,228,13,-44.0
822,1455,842,160,724,118,7,0,49.0
790,1925,1433,336,850,583,225,16,-38.0
821,1893,1356,308,864,492,165,5,-24.0
288,452,236,41,226,10,0,0,31.0
704,1242,717,136,618,99,6,0,43.0
852,1740,1123,233,848,275,44,0,2.0
864,1767,1151,242,850,301,67,2,6.0
729,1945,1720,498,452,1268,1041,265,6.0
814,1862,1326,300,852,474,158,6,-22.0
802,1535,947,190,754,193,27,0,24.0
827,1814,1234,267,866,368,82,1,-20.0
725,1943,1696,476,536,1160,871,185,2.0
590,977,535,97,488,47,1,0,51.0
562,943,523,96,470,53,3,0,46.0
804,1926,1424,333,850,574,226,16,-31.0
832,1678,1077,223,816,261,46,0,8.0
833,1663,1055,216,814,241,35,1,9.0
796,1746,1182,254,840,342,66,0,-22.0
826,1796,1205,257,868,337,60,2,-22.0
900,1762,1100,222,868,232,26,0,16.0
836,1550,934,184,764,170,22,0,36.0
786,1423,843,164,702,141,19,0,42.0
729,1944,1723,507,404,1319,1136,323,1.0
835,1822,1232,265,874,358,74,1,-20.0
776,1422,847,165,704,143,14,0,36.0
850,1865,1284,282,876,408,113,0,-13.0
776,1958,1539,382,786,753,386,40,-25.0
796,1452,861,167,720,141,12,0,38.0
760,1957,1566,394,768,798,421,42,-25.0
728,1943,1660,450,620,1040,703,118,-5.0
746,1952,1551,384,798,753,356,26,-39.0
876,1682,1042,210,824,218,34,0,26.0
731,1941,1679,467,556,1123,829,171,2.0
862,1667,1036,209,818,218,31,0,22.0
729,1947,1689,473,540,1149,867,193,-2.0
813,1659,1072,223,806,266,47,1,3.0
764,1940,1513,371,800,713,340,32,-34.0
816,1763,1191,257,840,351,83,2,-13.0
753,1963,1591,406,746,845,471,57,-25.0
791,1903,1431,342,810,621,283,27,-23.0
757,1926,1482,357,822,660,282,23,-44.0
797,1902,1402,327,842,560,218,15,-30.0
867,1690,1052,212,832,220,26,1,17.0
604,986,534,96,492,42,2,0,56.0
724,1933,1660,454,596,1064,741,134,-3.0
864,1908,1312,287,902,410,104,0,-19.0
735,1963,1656,443,654,1002,655,111,-15.0
812,1410,804,151,702,102,6,0,55.0
863,1784,1166,245,862,304,60,1,0.0
816,1806,1254,278,840,414,126,4,-14.0
749,1987,1618,413,758,860,471,57,-33.0
720,1274,737,140,634,103,6,0,43.0
825,1899,1348,303,878,470,143,5,-29.0
732,1946,1697,479,520,1177,906,204,4.0
902,1855,1212,255,894,318,67,0,4.0
817,1838,1276,281,866,410,106,3,-26.0
164,252,129,22,126,3,0,0,19.0
524,828,435,76,414,21,0,0,55.0
855,1861,1268,276,880,388,101,3,-14.0
862,1587,950,186,784,166,19,0,39.0
796,1492,905,179,736,169,20,0,30.0
726,1943,1719,496,462,1257,1019,252,6.0
834,1795,1208,260,856,352,83,4,-13.0
729,1944,1727,510,394,1333,1156,331,2.0
825,1920,1381,315,872,509,176,11,-29.0
828,1628,1027,210,794,233,40,0,17.0
826,1523,911,178,754,157,15,0,36.0
718,1321,791,155,652,139,17,0,33.0
688,1268,758,148,628,130,12,0,30.0
732,1955,1611,415,732,879,491,54,-27.0
832,1795,1205,258,862,343,71,2,-16.0
810,1924,1406,325,862,544,200,14,-33.0
831,1903,1347,302,882,465,139,3,-27.0
858,1859,1257,271,888,369,83,0,-15.0
848,1612,990,198,792,198,28,0,28.0
866,1693,1068,219,822,246,49,0,22.0
779,1879,1374,315,858,516,163,3,-41.0
816,1754,1171,249,848,323,58,0,-16.0
779,1939,1510,372,788,722,363,35,-22.0
722,1922,1641,445,612,1029,698,118,-4.0
794,1864,1342,305,854,488,156,6,-33.0
796,1888,1371,314,858,513,172,8,-35.0
797,1911,1372,308,896,476,119,1,-50.0
812,1954,1443,335,876,567,202,4,-34.0
728,1941,1709,493,460,1249,1021,262,3.0
800,1660,1095,233,792,303,76,4,2.0
424,682,365,65,340,25,2,0,42.0
750,1955,1563,391,780,783,395,36,-33.0
787,1879,1371,315,852,519,175,7,-36.0
854,1713,1093,225,836,257,41,0,9.0
781,1863,1370,318,832,538,199,9,-30.0
735,1943,1549,386,782,767,379,43,-45.0
762,1915,1458,347,834,624,247,12,-42.0
726,1950,1704,478,540,1164,870,182,2.0
827,1816,1241,270,862,379,92,1,-18.0
762,1381,816,158,684,132,13,0,39.0
860,1742,1116,230,852,264,38,0,4.0
845,1987,1446,333,894,552,199,9,-29.0
800,1728,1168,252,824,344,80,0,-12.0
821,1921,1385,316,874,511,173,9,-31.0
824,1520,912,179,750,162,20,0,37.0
816,1792,1221,265,852,369,88,4,-20.0
847,1922,1356,304,888,468,146,5,-23.0
729,1945,1717,494,470,1247,1005,245,7.0
736,1965,1645,434,686,959,593,86,-18.0
787,1977,1538,377,814,724,349,31,-29.0
836,1666,1060,218,812,248,42,0,12.0
837,1691,1086,225,822,264,47,1,7.0
769,1826,1319,300,838,481,150,7,-38.0
769,1934,1519,376,782,737,370,31,-22.0
758,1415,854,168,700,154,15,0,29.0
884,1624,967,188,806,161,12,0,39.0
753,1921,1501,367,800,701,321,21,-34.0
636,1064,587,107,532,55,0,0,52.0
806,1707,1138,243,818,320,71,0,-6.0
614,1027,568,104,512,56,3,0,51.0
532,846,448,79,422,26,2,0,55.0
710,1231,702,132,612,90,7,0,49.0
908,1818,1160,239,886,274,46,0,11.0
556,952,535,99,476,59,0,0,40.0
706,1185,658,121,590,68,5,0,58.0
729,1940,1660,456,584,1076,772,159,-7.0
622,1039,574,105,518,56,3,0,52.0
396,640,343,61,320,23,0,0,38.0
740,1969,1622,419,730,892,509,62,-26.0
800,1817,1274,283,850,424,117,2,-26.0
730,1919,1574,407,706,868,507,68,-22.0
879,1914,1297,280,914,383,86,1,-18.0
825,1850,1282,282,872,410,106,3,-25.0
814,1397,789,147,696,93,5,0,59.0
906,1775,1117,228,866,251,43,0,20.0
873,1923,1322,290,904,418,115,5,-18.0
757,1991,1580,392,808,772,375,41,-46.0
866,1733,1096,223,854,242,25,0,6.0
832,1550,933,183,768,165,14,0,32.0
816,1945,1417,325,884,533,177,6,-37.0
696,1200,680,127,598,82,4,0,49.0
252,388,199,34,194,5,0,0,29.0
732,1927,1604,422,676,928,575,82,-13.0
768,1980,1562,386,808,754,364,32,-36.0
773,1880,1397,327,832,565,216,15,-37.0
835,1868,1281,278,894,387,80,1,-30.0
719,1941,1638,435,666,972,609,91,-19.0
728,1940,1710,494,456,1254,1028,264,4.0
817,1755,1177,252,842,335,71,1,-13.0
777,1960,1523,372,814,709,332,27,-32.0
722,1227,689,128,610,79,7,0,56.0
825,1687,1095,229,816,279,55,1,4.0
737,1972,1631,422,730,901,512,59,-26.0
733,1965,1659,443,660,999,645,105,-16.0
614,1057,599,112,526,73,5,0,44.0
702,1233,709,134,614,95,5,0,44.0
16,24,12,2,12,0,0,0,2.0
847,1837,1263,279,852,411,133,7,-6.0
820,1893,1354,307,866,488,161,6,-26.0
869,1899,1304,286,892,412,115,1,-12.0
816,1879,1336,301,866,470,147,6,-28.0
762,1455,897,180,714,183,27,0,24.0
726,1933,1660,455,590,1070,753,140,-2.0
728,1927,1523,374,802,721,323,26,-50.0
856,1744,1114,228,860,254,24,0,-2.0
718,1927,1664,456,592,1072,743,128,-1.0
424,680,362,64,340,22,0,0,42.0
841,1751,1151,243,844,307,63,1,-2.0
778,1996,1599,403,780,819,436,42,-22.0
880,1652,1004,199,814,190,24,0,33.0
829,1891,1339,301,872,467,147,5,-24.0
840,1686,1077,222,822,255,42,0,9.0
839,1845,1270,279,866,404,113,3,-15.0
688,1204,688,129,602,86,0,0,43.0
842,1651,1035,210,810,225,31,0,16.0
884,1788,1151,239,868,283,52,0,8.0
252,384,195,33,192,3,0,0,30.0
800,1981,1508,361,850,658,281,18,-34.0
714,1269,736,140,632,104,5,0,41.0
736,1330,785,152,658,127,14,0,39.0
746,1325,768,146,660,108,5,0,43.0
729,1943,1717,499,440,1277,1063,281,4.0
823,1780,1208,262,844,364,92,1,-11.0
748,1956,1651,444,638,1013,680,112,-1.0
164,248,125,21,124,1,0,0,20.0
813,1916,1394,321,862,532,192,11,-30.0
823,1808,1246,274,848,398,112,1,-13.0
652,1134,648,122,564,84,6,0,44.0
741,1959,1609,415,728,881,503,61,-24.0
811,1776,1207,261,848,359,80,1,-19.0
