N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
35935,104546,101352,32637,6882,94470,90782,28845,104.0
35678,105278,100401,30358,18654,81747,67970,16138,443.0
46180,109137,78198,17611,50730,27468,7677,190,-2370.0
45799,84878,50953,9982,42014,8939,850,1,1892.0
48060,97080,62132,12805,47434,14698,2212,12,307.0
45480,83292,49530,9627,41298,8232,696,0,2091.0
44965,110155,80888,18566,50380,30508,9395,321,-2868.0
40259,110727,89429,22244,45394,44035,19939,1431,-3283.0
47771,105838,72382,15714,50480,21902,4878,89,-1399.0
25286,40407,21452,3785,20194,1258,19,0,2546.0
41080,110894,87811,21438,46994,40817,16906,968,-3441.0
38912,66646,37551,6978,33234,4317,178,0,2839.0
46301,108580,77428,17380,50576,26852,7428,187,-2231.0
48600,98139,62824,12955,47918,14906,2303,22,330.0
40807,110987,88525,21760,46490,42035,18007,1147,-3415.0
43899,78820,46143,8854,39162,6981,496,1,2368.0
46139,108580,77678,17485,50446,27232,7688,189,-2248.0
35784,107199,98229,27766,29862,68367,47475,7826,-952.0
46112,109043,78196,17627,50630,27566,7783,206,-2362.0
41753,110977,86802,20981,47718,39084,15541,841,-3403.0
44663,80488,47256,9089,39978,7278,532,1,2342.0
48412,103238,68741,14618,49774,18967,3690,44,-703.0
36288,108188,96946,26685,33782,63164,40624,5784,-1639.0
39391,110711,91191,23068,43974,47217,22763,1811,-3197.0
32072,52808,28782,5198,26376,2406,56,0,2848.0
37125,109297,95463,25561,37560,57903,34177,4105,-2270.0
41563,72496,41449,7796,36122,5327,252,1,2720.0
48253,103559,69288,14793,49818,19470,3923,57,-811.0
38966,66771,37636,6996,33296,4340,179,0,2835.0
45123,82429,48899,9483,40900,7999,629,3,2110.0
47838,105730,72139,15624,50534,21605,4662,58,-1377.0
45648,109598,79451,18065,50512,28939,8574,264,-2564.0
47459,90254,55210,10974,44576,10634,1102,1,1441.0
45574,109187,78923,17890,50506,28417,8175,228,-2580.0
48055,105476,71657,15474,50470,21187,4536,61,-1238.0
48476,103790,69279,14757,50016,19263,3758,44,-792.0
45288,109322,79520,18124,50296,29224,8730,268,-2638.0
48667,101030,65906,13782,49120,16786,2790,25,-239.0
46579,107749,76014,16911,50562,25452,6625,151,-2067.0
39016,110818,91880,23356,43624,48256,23570,1948,-3278.0
43743,110837,83493,19563,49608,33885,11621,463,-3164.0
44038,110138,82244,19147,49606,32638,10926,438,-3003.0
44443,110400,82031,19019,49948,32083,10504,385,-2945.0
41751,73076,41910,7905,36390,5520,296,1,2680.0
43301,111064,84617,20028,49066,35551,12932,583,-3174.0
48614,98741,63484,13136,48152,15332,2437,20,221.0
47805,91647,56399,11264,45214,11185,1219,5,1293.0
43951,110536,82926,19382,49560,33366,11416,473,-3041.0
40644,110984,88650,21794,46536,42114,17912,1076,-3484.0
47255,107716,75162,16573,50886,24276,5944,113,-1872.0
42393,111333,86122,20616,48548,37574,14237,713,-3434.0
46979,108149,76085,16897,50788,25297,6573,155,-1982.0
37737,109791,93873,24576,40290,53583,29211,2961,-2757.0
41357,111076,87706,21376,47156,40550,16764,979,-3389.0
35808,104786,101019,31477,13176,87843,78434,21504,564.0
42535,111496,86433,20755,48336,38097,14824,765,-3283.0
37710,109692,93910,24626,40064,53846,29564,3042,-2698.0
35724,106874,98671,28202,28130,70541,50614,8956,-681.0
3468,5232,2631,441,2616,15,0,0,426.0
48811,100076,64767,13469,48720,16047,2636,25,33.0
38804,110502,92024,23497,43066,48958,24370,2080,-3171.0
38316,110168,92914,24013,41750,51164,26668,2468,-2951.0
21664,34344,18098,3171,17170,928,4,0,2247.0
42052,73482,42102,7937,36582,5520,318,0,2735.0
36015,107701,97617,27233,31836,65781,44029,6783,-1302.0
35643,106596,99168,28650,26436,72732,53724,10077,-435.0
47952,94161,59033,11972,46234,12799,1693,14,852.0
35840,104819,100956,31420,13392,87564,78035,21334,557.0
45853,84706,50693,9902,41974,8719,758,3,1938.0
30040,48932,26420,4732,24448,1972,36,0,2796.0
35972,107434,97899,27504,30774,67125,45886,7332,-1067.0
46561,86733,52266,10270,42912,9354,909,1,1824.0
46813,108609,76670,17053,51022,25648,6565,149,-2179.0
36360,108372,96426,26313,34974,61452,38424,5184,-1899.0
37943,109955,93504,24354,40884,52620,28187,2783,-2862.0
42918,110897,84791,20108,48934,35857,13029,576,-3296.0
47608,105129,71786,15572,50140,21646,4849,82,-1307.0
40914,111070,88475,21728,46582,41893,17906,1150,-3409.0
48347,102711,68215,14479,49556,18659,3599,47,-628.0
48142,92569,57134,11443,45610,11524,1349,4,1264.0
48893,101664,66406,13902,49400,17006,2864,27,-267.0
43420,110598,83752,19721,49178,34574,12242,536,-3147.0
39287,110676,91173,23041,44100,47073,22476,1701,-3257.0
46585,86922,52414,10300,43028,9386,866,3,1777.0
48791,100626,65417,13655,48904,16513,2818,33,-73.0
45494,109548,79706,18189,50278,29428,8992,290,-2537.0
34190,56727,31116,5650,28332,2784,63,0,2929.0
43383,111034,84319,19893,49280,35039,12474,553,-3225.0
48490,99344,64232,13345,48394,15838,2556,30,33.0
35674,105386,100395,30306,18954,81441,67478,15966,377.0
47641,107211,74145,16238,50862,23283,5487,105,-1663.0
44779,109348,80166,18383,50034,30132,9280,317,-2786.0
35669,105529,100111,29965,20432,79679,64665,14665,286.0
46454,108607,77212,17282,50732,26480,7143,168,-2223.0
47049,106884,74357,16354,50590,23767,5704,123,-1832.0
932,1400,701,117,700,1,0,0,116.0
4088,6160,3094,518,3080,14,0,0,504.0
47521,89544,54433,10771,44240,10193,1064,3,1639.0
36903,108953,95820,25858,36492,59328,35969,4587,-2088.0
48040,103564,69411,14826,49866,19545,3832,52,-939.0
45906,84461,50411,9829,41848,8563,765,4,2027.0
38742,66183,37214,6904,33004,4210,175,0,2869.0
36404,108379,96805,26544,34346,62459,39687,5486,-1714.0
40370,70205,40062,7526,34968,5094,269,0,2701.0
46178,108787,77802,17501,50598,27204,7591,196,-2308.0
39043,110853,91841,23327,43720,48121,23413,1915,-3296.0
43177,111193,84843,20097,49104,35739,12985,613,-3270.0
42212,111087,86266,20734,48128,38138,14831,770,-3343.0
42202,74549,43086,8181,37086,6000,377,0,2558.0
48198,102567,68197,14488,49466,18731,3635,52,-660.0
8388,12808,6517,1105,6404,113,0,0,992.0
43889,110753,83172,19444,49680,33492,11393,481,-3136.0
45973,109497,78760,17777,50858,27902,7781,197,-2541.0
48576,102980,68214,14439,49794,18420,3392,40,-629.0
35563,105919,99611,29289,23488,76123,58943,12143,-34.0
46562,86306,51782,10135,42754,9028,798,2,1903.0
48126,104972,71035,15300,50270,20765,4432,78,-1111.0
45639,109598,79450,18061,50534,28916,8530,245,-2570.0
45135,109729,80205,18350,50310,29895,9109,303,-2739.0
36436,61400,34121,6265,30652,3469,96,0,2892.0
44761,110339,81568,18837,50114,31454,10111,341,-2847.0
38052,110025,93484,24332,40976,52508,28073,2718,-2821.0
35640,105243,100480,30434,18356,82124,68531,16398,443.0
40790,111037,88553,21752,46594,41959,17849,1088,-3446.0
35957,107357,98061,27630,30342,67719,46673,7553,-969.0
43100,111023,84674,20037,49126,35548,12771,546,-3286.0
35578,106220,99628,29147,24374,75254,57472,11526,-161.0
35924,104564,101290,32352,8468,92822,87628,26860,298.0
48978,102190,66912,14034,49620,17292,2950,26,-334.0
44127,110459,82402,19149,49910,32492,10639,375,-3079.0
47570,106178,73021,15926,50486,22535,5206,110,-1513.0
37604,109743,93797,24533,40396,53401,28951,2958,-2875.0
48583,104188,69595,14829,50216,19379,3756,45,-839.0
48916,96821,61055,12438,47482,13573,1857,10,712.0
22352,35284,18524,3235,17638,886,8,0,2357.0
41080,111086,88002,21492,47052,40950,16982,1020,-3496.0
34050,56619,31121,5662,28270,2851,79,0,2890.0
36500,108516,96499,26351,34892,61607,38732,5344,-1868.0
45322,82712,49027,9501,41048,7979,616,2,2136.0
48743,102136,67128,14128,49488,17640,3160,41,-393.0
42256,111128,86027,20599,48460,37567,14208,684,-3444.0
5568,8420,4244,713,4210,34,0,0,679.0
48649,100833,65768,13761,48970,16798,2893,33,-177.0
35803,104834,100948,31351,13790,87158,77254,20881,566.0
47377,90187,55251,11002,44490,10761,1207,9,1439.0
47826,105864,72370,15707,50498,21872,4868,78,-1375.0
48247,101736,67161,14182,49230,17931,3276,37,-510.0
41643,110983,86867,20997,47752,39115,15479,831,-3470.0
46504,108837,77455,17353,50792,26663,7253,174,-2231.0
48500,98012,62714,12918,47920,14794,2172,12,284.0
23082,36709,19402,3409,18350,1052,9,0,2366.0
7264,11048,5600,946,5524,76,0,0,870.0
20634,32393,16920,2941,16194,726,5,0,2220.0
35871,104683,101160,31898,10932,90228,82819,24039,450.0
48763,99335,63952,13240,48464,15488,2407,19,140.0
42778,111000,85218,20286,48720,36498,13560,638,-3290.0
48263,98161,63183,13087,47844,15339,2473,23,198.0
44520,80280,47158,9074,39872,7286,536,0,2324.0
25738,41201,21904,3869,20594,1310,13,0,2572.0
46769,108564,76844,17147,50806,26038,6952,159,-2098.0
45141,110048,80570,18453,50422,30148,9204,299,-2790.0
47082,106935,74486,16411,50506,23980,5923,132,-1778.0
47843,92411,57238,11497,45494,11744,1423,3,1173.0
40148,69244,39253,7334,34502,4751,240,0,2823.0
41091,111136,88177,21568,46946,41231,17244,1017,-3436.0
36215,108060,97212,26883,33126,64086,41808,6121,-1516.0
45982,108599,77827,17542,50402,27425,7795,244,-2332.0
31396,51660,28141,5080,25802,2339,56,0,2797.0
36176,108002,96910,26703,33602,63308,40798,5812,-1619.0
47130,107781,75430,16677,50798,24632,6185,128,-1898.0
45485,83235,49462,9608,41276,8186,683,1,2104.0
46810,87138,52436,10285,43162,9274,814,2,1823.0
16434,25571,13247,2285,12784,463,3,0,1825.0
2332,3508,1759,294,1754,5,0,0,289.0
28226,45495,24337,4323,22736,1601,23,0,2745.0
38970,110652,91562,23214,43840,47722,22972,1798,-3334.0
36790,108787,95686,25807,36530,59156,35727,4496,-2118.0
48483,99054,63976,13288,48224,15752,2606,25,117.0
48044,104805,70969,15297,50156,20813,4493,66,-1089.0
36676,108843,95753,25798,36718,59035,35407,4382,-2212.0
45303,109577,79813,18208,50378,29435,8821,263,-2669.0
35755,107166,98327,27854,29530,68797,48106,8101,-938.0
42437,74577,42909,8115,37128,5781,321,1,2654.0
36857,109081,95690,25723,37042,58648,34997,4329,-2257.0
42451,110899,85477,20404,48530,36947,13839,671,-3375.0
41217,111057,88075,21564,46766,41309,17525,1109,-3329.0
35894,107659,97591,27209,31928,65663,43803,6732,-1383.0
46523,86833,52415,10315,42940,9475,953,3,1790.0
8344,12740,6482,1099,6370,112,0,0,987.0
38196,64844,36279,6703,32340,3939,164,0,2928.0
45563,109480,79219,17960,50678,28541,8124,201,-2658.0
43065,110532,84017,19820,49114,34903,12304,491,-3270.0
35987,107792,97388,27038,32548,64840,42696,6349,-1455.0
43597,110905,83944,19759,49334,34610,12237,509,-3123.0
42757,110849,85197,20316,48498,36699,13853,681,-3211.0
45011,81804,48341,9346,40606,7735,592,1,2202.0
28290,45833,24632,4394,22900,1732,33,0,2695.0
5752,8728,4414,744,4364,50,0,0,694.0
34464,57326,31519,5736,28622,2897,82,0,2921.0
38950,110706,92019,23441,43392,48627,23922,1914,-3178.0
42306,74475,42919,8129,37064,5855,347,0,2621.0
48445,96219,60805,12405,47180,13625,1859,13,626.0
48267,95474,60206,12270,46792,13414,1890,17,729.0
35691,105127,100561,30641,17276,83285,70575,17447,484.0
45341,110240,80563,18424,50582,29981,9076,279,-2760.0
48572,100611,65508,13675,48966,16542,2679,18,-206.0
45954,84181,50068,9733,41738,8330,705,0,2108.0
48124,106335,72529,15705,50828,21701,4679,70,-1387.0
48721,100415,65222,13600,48844,16378,2727,21,-72.0
48406,104088,69652,14862,50132,19520,3824,58,-892.0
48213,103639,69380,14814,49876,19504,3887,57,-860.0
28122,45475,24399,4346,22722,1677,31,0,2700.0
48349,103733,69387,14812,49902,19485,3929,65,-809.0
47932,93502,58323,11779,45972,12351,1558,12,974.0
40444,70214,40010,7507,34978,5032,258,0,2733.0
47522,90719,55642,11082,44792,10850,1135,4,1363.0
46997,107528,75201,16608,50754,24447,6020,119,-1938.0
47696,104375,70734,15245,49998,20736,4379,78,-1190.0
38204,110256,93392,24235,41374,52018,27508,2620,-2895.0
40765,70925,40495,7612,35318,5177,289,1,2723.0
36333,108313,96549,26384,34794,61755,38725,5169,-1815.0
40864,110883,88382,21713,46486,41896,17911,1078,-3350.0
47179,107410,74869,16495,50768,24101,5874,125,-1857.0
36728,108876,96003,25938,36378,59625,36120,4516,-2083.0
36002,107542,97838,27449,30982,66856,45578,7322,-1151.0
48592,101297,66350,13928,49132,17218,3033,26,-283.0
48651,98240,62904,12976,47952,14952,2336,21,339.0
47635,105485,72123,15653,50328,21795,4829,67,-1380.0
35545,106019,99499,29157,24056,75443,57907,11753,-132.0
45194,82695,49127,9539,41020,8107,655,0,2087.0
47139,87888,52993,10417,43484,9509,920,1,1827.0
13896,21558,11137,1916,10778,359,2,0,1559.0
48310,103475,69061,14706,49886,19175,3703,44,-810.0
44468,110465,82164,19078,49860,32304,10745,430,-2911.0
36847,109095,95503,25589,37472,58031,34151,4043,-2334.0
19480,30612,16004,2784,15304,700,4,0,2088.0
44590,110374,81782,18913,50086,31696,10202,334,-2915.0
39187,110546,91134,23044,44004,47130,22538,1721,-3269.0
48289,94335,58907,11907,46372,12535,1591,9,954.0
5296,8044,4072,687,4022,50,0,0,637.0
44600,110080,81424,18812,49976,31448,10128,360,-2868.0
10828,16596,8475,1442,8298,177,0,0,1265.0
48730,98966,63587,13146,48298,15289,2370,22,205.0
37498,63761,35716,6605,31802,3914,157,0,2848.0
39182,110742,91520,23211,43774,47746,23194,1910,-3251.0
35710,107077,98690,28133,28582,70108,49913,8748,-810.0
41056,110959,88102,21580,46724,41378,17511,1094,-3381.0
41312,72002,41159,7743,35860,5299,282,0,2726.0
42375,111008,86007,20642,48162,37845,14684,749,-3268.0
47383,106897,74043,16232,50694,23349,5509,95,-1703.0
39050,66909,37710,7009,33366,4344,177,0,2842.0
43278,76941,44677,8513,38276,6401,389,0,2501.0
47505,90241,55201,10979,44528,10673,1185,5,1486.0
39992,110764,89956,22476,45056,44900,20652,1520,-3292.0
43380,110637,83914,19792,49076,34838,12485,574,-3135.0
36612,108748,96069,26010,36078,59991,36592,4688,-2077.0
45781,109105,78714,17836,50412,28302,8281,261,-2446.0
35637,105746,99923,29644,21982,77941,61782,13315,170.0
41039,110976,88320,21688,46512,41808,17952,1137,-3305.0
35653,105805,99924,29615,22158,77766,61489,13181,157.0
35852,104701,101051,31679,12028,89023,80645,22778,523.0
45745,109034,78613,17797,50444,28169,8146,247,-2473.0
43422,110619,83723,19699,49252,34471,12115,516,-3173.0
46343,108526,77326,17350,50552,26774,7422,205,-2207.0
36432,108551,96235,26145,35600,60635,37351,4890,-2029.0
38129,110094,93161,24139,41488,51673,27118,2527,-2943.0
15684,24292,12531,2153,12144,387,4,0,1770.0
28616,46492,25044,4476,23232,1812,28,0,2692.0
46225,85629,51368,10055,42406,8962,817,1,1909.0
35937,104544,101372,32721,6418,94954,91708,29431,44.0
41359,111263,87997,21479,47120,40877,17023,1011,-3386.0
37502,109632,94412,24913,39346,55066,30940,3418,-2631.0
48133,105570,71691,15478,50514,21177,4542,67,-1224.0
48712,103671,68948,14651,49990,18958,3691,46,-662.0
48283,93430,57923,11640,46006,11917,1418,5,1136.0
43884,110355,82835,19372,49438,33397,11479,462,-3008.0
47761,91284,56071,11185,45032,11039,1220,3,1363.0
45306,109834,80130,18304,50436,29694,8962,274,-2702.0
48416,103497,69012,14689,49890,19122,3717,42,-758.0
48304,103833,69466,14819,50018,19448,3797,50,-882.0
44855,110063,81035,18652,50158,30877,9747,347,-2825.0
47637,106145,72881,15868,50554,22327,5037,73,-1495.0
47874,104842,71152,15361,50138,21014,4566,90,-1177.0
3924,5924,2981,500,2962,19,0,0,481.0
43253,111082,84606,20010,49152,35454,12778,567,-3233.0
35734,106747,98815,28373,27392,71423,51963,9484,-571.0
48774,99914,64593,13417,48684,15909,2546,18,36.0
31258,51217,27800,5003,25582,2218,53,0,2838.0
35886,104634,101172,32006,10308,90864,84018,24742,418.0
6648,10128,5142,870,5064,78,0,0,792.0
47968,105929,72307,15679,50540,21767,4849,94,-1333.0
47867,105843,72292,15678,50516,21776,4811,75,-1362.0
36192,108180,96820,26569,34226,62594,39728,5440,-1737.0
28648,46550,25079,4483,23260,1819,30,0,2694.0
48175,93036,57585,11556,45834,11751,1368,5,1168.0
41104,71884,41226,7780,35772,5454,340,0,2666.0
45368,110177,80470,18399,50546,29924,9085,298,-2738.0
47402,105540,72453,15778,50238,22215,5064,90,-1463.0
