N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
32768,54098,29553,5348,27018,2535,62,0,2875.0
46218,85610,51350,10050,42400,8950,810,2,1908.0
35594,106297,99277,28860,25394,73883,55509,10772,-286.0
40956,111268,88724,21811,46582,42142,18104,1172,-3399.0
48717,99873,64603,13426,48650,15953,2573,25,21.0
36392,108461,96162,26126,35568,60594,37325,4890,-2033.0
43867,109952,82196,19151,49486,32710,10980,461,-3040.0
48050,105092,71274,15380,50268,21006,4556,78,-1148.0
38134,64967,36452,6751,32398,4054,171,0,2868.0
40251,110836,89338,22153,45758,43580,19320,1293,-3400.0
7604,11572,5869,992,5786,83,0,0,909.0
45697,109724,79482,18050,50664,28818,8396,223,-2595.0
48692,101800,66792,14037,49362,17430,3076,36,-353.0
44544,109781,81080,18704,49936,31144,9909,330,-2861.0
36083,107777,97331,27043,32404,64927,42969,6491,-1406.0
46869,107843,75772,16800,50744,25028,6355,129,-2002.0
34746,58175,32179,5889,29024,3155,127,0,2861.0
47759,106225,72876,15863,50574,22302,5077,91,-1453.0
35575,106064,99538,29177,24014,75524,58036,11817,-128.0
44061,110230,82169,19085,49828,32341,10574,403,-3085.0
37457,109571,93948,24632,40104,53844,29363,2949,-2798.0
1980,2984,1499,251,1492,7,0,0,244.0
44649,110474,81904,18965,50018,31886,10438,403,-2886.0
40649,111005,88843,21901,46280,42563,18445,1197,-3414.0
47745,103940,70201,15092,49850,20351,4240,67,-1086.0
35686,105296,100416,30385,18522,81894,68252,16322,421.0
48475,101244,66373,13938,49118,17255,3008,25,-334.0
43194,77159,44983,8601,38360,6623,439,0,2417.0
47300,107191,74423,16339,50812,23611,5567,102,-1807.0
48654,101813,66875,14071,49324,17551,3165,40,-355.0
43274,111133,84689,20041,49132,35557,12869,564,-3211.0
39398,110489,90547,22776,44438,46109,21613,1600,-3320.0
32014,52499,28520,5137,26218,2302,63,0,2898.0
42569,110870,85461,20428,48354,37107,14162,751,-3268.0
35617,106380,99135,28725,25920,73215,54540,10403,-353.0
41655,110813,86704,20959,47654,39050,15505,827,-3413.0
40921,110890,88260,21656,46584,41676,17722,1067,-3365.0
35808,107294,98058,27630,30336,67722,46622,7588,-1058.0
14902,23059,11884,2040,11528,356,3,0,1687.0
47003,108012,75773,16776,50890,24883,6232,137,-2012.0
38724,66498,37552,6992,33152,4400,194,0,2786.0
48708,97560,62077,12740,47714,14363,2132,24,485.0
35608,106001,99536,29203,23854,75682,58293,11874,-60.0
38348,110268,92853,23953,41988,50865,26292,2400,-3020.0
35646,106087,99545,29214,23806,75739,58475,12060,-110.0
37578,109708,94222,24789,39710,54512,30288,3262,-2697.0
46993,88495,53792,10647,43702,10090,1091,5,1643.0
32778,54153,29606,5362,27040,2566,73,0,2869.0
47405,106887,74042,16238,50656,23386,5575,105,-1678.0
42369,111108,86125,20679,48176,37949,14756,779,-3293.0
48333,102169,67610,14309,49366,18244,3437,37,-535.0
35669,106154,99539,29141,24232,75307,57690,11611,-87.0
36607,108732,96459,26232,35526,60933,37680,4877,-1898.0
40607,110967,88698,21827,46434,42264,18099,1151,-3489.0
48290,93785,58305,11744,46146,12159,1493,12,1066.0
37085,109222,94982,25290,38224,56758,32774,3751,-2445.0
27844,44864,23995,4262,22418,1577,28,0,2713.0
43437,110811,83923,19754,49322,34601,12167,525,-3205.0
42466,110894,85682,20518,48256,37426,14382,738,-3264.0
41591,111206,87342,21182,47592,39750,16022,909,-3455.0
48639,97484,62012,12717,47722,14290,2040,17,450.0
44062,110097,82192,19131,49598,32594,10901,412,-2974.0
14154,21913,11298,1940,10956,342,1,0,1599.0
36098,107784,97638,27229,31902,65736,43980,6750,-1277.0
44365,80153,47143,9079,39812,7331,529,1,2276.0
35735,105128,100522,30610,17384,83138,70360,17313,519.0
46933,108790,76734,17053,51150,25584,6490,135,-2176.0
43433,110773,83930,19763,49282,34648,12209,497,-3173.0
48041,93465,58157,11718,46006,12151,1453,5,1015.0
21118,33297,17463,3047,16644,819,9,0,2237.0
35750,106951,98673,28196,28170,70503,50611,9028,-724.0
45306,109589,79837,18218,50366,29471,8857,268,-2664.0
38005,109977,93610,24422,40688,52922,28601,2885,-2784.0
43991,110546,82841,19341,49636,33205,11274,465,-3055.0
17304,26936,13960,2409,13466,494,4,0,1919.0
48550,101746,66928,14101,49250,17678,3246,38,-369.0
10908,16812,8631,1476,8406,225,0,0,1251.0
42127,111094,86430,20808,48012,38418,15070,805,-3345.0
39564,67984,38405,7152,33898,4507,188,0,2833.0
48497,96044,60598,12351,47090,13508,1864,7,700.0
19982,31383,16398,2851,15690,708,3,0,2146.0
39955,110909,89986,22434,45368,44618,20173,1391,-3402.0
47986,105466,71726,15504,50428,21298,4610,74,-1258.0
45429,109289,79239,18004,50454,28785,8381,225,-2625.0
37278,109599,94516,24917,39530,54986,30539,3192,-2722.0
36923,109236,95442,25527,37722,57720,33792,3997,-2398.0
45762,109283,78931,17895,50492,28439,8299,240,-2485.0
44098,110306,82300,19138,49772,32528,10762,418,-3046.0
46737,108035,76255,16983,50612,25643,6811,177,-2026.0
35802,60141,33354,6117,30006,3348,129,0,2898.0
45358,109918,80062,18252,50612,29450,8694,246,-2750.0
37478,109762,94398,24848,39708,54690,30346,3238,-2734.0
35660,105330,100319,30240,19198,81121,66934,15644,409.0
47793,90523,55227,10958,44706,10521,1111,9,1539.0
26286,42223,22524,3992,21096,1428,31,0,2595.0
48035,93709,58470,11813,46062,12408,1585,7,983.0
44188,79323,46418,8902,39424,6994,475,2,2381.0
48426,96458,61175,12528,47182,13993,2094,14,615.0
23016,36502,19245,3374,18246,999,10,0,2385.0
35618,105447,100249,30123,19760,80489,65927,15264,297.0
48906,98527,62920,12944,48176,14744,2175,20,355.0
35956,107708,97796,27343,31534,66262,44640,7020,-1299.0
48595,97188,61736,12647,47590,14146,2008,13,496.0
39564,68178,38614,7208,33980,4634,218,0,2792.0
47814,92187,57006,11434,45408,11598,1371,8,1199.0
37904,109899,93625,24428,40682,52943,28535,2818,-2798.0
48147,104195,70108,15031,50030,20078,4135,59,-971.0
48691,100224,65036,13552,48760,16276,2704,29,-49.0
36693,108799,95741,25795,36712,59029,35375,4301,-2160.0
36649,108606,96291,26215,35292,60999,38022,5119,-1881.0
42082,110882,86105,20686,48094,38011,14694,750,-3381.0
35813,107309,98363,27836,29710,68653,47889,8041,-969.0
34398,57175,31420,5716,28544,2876,87,0,2927.0
42431,111156,86000,20601,48394,37606,14368,689,-3326.0
46537,108335,76734,17119,50754,25980,6827,149,-2183.0
37331,109613,94813,25116,38930,55883,31753,3571,-2585.0
47697,90848,55652,11077,44842,10810,1164,7,1424.0
42220,111074,86317,20770,48014,38303,15046,820,-3307.0
48750,101099,65977,13812,49082,16895,2935,36,-184.0
46743,107600,75579,16747,50676,24903,6248,117,-2025.0
47252,107313,74607,16396,50838,23769,5637,114,-1850.0
43904,78874,46193,8866,39190,7003,494,0,2357.0
46206,85564,51310,10040,42380,8930,804,2,1912.0
25546,40783,21635,3815,20380,1255,23,0,2583.0
35578,106227,99394,28967,24986,74408,56255,11036,-222.0
38340,110355,92704,23842,42356,50348,25643,2290,-3153.0
47033,88050,53246,10490,43552,9694,946,3,1739.0
44100,79267,46446,8919,39378,7068,511,2,2360.0
26364,42320,22561,3996,21146,1415,28,0,2609.0
40659,111198,89245,22061,46124,43121,18950,1245,-3355.0
42747,110586,84776,20163,48574,36202,13438,625,-3226.0
46119,107867,76744,17195,50318,26426,7231,199,-2199.0
46458,109477,78223,17575,50996,27227,7485,204,-2371.0
38201,110204,93300,24210,41340,51960,27524,2687,-2913.0
47064,88639,53849,10648,43810,10039,1019,2,1626.0
48673,97967,62517,12852,47922,14595,2123,9,371.0
43675,110366,83085,19470,49350,33735,11666,477,-3076.0
37931,109915,93521,24368,40834,52687,28247,2759,-2831.0
38338,110213,92660,23852,42208,50452,25797,2264,-3067.0
32628,54150,29720,5401,27034,2686,82,0,2797.0
47682,105649,72209,15661,50452,21757,4745,68,-1419.0
44628,110848,82346,19085,50182,32164,10484,364,-2959.0
22412,35752,18953,3340,17866,1087,20,0,2273.0
35993,107644,97797,27374,31350,66447,44944,7099,-1228.0
45692,109693,79392,18009,50730,28662,8233,198,-2618.0
45315,109820,80165,18330,50350,29815,9120,305,-2670.0
35907,107548,97945,27478,31022,66923,45504,7233,-1174.0
44792,109771,80588,18482,50284,30304,9203,254,-2873.0
44521,110482,81958,18971,50090,31868,10302,379,-2974.0
46492,107889,76376,17049,50458,25918,6973,174,-2070.0
39553,110710,90710,22839,44386,46324,21938,1739,-3286.0
47787,105427,71866,15561,50366,21500,4695,91,-1335.0
46426,86465,52077,10226,42798,9279,869,4,1812.0
45118,81533,47971,9242,40490,7481,553,0,2314.0
37136,109297,95222,25423,37906,57316,33485,3954,-2362.0
35671,105746,100087,29790,21434,78653,62878,13793,222.0
38410,65473,36744,6805,32658,4086,157,0,2876.0
47775,93148,58088,11730,45796,12292,1556,9,985.0
35934,104545,101343,32606,7050,94293,90445,28632,126.0
35948,107716,97885,27390,31430,66455,44856,7064,-1273.0
48488,104320,69889,14932,50186,19703,3948,52,-875.0
35907,107521,97912,27466,31028,66884,45465,7215,-1168.0
37184,109446,94861,25162,38750,56111,31946,3560,-2563.0
48531,96599,61173,12505,47316,13857,1967,15,600.0
35918,104580,101279,32323,8620,92659,87340,26710,294.0
47527,105466,72233,15703,50248,21985,4970,97,-1409.0
39844,68916,39151,7327,34340,4811,236,0,2752.0
48360,102617,68048,14422,49564,18484,3489,58,-631.0
37761,109652,93709,24534,40214,53495,29224,2979,-2716.0
48279,100444,65593,13723,48848,16745,2748,21,-295.0
37846,109892,93351,24260,41142,52209,27608,2614,-2955.0
37683,109932,93872,24523,40606,53266,28720,2877,-2900.0
41099,110917,88019,21553,46720,41299,17477,1083,-3352.0
42861,75491,43532,8251,37558,5974,375,1,2651.0
46581,107281,75365,16701,50524,24841,6233,129,-2036.0
46705,87673,53131,10486,43346,9785,981,5,1677.0
47611,107175,74193,16269,50772,23421,5631,119,-1640.0
44349,110136,81777,18944,49890,31887,10356,367,-2954.0
31132,51002,27680,4981,25474,2206,54,0,2829.0
46920,88032,53343,10529,43512,9831,1008,4,1702.0
44795,109976,81002,18649,50110,30892,9756,341,-2828.0
48451,101945,67133,14141,49420,17713,3105,35,-502.0
48313,101846,67166,14164,49348,17818,3150,27,-531.0
39933,110850,90095,22516,45094,45001,20662,1515,-3338.0
41950,111027,86778,20985,47646,39132,15735,872,-3284.0
43557,78009,45575,8730,38770,6805,469,1,2393.0
46562,86841,52347,10284,42990,9357,861,4,1784.0
40913,110993,88504,21761,46442,42062,18109,1145,-3337.0
40924,71226,40670,7644,35476,5194,274,0,2724.0
45801,109383,78986,17904,50548,28438,8287,253,-2500.0
41730,111037,86921,21022,47710,39211,15617,836,-3408.0
21914,34733,18302,3207,17362,940,9,0,2276.0
22126,34929,18337,3202,17462,875,5,0,2332.0
47044,107332,74937,16529,50700,24237,5932,104,-1880.0
1892,2852,1433,240,1426,7,0,0,233.0
39134,110598,91299,23112,43926,47373,22746,1762,-3277.0
44452,110586,82191,19052,50070,32121,10446,372,-2995.0
45510,83291,49524,9628,41280,8244,731,0,2115.0
35944,107621,97734,27326,31512,66222,44597,6970,-1269.0
44355,110184,81784,18936,49952,31832,10280,365,-2981.0
46470,86263,51828,10157,42714,9114,835,0,1878.0
35600,106194,99470,29053,24622,74848,56950,11332,-177.0
40332,69906,39784,7457,34826,4958,254,0,2753.0
2896,4372,2200,369,2186,14,0,0,355.0
46089,109253,78411,17678,50754,27657,7745,197,-2431.0
29564,48162,26008,4659,24062,1946,38,0,2751.0
44732,110105,81273,18743,50088,31185,9929,330,-2843.0
43101,110726,84243,19894,49122,35121,12482,531,-3276.0
13728,21208,10912,1870,10604,308,0,0,1562.0
48471,104341,69967,14965,50144,19823,4053,63,-868.0
41933,73487,42204,7972,36576,5628,335,1,2678.0
42904,111060,85017,20185,48924,36093,13212,628,-3324.0
31864,52128,28252,5077,26042,2210,44,0,2911.0
35643,105689,99994,29763,21410,78584,62869,13863,185.0
37384,63184,35212,6483,31526,3686,132,0,2929.0
40536,70576,40310,7578,35152,5158,272,0,2692.0
44740,109956,80847,18564,50310,30537,9336,296,-2933.0
48496,102112,67289,14182,49486,17803,3140,28,-509.0
34510,57451,31614,5758,28680,2934,91,0,2915.0
46021,108529,77706,17497,50430,27276,7669,189,-2299.0
35604,105304,100413,30311,18960,81453,67384,15840,402.0
36316,108277,96769,26556,34202,62567,39873,5610,-1748.0
44664,110510,81870,18935,50130,31740,10250,356,-2911.0
41263,111207,88184,21583,46870,41314,17467,1079,-3343.0
37179,109539,95012,25220,38704,56308,32131,3611,-2568.0
44895,110398,81309,18709,50364,30945,9670,337,-2903.0
23302,37079,19606,3446,18536,1070,7,0,2383.0
48571,104561,69978,14927,50394,19584,3773,55,-939.0
44784,109721,80726,18571,50026,30700,9669,322,-2782.0
47691,106712,73568,16080,50656,22912,5400,101,-1533.0
38364,110249,92782,23919,42050,50732,26149,2358,-3022.0
47746,106279,72951,15885,50592,22359,5095,88,-1467.0
48767,98460,62990,12978,48112,14878,2236,17,319.0
47973,104333,70477,15161,49988,20489,4357,73,-1044.0
48372,94800,59350,12023,46562,12788,1676,12,899.0
41731,72886,41728,7859,36302,5426,282,1,2714.0
36630,61909,34501,6352,30890,3611,129,0,2870.0
41906,110942,86616,20916,47736,38880,15470,842,-3336.0
36581,108578,96162,26111,35658,60504,37262,4815,-1946.0
46875,108160,76090,16881,50894,25196,6372,133,-2076.0
38703,110405,91922,23446,43168,48754,24069,1987,-3226.0
32602,53827,29403,5320,26886,2517,55,0,2858.0
39128,110826,91446,23123,44154,47292,22518,1724,-3375.0
23064,36444,19150,3347,18218,932,8,0,2423.0
39290,110647,91236,23086,43956,47280,22735,1748,-3207.0
48319,100394,65580,13735,48750,16830,2894,29,-230.0
48724,102376,67443,14223,49548,17895,3280,40,-432.0
35792,104821,100872,31287,14022,86850,76777,20658,556.0
47757,104921,71321,15408,50194,21127,4533,65,-1251.0
34790,58217,32189,5889,29044,3145,129,0,2873.0
36719,108853,95298,25532,37404,57894,34045,4051,-2368.0
35885,104606,101178,32016,10260,90918,84086,24743,441.0
35754,105044,100669,30871,16112,84557,72820,18626,508.0
47797,104893,71325,15424,50106,21219,4681,81,-1195.0
41699,111209,87291,21167,47580,39711,16049,891,-3386.0
43711,77525,44956,8561,38546,6410,433,3,2581.0
39124,110620,91301,23106,43966,47335,22688,1760,-3301.0
38914,110687,92044,23482,43196,48848,24295,2140,-3211.0
37935,109994,93637,24416,40778,52859,28438,2833,-2838.0
35884,107570,97993,27501,30980,67013,45610,7292,-1194.0
24320,38696,20462,3597,19342,1120,12,0,2489.0
48607,98853,63550,13140,48260,15290,2333,19,164.0
6380,9700,4915,830,4850,65,0,0,765.0
35748,105038,100759,30936,15902,84857,73234,18780,533.0
42362,74953,43352,8233,37306,6046,341,0,2528.0
48859,95073,59210,11945,46750,12460,1573,7,1051.0
36916,109028,95341,25566,37286,58055,34456,4304,-2337.0
48639,105371,70994,15244,50524,20470,4323,79,-982.0
43790,78320,45726,8757,38910,6816,500,2,2439.0
47223,106711,73983,16230,50586,23397,5539,107,-1735.0
37572,109686,94159,24753,39800,54359,30086,3188,-2708.0
38605,110380,92523,23790,42306,50217,25768,2383,-3042.0
47033,108454,76278,16925,51006,25272,6442,163,-2068.0
27744,44738,23941,4254,22358,1583,22,0,2693.0
43099,76756,44651,8524,38158,6493,440,1,2470.0
44622,110471,81788,18898,50188,31600,10095,352,-2959.0
44660,110553,81873,18929,50172,31701,10209,386,-2949.0
47833,106968,73647,16072,50862,22785,5244,91,-1560.0
48356,104919,70717,15181,50348,20369,4223,62,-1027.0
35929,104556,101323,32469,7832,93491,88892,27643,227.0
48177,94422,59110,11973,46382,12728,1658,11,892.0
47727,92757,57698,11627,45634,12064,1489,11,1041.0
48336,104817,70622,15156,50308,20314,4201,58,-1015.0
46541,107722,76087,16951,50468,25619,6786,163,-2045.0
43241,76757,44532,8482,38172,6360,413,1,2534.0
37054,109236,95515,25597,37448,58067,34340,4134,-2264.0
48323,102259,67632,14296,49488,18144,3283,35,-600.0
45046,109994,80758,18551,50210,30548,9574,318,-2741.0
35684,106120,99580,29227,23798,75782,58524,12052,-83.0
44065,110701,82871,19320,49822,33049,11057,413,-3085.0
40112,110724,89418,22199,45642,43776,19440,1256,-3393.0
42863,75612,43646,8278,37624,6022,364,1,2619.0
45327,109332,79459,18094,50354,29105,8624,253,-2640.0
48649,103939,69344,14776,50032,19312,3875,61,-722.0
5128,7784,3938,664,3892,46,0,0,618.0
45520,83946,50199,9803,41580,8619,786,0,1970.0
45774,108751,78096,17607,50550,27546,7651,200,-2488.0
35312,58894,32467,5924,29390,3077,114,0,2961.0
44366,80291,47290,9118,39872,7418,547,0,2247.0
43172,111042,84732,20081,48978,35754,13086,632,-3219.0
22072,34832,18282,3192,17412,870,8,0,2330.0
48216,104648,70489,15116,50282,20207,4084,52,-1059.0
37115,109521,95163,25301,38520,56643,32481,3683,-2544.0
41141,110937,87839,21460,46918,40921,17101,1057,-3417.0
39614,110874,90780,22826,44604,46176,21666,1622,-3306.0
35650,105786,99943,29668,21878,78065,62030,13494,139.0
35881,107431,98065,27608,30482,67583,46467,7585,-1093.0
47363,89882,54931,10916,44366,10565,1150,5,1496.0
47504,89169,54024,10658,44100,9924,969,2,1701.0
39640,110720,90580,22767,44558,46022,21604,1616,-3267.0
35628,106299,99257,28864,25330,73927,55639,10854,-278.0
43072,110969,84646,20037,49070,35576,12829,578,-3288.0
48897,102356,67292,14174,49540,17752,3276,39,-341.0
38997,110628,91691,23300,43582,48109,23464,1895,-3240.0
35745,105028,100722,30876,16188,84534,72652,18431,563.0
37256,109494,94175,24753,39832,54343,29830,3056,-2816.0
35642,105855,99949,29602,22286,77663,61283,13088,134.0
46706,88109,53587,10605,43544,10043,1021,4,1579.0
35846,60169,33339,6108,30030,3309,109,0,2908.0
48284,94084,58645,11838,46262,12383,1560,8,1007.0
40226,110913,89563,22252,45614,43949,19685,1364,-3376.0
48103,105359,71535,15451,50364,21171,4631,83,-1172.0
37267,109477,94522,24961,39278,55244,30921,3287,-2649.0
47203,108154,75776,16773,50914,24862,6326,185,-1948.0
35631,106348,99298,28855,25466,73832,55416,10713,-274.0
41393,111077,87626,21350,47152,40474,16773,1057,-3408.0
47825,90350,55005,10894,44646,10359,1058,7,1586.0
35516,106280,99349,28886,25382,73967,55516,10736,-301.0
36423,108445,96251,26191,35356,60895,37733,4991,-1962.0
43924,110546,82800,19303,49782,33018,10982,392,-3125.0
25436,40860,21789,3859,20424,1365,12,0,2506.0
47375,107323,74554,16383,50810,23744,5703,119,-1777.0
45590,110194,80184,18278,50700,29484,8794,286,-2698.0
35769,107449,97899,27458,31050,66849,45349,7197,-1239.0
36053,108026,97286,26897,33190,64096,41646,6031,-1584.0
35728,104934,100791,31050,15282,85509,74370,19376,535.0
47149,89917,55132,10981,44378,10754,1161,5,1383.0
47511,91286,56309,11273,44980,11329,1326,9,1261.0
45788,109938,79589,18059,50824,28765,8290,204,-2620.0
47961,102154,67888,14406,49340,18548,3474,43,-711.0
36172,108091,96985,26721,33644,63341,40803,5838,-1655.0
40802,70953,40488,7606,35340,5148,273,0,2731.0
47969,106721,73237,15946,50798,22439,5125,93,-1461.0
48516,99917,64855,13516,48614,16241,2689,26,-62.0
35622,105337,100376,30300,18952,81424,67433,15948,361.0
26894,43427,23270,4140,21700,1570,27,0,2597.0
15050,23313,12026,2066,11656,370,1,0,1697.0
44952,109682,80475,18472,50118,30357,9446,288,-2727.0
41799,73340,42156,7968,36504,5652,332,1,2647.0
47393,107428,74676,16420,50832,23844,5764,119,-1779.0
35911,104584,101221,32131,9656,91565,85272,25421,417.0
38133,110139,93327,24238,41226,52101,27687,2741,-2917.0
36067,107836,97722,27256,31908,65814,44020,6765,-1303.0
35658,106809,98649,28197,28116,70533,50577,8940,-699.0
48067,93616,58352,11781,46018,12334,1580,5,1022.0
48395,106303,72308,15639,50782,21526,4739,91,-1239.0
36314,108340,96690,26481,34494,62196,39352,5454,-1817.0
43727,110664,83428,19578,49388,34040,11888,513,-3087.0
35726,105023,100741,30896,16106,84635,72811,18524,548.0
46768,108038,76080,16894,50796,25284,6446,140,-2084.0
47055,108113,75913,16829,50852,25061,6409,151,-1974.0
48345,103495,69057,14702,49902,19155,3691,33,-795.0
47168,105625,72831,15920,50142,22689,5341,118,-1546.0
35584,106120,99463,29094,24362,75101,57396,11556,-167.0
40345,111090,89706,22296,45636,44070,19818,1379,-3335.0
43780,78421,45813,8774,38982,6831,457,2,2398.0
40525,111310,89547,22179,46020,43527,19270,1339,-3417.0
46078,108670,77659,17444,50654,27005,7362,178,-2377.0
41852,110817,86279,20768,47950,38329,14917,810,-3454.0
42239,110807,85784,20566,48172,37612,14463,767,-3350.0
41747,110840,86718,20978,47568,39150,15704,885,-3353.0
35813,107159,98258,27826,29560,68698,48039,8081,-914.0
40746,111221,88898,21876,46540,42358,18141,1112,-3453.0
48266,105494,71500,15419,50486,21014,4522,74,-1147.0
48071,104950,71080,15321,50234,20846,4482,77,-1120.0
38267,110130,92597,23831,42208,50389,25714,2253,-3097.0
48277,103058,68683,14618,49658,19025,3742,51,-716.0
48585,93475,57767,11589,46000,11767,1475,9,1288.0
46187,108693,77566,17406,50696,26870,7301,183,-2346.0
35775,106925,98654,28207,28066,70588,50793,9115,-703.0
45590,109538,79428,18060,50496,28932,8546,254,-2580.0
35158,58671,32342,5898,29296,3046,79,0,2931.0
46983,108220,76069,16872,50906,25163,6408,157,-2040.0
47778,105106,71435,15422,50338,21097,4430,70,-1315.0
48706,98064,62593,12870,47966,14627,2132,10,365.0
48478,99673,64634,13462,48496,16138,2681,28,-23.0
48295,100475,65654,13748,48820,16834,2835,23,-274.0
42497,110729,85240,20340,48440,36800,13849,721,-3332.0
36792,108821,95974,25963,36170,59804,36481,4658,-2018.0
38099,110016,93109,24133,41420,51689,27176,2561,-2941.0
37432,63528,35530,6562,31688,3842,152,0,2872.0
37122,109197,94896,25251,38286,56610,32625,3696,-2430.0
48233,94287,58960,11939,46286,12674,1715,13,967.0
