N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
733,1970,1656,440,672,984,626,103,-21.0
860,1636,1007,202,802,205,32,0,29.0
502,837,461,84,418,43,1,0,42.0
780,1922,1430,333,862,568,198,8,-45.0
778,1393,814,156,692,122,9,0,43.0
828,1628,1021,207,800,221,28,0,14.0
808,1859,1315,294,866,449,127,2,-30.0
728,1937,1689,476,522,1167,893,198,4.0
868,1808,1191,252,870,321,68,0,-1.0
892,1917,1291,278,914,377,89,2,-12.0
841,1597,980,196,784,196,29,1,28.0
830,1903,1334,295,898,436,107,0,-34.0
759,1932,1515,374,786,729,360,37,-32.0
729,1943,1698,483,498,1200,947,229,1.0
472,764,410,73,382,28,0,0,45.0
729,1944,1728,512,384,1344,1176,343,1.0
724,1943,1698,478,528,1170,887,194,1.0
388,616,325,57,308,17,0,0,40.0
820,1862,1305,290,870,435,122,4,-27.0
843,1678,1068,220,816,252,46,1,13.0
642,1065,584,106,532,52,1,0,55.0
822,1619,1018,207,794,224,31,0,14.0
856,1617,988,197,794,194,29,2,30.0
732,1338,794,154,664,130,10,0,34.0
340,528,273,47,264,9,0,0,38.0
716,1236,703,132,614,89,8,0,51.0
743,1962,1568,390,796,772,370,29,-41.0
606,1013,559,102,506,53,1,0,50.0
729,1944,1728,508,408,1320,1128,311,5.0
755,1983,1598,403,778,820,427,43,-33.0
834,1535,919,180,758,161,19,0,38.0
735,1926,1594,418,680,914,566,85,-15.0
852,1660,1043,213,808,235,44,0,22.0
394,625,330,58,312,18,1,0,41.0
718,1227,690,128,612,78,3,0,53.0
815,1996,1485,347,888,597,220,13,-43.0
332,516,267,46,258,9,0,0,37.0
724,1940,1703,482,514,1189,912,200,5.0
852,1875,1286,281,886,400,103,2,-18.0
759,1923,1510,374,776,734,371,39,-28.0
804,1843,1295,288,862,433,119,6,-32.0
612,1020,561,102,510,51,0,0,51.0
808,1476,876,170,732,144,12,0,38.0
846,1849,1266,277,870,396,109,4,-14.0
793,1946,1471,350,842,629,262,15,-32.0
834,1721,1114,231,842,272,37,0,-4.0
630,1087,616,115,542,74,3,0,44.0
808,1588,1000,204,776,224,36,0,16.0
747,1939,1546,387,770,776,399,43,-33.0
568,948,522,95,474,48,0,0,47.0
890,1777,1128,231,870,258,37,0,10.0
738,1939,1597,414,710,887,519,64,-18.0
594,989,544,99,494,50,1,0,50.0
684,1156,643,118,578,65,0,0,53.0
789,1955,1496,360,832,664,291,17,-30.0
729,1945,1720,501,434,1286,1077,289,3.0
854,1865,1275,278,882,393,101,0,-14.0
788,1488,907,180,734,173,20,0,27.0
851,1719,1108,231,830,278,59,3,9.0
901,1873,1231,260,902,329,69,1,-1.0
128,196,100,17,98,2,0,0,15.0
827,1901,1339,298,890,449,121,3,-33.0
716,1948,1637,431,688,949,572,80,-26.0
797,1911,1418,332,844,574,223,9,-28.0
816,1488,882,171,738,144,12,0,39.0
856,1596,966,191,786,180,24,0,35.0
797,1950,1484,358,820,664,310,31,-27.0
752,1340,782,150,664,118,12,0,44.0
858,1801,1182,248,876,306,49,0,-9.0
797,1823,1289,289,844,445,135,5,-26.0
791,1881,1362,310,864,498,153,3,-38.0
682,1175,665,124,586,79,3,0,48.0
843,1931,1371,309,888,483,155,7,-26.0
676,1138,632,116,568,64,2,0,54.0
834,1863,1296,287,870,426,123,4,-20.0
726,1941,1715,497,448,1267,1045,272,3.0
834,1707,1103,229,832,271,43,0,1.0
727,1965,1659,441,672,987,621,95,-20.0
858,1878,1280,278,892,388,94,2,-18.0
808,1567,977,198,766,211,35,2,20.0
837,1930,1379,312,886,493,158,3,-26.0
776,1356,778,147,674,104,8,0,51.0
688,1194,681,128,594,87,6,0,47.0
852,1876,1294,285,878,416,120,4,-15.0
788,1432,847,164,710,137,12,0,39.0
764,1382,814,157,686,128,10,0,39.0
882,1699,1055,213,832,223,35,0,25.0
725,1948,1692,472,552,1140,844,179,-3.0
784,1446,863,168,718,145,10,0,33.0
827,1860,1292,285,874,418,112,5,-26.0
817,1871,1310,290,880,430,111,5,-34.0
758,1919,1483,359,812,671,295,20,-37.0
863,1826,1217,260,874,343,78,1,-6.0
728,1945,1691,472,550,1141,845,174,2.0
866,1727,1099,226,842,257,43,0,12.0
680,1164,654,121,582,72,0,0,49.0
728,1252,708,132,624,84,4,0,52.0
846,1635,1014,204,804,210,27,0,21.0
863,1706,1089,226,822,267,62,1,20.0
568,958,533,98,478,55,2,0,45.0
616,1022,561,102,510,51,2,0,53.0
796,1975,1507,362,842,665,291,22,-34.0
876,1882,1271,275,892,379,98,4,-10.0
880,1686,1035,206,834,201,18,0,23.0
526,841,447,79,420,27,1,0,53.0
752,1964,1583,400,766,817,432,44,-29.0
819,1851,1298,289,862,436,127,3,-23.0
745,1949,1563,393,768,795,413,45,-34.0
840,1786,1191,254,858,333,70,0,-9.0
865,1807,1193,253,868,325,71,1,-2.0
841,1829,1242,269,870,372,89,1,-15.0
792,1826,1298,292,844,454,138,4,-28.0
124,192,99,17,96,3,0,0,14.0
830,1818,1237,268,866,371,86,2,-19.0
882,1776,1137,235,864,273,48,2,8.0
840,1728,1132,239,830,302,68,0,5.0
646,1091,608,112,544,64,3,0,51.0
863,1873,1274,277,886,388,101,3,-13.0
728,1942,1723,504,422,1301,1098,296,5.0
530,861,464,83,430,34,1,0,50.0
727,1950,1704,480,528,1176,894,197,1.0
870,1759,1126,232,860,266,39,0,5.0
614,1013,553,100,506,47,1,0,54.0
729,1941,1715,498,442,1273,1057,277,5.0
790,1349,761,142,670,91,9,0,60.0
866,1601,958,187,794,164,13,0,36.0
842,1723,1117,233,836,281,51,0,3.0
618,1057,596,111,526,70,5,0,46.0
868,1772,1141,236,866,275,40,0,1.0
725,1951,1690,467,578,1112,795,153,-3.0
662,1097,601,109,548,53,1,0,57.0
807,1986,1501,357,860,641,266,17,-35.0
723,1919,1552,392,752,800,415,43,-36.0
745,1954,1551,384,798,753,358,31,-42.0
726,1945,1653,445,636,1017,673,112,-11.0
340,536,281,49,268,13,0,0,36.0
460,740,395,70,370,25,0,0,45.0
804,1474,876,170,732,144,10,0,36.0
835,1934,1362,302,912,450,110,1,-39.0
789,1961,1490,355,850,640,261,13,-37.0
795,1800,1267,283,836,431,128,1,-21.0
486,801,437,79,400,37,1,0,43.0
784,1506,933,188,738,195,30,0,23.0
844,1650,1034,210,808,226,34,0,18.0
859,1913,1321,290,902,419,109,3,-23.0
759,1951,1531,377,800,731,351,35,-38.0
794,1880,1361,310,862,499,156,2,-35.0
730,1943,1720,502,428,1292,1087,292,5.0
856,1897,1300,283,902,398,93,2,-24.0
862,1810,1193,252,874,319,62,2,-7.0
830,1805,1211,258,874,337,57,0,-22.0
738,1305,756,144,648,108,9,0,45.0
738,1949,1592,408,736,856,477,56,-27.0
719,1932,1683,471,540,1143,852,181,-1.0
832,1852,1283,283,868,415,116,4,-20.0
838,1813,1231,267,860,371,93,0,-11.0
794,1928,1419,328,870,549,188,10,-43.0
730,1942,1674,461,582,1092,778,146,1.0
764,1950,1520,372,808,712,334,32,-38.0
874,1747,1109,227,856,253,35,0,9.0
886,1735,1084,219,854,230,27,0,16.0
729,1947,1692,472,552,1140,843,173,2.0
805,1971,1475,347,868,607,235,13,-38.0
816,1841,1284,284,864,420,113,2,-25.0
791,1947,1478,355,826,652,295,31,-33.0
864,1801,1186,251,866,320,69,2,-2.0
727,1964,1678,453,638,1040,688,113,-12.0
739,1967,1642,430,704,938,559,67,-16.0
826,1691,1103,232,814,289,63,0,6.0
782,1986,1521,364,858,663,270,18,-47.0
544,910,503,92,454,49,2,0,45.0
771,1896,1418,333,838,580,220,13,-40.0
853,1942,1375,309,896,479,150,3,-23.0
880,1628,978,192,804,174,20,0,38.0
830,1826,1259,277,856,403,114,2,-14.0
860,1789,1179,250,858,321,73,2,0.0
346,545,286,50,272,14,1,0,37.0
910,1725,1055,210,850,205,25,0,30.0
674,1105,600,108,552,48,1,0,61.0
844,1560,937,184,770,167,20,0,37.0
787,1901,1401,325,852,549,197,11,-38.0
216,332,170,29,166,4,0,0,25.0
852,1917,1325,290,910,415,97,2,-30.0
789,1983,1529,370,838,691,307,21,-35.0
868,1696,1061,215,832,229,32,0,18.0
749,1958,1568,393,778,790,402,39,-34.0
818,1953,1425,328,882,543,189,12,-38.0
729,1944,1728,512,384,1344,1176,343,1.0
800,1644,1072,225,794,278,56,0,3.0
823,1673,1090,230,800,290,73,3,10.0
789,1957,1479,351,852,627,253,17,-40.0
841,1629,1022,209,790,232,49,1,25.0
320,520,280,50,260,20,0,0,30.0
608,984,528,94,492,36,0,0,58.0
843,1950,1396,317,890,506,170,9,-28.0
743,1952,1586,405,742,844,468,57,-28.0
292,448,229,39,224,5,0,0,34.0
652,1198,716,140,592,124,14,0,30.0
606,1013,559,102,506,53,1,0,50.0
729,1943,1723,507,404,1319,1135,321,2.0
772,1446,876,173,714,162,18,0,29.0
260,412,217,38,206,11,0,0,27.0
800,1364,764,141,682,82,0,0,59.0
870,1953,1366,304,908,458,137,4,-21.0
804,1686,1106,232,820,286,46,0,-8.0
811,1767,1204,262,836,368,95,3,-14.0
838,1585,967,192,782,185,21,0,28.0
758,1967,1563,388,798,765,371,28,-34.0
852,1959,1398,317,894,504,171,10,-26.0
794,1899,1391,321,856,535,187,8,-35.0
863,1856,1248,268,888,360,80,1,-13.0
862,1777,1157,242,862,295,53,0,0.0
798,1571,984,199,774,210,23,0,12.0
728,1304,762,146,648,114,8,0,40.0
740,1943,1602,419,690,912,563,90,-20.0
644,1074,592,108,536,56,2,0,54.0
772,1966,1517,365,844,673,278,12,-42.0
855,1870,1271,275,892,379,86,1,-19.0
796,1438,846,163,714,132,10,0,41.0
216,332,170,29,166,4,0,0,25.0
798,1913,1399,322,866,533,181,8,-38.0
763,1988,1578,392,804,774,380,37,-39.0
768,1951,1518,371,810,708,331,30,-36.0
729,1943,1722,505,414,1308,1115,309,3.0
842,1699,1091,226,826,265,47,0,8.0
790,1680,1116,237,810,306,60,2,-11.0
813,1934,1399,318,890,509,154,3,-40.0
728,1951,1653,442,654,999,643,98,-12.0
598,1033,587,110,514,73,5,0,42.0
737,1963,1592,404,760,832,443,53,-38.0
726,1940,1701,483,504,1197,932,214,4.0
727,1948,1710,488,492,1218,964,233,1.0
820,1871,1310,290,880,430,111,2,-31.0
168,252,126,21,126,0,0,0,21.0
741,1948,1570,397,758,812,432,51,-34.0
785,1922,1452,346,828,624,266,19,-31.0
646,1111,628,117,554,74,3,0,46.0
524,824,431,75,412,19,0,0,56.0
812,1977,1479,348,870,609,237,10,-34.0
724,1312,773,149,652,121,8,0,36.0
428,684,363,64,342,21,0,0,43.0
889,1799,1157,240,874,283,51,1,7.0
786,1971,1515,366,834,681,303,24,-36.0
727,1947,1715,492,478,1237,991,243,3.0
846,1773,1173,249,852,321,69,0,-3.0
844,1781,1171,246,866,305,49,2,-12.0
800,1498,909,180,738,171,22,0,31.0
858,1844,1245,269,876,369,92,2,-10.0
814,1621,1027,210,794,233,33,0,10.0
751,1958,1554,386,792,762,374,37,-39.0
742,1948,1581,403,744,837,460,54,-28.0
846,1699,1084,223,830,254,39,0,8.0
724,1934,1670,461,574,1096,786,152,-1.0
855,1830,1225,262,878,347,74,1,-12.0
674,1205,704,135,598,106,9,0,38.0
818,1996,1488,348,888,600,220,6,-38.0
732,1306,760,145,650,110,6,0,41.0
753,1960,1575,397,768,807,424,43,-29.0
424,676,358,63,338,20,0,0,43.0
839,1800,1208,259,862,346,76,1,-12.0
801,1769,1206,261,846,360,77,1,-23.0
888,1828,1192,250,884,308,60,0,2.0
352,556,292,51,278,14,0,0,37.0
606,993,539,97,496,43,1,0,55.0
795,1986,1542,378,816,726,354,33,-27.0
834,1513,892,172,752,140,9,0,41.0
698,1227,705,133,612,93,3,0,43.0
712,1264,734,140,628,106,8,0,42.0
729,1940,1654,451,602,1052,736,143,-8.0
376,584,302,52,292,10,0,0,42.0
808,1470,869,168,730,139,10,0,39.0
845,1719,1112,232,832,280,55,1,6.0
830,1856,1292,286,868,424,120,2,-20.0
883,1934,1321,288,914,407,106,5,-18.0
870,1665,1021,203,824,197,17,0,23.0
727,1944,1715,495,460,1255,1024,261,3.0
820,1686,1100,231,814,286,58,0,3.0
774,1933,1478,355,826,652,281,20,-36.0
790,1862,1344,306,852,492,158,6,-34.0
804,1452,855,165,720,135,12,0,42.0
845,1802,1205,258,862,343,78,3,-10.0
868,1925,1333,294,902,431,121,2,-18.0
720,1945,1699,477,536,1163,873,190,-3.0
744,1958,1562,389,790,772,378,36,-41.0
760,1392,830,162,688,142,16,0,36.0
508,840,459,83,420,39,0,0,44.0
580,970,536,98,484,52,2,0,48.0
700,1174,650,119,586,64,2,0,57.0
829,1804,1226,266,856,370,92,3,-15.0
805,1953,1444,335,878,566,197,5,-39.0
830,1629,1023,208,798,225,33,0,16.0
864,1997,1424,322,916,508,165,10,-31.0
721,1946,1659,446,642,1017,662,103,-12.0
776,1969,1489,351,872,617,225,14,-55.0
862,1719,1094,225,838,256,43,0,12.0
208,320,164,28,160,4,0,0,24.0
729,1944,1719,502,426,1293,1092,299,2.0
742,1371,820,160,680,140,11,0,31.0
804,1917,1409,328,850,559,217,18,-32.0
808,1578,991,202,770,221,38,0,19.0
860,1786,1170,246,864,306,58,0,-2.0
876,1788,1149,237,876,273,36,0,0.0
816,1910,1364,307,886,478,138,4,-37.0
738,1952,1625,425,700,925,552,66,-14.0
598,1037,591,111,516,75,5,0,41.0
782,1497,925,186,734,191,29,0,24.0
755,1964,1571,394,778,793,408,41,-32.0
725,1950,1701,477,540,1161,870,187,-1.0
220,340,175,30,170,5,0,0,25.0
654,1109,621,115,552,69,5,0,51.0
864,1805,1188,251,870,318,65,2,-4.0
863,1780,1168,247,854,314,72,1,4.0
730,1930,1550,388,772,778,386,34,-38.0
420,656,341,59,328,13,0,0,46.0
825,1877,1317,293,876,441,125,5,-28.0
791,1945,1476,354,828,648,289,27,-32.0
790,1891,1382,318,856,526,179,8,-37.0
750,1319,762,145,654,108,11,0,48.0
818,1679,1087,226,818,269,43,0,0.0
856,1927,1337,294,910,427,107,2,-28.0
424,672,354,62,336,18,0,0,44.0
810,1513,914,180,748,166,17,0,31.0
704,1264,738,141,630,108,4,0,37.0
785,1954,1475,348,862,613,230,7,-42.0
901,1841,1191,248,894,297,53,1,3.0
833,1886,1319,293,880,439,126,7,-27.0
746,1965,1594,406,752,842,461,56,-31.0
816,1464,858,165,726,132,12,0,45.0
682,1181,670,125,590,80,1,0,46.0
650,1137,650,122,568,82,1,0,41.0
820,1678,1084,225,818,266,42,0,1.0
680,1152,646,120,572,74,8,0,54.0
819,1904,1360,307,878,482,148,5,-32.0
822,1633,1039,214,794,245,45,0,14.0
840,1698,1095,228,822,273,54,0,9.0
861,1667,1038,210,816,222,35,1,22.0
724,1940,1705,486,494,1211,952,224,3.0
727,1939,1689,472,546,1143,847,171,5.0
840,1807,1217,262,862,355,83,2,-12.0
839,1680,1072,221,818,254,44,1,10.0
855,1892,1307,288,886,421,120,5,-18.0
568,912,486,86,456,30,0,0,56.0
56,84,42,7,42,0,0,0,7.0
846,1921,1340,296,904,436,113,4,-31.0
726,1939,1712,493,466,1246,1007,248,6.0
843,1772,1169,247,856,313,60,1,-7.0
843,1906,1335,297,888,447,130,5,-25.0
731,1954,1663,449,632,1031,690,117,-9.0
678,1181,675,127,588,87,5,0,45.0
729,1943,1726,509,398,1328,1147,325,3.0
844,1582,962,191,778,184,26,0,33.0
824,1762,1177,251,848,329,66,0,-12.0
768,1915,1455,347,828,627,259,18,-39.0
853,1967,1401,316,906,495,155,5,-29.0
814,2001,1512,361,858,654,285,28,-36.0
780,1935,1470,351,834,636,267,18,-36.0
823,1949,1413,323,888,525,173,7,-36.0
800,1928,1429,334,854,575,220,12,-33.0
762,1283,713,131,640,73,3,0,61.0
164,252,129,22,126,3,0,0,19.0
847,1870,1288,283,878,410,114,5,-18.0
752,1959,1602,413,726,876,507,62,-18.0
824,1976,1461,341,876,585,224,12,-32.0
820,1520,913,179,752,161,16,0,34.0
640,1090,611,113,544,67,2,0,48.0
728,1942,1710,491,474,1236,994,244,5.0
829,1863,1296,286,876,420,111,1,-24.0
870,1697,1055,212,838,217,21,0,16.0
730,1960,1633,426,710,923,540,66,-23.0
735,1945,1616,423,694,922,557,75,-17.0
738,1960,1641,432,690,951,580,74,-13.0
811,1866,1310,290,880,430,106,1,-35.0
845,1913,1338,297,894,444,125,5,-27.0
830,1946,1400,318,892,508,162,6,-34.0
838,1615,998,200,796,202,23,0,21.0
848,1702,1081,221,836,245,30,0,6.0
760,1962,1541,379,808,733,346,32,-40.0
848,1948,1371,305,912,459,124,4,-34.0
777,1964,1516,367,830,686,304,23,-38.0
758,1980,1574,391,802,772,376,34,-39.0
731,1951,1638,432,684,954,583,75,-14.0
788,1406,820,157,698,122,10,0,45.0
877,1765,1137,237,852,285,61,1,12.0
734,1948,1613,418,718,895,512,54,-19.0
846,1645,1027,208,806,221,33,0,20.0
824,1544,936,185,762,174,20,0,31.0
832,1568,952,188,776,176,16,0,28.0
775,1918,1447,343,836,611,246,17,-39.0
858,1777,1156,241,866,290,45,0,-4.0
772,1946,1495,359,836,659,274,12,-38.0
873,1902,1292,280,904,388,94,3,-17.0
802,1671,1103,234,802,301,67,0,0.0
803,1508,913,180,746,167,16,1,28.0
400,632,332,58,316,16,0,0,42.0
839,1815,1225,264,866,359,83,3,-15.0
866,1679,1043,210,826,217,27,0,20.0
846,1605,977,193,796,181,13,0,25.0
272,428,224,39,214,10,0,0,29.0
844,1786,1182,250,864,318,58,0,-10.0
748,1957,1631,431,676,955,605,90,-9.0
729,1954,1685,463,592,1093,770,143,-3.0
822,1701,1109,232,826,283,49,0,-2.0
765,1981,1560,384,816,744,349,29,-40.0
825,1930,1382,312,892,490,146,3,-35.0
811,1578,982,198,776,206,26,1,17.0
728,1960,1676,454,628,1048,704,120,-10.0
826,1949,1407,320,894,513,161,4,-36.0
791,1921,1412,325,874,538,173,3,-43.0
831,1886,1337,302,862,475,162,9,-20.0
824,1708,1114,233,830,284,48,0,-3.0
879,1824,1188,248,888,300,48,1,-5.0
741,1978,1622,416,748,874,482,55,-31.0
850,1989,1423,321,920,503,149,4,-37.0
857,1814,1204,256,872,332,70,3,-9.0
672,1130,627,115,564,63,2,0,54.0
634,1097,624,117,546,78,5,0,44.0
811,1898,1372,314,860,512,178,9,-29.0
912,1824,1166,241,886,280,52,0,13.0
768,1942,1486,355,842,644,258,12,-43.0
822,1746,1167,250,834,333,78,2,-7.0
810,1760,1191,257,840,351,80,2,-16.0
740,1936,1594,414,704,890,528,68,-16.0
630,1087,616,115,542,74,3,0,44.0
756,1344,781,149,668,113,8,0,44.0
806,1575,978,196,780,198,15,0,13.0
884,1950,1330,288,932,398,86,0,-24.0
741,1929,1527,376,798,729,333,17,-37.0
863,1772,1148,239,862,286,48,1,0.0
729,1939,1714,503,410,1304,1119,317,1.0
464,744,396,70,372,24,0,0,46.0
799,1921,1423,332,854,569,213,7,-31.0
731,1940,1621,427,680,941,580,81,-15.0
816,1908,1387,320,854,533,200,12,-25.0
829,1975,1438,329,902,536,171,1,-37.0
832,1875,1299,285,888,411,99,2,-29.0
726,1957,1651,438,674,977,609,88,-18.0
530,865,468,84,432,36,1,0,49.0
850,1856,1269,277,876,393,104,2,-14.0
720,1234,695,129,616,79,2,0,52.0
728,1948,1641,438,654,987,640,108,-17.0
735,1951,1649,442,646,1003,659,107,-9.0
782,1968,1493,354,862,631,244,14,-47.0
810,1949,1443,337,864,579,221,12,-33.0
724,1242,700,130,620,80,2,0,52.0
822,1976,1462,341,878,584,220,10,-33.0
890,1719,1065,214,846,219,27,0,22.0
812,1472,867,167,732,135,8,0,40.0
727,1943,1722,502,432,1290,1079,287,4.0
180,280,145,25,140,5,0,0,20.0
872,1839,1217,258,886,331,67,2,-8.0
730,1937,1650,449,606,1044,725,136,-6.0
813,1756,1188,257,834,354,88,3,-12.0
828,1871,1298,285,886,412,99,2,-30.0
731,1962,1661,443,664,997,634,93,-13.0
790,1874,1356,309,858,498,158,6,-37.0
741,1961,1610,415,730,880,501,61,-25.0
770,1955,1515,368,822,693,311,24,-38.0
760,1949,1554,391,762,792,425,50,-26.0
560,884,464,81,442,22,0,0,59.0
444,688,355,61,344,11,0,0,50.0
776,1396,816,156,696,120,4,0,40.0
728,1933,1594,413,710,884,513,66,-24.0
816,1478,875,170,730,145,18,0,43.0
780,1530,960,195,750,210,30,0,15.0
842,1615,997,200,794,203,27,0,24.0
808,1538,943,188,758,185,22,0,25.0
837,1785,1194,256,852,342,81,5,-10.0
725,1930,1702,492,452,1250,1026,263,5.0
729,1926,1548,388,768,780,390,35,-37.0
846,1912,1328,292,904,424,104,2,-30.0
861,1793,1181,250,862,319,69,1,-1.0
738,1965,1632,426,708,924,549,72,-21.0
827,1514,902,176,748,154,18,1,39.0
868,1684,1051,213,824,227,36,0,22.0
855,1906,1312,287,902,410,102,5,-26.0
778,1953,1498,360,836,662,281,16,-37.0
772,1966,1550,383,802,748,362,24,-27.0
743,1949,1559,390,778,781,393,39,-37.0
849,1795,1193,254,862,331,71,1,-7.0
632,1078,605,112,538,67,2,0,47.0
514,843,459,83,420,39,3,0,47.0
828,1782,1196,256,856,340,70,0,-14.0
820,1622,1024,209,794,230,34,0,13.0
760,1988,1572,388,816,756,356,32,-44.0
812,1548,947,188,766,181,16,0,23.0
822,1503,892,173,746,146,11,0,38.0
660,1102,608,111,550,58,2,0,55.0
860,1870,1262,271,898,364,74,0,-19.0
792,1764,1219,268,830,389,104,4,-21.0
765,1909,1449,345,828,621,253,17,-40.0
860,1584,947,185,784,163,16,0,38.0
328,512,266,46,256,10,0,0,36.0
784,1388,804,153,690,114,8,0,47.0
865,1895,1289,279,904,385,87,1,-20.0
808,1444,842,161,718,124,8,0,45.0
388,608,317,55,304,13,0,0,42.0
730,1942,1626,431,666,960,610,98,-17.0
670,1205,705,135,600,105,5,0,35.0
706,1289,768,150,636,132,17,0,35.0
806,1890,1362,310,864,498,162,6,-32.0
729,1945,1710,491,474,1236,997,249,3.0
824,1931,1394,318,880,514,171,6,-31.0
876,1698,1058,214,832,226,34,0,22.0
284,444,231,40,222,9,0,0,31.0
804,1528,933,185,756,177,16,0,24.0
56,84,42,7,42,0,0,0,7.0
636,1066,590,108,532,58,2,0,52.0
774,1932,1447,338,866,581,200,6,-49.0
810,1453,850,163,722,128,9,0,44.0
856,1708,1084,222,836,248,36,0,10.0
682,1143,635,117,568,67,7,0,57.0
798,1979,1510,362,848,662,283,16,-33.0
726,1936,1709,493,460,1249,1016,254,6.0
464,776,428,78,388,40,0,0,38.0
725,1941,1602,412,732,870,477,45,-26.0
746,1978,1606,408,764,842,450,50,-34.0
758,1959,1558,388,788,770,383,32,-31.0
698,1183,661,122,590,71,3,0,54.0
763,1929,1516,375,782,734,365,31,-25.0
444,716,383,68,358,25,0,0,43.0
666,1169,674,128,580,94,9,0,43.0
518,873,485,89,436,49,1,0,41.0
741,1961,1596,407,750,846,461,53,-31.0
805,1505,913,181,740,173,25,1,32.0
844,1835,1242,268,876,366,83,2,-17.0
850,1811,1207,257,872,335,67,0,-11.0
820,1556,951,189,768,183,20,0,26.0
782,1943,1489,359,824,665,295,20,-31.0
824,1772,1190,255,850,340,72,0,-13.0
877,1769,1137,236,858,279,53,1,9.0
816,1650,1055,217,808,247,34,0,4.0
811,1614,1026,211,786,240,42,1,12.0
729,1944,1728,511,390,1338,1164,335,2.0
826,1567,957,190,774,183,19,0,26.0
348,548,287,50,274,13,0,0,37.0
775,1908,1439,341,832,607,244,13,-35.0
820,1680,1087,226,818,269,44,0,1.0
791,1861,1333,301,860,473,141,7,-38.0
741,1973,1641,429,708,933,557,73,-20.0
56,84,42,7,42,0,0,0,7.0
732,1950,1646,439,658,988,634,96,-11.0
676,1116,609,110,558,51,0,0,59.0
136,208,106,18,104,2,0,0,16.0
472,732,378,65,366,12,0,0,53.0
404,636,333,58,318,15,0,0,43.0
140,212,107,18,106,1,0,0,17.0
892,1696,1039,207,836,203,24,0,28.0
176,268,136,23,134,2,0,0,21.0
817,2011,1521,362,870,651,271,17,-35.0
777,1950,1493,359,832,661,286,23,-39.0
790,1933,1449,342,846,603,241,16,-36.0
200,304,154,26,152,2,0,0,24.0
914,1797,1126,228,884,242,29,0,15.0
817,1640,1053,219,792,261,56,3,11.0
