N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
809,1961,1451,338,874,577,213,13,-39.0
815,1768,1198,259,842,356,84,1,-14.0
854,1743,1122,232,852,270,39,0,1.0
826,1463,849,162,726,123,11,0,50.0
757,1958,1535,376,814,721,330,27,-42.0
829,1839,1270,279,866,404,107,1,-19.0
734,1963,1630,425,710,920,543,72,-24.0
718,1243,706,132,620,86,3,0,49.0
668,1156,657,123,576,81,4,0,46.0
754,1950,1531,376,806,725,338,30,-41.0
848,1950,1382,310,904,478,142,4,-30.0
807,1802,1260,281,834,426,134,5,-16.0
807,1912,1387,317,872,515,168,5,-35.0
876,1708,1071,218,834,237,40,0,21.0
840,1741,1144,242,836,308,69,2,1.0
790,1615,1048,219,782,266,51,0,4.0
664,1154,659,124,574,85,6,0,45.0
842,1569,950,188,772,178,25,0,35.0
320,488,248,42,244,4,0,0,38.0
733,1948,1641,436,666,975,616,87,-10.0
878,1913,1301,282,910,391,93,0,-16.0
871,1920,1306,282,920,386,80,1,-25.0
861,1773,1163,246,850,313,73,1,5.0
813,1893,1352,305,874,478,145,5,-33.0
855,1871,1278,279,882,396,107,7,-17.0
724,1948,1660,447,638,1022,672,108,-11.0
240,368,188,32,184,4,0,0,28.0
862,1657,1021,204,818,203,21,0,22.0
889,1805,1160,240,880,280,45,1,4.0
843,1732,1138,242,824,314,84,5,7.0
819,1849,1293,287,864,429,121,3,-24.0
784,1344,760,142,668,92,8,0,58.0
747,1971,1640,428,712,928,547,59,-12.0
757,1933,1508,369,802,706,329,29,-37.0
788,1496,919,184,734,185,28,0,27.0
755,1942,1546,388,764,782,414,49,-29.0
728,1944,1652,444,640,1012,664,104,-8.0
620,1064,601,112,530,71,4,0,45.0
884,1746,1102,225,854,248,38,0,15.0
830,1673,1067,219,820,247,33,0,5.0
838,1867,1295,286,874,421,119,4,-20.0
776,1936,1462,346,848,614,240,16,-44.0
735,1958,1614,417,726,888,506,61,-26.0
522,865,474,86,432,42,1,0,45.0
520,836,446,79,418,28,0,0,51.0
848,1732,1120,233,842,278,48,0,3.0
800,1899,1378,315,866,512,167,6,-36.0
734,1963,1609,411,752,857,459,44,-31.0
815,1644,1054,218,800,254,44,1,7.0
857,1627,997,199,800,197,27,1,28.0
56,84,42,7,42,0,0,0,7.0
736,1942,1565,393,772,793,398,32,-34.0
737,1962,1632,428,696,936,570,83,-21.0
728,1949,1703,481,520,1183,909,206,1.0
732,1368,827,163,676,151,16,0,28.0
773,1975,1542,378,816,726,343,33,-38.0
887,1866,1239,264,894,345,78,1,-4.0
787,1922,1422,330,864,558,194,9,-43.0
821,1918,1384,316,872,512,174,7,-29.0
744,1968,1586,400,772,814,424,48,-38.0
844,1785,1191,255,852,339,81,2,-5.0
841,1795,1201,257,860,341,75,1,-10.0
745,1912,1494,365,798,696,316,23,-38.0
740,1927,1552,393,746,806,435,50,-28.0
808,1410,807,152,702,105,6,0,53.0
752,1972,1560,384,816,744,340,24,-44.0
764,1380,813,157,684,129,12,0,40.0
771,1981,1583,399,772,811,437,51,-26.0
728,1944,1667,457,592,1075,760,148,-6.0
736,1949,1609,417,716,893,517,62,-21.0
817,1891,1350,305,870,480,151,5,-29.0
772,1987,1584,398,780,804,427,50,-29.0
814,1763,1190,256,844,346,75,0,-15.0
80,120,60,10,60,0,0,0,10.0
870,1889,1279,276,902,377,85,0,-16.0
638,1089,611,113,544,67,1,0,47.0
742,1950,1569,394,774,795,402,34,-33.0
799,1885,1380,321,834,546,217,19,-27.0
804,1544,951,190,762,189,20,0,21.0
844,1632,1015,205,800,215,32,0,22.0
582,975,540,99,486,54,3,0,48.0
755,1977,1573,391,800,773,377,35,-40.0
813,1893,1357,308,866,491,161,9,-31.0
752,1306,745,140,650,95,6,0,51.0
722,1955,1669,451,632,1037,691,120,-15.0
866,1733,1108,229,842,266,49,0,12.0
648,1132,650,123,562,88,8,0,43.0
838,1591,972,193,786,186,19,0,26.0
781,1929,1445,340,850,595,229,17,-43.0
742,1335,784,151,662,122,11,0,40.0
728,1945,1702,478,536,1166,873,178,7.0
827,1800,1234,271,842,392,116,5,-10.0
834,1729,1132,238,836,296,57,0,-1.0
612,1044,587,109,520,67,4,0,46.0
612,1032,575,106,514,61,4,0,49.0
816,1470,863,166,730,133,10,0,43.0
520,860,470,85,430,40,0,0,45.0
742,1900,1479,361,792,687,316,30,-40.0
747,1931,1547,391,748,799,435,55,-28.0
798,1387,790,148,692,98,3,0,53.0
847,1837,1252,273,866,386,105,3,-11.0
881,1825,1190,249,886,304,53,1,-3.0
856,1666,1043,212,814,229,38,0,21.0
813,1923,1402,323,866,536,191,9,-31.0
606,1013,559,102,506,53,1,0,50.0
754,1974,1586,399,778,808,418,42,-33.0
392,612,318,55,306,12,0,0,43.0
915,1879,1222,256,908,314,63,3,2.0
830,1741,1147,242,842,305,57,0,-6.0
32,48,24,4,24,0,0,0,4.0
779,1976,1551,384,798,753,380,41,-30.0
780,1318,734,135,658,76,2,0,61.0
851,1956,1390,313,902,488,152,5,-28.0
885,1845,1211,255,892,319,61,1,-4.0
824,1861,1308,293,858,450,145,10,-22.0
740,1953,1646,440,652,994,649,102,-7.0
660,1126,632,117,562,70,2,0,49.0
831,1902,1340,299,886,454,130,5,-30.0
729,1943,1726,511,386,1340,1171,341,1.0
772,1400,827,160,694,133,12,0,39.0
608,988,532,95,494,38,0,0,57.0
838,1707,1098,227,834,264,39,0,2.0
766,1959,1523,370,826,697,307,20,-40.0
717,1941,1607,415,724,883,493,57,-32.0
824,1871,1322,297,862,460,147,6,-22.0
824,1608,1006,204,788,218,32,0,18.0
730,1233,686,126,616,70,1,0,57.0
758,1998,1605,403,792,813,414,42,-38.0
811,1899,1378,317,854,524,191,11,-27.0
826,1553,944,187,766,178,21,0,30.0
680,1218,713,137,604,109,10,0,38.0
840,1674,1071,222,810,261,54,0,15.0
801,1920,1411,327,860,551,200,11,-35.0
729,1943,1726,508,404,1322,1135,317,4.0
880,1690,1047,211,828,219,34,0,26.0
846,1557,933,183,768,165,21,0,39.0
626,1043,575,105,520,55,3,0,53.0
144,216,108,18,108,0,0,0,18.0
787,1945,1479,354,834,645,277,19,-33.0
862,1729,1105,228,842,263,45,0,10.0
729,1944,1720,502,428,1292,1088,295,3.0
838,1637,1019,205,808,211,21,0,15.0
832,1724,1128,237,834,294,56,0,-1.0
745,1964,1601,409,748,853,468,51,-27.0
838,1505,883,170,746,137,13,0,46.0
817,1806,1248,275,846,402,114,3,-16.0
864,1844,1226,260,892,334,60,0,-14.0
782,1411,828,159,702,126,7,0,40.0
826,1935,1390,315,890,500,155,4,-34.0
833,1751,1163,248,838,325,75,1,-3.0
784,1977,1541,377,820,721,337,22,-29.0
808,1500,904,178,740,164,20,0,34.0
428,672,351,61,336,15,0,0,46.0
850,1783,1175,248,862,313,59,0,-6.0
690,1229,714,136,612,102,5,0,39.0
822,1836,1278,283,858,420,120,2,-19.0
850,1689,1066,217,830,236,29,0,10.0
864,1819,1205,256,874,331,71,2,-6.0
779,1908,1416,329,858,558,192,5,-42.0
712,1278,747,143,636,111,6,0,38.0
798,1409,817,156,698,119,13,0,50.0
830,1663,1062,219,810,252,43,0,10.0
808,1975,1467,342,882,585,211,10,-42.0
820,1568,963,192,774,189,20,0,23.0
835,1652,1047,215,804,243,44,1,15.0
751,1980,1625,420,730,895,520,69,-24.0
802,1535,947,190,754,193,27,0,24.0
300,480,255,45,240,15,0,0,30.0
16,24,12,2,12,0,0,0,2.0
740,1362,814,159,674,140,14,0,33.0
794,1971,1490,353,862,628,247,12,-40.0
901,1797,1137,232,882,255,33,1,9.0
835,1808,1225,265,860,365,88,1,-13.0
735,1945,1606,417,710,896,525,67,-21.0
360,568,298,52,284,14,0,0,38.0
729,1942,1709,489,484,1225,974,231,7.0
741,1961,1617,420,714,903,533,73,-23.0
806,1936,1414,325,878,536,180,10,-41.0
782,1947,1491,359,828,663,291,20,-33.0
746,1957,1621,424,698,923,561,76,-14.0
848,1701,1090,226,824,266,53,2,11.0
851,1916,1330,293,902,428,112,5,-28.0
570,929,502,90,464,38,1,0,53.0
688,1158,643,118,578,65,2,0,55.0
866,1821,1204,255,878,326,65,0,-6.0
694,1201,685,129,596,89,9,0,49.0
730,1946,1684,468,560,1124,826,170,0.0
731,1931,1625,434,646,979,639,103,-9.0
844,1901,1325,293,892,433,117,2,-25.0
420,696,381,69,348,33,0,0,36.0
802,1515,917,180,754,163,7,0,24.0
722,1936,1695,481,504,1191,928,218,0.0
825,1661,1068,222,804,264,53,1,10.0
809,1926,1404,323,870,534,186,11,-36.0
801,1924,1410,325,870,540,184,7,-38.0
845,1899,1324,293,890,434,119,1,-23.0
729,1957,1663,448,638,1025,681,117,-13.0
730,1940,1697,482,502,1195,936,218,5.0
846,1653,1031,208,814,217,25,0,16.0
852,1910,1326,292,900,426,110,0,-24.0
839,1584,966,192,780,186,24,1,29.0
440,708,378,67,354,24,0,0,43.0
860,1650,1022,206,808,214,34,0,26.0
775,1919,1432,334,860,572,199,7,-46.0
735,1947,1655,449,616,1039,715,131,-6.0
853,1887,1288,279,902,386,83,1,-25.0
528,850,455,81,424,31,2,0,52.0
796,1944,1456,343,854,602,236,12,-35.0
726,1938,1694,480,508,1186,922,214,2.0
8,12,6,1,6,0,0,0,1.0
720,1230,691,128,614,77,2,0,53.0
808,1869,1328,298,868,460,133,2,-31.0
815,1849,1286,283,874,412,101,3,-31.0
804,1464,869,169,724,145,16,0,40.0
730,1942,1715,500,430,1285,1082,294,3.0
827,1691,1104,233,810,294,71,3,7.0
468,756,405,72,378,27,0,0,45.0
736,1949,1648,444,632,1016,685,122,-9.0
878,1719,1082,221,838,244,43,0,20.0
88,132,66,11,66,0,0,0,11.0
742,1337,785,151,664,121,9,0,39.0
801,1958,1473,350,846,627,266,23,-34.0
823,1582,981,198,774,207,34,1,24.0
526,853,459,82,426,33,1,0,50.0
536,860,458,81,430,28,0,0,53.0
811,1810,1248,273,858,390,94,1,-24.0
726,1954,1673,454,622,1051,710,122,-9.0
856,1809,1204,257,866,338,77,2,-6.0
842,1736,1135,239,836,299,64,2,2.0
290,461,244,43,230,14,1,0,30.0
813,1890,1357,308,866,491,158,3,-28.0
765,1876,1406,331,826,580,224,11,-36.0
745,1927,1550,393,742,808,443,53,-25.0
779,1935,1478,355,826,652,283,19,-33.0
880,1790,1163,244,862,301,66,0,9.0
758,1994,1626,416,756,870,482,54,-26.0
854,1889,1298,284,892,406,105,4,-21.0
674,1157,654,122,576,78,5,0,49.0
768,1368,798,153,678,120,12,0,45.0
823,1808,1244,273,850,394,108,1,-14.0
324,500,257,44,250,7,0,0,37.0
749,1952,1542,380,804,738,344,27,-41.0
817,1881,1348,307,854,494,173,9,-23.0
888,1844,1210,255,890,320,64,0,-1.0
810,1680,1099,231,812,287,56,2,-2.0
731,1943,1711,491,476,1235,991,239,8.0
548,918,508,93,458,50,2,0,45.0
842,1549,922,179,770,152,9,0,36.0
886,1751,1102,224,860,242,31,0,13.0
536,864,462,82,432,30,0,0,52.0
723,1934,1678,465,566,1112,802,153,2.0
712,1260,728,138,628,100,4,0,42.0
816,1729,1152,246,828,324,73,2,-7.0
758,1918,1484,360,808,676,302,22,-36.0
862,1659,1026,206,816,210,27,0,23.0
777,1928,1467,350,834,633,260,11,-34.0
700,1206,684,128,600,84,6,0,50.0
902,1779,1122,229,870,252,39,0,16.0
728,1944,1728,509,402,1326,1140,320,3.0
753,1957,1598,413,718,880,521,73,-19.0
772,1476,907,181,728,179,20,0,22.0
500,796,421,74,398,23,0,0,51.0
853,1909,1326,293,894,432,121,5,-23.0
810,1680,1101,232,810,291,60,2,-1.0
744,1853,1425,345,780,645,293,22,-29.0
670,1117,615,112,558,57,1,0,56.0
826,1699,1097,227,832,265,35,0,-3.0
865,1956,1365,302,918,447,120,3,-28.0
723,1935,1682,472,532,1150,871,195,-2.0
878,1753,1111,227,860,251,33,0,9.0
902,1855,1206,252,900,306,55,0,1.0
616,1022,561,102,510,51,2,0,53.0
376,588,306,53,294,12,0,0,41.0
831,1846,1271,278,874,397,98,1,-22.0
584,966,529,96,482,47,2,0,51.0
876,1978,1387,309,920,467,138,4,-24.0
750,1945,1549,386,782,767,381,32,-32.0
832,1630,1021,207,800,221,30,0,16.0
774,1435,862,169,710,152,15,0,32.0
884,1592,935,180,790,145,12,0,47.0
844,1951,1408,323,878,530,195,10,-22.0
825,1922,1372,309,890,482,142,3,-34.0
874,1941,1331,290,922,409,97,4,-26.0
864,1802,1185,250,870,315,62,0,-3.0
224,340,172,29,170,2,0,0,27.0
756,1390,828,161,690,138,10,0,33.0
860,1842,1245,270,870,375,102,4,-7.0
746,1307,749,141,652,97,3,0,47.0
835,1842,1270,279,866,404,110,1,-16.0
852,1763,1156,244,848,308,67,2,1.0
856,1932,1362,306,888,474,156,8,-20.0
828,1452,833,157,724,109,4,0,52.0
843,1824,1246,273,854,392,116,5,-8.0
790,1650,1091,232,790,301,70,2,-1.0
774,1916,1442,341,838,604,240,18,-41.0
868,1766,1142,238,856,286,54,0,6.0
804,1735,1170,252,828,342,79,2,-13.0
802,1511,917,181,748,169,15,0,27.0
845,1804,1218,264,852,366,100,3,-5.0
731,1947,1635,433,672,963,603,87,-14.0
688,1170,655,121,584,71,2,0,52.0
826,1587,983,198,778,205,31,0,24.0
890,1849,1206,252,900,306,49,0,-5.0
727,1952,1693,469,572,1121,808,157,-1.0
848,1600,976,194,788,188,24,0,30.0
736,1954,1626,427,690,936,574,84,-19.0
778,1395,819,158,690,129,15,0,44.0
740,1324,775,149,656,119,12,0,42.0
790,1431,842,162,712,130,7,0,39.0
845,1845,1257,273,876,381,93,1,-16.0
800,1432,836,160,712,124,8,0,44.0
735,1937,1573,400,746,827,445,47,-29.0
741,1942,1621,432,650,971,642,115,-12.0
855,1857,1254,270,888,366,81,3,-18.0
752,1336,778,149,662,116,12,0,45.0
820,1522,918,181,750,168,22,0,35.0
700,1214,692,130,604,88,6,0,48.0
892,1724,1067,214,850,217,24,0,21.0
825,1891,1335,298,882,453,127,1,-29.0
833,1771,1179,251,852,327,67,1,-10.0
813,1893,1352,305,874,478,145,5,-33.0
750,1927,1533,384,762,771,403,44,-28.0
742,1962,1655,442,658,997,646,98,-7.0
819,1864,1299,286,882,417,100,1,-32.0
672,1210,707,135,604,103,2,0,34.0
770,1972,1556,385,802,754,368,30,-31.0
755,1973,1568,389,802,766,369,31,-39.0
792,1458,871,170,722,149,14,0,35.0
376,608,326,58,304,22,0,0,36.0
779,1968,1505,359,856,649,256,9,-43.0
839,1756,1156,244,848,308,60,1,-5.0
732,1967,1676,454,628,1048,711,130,-13.0
726,1257,715,134,626,89,5,0,50.0
864,1912,1304,282,916,388,80,0,-26.0
824,1765,1190,257,838,352,89,2,-8.0
496,808,436,78,404,32,0,0,46.0
836,1747,1152,244,840,312,67,2,-3.0
808,1813,1254,275,858,396,97,2,-26.0
820,1942,1413,324,882,531,178,4,-33.0
842,1877,1299,286,882,417,113,4,-22.0
724,1292,753,144,642,111,8,0,41.0
840,1834,1248,271,870,378,94,4,-17.0
804,1500,907,179,740,167,20,0,32.0
424,676,358,63,338,20,0,0,43.0
729,1939,1629,429,684,945,571,65,-10.0
809,1753,1192,259,830,362,93,1,-11.0
779,1985,1540,373,842,698,301,15,-39.0
818,1575,977,197,772,205,31,0,23.0
596,1032,589,111,512,77,8,0,42.0
736,1957,1657,446,638,1019,681,118,-10.0
737,1975,1664,443,670,994,635,101,-17.0
732,1294,752,144,640,112,14,0,46.0
500,830,456,83,414,42,2,0,43.0
771,1934,1471,350,842,629,250,13,-42.0
827,1818,1241,270,862,379,94,5,-20.0
876,1824,1191,249,888,303,48,0,-6.0
828,1530,920,181,754,166,22,0,37.0
664,1178,683,130,586,97,6,0,39.0
372,584,305,53,292,13,0,0,40.0
831,1721,1132,240,824,308,73,3,2.0
727,1949,1708,482,524,1184,901,195,4.0
778,1333,750,139,666,84,1,0,56.0
725,1949,1699,475,548,1151,853,177,0.0
822,1866,1299,286,882,417,102,2,-31.0
728,1943,1693,474,542,1151,859,178,4.0
532,866,468,84,432,36,2,0,50.0
754,1957,1602,415,714,888,529,72,-16.0
772,1963,1509,362,846,663,271,14,-44.0
568,970,545,101,484,61,2,0,42.0
729,1944,1720,501,434,1286,1076,287,4.0
348,544,283,49,272,11,0,0,38.0
522,853,462,83,426,36,1,0,48.0
727,1937,1699,486,482,1217,973,239,3.0
420,664,349,61,332,17,0,0,44.0
854,1681,1053,213,828,225,25,0,13.0
716,1256,721,136,626,95,4,0,45.0
816,1602,1011,207,780,231,42,0,18.0
746,1289,732,137,642,90,5,0,52.0
76,116,59,10,58,1,0,0,9.0
842,1845,1261,275,872,389,101,4,-17.0
722,1931,1602,417,702,900,527,68,-24.0
784,1949,1475,350,850,625,249,14,-40.0
722,1319,783,152,654,129,11,0,34.0
702,1215,690,129,606,84,3,0,48.0
862,1763,1134,234,864,270,35,0,-1.0
836,1945,1392,315,894,498,157,6,-32.0
789,1838,1309,294,854,455,130,3,-34.0
830,1754,1167,249,840,327,74,2,-6.0
854,1901,1314,289,894,420,113,4,-22.0
792,1514,931,186,746,185,22,0,23.0
812,1917,1378,312,884,494,149,6,-39.0
754,1925,1516,375,782,734,361,32,-30.0
332,512,263,45,256,7,0,0,38.0
729,1944,1721,501,436,1285,1072,283,5.0
644,1092,609,112,546,63,0,0,49.0
844,1824,1231,265,872,359,80,0,-14.0
814,1968,1455,339,876,579,216,14,-38.0
819,1886,1336,299,878,458,130,1,-30.0
745,1929,1534,383,770,764,389,41,-33.0
846,1721,1109,230,838,271,45,0,4.0
462,753,407,73,376,31,1,0,43.0
809,1862,1322,297,862,460,138,3,-28.0
732,1958,1647,436,678,969,602,84,-15.0
877,1761,1127,233,856,271,49,1,10.0
787,1942,1458,343,858,600,226,9,-40.0
867,1712,1083,222,834,249,44,1,16.0
608,1020,566,104,508,58,4,0,50.0
847,1722,1111,231,836,275,50,1,5.0
772,1484,917,184,730,187,24,0,21.0
809,1898,1359,307,876,483,146,7,-37.0
496,784,412,72,392,20,0,0,52.0
824,1774,1193,256,850,343,74,0,-13.0
822,1545,939,186,762,177,21,0,30.0
436,700,373,66,350,23,0,0,43.0
848,1614,993,199,792,201,30,0,28.0
839,1786,1187,252,862,325,62,1,-12.0
424,672,354,62,336,18,0,0,44.0
820,1851,1300,290,860,440,131,2,-21.0
720,1224,686,127,610,76,4,0,55.0
642,1085,606,112,540,66,5,0,51.0
860,1918,1317,287,912,405,94,4,-28.0
570,945,518,94,472,46,1,0,49.0
804,1530,936,186,756,180,18,0,24.0
797,1908,1401,324,858,543,192,7,-34.0
725,1951,1672,455,614,1058,723,129,-9.0
781,1988,1545,376,834,711,320,23,-38.0
822,1720,1142,244,820,322,80,2,0.0
832,1716,1116,233,834,282,48,0,-1.0
746,1953,1588,406,740,848,473,56,-25.0
728,1942,1706,490,472,1234,998,252,2.0
820,1905,1367,311,868,499,169,10,-29.0
732,1962,1667,449,640,1027,682,116,-12.0
727,1968,1653,435,696,957,576,77,-23.0
802,1854,1320,298,852,468,150,10,-30.0
729,1951,1703,478,538,1165,875,185,3.0
806,1966,1475,349,856,619,254,18,-34.0
797,1889,1366,311,866,500,157,5,-37.0
727,1927,1611,425,672,939,583,83,-14.0
858,1893,1300,284,896,404,101,0,-19.0
750,1347,790,152,668,122,11,0,41.0
843,1868,1283,280,886,397,96,1,-22.0
738,1257,704,130,628,76,1,0,55.0
616,1034,573,105,516,57,2,0,50.0
836,1596,981,196,786,195,24,0,25.0
729,1945,1707,488,486,1221,973,237,3.0
820,1518,910,178,752,158,14,0,34.0
856,1781,1172,248,856,316,69,2,-1.0
802,1525,932,185,754,178,17,0,24.0
831,1803,1231,269,848,383,107,3,-10.0
833,1854,1290,286,864,426,126,3,-17.0
805,1529,937,187,752,185,25,1,26.0
768,1342,767,144,670,97,2,0,49.0
729,1946,1695,476,534,1161,878,191,2.0
787,1952,1481,353,844,637,264,17,-37.0
824,1843,1276,281,866,410,111,6,-24.0
824,1623,1029,212,786,243,51,2,18.0
729,1943,1619,424,694,925,555,73,-19.0
729,1944,1727,511,388,1339,1168,339,1.0
848,1636,1016,205,802,214,32,0,23.0
841,1751,1160,248,832,328,87,5,2.0
868,1750,1120,231,854,266,42,0,7.0
434,705,380,68,352,28,1,0,41.0
832,1668,1058,216,820,238,28,0,6.0
152,228,114,19,114,0,0,0,19.0
809,1755,1193,259,832,361,91,1,-12.0
831,1804,1222,264,860,362,84,1,-15.0
855,1722,1097,225,844,253,34,1,5.0
858,1759,1135,235,860,275,39,0,-1.0
806,1712,1140,243,822,318,68,2,-9.0
830,1583,972,194,780,192,23,0,25.0
851,1688,1077,223,816,261,56,1,17.0
783,1935,1442,336,868,574,199,7,-46.0
828,1950,1423,329,872,551,206,12,-28.0
775,1779,1251,278,834,417,111,3,-31.0
730,1251,705,131,624,81,3,0,53.0
757,1975,1574,393,790,784,395,41,-37.0
616,1062,601,112,530,71,2,0,43.0
825,1742,1156,246,836,320,70,3,-7.0
752,1979,1607,408,766,841,447,42,-28.0
232,356,182,31,178,4,0,0,27.0
592,968,524,94,484,40,0,0,54.0
725,1947,1697,474,550,1147,847,173,1.0
755,1951,1524,371,822,702,307,19,-43.0
364,580,307,54,290,17,0,0,37.0
832,1850,1291,288,854,437,142,8,-15.0
860,1817,1209,258,870,339,77,2,-6.0
746,1931,1543,387,764,779,403,40,-29.0
829,1691,1096,229,818,278,55,1,5.0
725,1937,1694,477,526,1168,885,189,5.0
867,1664,1025,205,820,205,24,1,23.0
853,1971,1391,310,922,469,127,5,-37.0
785,1866,1379,323,820,559,226,15,-25.0
904,1808,1156,239,878,278,52,0,13.0
731,1943,1704,492,456,1248,1031,275,0.0
806,1481,887,174,730,157,21,0,38.0
744,1950,1551,385,792,759,366,32,-40.0
884,1692,1041,208,834,207,24,0,25.0
730,1944,1690,472,548,1142,848,174,4.0
548,904,493,89,452,41,0,0,48.0
606,1021,567,104,510,57,1,0,48.0
796,1951,1446,336,876,570,199,10,-45.0
838,1737,1141,241,836,305,65,0,1.0
458,749,406,73,374,32,1,0,42.0
741,1949,1567,393,776,791,397,33,-34.0
807,1916,1404,325,858,546,200,9,-30.0
788,1948,1489,359,824,665,300,24,-30.0
754,1954,1583,404,742,841,470,54,-21.0
826,1697,1098,228,828,270,41,0,-1.0
758,1433,875,174,706,169,21,0,26.0
742,1960,1608,413,738,870,484,50,-23.0
