Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
578,635,173,578,57,0,77
1120,2027,838,702,1325,418,-105
1163,1732,604,1048,684,115,-85
1121,2013,827,718,1295,403,-103
1169,1860,685,980,880,189,-106
737,831,232,734,97,3,69
1171,1781,629,1046,735,125,-100
1010,1262,382,996,266,14,19
965,1246,387,944,302,21,19
1018,1278,390,996,282,22,18
1165,1879,693,986,893,179,-125
722,805,222,722,83,0,73
1122,1583,530,1046,537,76,-54
957,1179,353,946,233,11,35
1092,2108,981,292,1816,800,-38
1141,1687,580,1054,633,87,-74
988,1273,395,966,307,22,26
810,956,276,808,148,2,64
1146,1634,549,1072,562,74,-63
865,1016,294,856,160,9,52
1113,2038,872,588,1450,525,-80
1157,1883,706,942,941,215,-110
1108,1561,519,1046,515,62,-46
953,1141,334,946,195,7,48
1081,1410,444,1044,366,37,-15
988,1223,369,970,253,18,27
525,562,150,524,38,1,84
919,1104,325,908,196,11,40
1115,1637,562,1026,611,89,-60
1140,1947,766,830,1117,310,-106
799,958,282,788,170,11,59
1045,1325,408,1018,307,27,10
1091,2107,1000,214,1893,877,-18
1125,1575,521,1066,509,59,-63
1024,1290,393,1008,282,16,20
1131,1833,682,938,895,193,-103
1134,1909,734,882,1027,252,-107
833,971,278,830,141,3,62
1137,1711,600,1022,689,115,-69
1144,1903,728,894,1009,250,-110
1171,1930,730,940,990,231,-124
1095,2081,936,418,1663,677,-59
923,1107,326,910,197,13,46
1159,1856,693,940,916,219,-103
1134,2004,808,776,1228,358,-112
1171,1673,563,1094,579,77,-79
1041,1377,436,1010,367,31,-2
1142,1907,733,882,1025,260,-102
1183,1644,543,1116,528,67,-73
1173,1812,650,1024,788,149,-106
146,147,37,146,1,0,35
1008,1278,392,988,290,20,23
928,1193,370,906,287,22,24
1013,1316,410,992,324,21,10
1096,1495,484,1054,441,42,-26
1132,1663,571,1042,621,90,-60
901,1085,319,894,191,7,51
800,924,263,796,128,4,76
1153,1762,623,1032,730,121,-91
1100,2080,931,436,1644,664,-61
1133,1670,575,1040,630,93,-74
1128,1988,806,752,1236,376,-103
1110,1575,525,1050,525,60,-45
1128,1991,806,758,1233,370,-105
1098,1446,457,1064,382,34,-29
344,352,90,344,8,0,67
1145,1801,652,994,807,151,-96
278,289,75,278,11,0,54
1112,1484,475,1068,416,44,-34
1138,1990,797,792,1198,346,-110
1112,1596,539,1036,560,76,-49
1154,1944,753,876,1068,278,-116
1144,1922,750,844,1078,300,-101
1144,1848,688,944,904,200,-106
1147,1924,743,876,1048,271,-109
860,1049,312,850,199,10,49
1164,1630,539,1104,526,60,-72
288,294,75,288,6,0,61
762,904,263,756,148,6,68
1128,2021,838,690,1331,438,-97
552,588,156,552,36,0,87
1144,1730,606,1036,694,108,-86
914,1091,319,906,185,8,44
1107,1517,493,1062,455,45,-35
1088,2109,1014,162,1947,926,-7
1117,2052,873,612,1440,505,-90
1168,1654,552,1100,554,68,-78
638,706,194,636,70,2,81
1124,1620,551,1036,584,88,-57
1072,1464,476,1024,440,48,-27
266,273,70,266,7,0,55
946,1180,357,932,248,14,33
1158,1617,536,1090,527,68,-63
1037,1338,417,1008,330,29,13
1151,1761,623,1030,731,121,-94
861,986,279,856,130,5,74
1175,1909,720,938,971,237,-115
993,1237,374,978,259,15,15
1155,1926,732,924,1002,231,-123
1089,1492,487,1036,456,53,-40
926,1135,340,910,225,16,36
846,1002,290,844,158,2,59
1108,2023,856,622,1401,486,-86
993,1283,399,970,313,23,10
1073,1422,452,1036,386,37,-12
332,346,90,332,14,0,65
897,1086,323,880,206,17,45
1125,1643,561,1042,601,83,-65
1017,1346,427,984,362,33,0
1199,1912,716,960,952,239,-116
1156,1759,618,1046,713,110,-93
186,191,49,186,5,0,38
266,275,71,266,9,0,52
935,1158,349,920,238,15,33
927,1139,340,918,221,9,43
883,1068,316,872,196,11,61
876,1047,307,866,181,10,58
1124,2073,887,598,1475,526,-98
386,407,107,386,21,0,71
346,365,96,346,19,0,66
982,1243,381,962,281,20,11
1159,1821,666,978,843,181,-103
1125,1572,519,1068,504,57,-52
1152,1835,679,954,881,198,-99
1104,2086,934,436,1650,668,-65
814,975,287,802,173,12,62
1102,2073,917,478,1595,624,-69
1101,2094,951,384,1710,717,-54
378,403,107,378,25,0,68
665,760,214,664,96,1,70
677,758,210,676,82,1,78
1079,1489,489,1022,467,57,-27
1089,2112,1021,140,1972,949,-2
1146,1673,576,1042,631,104,-74
1116,2030,851,656,1374,460,-96
1043,1351,423,1010,341,33,-1
1132,1615,542,1062,553,70,-61
1100,1420,442,1072,348,28,-32
1160,1815,659,994,821,166,-105
520,570,155,520,50,0,78
1127,2046,858,660,1386,467,-101
1141,1832,685,924,908,217,-93
1027,1367,438,982,385,45,-4
1158,1891,712,934,957,224,-116
1113,2084,919,492,1592,621,-77
1073,1431,459,1026,405,47,-7
1133,1912,744,848,1064,285,-102
1118,1535,499,1074,461,44,-35
938,1123,330,926,197,12,42
1115,1979,806,734,1245,381,-92
1100,1538,513,1024,514,76,-29
1123,1523,496,1062,461,61,-29
1143,1834,679,952,882,191,-95
678,749,205,678,71,0,73
1111,1878,737,808,1070,303,-84
1056,1435,469,994,441,62,-6
1131,1954,774,812,1142,319,-104
28,28,7,28,0,0,7
995,1270,392,972,298,23,22
1121,1505,486,1066,439,55,-25
1146,1914,743,856,1058,290,-94
1057,1384,438,1016,368,41,-7
1013,1277,391,990,287,23,12
1024,1333,416,1002,331,22,-4
1006,1273,390,986,287,20,19
1002,1276,395,972,304,30,19
971,1197,358,962,235,9,33
834,978,282,828,150,6,57
1085,1412,442,1056,356,29,-14
726,816,227,724,92,2,81
1144,1618,541,1072,546,72,-55
999,1283,396,982,301,17,9
1012,1329,420,978,351,34,7
1133,2039,849,682,1357,451,-104
785,884,246,784,100,1,60
1146,1801,659,966,835,180,-98
1135,1952,774,808,1144,327,-106
564,624,171,564,60,0,78
1132,1741,621,998,743,134,-82
1052,1329,407,1030,299,22,10
1151,1913,732,898,1015,253,-111
962,1159,342,950,209,12,31
846,977,279,838,139,8,54
1133,1613,541,1062,551,71,-69
1098,2098,969,320,1778,778,-40
1092,2105,990,250,1855,842,-26
874,1042,303,872,170,2,42
1144,1949,756,874,1075,270,-117
855,1031,303,850,181,5,36
733,836,235,732,104,1,69
1142,1659,562,1070,589,72,-72
1133,1644,558,1056,588,77,-65
342,377,103,342,35,0,60
1098,2096,958,360,1736,738,-50
1119,1600,541,1036,564,83,-45
1070,1469,476,1034,435,36,-30
1049,1319,402,1030,289,19,-3
1089,2110,1018,148,1962,941,-3
795,893,248,794,99,1,65
1154,1897,720,914,983,240,-102
478,505,133,478,27,0,76
1157,1804,650,1008,796,149,-90
1137,2003,809,770,1233,367,-110
1130,1641,560,1042,599,88,-53
913,1092,320,904,188,9,40
1154,1686,584,1036,650,118,-72
607,663,180,606,57,1,79
1132,1984,791,804,1180,328,-114
910,1076,313,900,176,10,52
1063,1397,440,1034,363,29,-19
1104,1496,487,1044,452,60,-25
1119,1645,568,1018,627,101,-69
1062,1428,459,1020,408,42,-26
1153,1797,647,1006,791,147,-90
1151,1985,785,830,1155,321,-120
1005,1276,393,980,296,25,19
598,668,185,596,72,2,80
1137,2008,813,764,1244,373,-107
909,1111,331,898,213,11,48
750,854,240,748,106,2,67
1104,2087,936,430,1657,674,-64
887,1073,317,878,195,9,44
732,829,232,730,99,2,75
785,899,254,782,117,3,74
1144,1611,539,1066,545,78,-58
1122,1501,480,1082,419,40,-39
1093,1478,477,1048,430,45,-24
1086,1430,452,1052,378,34,-15
1143,1950,766,836,1114,307,-107
284,292,75,284,8,0,54
1077,1462,475,1024,438,53,-27
1122,2025,841,686,1339,436,-101
1122,1673,581,1022,651,100,-66
1145,1879,707,930,949,215,-112
1157,1926,750,852,1074,305,-103
12,12,3,12,0,0,3
709,803,225,706,97,3,61
1153,1713,596,1042,671,111,-69
948,1155,344,934,221,14,41
1091,1575,536,1006,569,85,-51
764,847,233,762,85,2,80
784,876,242,784,92,0,73
1119,1976,801,748,1228,371,-100
1093,2082,933,432,1650,661,-65
629,709,198,626,83,3,75
1115,2061,895,542,1519,573,-78
32,32,8,32,0,0,7
1134,1921,755,822,1099,312,-96
1152,1954,762,860,1094,292,-116
1035,1370,435,1000,370,35,-6
1165,1957,756,890,1067,275,-122
1112,2025,855,630,1395,482,-87
460,488,129,460,28,0,73
958,1177,352,946,231,12,24
1145,1706,591,1048,658,97,-87
1148,1909,738,866,1043,282,-98
1101,2083,935,426,1657,675,-61
1025,1356,429,996,360,29,-3
1109,2067,895,554,1513,555,-85
1127,1571,519,1066,505,61,-46
344,364,96,344,20,0,65
1168,1832,664,1008,824,160,-103
1159,1633,545,1086,547,73,-72
980,1257,387,966,291,14,3
824,964,277,820,144,4,44
1156,1827,669,978,849,178,-104
859,1022,299,848,174,11,59
1153,1887,716,910,977,243,-97
1168,1884,700,968,916,200,-112
1034,1370,437,992,378,42,-4
1177,1888,699,980,908,197,-115
1071,1396,439,1036,360,35,-7
1160,1732,604,1048,684,112,-87
428,448,117,428,20,0,76
1016,1318,410,996,322,20,5
1091,1452,461,1060,392,31,-20
1097,2096,956,368,1728,729,-52
1123,1956,780,792,1164,331,-101
1067,1418,451,1032,386,35,-13
