N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
734,1347,802,156,668,134,11,0,33.0
735,1947,1586,404,748,838,451,47,-30.0
638,1055,578,105,526,52,3,0,56.0
824,1879,1323,295,876,447,127,2,-27.0
736,1960,1634,431,682,952,596,96,-21.0
760,1994,1600,402,788,812,418,44,-36.0
820,1532,923,181,760,163,12,0,30.0
524,860,467,84,430,37,0,0,47.0
858,1689,1060,215,830,230,29,0,14.0
866,1828,1219,261,872,347,84,2,-4.0
804,1532,943,189,752,191,28,0,26.0
798,1899,1391,322,850,541,199,12,-32.0
808,1552,956,191,766,190,20,0,21.0
727,1947,1698,477,534,1164,879,191,1.0
813,1909,1368,309,882,486,145,5,-37.0
638,1099,622,116,548,74,3,0,45.0
824,1924,1379,312,886,493,152,4,-33.0
212,324,165,28,162,3,0,0,25.0
856,1750,1133,236,850,283,50,0,3.0
838,1928,1380,313,882,498,164,2,-23.0
350,541,279,48,270,9,1,0,40.0
723,1952,1685,463,592,1093,768,145,-7.0
880,1742,1099,224,854,245,34,0,13.0
823,1865,1302,288,876,426,113,3,-28.0
488,814,449,82,406,43,2,0,41.0
735,1935,1634,440,628,1006,679,119,-6.0
604,1010,558,102,504,54,2,0,50.0
769,1929,1472,352,832,640,265,17,-40.0
818,1547,943,187,764,179,19,0,27.0
836,1765,1169,248,850,319,65,2,-8.0
830,1783,1188,252,864,324,55,0,-17.0
817,1854,1315,297,848,467,158,7,-19.0
622,1055,590,109,526,64,3,0,48.0
872,1768,1134,234,864,270,40,0,4.0
752,1400,842,165,694,148,12,0,29.0
813,1884,1341,302,870,471,144,7,-32.0
817,1886,1345,304,866,479,154,7,-28.0
729,1944,1727,511,388,1339,1168,339,1.0
725,1942,1699,481,512,1187,918,211,1.0
40,60,30,5,30,0,0,0,5.0
714,1373,846,169,678,168,17,0,18.0
870,1827,1210,257,878,332,71,0,-4.0
729,1946,1675,461,584,1091,778,151,-3.0
809,1946,1438,335,866,572,214,11,-34.0
316,496,259,45,248,11,0,0,34.0
736,1940,1568,396,760,808,420,40,-32.0
811,1848,1295,287,868,427,112,1,-29.0
841,1785,1182,250,864,318,57,1,-12.0
296,468,246,43,234,12,0,0,31.0
869,1975,1376,303,934,442,107,1,-33.0
843,1833,1245,270,870,375,93,3,-15.0
762,1363,795,152,678,117,7,0,42.0
783,1961,1488,354,852,636,257,19,-44.0
710,1251,722,137,622,100,7,0,44.0
815,1858,1308,292,864,444,130,5,-27.0
806,1931,1419,329,864,555,203,12,-35.0
827,1670,1070,221,814,256,42,1,6.0
822,1551,944,187,766,178,19,0,28.0
775,1959,1522,372,812,710,335,31,-34.0
747,1974,1603,408,758,845,458,53,-32.0
738,1961,1633,430,686,947,589,92,-20.0
765,1895,1422,334,840,582,215,9,-42.0
866,1917,1316,287,910,406,97,0,-22.0
783,1860,1339,303,860,479,140,5,-41.0
743,1946,1613,423,688,925,570,81,-13.0
865,1846,1238,266,880,358,86,3,-9.0
92,140,71,12,70,1,0,0,11.0
810,1892,1351,304,878,473,136,2,-35.0
813,1585,993,202,774,219,37,1,19.0
727,1954,1612,415,734,878,486,53,-30.0
608,1032,578,107,514,64,4,0,47.0
888,1644,986,193,814,172,16,0,37.0
729,1947,1699,479,524,1175,899,201,2.0
702,1205,681,127,600,81,5,0,51.0
775,1990,1564,385,818,746,354,29,-36.0
783,1953,1462,342,872,590,209,11,-50.0
788,1896,1402,327,842,560,212,12,-33.0
778,1365,784,148,680,104,5,0,49.0
884,1838,1219,261,872,347,94,4,4.0
890,1793,1152,239,870,282,53,0,10.0
790,1447,862,168,716,146,15,0,37.0
868,1774,1146,238,864,282,46,0,2.0
848,1788,1180,249,866,314,56,0,-9.0
798,1947,1450,340,860,590,227,16,-39.0
851,1874,1291,284,878,413,118,5,-16.0
88,132,66,11,66,0,0,0,11.0
124,188,95,16,94,1,0,0,15.0
778,1467,889,175,728,161,11,0,25.0
837,1799,1210,260,860,350,79,1,-12.0
838,1929,1375,311,884,491,161,8,-27.0
814,1976,1463,340,886,577,204,6,-39.0
817,1772,1209,264,834,375,104,3,-10.0
836,1821,1249,274,854,395,113,2,-10.0
855,1840,1232,263,886,346,68,1,-16.0
732,1246,698,129,622,76,2,0,55.0
838,1591,972,193,786,186,19,0,26.0
794,1583,1005,206,774,231,35,0,10.0
831,1676,1078,224,812,266,52,1,9.0
730,1949,1714,492,476,1238,997,248,3.0
826,1711,1119,235,828,291,55,0,-1.0
704,1198,673,125,596,77,6,0,54.0
644,1098,616,114,548,68,2,0,48.0
887,1704,1056,213,834,222,36,1,26.0
778,1329,748,139,662,86,5,0,58.0
654,1135,646,121,566,80,3,0,44.0
144,220,112,19,110,2,0,0,17.0
739,1937,1535,379,796,739,345,27,-42.0
768,1926,1498,367,794,704,338,28,-27.0
857,1866,1270,276,884,386,98,3,-15.0
672,1168,666,125,582,84,4,0,45.0
842,1870,1287,282,882,405,106,6,-23.0
628,1054,584,107,526,58,2,0,51.0
436,726,400,73,362,38,2,0,37.0
762,1317,748,140,656,92,5,0,53.0
544,876,468,83,438,30,0,0,53.0
748,1394,842,166,688,154,18,0,30.0
842,1894,1322,293,886,436,122,2,-23.0
850,1915,1340,298,892,448,131,4,-23.0
708,1254,726,138,624,102,6,0,42.0
618,1041,578,106,520,58,1,0,49.0
884,1883,1256,268,904,352,75,2,-11.0
749,1963,1550,380,820,730,323,17,-44.0
836,1785,1197,257,852,345,81,2,-9.0
818,1583,987,200,774,213,35,0,22.0
813,1637,1053,219,792,261,53,1,10.0
902,1827,1168,240,896,272,35,0,3.0
807,1738,1169,251,832,337,74,1,-13.0
746,1339,785,151,664,121,11,0,41.0
452,716,377,66,358,19,0,0,47.0
813,1994,1490,350,880,610,234,15,-41.0
386,613,324,57,306,18,1,0,40.0
889,1895,1271,273,904,367,87,1,-8.0
826,1749,1162,247,842,320,65,0,-8.0
738,1343,797,155,664,133,15,0,37.0
907,1814,1152,236,888,264,38,1,9.0
742,1363,812,158,676,136,11,0,33.0
796,1838,1311,296,846,465,146,4,-27.0
248,376,190,32,188,2,0,0,30.0
866,1765,1138,236,860,278,45,0,3.0
644,1110,634,120,548,86,14,0,48.0
770,1988,1556,380,832,724,324,22,-42.0
796,1442,850,164,716,134,10,0,40.0
729,1947,1640,437,658,982,631,101,-15.0
862,1765,1143,238,858,285,49,0,2.0
824,1650,1051,216,806,245,38,0,9.0
876,1892,1282,278,896,386,100,4,-12.0
826,1537,922,180,764,158,9,0,31.0
828,1712,1115,233,832,283,48,0,-2.0
728,1941,1695,477,528,1167,885,190,5.0
568,930,505,91,464,41,2,0,52.0
784,1542,967,196,758,209,26,0,13.0
820,1848,1296,289,858,438,132,4,-21.0
823,1881,1331,299,868,463,145,7,-26.0
737,1954,1656,446,636,1020,682,115,-7.0
837,1681,1069,219,824,245,33,1,6.0
682,1151,641,118,574,67,3,0,54.0
797,1827,1289,288,850,439,127,5,-29.0
950,1851,1154,233,910,244,31,0,20.0
750,1921,1515,375,780,735,361,32,-31.0
840,1682,1081,225,812,269,58,0,14.0
344,536,278,48,268,10,0,0,38.0
882,1689,1038,207,834,204,21,0,24.0
790,1547,970,197,758,212,31,0,16.0
810,1899,1371,313,864,507,171,8,-31.0
794,1951,1461,344,858,603,235,16,-40.0
660,1090,596,108,544,52,2,0,58.0
735,1955,1666,452,620,1046,715,127,-6.0
510,849,467,85,424,43,1,0,43.0
782,1909,1422,333,846,576,217,12,-38.0
766,1922,1480,358,812,668,298,22,-34.0
528,852,456,81,426,30,0,0,51.0
498,809,436,78,404,32,1,0,47.0
840,1883,1315,292,878,437,127,2,-20.0
842,1903,1340,300,880,460,143,4,-21.0
232,352,178,30,176,2,0,0,28.0
807,1994,1494,351,882,612,230,13,-44.0
729,1941,1718,504,412,1306,1117,313,2.0
16,24,12,2,12,0,0,0,2.0
800,1852,1313,294,862,451,128,4,-33.0
774,1929,1483,359,812,671,305,24,-31.0
508,824,443,79,412,31,0,0,48.0
860,1832,1228,264,872,356,88,4,-8.0
276,428,221,38,214,7,0,0,31.0
232,356,182,31,178,4,0,0,27.0
791,1959,1496,360,832,664,295,23,-32.0
716,1258,724,137,626,98,6,0,45.0
837,1857,1286,284,868,418,121,5,-18.0
755,1955,1534,376,812,722,331,27,-42.0
802,1970,1485,353,852,633,266,22,-36.0
735,1963,1639,429,704,935,555,67,-18.0
666,1129,632,117,562,70,5,0,52.0
787,1979,1520,366,844,676,291,19,-38.0
884,1888,1261,269,908,353,72,0,-12.0
562,943,523,96,470,53,3,0,46.0
730,1941,1712,497,442,1270,1057,280,4.0
196,296,149,25,148,1,0,0,24.0
737,1963,1612,414,740,872,483,53,-28.0
730,1956,1684,462,596,1088,764,142,-4.0
752,1962,1594,408,740,854,482,60,-24.0
836,1634,1018,205,806,212,22,0,15.0
765,1952,1538,381,790,748,372,35,-30.0
809,1830,1280,284,856,424,118,3,-25.0
840,1540,916,178,764,152,12,0,38.0
552,900,486,87,450,36,0,0,51.0
786,1441,862,169,710,152,21,0,38.0
725,1951,1629,427,696,933,559,77,-24.0
841,1899,1325,293,892,433,115,1,-26.0
520,870,481,88,434,47,2,0,43.0
742,1962,1590,402,768,822,426,38,-32.0
731,1937,1672,464,560,1112,817,167,2.0
738,1942,1647,448,606,1041,730,142,-5.0
510,817,435,77,408,27,1,0,51.0
809,1898,1378,317,854,524,190,11,-28.0
364,564,291,50,282,9,0,0,41.0
644,1086,604,111,542,62,2,0,51.0
396,624,327,57,312,15,0,0,42.0
508,832,451,81,416,35,0,0,46.0
544,888,480,86,444,36,0,0,50.0
890,1763,1111,226,866,245,31,0,12.0
861,1882,1289,282,886,403,110,3,-14.0
32,48,24,4,24,0,0,0,4.0
727,1941,1687,472,542,1145,857,183,1.0
530,907,511,95,452,59,3,0,39.0
805,1787,1232,270,844,388,99,1,-20.0
428,668,347,60,334,13,0,0,47.0
780,1446,868,170,716,152,14,0,32.0
752,1960,1574,396,772,802,416,40,-30.0
598,993,545,99,496,49,1,0,51.0
680,1194,687,130,594,93,6,0,43.0
754,1395,835,163,692,143,11,0,31.0
788,1941,1474,353,830,644,281,22,-32.0
688,1200,688,130,596,92,8,0,46.0
836,1530,908,176,760,148,10,0,38.0
724,1943,1668,457,594,1074,755,146,-8.0
819,1831,1272,281,858,414,115,3,-21.0
876,1778,1148,239,862,286,54,0,7.0
856,1828,1231,266,866,365,96,4,-7.0
594,1035,593,112,514,79,7,0,40.0
725,1954,1651,441,656,995,642,107,-19.0
731,1941,1637,437,652,985,637,99,-10.0
320,504,264,46,252,12,0,0,34.0
729,1944,1718,498,448,1270,1048,271,5.0
714,1215,681,126,606,75,3,0,54.0
852,1670,1048,213,818,230,34,0,17.0
40,60,30,5,30,0,0,0,5.0
786,1449,864,168,720,144,9,0,33.0
216,328,166,28,164,2,0,0,26.0
284,456,243,43,228,15,0,0,28.0
781,1956,1494,358,840,654,276,19,-39.0
898,1789,1140,235,870,270,49,0,14.0
828,1568,957,190,774,183,20,0,27.0
824,1948,1423,329,872,551,204,12,-30.0
656,1158,669,127,576,93,6,0,40.0
780,1422,840,162,708,132,6,0,36.0
542,897,491,89,448,43,1,0,47.0
164,256,133,23,128,5,0,0,18.0
774,1986,1573,392,794,779,398,42,-31.0
788,1414,826,158,704,122,6,0,42.0
811,1748,1183,256,830,353,88,1,-10.0
729,1944,1728,512,384,1344,1176,343,1.0
582,967,532,97,482,50,3,0,50.0
839,1828,1242,269,870,372,88,1,-16.0
840,1730,1129,237,836,293,58,0,2.0
725,1944,1694,475,538,1156,868,187,0.0
56,84,42,7,42,0,0,0,7.0
862,1807,1196,254,868,328,71,0,-3.0
726,1949,1686,465,582,1104,785,148,-2.0
731,1947,1658,448,628,1030,691,115,-6.0
899,1911,1284,277,906,378,99,3,-5.0
164,260,137,24,130,7,0,0,17.0
821,1473,865,167,728,137,17,1,46.0
742,1965,1620,421,714,906,537,76,-24.0
879,1890,1277,276,898,379,94,1,-10.0
831,1806,1245,276,834,411,138,9,-6.0
806,1869,1345,308,842,503,185,16,-26.0
566,933,509,92,466,43,1,0,50.0
773,1944,1514,371,802,712,340,27,-28.0
884,1859,1228,260,896,332,67,2,-7.0
889,1907,1285,277,908,377,91,1,-10.0
799,1989,1500,354,876,624,237,11,-44.0
658,1127,635,118,562,73,3,0,48.0
760,1304,738,138,648,90,8,0,56.0
795,1982,1492,352,872,620,238,17,-47.0
850,1737,1130,237,838,292,61,0,6.0
872,1885,1266,271,906,360,73,2,-18.0
729,1942,1715,494,466,1249,1010,247,8.0
803,1888,1375,317,848,527,192,9,-27.0
196,296,149,25,148,1,0,0,24.0
818,1853,1297,288,866,431,121,4,-26.0
765,1377,809,156,682,127,13,1,41.0
880,1866,1239,263,900,339,66,0,-10.0
80,120,60,10,60,0,0,0,10.0
882,1717,1078,220,836,242,45,0,23.0
818,1543,941,187,760,181,23,0,29.0
819,1680,1091,228,814,277,52,1,2.0
846,1789,1187,252,862,325,65,0,-8.0
532,870,472,85,434,38,2,0,49.0
756,1360,799,154,674,125,12,0,41.0
790,1477,897,178,726,171,25,0,32.0
876,1863,1246,267,890,356,83,2,-8.0
763,1984,1550,377,838,712,308,21,-48.0
800,1919,1418,331,850,568,219,14,-32.0
842,1539,913,177,764,149,11,0,39.0
776,1420,844,164,704,140,12,0,36.0
830,1790,1209,261,852,357,86,2,-12.0
773,1973,1544,378,820,724,333,21,-34.0
730,1947,1617,422,702,915,543,72,-22.0
839,1834,1249,271,872,377,90,1,-17.0
824,1452,838,159,722,116,8,0,51.0
618,1045,584,108,520,64,5,0,49.0
794,1865,1337,302,862,475,141,4,-36.0
850,1607,983,196,790,193,27,0,30.0
795,1932,1424,330,868,556,196,13,-43.0
420,656,341,59,328,13,0,0,46.0
729,1943,1723,505,416,1307,1111,305,4.0
811,1959,1462,345,854,608,251,19,-31.0
816,1502,901,177,740,161,22,0,38.0
550,893,481,86,446,35,1,0,52.0
783,1959,1483,351,860,623,239,11,-44.0
812,1464,857,164,730,127,4,0,41.0
915,1842,1180,244,896,284,50,1,9.0
761,1926,1521,380,762,759,402,47,-24.0
856,1730,1101,225,852,249,26,0,2.0
837,1763,1160,244,856,304,51,1,-10.0
825,1769,1188,255,846,342,77,1,-11.0
847,1876,1293,284,882,411,112,5,-20.0
926,1843,1166,238,904,262,35,0,11.0
773,1965,1529,372,826,703,313,17,-35.0
742,1961,1612,419,710,902,541,84,-26.0
698,1207,685,128,602,83,3,0,48.0
797,1923,1417,329,860,557,203,13,-38.0
834,1804,1223,265,856,367,92,2,-12.0
787,1965,1512,366,828,684,309,23,-32.0
864,1702,1071,218,834,237,34,0,15.0
876,1865,1245,266,894,351,77,2,-10.0
764,1895,1418,332,844,574,207,10,-45.0
850,1932,1357,302,902,455,128,2,-27.0
748,1964,1613,419,712,901,540,80,-22.0
818,1673,1093,231,800,293,73,4,7.0
818,1853,1299,289,864,435,125,4,-25.0
839,1632,1016,205,802,214,28,1,18.0
304,464,236,40,232,4,0,0,36.0
798,1958,1476,350,852,624,254,14,-34.0
730,1945,1700,482,508,1192,929,216,3.0
528,852,456,81,426,30,0,0,51.0
819,1948,1434,334,864,570,220,13,-29.0
733,1956,1617,418,726,891,504,55,-24.0
741,1961,1616,420,712,904,537,77,-24.0
180,272,137,23,136,1,0,0,22.0
847,1884,1305,288,882,423,120,5,-20.0
831,1962,1412,320,904,508,154,5,-39.0
548,912,501,91,456,45,0,0,46.0
841,1869,1286,281,886,400,97,1,-23.0
104,156,78,13,78,0,0,0,13.0
739,1920,1523,378,778,745,364,33,-36.0
723,1942,1652,444,640,1012,662,105,-11.0
96,144,72,12,72,0,0,0,12.0
526,853,459,82,426,33,1,0,50.0
664,1140,642,119,570,72,0,0,47.0
814,1875,1341,304,858,483,159,4,-24.0
846,1769,1161,244,858,303,53,0,-6.0
842,1908,1329,293,900,429,108,2,-30.0
854,1834,1237,267,872,365,90,2,-10.0
768,1478,917,185,724,193,30,0,22.0
744,1344,794,154,664,130,16,0,40.0
888,1802,1159,240,878,281,46,0,5.0
890,1759,1113,228,858,255,43,0,16.0
850,1714,1108,232,824,284,66,2,12.0
727,1934,1591,410,722,869,490,57,-26.0
808,1891,1351,304,878,473,135,2,-36.0
736,1334,789,153,660,129,14,0,38.0
836,1803,1210,259,866,344,71,2,-16.0
795,1978,1542,382,792,750,394,49,-23.0
844,1652,1031,208,814,217,24,0,15.0
720,1931,1634,436,652,982,627,94,-13.0
765,1950,1547,390,754,793,442,67,-28.0
874,1733,1094,223,850,244,33,0,12.0
832,1789,1208,261,850,358,89,2,-10.0
228,360,189,33,180,9,0,0,24.0
742,1946,1572,398,756,816,434,46,-30.0
764,1925,1471,352,830,641,265,18,-42.0
812,1532,935,186,754,181,24,0,29.0
791,1914,1423,334,842,581,230,17,-34.0
751,1975,1567,387,812,755,351,27,-44.0
606,981,527,94,490,37,1,0,58.0
340,532,277,48,266,11,0,0,37.0
568,946,521,95,472,49,2,0,48.0
758,1924,1503,369,792,711,340,30,-32.0
836,1923,1362,305,894,468,135,2,-30.0
368,568,292,50,284,8,0,0,42.0
825,1885,1343,305,856,487,173,13,-22.0
128,196,100,17,98,2,0,0,15.0
854,1801,1185,249,876,309,49,0,-11.0
760,1360,794,152,676,118,8,0,42.0
810,1707,1123,236,830,293,47,0,-10.0
846,1693,1077,221,828,249,37,0,9.0
360,572,302,53,286,16,0,0,37.0
80,120,60,10,60,0,0,0,10.0
815,1890,1359,310,858,501,174,9,-26.0
808,1975,1476,347,870,606,235,14,-38.0
466,745,396,70,372,24,1,0,47.0
716,1938,1630,432,668,962,602,96,-24.0
770,1943,1519,374,794,725,355,32,-28.0
757,1971,1578,396,780,798,411,41,-32.0
900,1920,1279,272,926,353,68,0,-13.0
726,1937,1695,483,492,1203,953,232,1.0
832,1802,1221,264,858,363,86,0,-13.0
564,952,531,98,474,57,4,0,45.0
848,1907,1327,293,896,431,115,2,-25.0
729,1943,1712,492,472,1240,999,245,6.0
730,1946,1714,495,458,1256,1030,266,3.0
795,1876,1367,315,844,523,188,9,-29.0
512,844,462,84,420,42,4,0,46.0
739,1948,1604,418,700,904,548,85,-23.0
872,1728,1094,224,844,250,40,0,14.0
847,1695,1087,226,818,269,59,3,13.0
760,1430,871,173,704,167,22,0,28.0
670,1135,634,117,566,68,3,0,52.0
522,845,454,81,422,32,1,0,50.0
878,1887,1256,266,916,340,55,0,-19.0
845,1625,1011,205,792,219,41,1,26.0
825,1779,1197,257,852,345,75,1,-14.0
834,1950,1401,318,894,507,162,6,-33.0
764,1944,1548,390,756,792,432,52,-22.0
730,1940,1709,493,460,1249,1020,258,6.0
116,176,89,15,88,1,0,0,14.0
850,1633,1012,204,800,212,33,0,25.0
740,1406,860,171,694,166,18,0,23.0
849,1927,1350,300,900,450,127,5,-28.0
769,1863,1379,321,832,547,199,9,-36.0
442,709,378,67,354,24,1,0,44.0
832,1759,1167,248,846,321,67,2,-8.0
800,1926,1427,333,856,571,214,8,-32.0
816,1771,1210,265,830,380,111,6,-10.0
714,1245,712,134,620,92,5,0,47.0
857,1783,1169,246,862,307,59,1,-3.0
816,1530,925,182,758,167,14,0,29.0
856,1870,1270,275,890,380,90,4,-19.0
731,1945,1679,462,586,1093,773,139,3.0
24,36,18,3,18,0,0,0,3.0
244,384,201,35,192,9,0,0,26.0
808,1874,1332,299,870,462,134,4,-33.0
729,1944,1721,504,418,1303,1108,307,2.0
762,1397,832,162,692,140,13,0,35.0
823,1876,1319,294,874,445,128,5,-28.0
743,1855,1417,340,794,623,267,19,-35.0
536,890,489,89,444,45,2,0,46.0
733,1951,1713,491,480,1233,991,245,4.0
841,1949,1396,317,890,506,169,9,-29.0
802,1824,1288,289,842,446,140,6,-23.0
432,702,379,68,350,29,2,0,41.0
729,1944,1728,512,384,1344,1176,343,1.0
824,1594,987,198,786,201,22,0,19.0
752,1854,1407,336,798,609,258,16,-31.0
790,1843,1327,302,842,485,159,4,-28.0
745,1952,1603,416,710,893,532,75,-20.0
796,1917,1430,337,838,592,241,14,-28.0
798,1841,1308,294,852,456,137,4,-29.0
757,1985,1575,390,810,765,365,33,-43.0
764,1973,1509,358,870,639,233,10,-58.0
550,917,505,92,458,47,1,0,46.0
280,432,222,38,216,6,0,0,32.0
64,100,52,9,50,2,0,0,7.0
824,1824,1269,282,846,423,132,4,-13.0
890,1723,1069,215,848,221,27,0,21.0
616,1000,538,96,500,38,0,0,58.0
812,1524,929,185,748,181,28,0,32.0
844,1604,985,197,788,197,28,0,28.0
861,1779,1156,241,866,290,47,1,-3.0
801,1567,981,199,768,213,31,1,16.0
682,1191,683,129,592,91,7,0,45.0
706,1197,670,124,596,74,5,0,55.0
890,1637,982,193,806,176,25,0,42.0
813,1951,1429,329,884,545,183,5,-38.0
