N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
5274,9119,5177,968,4546,631,27,0,364.0
6203,12004,7449,1499,5904,1545,196,1,149.0
5920,10930,6545,1280,5410,1135,110,0,255.0
6155,13815,9515,2075,6580,2935,655,15,-220.0
5575,14342,11059,2660,6158,4901,2026,153,-368.0
4905,14075,12662,3571,3898,8764,6279,1165,-79.0
4904,14032,12763,3655,3596,9167,6840,1348,-20.0
4918,14118,12605,3510,4150,8455,5818,978,-105.0
5546,14554,11329,2734,6254,5075,2046,118,-413.0
6180,11900,7363,1479,5852,1511,196,0,164.0
2824,4472,2354,412,2236,118,0,0,294.0
4062,6591,3546,633,3294,252,3,0,384.0
6269,12892,8381,1752,6250,2131,392,7,6.0
5622,14251,10777,2537,6332,4445,1587,68,-389.0
5560,10110,5981,1158,5014,967,82,0,273.0
5515,9820,5713,1091,4880,833,60,1,317.0
6078,13949,9832,2192,6512,3320,925,28,-231.0
4895,13895,12977,3926,2398,10579,9099,2395,51.0
5782,10611,6326,1233,5254,1072,103,0,264.0
5413,14364,11374,2794,5984,5390,2396,171,-371.0
5079,14317,12057,3135,5304,6753,3709,407,-316.0
5784,14483,10898,2562,6424,4474,1635,86,-363.0
5882,14226,10389,2378,6510,3879,1206,38,-333.0
5509,14452,11326,2757,6110,5216,2232,147,-374.0
56,84,42,7,42,0,0,0,7.0
5982,13899,9883,2218,6458,3425,983,28,-252.0
6154,13693,9419,2057,6496,2923,701,12,-177.0
1048,1592,806,136,796,10,0,0,126.0
6157,12766,8315,1736,6214,2101,338,3,-30.0
6227,12019,7442,1495,5914,1528,191,3,155.0
5430,14411,11445,2820,5970,5475,2471,172,-356.0
6187,14229,10024,2230,6668,3356,893,15,-248.0
5922,10945,6560,1284,5416,1144,113,0,253.0
4875,13983,12834,3717,3366,9468,7251,1491,9.0
5901,14230,10385,2379,6496,3889,1238,51,-323.0
1368,2084,1058,179,1042,16,0,0,163.0
6189,12864,8430,1773,6222,2208,420,3,-18.0
6280,13570,9130,1958,6512,2618,546,4,-118.0
5384,14464,11561,2862,5950,5611,2564,196,-381.0
6324,14001,9599,2092,6646,2953,709,18,-170.0
5862,10435,6074,1161,5182,892,71,0,340.0
964,1472,749,127,736,13,0,0,114.0
6221,12447,7928,1630,6076,1852,295,1,72.0
5568,9924,5780,1105,4930,850,64,0,319.0
5994,11830,7454,1519,5794,1660,242,2,99.0
4890,13982,12814,3715,3338,9476,7306,1538,7.0
6281,12793,8256,1715,6222,2034,349,1,29.0
6154,13749,9479,2073,6520,2959,709,12,-189.0
5686,10025,5789,1099,4984,805,57,0,351.0
6296,13632,9197,1978,6526,2671,580,4,-117.0
6204,11884,7311,1460,5862,1449,160,0,171.0
5672,10226,6003,1154,5082,921,62,0,295.0
3172,5080,2703,478,2538,165,4,0,317.0
4911,14089,12663,3554,4002,8661,6085,1047,-69.0
5895,14266,10435,2394,6506,3929,1254,49,-330.0
5810,14111,10332,2370,6444,3888,1223,44,-339.0
4222,6819,3654,650,3408,246,3,0,407.0
5130,14250,11919,3088,5310,6609,3630,398,-289.0
1896,2928,1506,258,1464,42,0,0,216.0
5816,10544,6220,1201,5234,986,76,0,291.0
6011,14081,10020,2244,6576,3444,929,23,-294.0
6153,14108,9903,2196,6630,3273,848,19,-248.0
6061,13755,9593,2118,6478,3115,799,21,-219.0
6272,13471,9066,1950,6432,2634,607,6,-83.0
5882,14088,10261,2351,6416,3845,1256,58,-296.0
4664,7776,4286,782,3880,406,16,0,392.0
5999,14274,10348,2360,6536,3812,1202,37,-287.0
5804,14362,10719,2504,6414,4305,1534,76,-343.0
2148,3340,1729,298,1670,59,0,0,239.0
3338,5349,2846,503,2674,172,1,0,332.0
6304,13298,8804,1866,6412,2392,474,4,-56.0
3928,6420,3476,624,3208,268,4,0,360.0
6236,13205,8752,1855,6374,2378,457,6,-72.0
6125,13916,9700,2139,6566,3134,784,19,-230.0
6348,13758,9308,2010,6556,2752,646,16,-112.0
6149,12117,7632,1556,5928,1704,261,5,108.0
5366,9343,5340,1005,4650,690,43,0,358.0
2264,3524,1826,315,1762,64,0,0,251.0
6313,12828,8255,1710,6250,2005,328,3,30.0
6228,11988,7409,1486,5902,1507,184,0,163.0
5079,14340,12237,3238,5046,7191,4248,557,-262.0
6246,13077,8601,1813,6324,2277,429,8,-43.0
5013,14273,12338,3307,4834,7504,4605,637,-229.0
5934,14133,10221,2323,6504,3717,1125,32,-301.0
6255,13214,8742,1850,6384,2358,446,5,-67.0
5982,13972,9963,2240,6486,3477,1000,30,-267.0
6424,12964,8297,1711,6328,1969,308,4,46.0
5240,9192,5282,998,4576,706,40,0,332.0
6095,13735,9540,2101,6474,3066,787,23,-201.0
5972,14063,10097,2283,6496,3601,1071,30,-277.0
6169,14226,10026,2230,6672,3354,882,19,-261.0
5278,14420,11694,2932,5796,5898,2828,242,-380.0
4887,14052,12697,3591,3848,8849,6356,1157,-59.0
6406,12952,8312,1719,6310,2002,332,2,47.0
5545,14438,11132,2661,6298,4834,1842,91,-422.0
6046,14168,10151,2294,6538,3613,1092,38,-265.0
6266,13994,9663,2118,6618,3045,758,14,-183.0
4262,6999,3804,685,3498,306,3,0,382.0
6266,12304,7733,1574,6022,1711,260,2,121.0
6313,13145,8635,1822,6338,2297,469,13,-19.0
5255,14422,11792,2981,5698,6094,3026,269,-356.0
4965,14189,12451,3395,4532,7919,5125,769,-168.0
5263,14402,11627,2895,5884,5743,2634,193,-407.0
5675,14555,11103,2631,6420,4683,1715,71,-408.0
6301,12757,8167,1682,6242,1925,273,1,29.0
6254,12408,7834,1597,6086,1748,236,2,83.0
4941,14219,12398,3341,4750,7648,4719,633,-221.0
6365,13167,8575,1792,6398,2177,371,5,-19.0
5848,10802,6463,1262,5354,1109,94,0,247.0
6176,13581,9253,2005,6476,2777,629,14,-157.0
6062,14091,9977,2227,6592,3385,907,28,-279.0
6177,13412,9067,1954,6410,2657,592,11,-122.0
4905,13887,13002,3979,2130,10872,9627,2693,41.0
3984,6490,3505,628,3242,263,6,0,371.0
4886,13901,12941,3875,2632,10309,8637,2152,51.0
5279,14305,11473,2841,5900,5573,2505,167,-394.0
4904,13894,13001,3950,2302,10699,9290,2480,61.0
5586,14416,11119,2667,6236,4883,1944,106,-378.0
6216,13050,8596,1813,6314,2282,422,4,-51.0
6109,13671,9433,2064,6482,2951,707,13,-193.0
6244,13474,9063,1945,6456,2607,562,12,-112.0
5032,14238,12148,3204,5072,7076,4094,484,-262.0
1512,2316,1182,201,1158,24,0,0,177.0
6205,13560,9217,1995,6464,2753,632,7,-133.0
5874,10801,6440,1254,5356,1084,89,0,259.0
5548,9876,5741,1095,4912,829,52,0,318.0
4884,14015,12734,3630,3688,9046,6639,1250,-27.0
6076,14130,10030,2245,6590,3440,950,24,-269.0
6016,11378,6931,1373,5624,1307,130,0,196.0
5422,14425,11412,2799,6030,5382,2365,172,-390.0
4860,8204,4563,838,4098,465,8,0,381.0
6197,11867,7301,1459,5848,1453,171,5,172.0
4890,8361,4704,873,4170,534,21,0,360.0
3240,5192,2764,489,2594,170,4,0,323.0
5230,9027,5122,958,4496,626,35,0,367.0
6225,11857,7274,1451,5842,1432,173,1,191.0
2932,4666,2468,434,2332,136,2,0,300.0
6214,13721,9361,2028,6554,2807,613,8,-174.0
6294,13826,9399,2031,6612,2787,602,10,-164.0
6215,11864,7282,1452,5852,1430,160,1,181.0
3388,5520,2983,535,2756,227,8,0,316.0
6184,13554,9193,1982,6494,2699,566,8,-159.0
4901,13928,12964,3881,2642,10322,8644,2147,56.0
5557,14442,11172,2685,6234,4938,1974,119,-398.0
6394,12336,7643,1537,6064,1579,208,2,164.0
4913,13872,13052,4085,1594,11458,10684,3303,8.0
5638,14445,11082,2647,6282,4800,1881,100,-372.0
5926,14322,10448,2388,6568,3880,1186,30,-336.0
6205,13137,8734,1859,6314,2420,509,5,-57.0
2686,4261,2247,394,2130,117,1,0,278.0
6111,14021,9866,2194,6568,3298,885,19,-238.0
4977,14216,12196,3228,5024,7172,4168,495,-271.0
6110,13637,9388,2050,6476,2912,685,12,-189.0
1668,2564,1313,224,1282,31,0,0,193.0
5612,9878,5696,1080,4912,784,54,0,350.0
6287,13745,9328,2015,6566,2762,613,11,-145.0
5816,10768,6454,1262,5336,1118,96,0,240.0
6129,13403,9111,1972,6390,2721,623,9,-135.0
6173,13198,8826,1886,6336,2490,526,7,-85.0
4702,7905,4385,804,3946,439,13,0,378.0
5507,14463,11270,2721,6214,5056,2035,107,-407.0
5738,14386,10808,2534,6412,4396,1562,74,-374.0
6454,13535,8924,1886,6532,2392,471,8,-43.0
6097,13702,9487,2082,6482,3005,738,15,-200.0
6056,14308,10300,2333,6602,3698,1104,24,-285.0
4892,13916,12931,3863,2684,10247,8548,2120,44.0
4884,13925,12887,3805,2944,9943,8037,1858,41.0
4912,13871,13041,4065,1692,11349,10487,3186,17.0
6200,13644,9307,2019,6500,2807,644,12,-156.0
4885,13921,12883,3810,2906,9977,8109,1905,37.0
6164,11993,7495,1520,5870,1625,253,2,146.0
6206,12877,8406,1760,6252,2154,373,4,-25.0
4608,7880,4438,825,3926,512,28,0,341.0
5198,14360,11748,2965,5706,6042,2948,250,-379.0
6102,14179,10088,2266,6580,3508,1019,32,-255.0
6244,13873,9543,2085,6576,2967,721,10,-171.0
6136,14019,9803,2166,6610,3193,799,18,-246.0
5338,14380,11505,2846,5934,5571,2512,170,-383.0
6220,13809,9485,2070,6550,2935,709,18,-174.0
5938,10853,6456,1257,5370,1086,113,0,284.0
4910,14135,12582,3485,4254,8328,5627,912,-128.0
4889,13930,12838,3765,3086,9752,7758,1739,32.0
6343,12534,7889,1604,6154,1735,226,1,94.0
5715,14168,10624,2494,6284,4340,1600,77,-323.0
6129,14112,9938,2210,6616,3322,880,23,-255.0
4888,13916,12931,3852,2750,10181,8416,2036,51.0
6173,12341,7863,1618,6018,1845,305,1,77.0
5272,14387,11700,2944,5736,5964,2915,254,-359.0
6162,14139,9957,2217,6612,3345,915,24,-237.0
3706,6021,3246,581,3006,240,9,0,350.0
5623,9756,5562,1045,4854,708,48,1,384.0
6178,11757,7226,1446,5776,1450,205,0,201.0
5965,14040,10046,2261,6526,3520,988,19,-290.0
6261,14059,9736,2138,6644,3092,771,17,-200.0
6269,12069,7467,1500,5934,1533,201,1,167.0
6231,13489,9081,1948,6474,2607,541,7,-125.0
6125,14310,10181,2281,6676,3505,958,19,-285.0
5386,14419,11507,2842,5962,5545,2495,160,-368.0
4900,14048,12631,3558,3914,8717,6220,1136,-75.0
5964,14056,10076,2273,6514,3562,1028,28,-289.0
4985,14273,12354,3305,4878,7476,4517,585,-239.0
6115,14050,9871,2190,6602,3269,846,21,-254.0
5615,14257,10864,2581,6242,4622,1773,91,-359.0
6071,13946,9821,2186,6526,3295,894,25,-240.0
6448,13278,8626,1800,6452,2174,374,4,-4.0
6274,13034,8523,1788,6318,2205,398,6,-25.0
6121,12039,7563,1537,5904,1659,231,1,108.0
6346,13525,9024,1925,6498,2526,529,8,-80.0
4901,13897,12961,3908,2474,10487,8949,2313,57.0
6150,12094,7587,1539,5940,1647,214,2,104.0
4994,14243,12314,3296,4852,7462,4539,604,-231.0
6030,11079,6610,1289,5486,1124,107,0,272.0
5609,14369,10993,2619,6272,4721,1825,109,-386.0
5753,14482,10901,2557,6460,4441,1562,63,-385.0
5316,9240,5275,992,4598,677,44,0,359.0
5978,14025,10028,2258,6508,3520,1009,24,-277.0
5574,9825,5671,1076,4886,785,53,0,344.0
5722,10297,6038,1160,5116,922,65,0,303.0
4900,14083,12654,3560,3948,8706,6187,1130,-89.0
6095,12827,8443,1777,6224,2219,379,3,-66.0
5853,14341,10595,2450,6490,4105,1361,49,-343.0
6229,12435,7909,1625,6068,1841,299,5,78.0
5024,14280,12200,3219,5086,7114,4108,488,-275.0
5175,14400,12048,3117,5394,6654,3612,369,-294.0
5976,11112,6694,1316,5492,1202,128,0,242.0
5207,14430,11859,3007,5676,6183,3078,273,-371.0
6078,11227,6716,1311,5566,1150,95,0,256.0
6196,13868,9599,2110,6538,3061,792,24,-183.0
6117,13852,9625,2116,6554,3071,744,15,-226.0
5814,14370,10714,2499,6434,4280,1502,62,-341.0
940,1436,731,124,718,13,0,0,111.0
5762,10517,6240,1211,5214,1026,89,0,274.0
2012,3104,1595,273,1552,43,0,0,230.0
4920,14141,12426,3381,4566,7860,5009,706,-176.0
5990,14255,10316,2349,6538,3778,1179,48,-298.0
2122,3293,1702,293,1646,56,1,0,238.0
5627,14343,10963,2612,6254,4709,1835,103,-365.0
5626,14393,11050,2643,6242,4808,1909,104,-360.0
5344,9402,5417,1026,4678,739,46,0,333.0
6218,13822,9515,2081,6544,2971,734,14,-170.0
6064,11556,7094,1416,5692,1402,172,0,186.0
5038,14292,12250,3245,5030,7220,4232,506,-249.0
6204,13409,9001,1925,6452,2549,505,10,-129.0
5164,8884,5027,938,4426,601,32,0,369.0
6059,13994,9904,2213,6530,3374,934,17,-244.0
5482,9727,5647,1077,4832,815,63,0,325.0
4784,8016,4438,813,3998,440,20,0,393.0
1648,2520,1284,218,1260,24,0,0,194.0
4899,14049,12687,3593,3816,8871,6417,1195,-56.0
1576,2444,1262,217,1222,40,0,0,177.0
5531,14429,11176,2686,6236,4940,1957,111,-408.0
5974,14052,10039,2257,6536,3503,980,30,-296.0
5016,14287,12279,3262,4986,7293,4315,538,-254.0
5590,14295,10946,2610,6232,4714,1831,96,-369.0
5162,14476,12008,3068,5608,6400,3260,302,-374.0
6200,14160,9952,2215,6614,3338,932,32,-223.0
5538,9901,5768,1101,4930,838,41,0,304.0
6204,13915,9628,2113,6578,3050,759,18,-196.0
4490,7561,4198,770,3776,422,9,0,357.0
5878,10551,6174,1184,5244,930,63,0,317.0
6017,14176,10186,2305,6542,3644,1092,31,-278.0
2652,4184,2195,383,2092,103,0,0,280.0
5265,14298,11539,2881,5792,5747,2714,223,-375.0
4012,6564,3557,639,3280,277,4,0,366.0
4913,13871,13043,4068,1678,11365,10515,3201,17.0
5218,8875,4975,921,4424,551,27,0,397.0
6032,11318,6859,1354,5594,1265,130,0,219.0
5882,10629,6250,1203,5282,968,65,0,300.0
5588,9936,5775,1102,4938,837,60,0,325.0
5411,14398,11388,2793,6018,5370,2362,177,-392.0
5026,14232,12182,3228,4996,7186,4240,534,-252.0
6231,12366,7821,1598,6054,1767,258,1,88.0
6249,13165,8701,1841,6356,2345,453,5,-56.0
6113,13421,9111,1965,6432,2679,557,5,-162.0
4887,13960,12840,3749,3186,9654,7588,1665,18.0
5410,14381,11341,2772,6050,5291,2281,164,-402.0
6208,13294,8870,1888,6412,2458,470,4,-104.0
4869,13989,12749,3656,3562,9187,6865,1361,-27.0
4918,8355,4678,865,4166,512,23,0,376.0
1304,1996,1018,173,998,20,0,0,153.0
5166,8857,4997,930,4414,583,29,0,376.0
6075,13069,8773,1880,6266,2507,537,11,-101.0
5274,14403,11709,2944,5754,5955,2895,248,-364.0
5782,10467,6174,1193,5190,984,87,0,296.0
6142,13542,9266,2016,6436,2830,670,6,-150.0
5306,14337,11531,2870,5842,5689,2653,204,-370.0
5348,14318,11387,2803,5956,5431,2406,164,-386.0
6336,13717,9254,1991,6562,2692,593,10,-118.0
6123,13966,9803,2178,6538,3265,890,21,-218.0
6068,13728,9555,2106,6474,3081,780,16,-211.0
4911,13867,13038,4060,1716,11322,10435,3151,22.0
3654,5955,3216,576,2976,240,3,0,339.0
4952,14171,12337,3322,4742,7595,4687,618,-204.0
5556,9780,5631,1065,4872,759,36,0,342.0
5657,14220,10719,2521,6312,4407,1596,75,-365.0
6284,12606,8043,1656,6150,1893,306,4,65.0
4110,6783,3704,670,3388,316,7,0,361.0
6244,13454,9029,1932,6466,2563,522,4,-113.0
6321,12263,7633,1541,6020,1613,223,1,150.0
3380,5368,2833,497,2684,149,0,0,348.0
5790,14377,10734,2506,6432,4302,1513,76,-359.0
5334,9207,5224,977,4586,638,35,0,374.0
5878,14221,10419,2395,6468,3951,1285,48,-319.0
5210,14353,11776,2982,5660,6116,3033,248,-349.0
5928,13852,9870,2217,6438,3432,976,32,-271.0
5140,8940,5103,959,4452,651,36,0,344.0
6074,14167,10055,2248,6622,3433,923,24,-286.0
6389,13081,8476,1767,6350,2126,381,5,17.0
6317,13127,8601,1809,6348,2253,431,5,-18.0
4668,7924,4433,819,3952,481,20,0,358.0
4956,14251,12461,3367,4720,7741,4811,638,-201.0
5363,9248,5241,979,4608,633,32,1,377.0
4877,14035,12705,3606,3774,8931,6487,1221,-59.0
6196,13777,9480,2072,6528,2952,721,14,-173.0
6228,13511,9086,1944,6508,2578,495,2,-141.0
5945,10955,6551,1280,5422,1129,111,1,261.0
5024,14347,12286,3248,5084,7202,4179,510,-285.0
6281,13536,9074,1939,6514,2560,508,7,-120.0
5464,14550,11509,2820,6098,5411,2354,160,-397.0
5378,14438,11520,2844,5976,5544,2486,170,-384.0
5358,14376,11519,2861,5872,5647,2632,206,-360.0
4972,14282,12383,3314,4882,7501,4518,572,-241.0
6135,13417,9108,1968,6408,2700,601,11,-142.0
5468,14449,11359,2766,6122,5237,2205,122,-388.0
6156,11948,7415,1490,5890,1525,168,0,133.0
6151,13816,9567,2101,6528,3039,760,21,-199.0
6249,13045,8558,1800,6316,2242,413,9,-38.0
5365,14381,11471,2834,5938,5533,2505,185,-379.0
4897,13911,12943,3876,2630,10313,8651,2161,53.0
6292,13174,8652,1820,6384,2268,406,8,-50.0
5749,14263,10629,2473,6420,4209,1423,45,-358.0
6177,12663,8188,1701,6170,2018,323,5,1.0
5528,14436,11262,2730,6144,5118,2148,136,-376.0
6214,12041,7469,1501,5932,1537,177,0,141.0
6281,11987,7347,1462,5922,1425,143,1,179.0
1488,2284,1168,199,1142,26,0,0,173.0
5081,14265,12012,3125,5274,6738,3717,401,-297.0
3250,5191,2755,486,2594,161,3,0,328.0
6312,13828,9392,2029,6610,2782,608,8,-153.0
6055,14141,10102,2277,6542,3560,1057,35,-261.0
4857,13964,12811,3711,3356,9455,7252,1515,-7.0
6176,11843,7299,1461,5832,1467,179,2,171.0
6255,12915,8389,1748,6290,2099,335,3,-19.0
6264,13529,9094,1949,6494,2600,541,10,-120.0
4897,13980,12867,3758,3186,9681,7608,1659,26.0
5600,10146,5987,1157,5032,955,82,0,284.0
5980,14117,10122,2284,6540,3582,1037,38,-299.0
5272,14452,11793,2975,5736,6057,2980,260,-362.0
6195,12707,8230,1713,6182,2048,343,3,5.0
1160,1784,914,156,892,22,0,0,134.0
5044,14251,12181,3223,5024,7157,4203,518,-249.0
5360,14543,11684,2897,5986,5698,2571,166,-396.0
5722,10471,6217,1206,5198,1019,75,0,262.0
4742,7993,4441,815,3992,449,9,0,375.0
4963,14243,12303,3284,4902,7401,4439,583,-261.0
1528,2356,1210,207,1178,32,0,0,175.0
6064,11300,6814,1340,5588,1226,124,0,238.0
4886,13949,12871,3779,3068,9803,7813,1760,29.0
5518,14326,11094,2668,6180,4914,1966,102,-382.0
5701,14292,10756,2529,6338,4418,1616,91,-364.0
6298,13343,8849,1877,6436,2413,471,8,-73.0
6081,11555,7083,1413,5688,1395,179,1,196.0
2702,4233,2207,383,2116,91,1,0,293.0
5123,14307,11994,3110,5328,6666,3651,395,-300.0
6415,12644,7952,1617,6202,1750,240,1,106.0
6331,13600,9104,1944,6544,2560,512,5,-109.0
4875,13983,12795,3702,3378,9417,7227,1527,-15.0
5626,14302,10934,2607,6226,4708,1850,98,-349.0
5379,14378,11507,2857,5872,5635,2634,205,-349.0
5818,14456,10807,2525,6464,4343,1528,66,-356.0
6128,13730,9496,2083,6494,3002,742,12,-189.0
6405,12661,7988,1630,6196,1792,269,5,102.0
5571,14527,11247,2702,6282,4965,1963,111,-411.0
6065,13865,9746,2168,6484,3262,897,25,-222.0
4883,14020,12752,3642,3652,9100,6716,1285,-27.0
5986,14350,10385,2357,6628,3757,1094,30,-336.0
4903,13875,13018,3995,2066,10952,9743,2735,51.0
4883,14031,12704,3608,3760,8944,6511,1227,-52.0
6310,13691,9252,1993,6546,2706,599,8,-122.0
6036,13989,9893,2207,6544,3349,901,26,-267.0
6238,13807,9477,2068,6546,2931,715,12,-160.0
5810,14151,10405,2397,6428,3977,1295,48,-333.0
6226,13484,9087,1952,6462,2625,560,10,-123.0
4883,13926,12894,3825,2838,10056,8250,1993,26.0
6106,11791,7297,1464,5810,1487,171,0,148.0
6223,12785,8278,1721,6230,2048,325,3,-5.0
4913,13872,13053,4089,1572,11481,10728,3331,5.0
4907,13894,12971,3927,2380,10591,9134,2413,57.0
6153,12033,7516,1519,5918,1598,197,1,117.0
6174,11791,7242,1445,5814,1428,163,0,180.0
4350,7131,3874,698,3560,314,11,0,395.0
4936,14208,12555,3442,4458,8097,5292,796,-159.0
1048,1588,802,135,794,8,0,0,127.0
6112,13831,9614,2115,6538,3076,755,14,-220.0
6070,11547,7072,1408,5696,1376,155,0,187.0
6045,13722,9553,2104,6482,3071,758,19,-228.0
2902,4597,2421,424,2298,123,1,0,302.0
6053,14143,10051,2250,6602,3449,939,29,-289.0
6207,13124,8673,1832,6354,2319,416,5,-76.0
5281,14396,11663,2923,5788,5875,2820,243,-375.0
2992,4708,2464,429,2354,110,0,0,319.0
6120,13943,9780,2172,6528,3252,887,22,-215.0
4885,14030,12707,3610,3754,8953,6522,1227,-48.0
748,1140,579,98,570,9,0,0,89.0
5711,14182,10594,2473,6350,4244,1482,61,-350.0
5576,9942,5791,1107,4940,851,62,0,318.0
5478,14242,11016,2646,6156,4860,1930,110,-394.0
5988,14045,10034,2258,6520,3514,1005,30,-281.0
6004,14239,10266,2328,6564,3702,1111,34,-297.0
6372,12965,8359,1735,6308,2051,349,2,31.0
6227,13896,9583,2098,6578,3005,740,17,-184.0
6087,13383,9106,1969,6398,2708,587,7,-159.0
4852,8130,4496,822,4060,436,10,0,396.0
6046,11199,6716,1314,5548,1168,103,0,249.0
2390,3761,1969,343,1880,89,1,0,255.0
2334,3673,1923,335,1836,87,1,0,249.0
5202,14395,11811,2987,5700,6111,2995,240,-369.0
5661,14411,10986,2608,6324,4662,1763,81,-372.0
5630,9835,5640,1065,4890,750,55,0,370.0
6421,13449,8853,1868,6498,2355,453,9,-43.0
6239,12228,7646,1546,6016,1630,196,1,111.0
5034,14275,12195,3217,5088,7107,4099,472,-263.0
3282,5243,2783,491,2620,163,3,0,331.0
5147,14342,11960,3079,5446,6514,3450,329,-314.0
4982,14184,12329,3325,4708,7621,4768,670,-198.0
4906,13879,13019,3998,2050,10969,9779,2760,48.0
6195,13263,8875,1897,6368,2507,527,7,-90.0
6269,12057,7455,1497,5928,1527,201,1,170.0
5338,14429,11629,2901,5852,5777,2725,212,-363.0
6149,14138,9936,2204,6648,3288,842,15,-257.0
6003,14457,10523,2404,6622,3901,1213,51,-335.0
5374,9297,5285,990,4630,655,37,0,372.0
4899,13994,12701,3630,3622,9079,6750,1325,-24.0
6331,13192,8640,1814,6396,2244,400,5,-35.0
6044,14180,10137,2282,6582,3555,1016,24,-281.0
