N0,N1,N2,Volume,Enclosing_surface,Contact_surface,TETRAVOXEL,OCTOVOXEL,MISC_Async
64,138,97,22,62,35,14,0,1.0
52,92,53,10,46,7,0,0,3.0
72,136,82,16,68,14,0,0,2.0
68,124,73,14,62,11,0,0,3.0
56,116,76,16,56,20,4,0,0.0
8,12,6,1,6,0,0,0,1.0
0,0,0,0,0,0,0,0,0.0
64,137,96,22,60,36,17,2,1.0
0,0,0,0,0,0,0,0,0.0
62,141,101,23,64,37,13,0,-1.0
52,100,61,12,50,11,0,0,1.0
64,136,92,20,64,28,8,0,0.0
58,109,66,13,54,12,1,0,2.0
36,56,29,5,28,1,0,0,4.0
0,0,0,0,0,0,0,0,0.0
40,64,34,6,32,2,0,0,4.0
74,129,74,14,64,10,1,0,5.0
57,129,92,21,58,34,13,1,-1.0
64,136,94,21,62,32,12,0,1.0
12,20,11,2,10,1,0,0,1.0
32,48,24,4,24,0,0,0,4.0
64,144,108,27,54,54,36,8,1.0
65,127,81,17,60,21,7,1,2.0
8,12,6,1,6,0,0,0,1.0
50,95,59,12,46,13,3,0,2.0
8,12,6,1,6,0,0,0,1.0
62,131,88,19,62,26,7,0,0.0
48,90,55,11,44,11,2,0,2.0
16,24,12,2,12,0,0,0,2.0
48,76,40,7,38,2,0,0,5.0
50,93,56,11,46,10,1,0,2.0
62,123,80,17,58,22,7,0,2.0
48,80,44,8,40,4,0,0,4.0
8,12,6,1,6,0,0,0,1.0
8,12,6,1,6,0,0,0,1.0
70,133,81,16,66,15,1,0,2.0
64,141,102,24,60,42,21,2,1.0
58,105,62,12,52,10,1,0,3.0
24,40,22,4,20,2,0,0,2.0
66,142,100,23,62,38,18,2,1.0
64,116,68,13,58,10,0,0,3.0
64,120,72,14,60,12,0,0,2.0
56,96,54,10,48,6,0,0,4.0
48,92,56,11,46,10,0,0,1.0
52,92,53,10,46,7,0,0,3.0
52,84,45,8,42,3,0,0,5.0
61,123,80,17,58,22,7,1,1.0
71,144,96,21,66,30,12,1,2.0
52,96,57,11,48,9,0,0,2.0
80,136,76,14,68,8,0,0,6.0
0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0.0
20,36,21,4,18,3,0,0,1.0
63,126,83,18,58,25,10,1,2.0
40,64,34,6,32,2,0,0,4.0
60,112,67,13,56,11,0,0,2.0
64,120,74,15,58,16,4,0,3.0
63,141,105,26,54,51,33,7,1.0
26,45,26,5,22,4,1,0,2.0
32,48,24,4,24,0,0,0,4.0
28,44,23,4,22,1,0,0,3.0
24,36,18,3,18,0,0,0,3.0
61,133,93,21,60,33,13,1,0.0
57,121,84,19,54,30,13,1,1.0
63,142,103,24,62,41,18,1,0.0
8,12,6,1,6,0,0,0,1.0
56,118,79,17,56,23,6,0,0.0
64,140,98,22,64,34,12,0,0.0
0,0,0,0,0,0,0,0,0.0
52,96,57,11,48,9,0,0,2.0
66,141,98,22,64,34,13,0,1.0
16,24,12,2,12,0,0,0,2.0
56,120,82,18,56,26,8,0,0.0
32,48,24,4,24,0,0,0,4.0
70,143,92,19,70,22,3,0,0.0
24,40,22,4,20,2,0,0,2.0
64,142,104,25,58,46,26,4,1.0
63,140,100,23,62,38,16,1,0.0
66,133,84,17,66,18,1,0,0.0
48,80,44,8,40,4,0,0,4.0
44,80,47,9,40,7,0,0,2.0
70,135,84,17,66,18,3,0,2.0
36,64,37,7,32,5,0,0,2.0
60,104,59,11,52,7,0,0,4.0
64,120,72,14,60,12,0,0,2.0
62,130,89,20,58,31,14,2,1.0
49,103,71,16,46,25,11,1,1.0
64,139,99,23,60,39,19,2,1.0
48,96,60,12,48,12,0,0,0.0
58,133,94,21,62,32,9,0,-2.0
64,126,79,16,62,17,2,0,1.0
56,120,82,18,56,26,8,0,0.0
58,113,72,15,54,18,5,0,2.0
58,113,70,14,56,14,1,0,1.0
0,0,0,0,0,0,0,0,0.0
74,129,74,14,64,10,1,0,5.0
62,127,84,18,60,24,7,0,1.0
66,121,72,14,60,12,1,0,3.0
63,143,105,25,60,45,23,3,0.0
60,108,63,12,54,9,0,0,3.0
66,135,87,18,66,21,3,0,0.0
66,137,90,19,66,24,5,0,0.0
16,24,12,2,12,0,0,0,2.0
66,121,74,15,58,16,5,0,4.0
16,24,12,2,12,0,0,0,2.0
20,36,21,4,18,3,0,0,1.0
56,96,54,10,48,6,0,0,4.0
0,0,0,0,0,0,0,0,0.0
48,76,40,7,38,2,0,0,5.0
54,111,72,15,54,18,3,0,0.0
32,48,24,4,24,0,0,0,4.0
44,76,43,8,38,5,0,0,3.0
42,77,46,9,38,8,1,0,2.0
56,92,50,9,46,4,0,0,5.0
56,100,58,11,50,8,0,0,3.0
52,88,49,9,44,5,0,0,4.0
59,127,90,21,54,36,19,3,1.0
64,143,106,26,56,50,31,6,1.0
56,108,68,14,52,16,4,0,2.0
36,68,41,8,34,7,0,0,1.0
44,72,39,7,36,3,0,0,4.0
64,126,81,17,60,21,6,0,2.0
32,48,24,4,24,0,0,0,4.0
58,133,94,21,62,32,9,0,-2.0
62,135,92,20,64,28,7,0,-1.0
0,0,0,0,0,0,0,0,0.0
50,109,72,15,54,18,1,0,-2.0
68,138,90,19,66,24,6,0,1.0
60,112,69,14,54,15,4,0,3.0
40,76,46,9,38,8,0,0,1.0
72,140,88,18,68,20,4,0,2.0
0,0,0,0,0,0,0,0,0.0
56,92,50,9,46,4,0,0,5.0
8,12,6,1,6,0,0,0,1.0
0,0,0,0,0,0,0,0,0.0
66,121,74,15,58,16,5,0,4.0
44,76,43,8,38,5,0,0,3.0
40,64,34,6,32,2,0,0,4.0
64,104,56,10,52,4,0,0,6.0
0,0,0,0,0,0,0,0,0.0
64,112,64,12,56,8,0,0,4.0
16,24,12,2,12,0,0,0,2.0
52,94,56,11,46,10,2,0,3.0
58,127,85,18,62,23,3,0,-2.0
56,102,61,12,50,11,2,0,3.0
61,133,91,20,62,29,9,1,-1.0
30,57,35,7,28,7,1,0,1.0
52,106,70,15,50,20,6,0,1.0
50,97,60,12,48,12,1,0,1.0
64,132,88,19,62,26,8,0,1.0
54,109,69,14,54,15,1,0,0.0
8,12,6,1,6,0,0,0,1.0
68,124,75,15,60,15,4,0,4.0
64,126,81,17,60,21,6,0,2.0
16,24,12,2,12,0,0,0,2.0
64,140,100,23,62,38,16,0,1.0
36,66,40,8,32,8,2,0,2.0
52,108,73,16,50,23,8,0,1.0
42,83,53,11,40,13,3,0,1.0
40,68,38,7,34,4,0,0,3.0
48,100,64,13,50,14,0,0,-1.0
60,118,76,16,56,20,6,0,2.0
44,80,47,9,40,7,0,0,2.0
52,88,49,9,44,5,0,0,4.0
56,96,54,10,48,6,0,0,4.0
56,100,58,11,50,8,0,0,3.0
66,131,85,18,62,23,7,0,2.0
32,52,28,5,26,2,0,0,3.0
58,115,73,15,56,17,3,0,1.0
32,48,24,4,24,0,0,0,4.0
52,92,53,10,46,7,0,0,3.0
48,80,44,8,40,4,0,0,4.0
64,144,108,27,54,54,36,8,1.0
58,125,84,18,60,24,5,0,-1.0
60,126,84,18,60,24,6,0,0.0
60,122,80,17,58,22,6,0,1.0
64,144,108,27,54,54,36,8,1.0
62,115,70,14,56,14,3,0,3.0
60,118,74,15,58,16,2,0,1.0
56,92,50,9,46,4,0,0,5.0
30,53,31,6,26,5,1,0,2.0
62,130,89,20,58,31,14,2,1.0
58,109,66,13,54,12,1,0,2.0
54,105,67,14,50,17,5,0,2.0
56,96,54,10,48,6,0,0,4.0
64,108,60,11,54,6,0,0,5.0
58,121,82,18,56,26,9,0,1.0
66,121,72,14,60,12,1,0,3.0
57,111,71,15,52,19,7,1,2.0
70,129,77,15,64,13,1,0,3.0
67,141,97,22,62,35,17,3,1.0
54,115,78,17,54,24,7,0,0.0
66,139,93,20,66,27,7,0,0.0
72,112,58,10,56,2,0,0,8.0
52,88,49,9,44,5,0,0,4.0
63,140,100,23,62,38,16,1,0.0
60,131,94,22,56,38,19,2,1.0
20,32,17,3,16,1,0,0,2.0
0,0,0,0,0,0,0,0,0.0
64,144,108,27,54,54,36,8,1.0
62,134,93,21,60,33,14,2,0.0
62,109,63,12,54,9,1,0,4.0
44,76,43,8,38,5,0,0,3.0
54,107,68,14,52,16,3,0,1.0
64,143,106,26,56,50,31,6,1.0
66,133,84,17,66,18,1,0,0.0
61,121,79,17,56,23,9,1,2.0
60,108,63,12,54,9,0,0,3.0
62,121,75,15,60,15,1,0,1.0
16,24,12,2,12,0,0,0,2.0
60,122,80,17,58,22,6,0,1.0
68,136,87,18,66,21,4,0,1.0
44,68,35,6,34,1,0,0,5.0
66,127,79,16,62,17,3,0,2.0
66,129,82,17,62,20,5,0,2.0
8,12,6,1,6,0,0,0,1.0
24,40,22,4,20,2,0,0,2.0
62,134,95,22,58,37,18,2,1.0
64,122,75,15,60,15,2,0,2.0
56,100,58,11,50,8,0,0,3.0
66,125,78,16,60,18,5,0,3.0
50,103,67,14,50,17,3,0,0.0
58,113,70,14,56,14,1,0,1.0
63,144,104,24,64,40,16,1,-1.0
57,115,75,16,54,21,7,1,1.0
56,114,75,16,54,21,6,0,1.0
70,129,77,15,64,13,1,0,3.0
58,121,80,17,58,22,5,0,0.0
64,144,108,27,54,54,36,8,1.0
8,12,6,1,6,0,0,0,1.0
40,64,34,6,32,2,0,0,4.0
38,73,45,9,36,9,1,0,1.0
48,84,48,9,42,6,0,0,3.0
44,80,47,9,40,7,0,0,2.0
48,76,40,7,38,2,0,0,5.0
60,104,59,11,52,7,0,0,4.0
64,138,95,21,64,31,10,0,0.0
64,141,100,23,62,38,17,2,0.0
63,140,103,25,56,47,28,5,1.0
56,96,54,10,48,6,0,0,4.0
67,142,98,22,64,34,14,1,1.0
36,60,33,6,30,3,0,0,3.0
48,80,44,8,40,4,0,0,4.0
56,118,81,18,54,27,10,0,1.0
60,122,78,16,60,18,2,0,0.0
62,123,78,16,60,18,3,0,1.0
0,0,0,0,0,0,0,0,0.0
64,140,96,21,66,30,8,0,-1.0
56,96,54,10,48,6,0,0,4.0
60,112,67,13,56,11,0,0,2.0
62,121,75,15,60,15,1,0,1.0
58,101,58,11,50,8,1,0,4.0
0,0,0,0,0,0,0,0,0.0
63,136,94,21,62,32,12,1,0.0
57,124,89,21,52,37,20,3,1.0
58,113,70,14,56,14,1,0,1.0
42,83,53,11,40,13,3,0,1.0
70,139,90,19,66,24,7,0,2.0
62,127,82,17,62,20,3,0,0.0
0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0.0
44,76,43,8,38,5,0,0,3.0
64,112,64,12,56,8,0,0,4.0
72,142,91,19,68,23,6,0,2.0
44,84,51,10,42,9,0,0,1.0
16,24,12,2,12,0,0,0,2.0
56,116,78,17,54,24,8,0,1.0
64,108,60,11,54,6,0,0,5.0
66,117,68,13,58,10,1,0,4.0
56,92,50,9,46,4,0,0,5.0
66,143,97,21,68,29,7,0,-1.0
72,130,77,15,64,13,2,0,4.0
60,126,84,18,60,24,6,0,0.0
0,0,0,0,0,0,0,0,0.0
62,131,90,20,60,30,11,0,1.0
64,143,106,26,56,50,31,6,1.0
64,112,64,12,56,8,0,0,4.0
54,97,57,11,48,9,1,0,3.0
61,131,92,21,58,34,15,1,1.0
64,140,96,21,66,30,8,0,-1.0
0,0,0,0,0,0,0,0,0.0
56,92,50,9,46,4,0,0,5.0
60,130,90,20,60,30,10,0,0.0
62,111,66,13,54,12,3,0,4.0
48,80,44,8,40,4,0,0,4.0
54,111,72,15,54,18,3,0,0.0
63,141,102,24,60,42,21,3,0.0
65,142,102,24,60,42,22,3,1.0
66,127,79,16,62,17,3,0,2.0
56,92,50,9,46,4,0,0,5.0
58,117,76,16,56,20,5,0,1.0
60,104,59,11,52,7,0,0,4.0
62,137,97,22,62,35,13,0,0.0
44,72,39,7,36,3,0,0,4.0
62,139,98,22,64,34,11,0,-1.0
44,68,35,6,34,1,0,0,5.0
56,96,54,10,48,6,0,0,4.0
64,144,106,25,62,44,20,0,1.0
24,36,18,3,18,0,0,0,3.0
58,105,62,12,52,10,1,0,3.0
64,108,60,11,54,6,0,0,5.0
64,144,107,26,58,49,28,4,1.0
60,112,67,13,56,11,0,0,2.0
24,36,18,3,18,0,0,0,3.0
60,122,78,16,60,18,2,0,0.0
63,137,98,23,58,40,21,3,1.0
65,143,101,23,64,37,15,1,0.0
63,140,102,24,60,42,20,1,1.0
56,114,75,16,54,21,6,0,1.0
32,48,24,4,24,0,0,0,4.0
62,138,102,25,54,48,30,6,1.0
62,133,91,20,62,29,9,0,0.0
64,140,98,22,64,34,12,0,0.0
64,112,64,12,56,8,0,0,4.0
60,132,91,20,62,29,8,0,-1.0
66,125,78,16,60,18,5,0,3.0
16,24,12,2,12,0,0,0,2.0
62,141,95,20,70,25,1,0,-4.0
68,124,73,14,62,11,0,0,3.0
58,97,54,10,48,6,1,0,5.0
40,68,38,7,34,4,0,0,3.0
64,141,100,23,62,38,17,2,0.0
40,74,45,9,36,9,2,0,2.0
60,116,73,15,56,17,4,0,2.0
44,76,43,8,38,5,0,0,3.0
60,96,51,9,48,3,0,0,6.0
48,92,56,11,46,10,0,0,1.0
48,80,44,8,40,4,0,0,4.0
48,94,59,12,46,13,2,0,1.0
62,117,71,14,58,13,1,0,2.0
60,120,75,15,60,15,0,0,0.0
48,76,40,7,38,2,0,0,5.0
63,141,102,24,60,42,21,3,0.0
64,144,108,27,54,54,36,8,1.0
65,143,104,25,58,46,27,5,1.0
62,137,97,22,62,35,13,0,0.0
66,117,68,13,58,10,1,0,4.0
40,64,34,6,32,2,0,0,4.0
64,142,101,23,64,37,14,0,0.0
70,141,89,18,70,19,1,0,0.0
59,116,75,16,54,21,8,1,2.0
63,136,94,21,62,32,12,1,0.0
56,116,74,15,58,16,0,0,-1.0
52,102,64,13,50,14,2,0,1.0
52,96,57,11,48,9,0,0,2.0
66,117,68,13,58,10,1,0,4.0
52,92,53,10,46,7,0,0,3.0
62,141,105,25,60,45,21,0,1.0
62,105,59,11,52,7,1,0,5.0
44,72,39,7,36,3,0,0,4.0
68,138,90,19,66,24,6,0,1.0
44,68,35,6,34,1,0,0,5.0
54,93,53,10,46,7,1,0,4.0
64,142,104,25,58,46,26,4,1.0
56,92,50,9,46,4,0,0,5.0
60,110,66,13,54,12,2,0,3.0
62,121,75,15,60,15,1,0,1.0
65,137,94,21,62,32,13,1,1.0
0,0,0,0,0,0,0,0,0.0
66,131,83,17,64,19,3,0,1.0
50,89,52,10,44,8,1,0,3.0
66,127,79,16,62,17,3,0,2.0
66,139,91,19,68,23,3,0,-1.0
58,119,79,17,56,23,7,0,1.0
67,132,87,19,60,27,12,1,3.0
64,116,68,13,58,10,0,0,3.0
8,12,6,1,6,0,0,0,1.0
24,36,18,3,18,0,0,0,3.0
58,131,91,20,62,29,7,0,-2.0
24,36,18,3,18,0,0,0,3.0
56,96,54,10,48,6,0,0,4.0
12,20,11,2,10,1,0,0,1.0
56,114,73,15,56,17,2,0,0.0
48,90,55,11,44,11,2,0,2.0
60,128,87,19,60,27,8,0,0.0
52,104,67,14,50,17,4,0,1.0
54,93,53,10,46,7,1,0,4.0
8,12,6,1,6,0,0,0,1.0
62,127,84,18,60,24,7,0,1.0
64,144,108,27,54,54,36,8,1.0
64,112,64,12,56,8,0,0,4.0
60,114,70,14,56,14,2,0,2.0
8,12,6,1,6,0,0,0,1.0
64,144,108,27,54,54,36,8,1.0
44,88,57,12,42,15,4,0,1.0
62,137,97,22,62,35,13,0,0.0
60,126,86,19,58,28,10,0,1.0
60,135,98,23,58,40,19,2,0.0
56,100,58,11,50,8,0,0,3.0
28,48,27,5,24,3,0,0,2.0
60,118,74,15,58,16,2,0,1.0
63,141,105,26,54,51,33,7,1.0
62,125,81,17,60,21,5,0,1.0
48,82,47,9,40,7,2,0,4.0
44,84,51,10,42,9,0,0,1.0
48,94,59,12,46,13,2,0,1.0
64,144,108,27,54,54,36,8,1.0
16,24,12,2,12,0,0,0,2.0
52,96,57,11,48,9,0,0,2.0
58,111,69,14,54,15,3,0,2.0
64,140,101,24,58,43,24,4,1.0
52,92,53,10,46,7,0,0,3.0
62,109,63,12,54,9,1,0,4.0
64,144,102,23,66,36,12,0,-1.0
62,135,94,21,62,32,11,0,0.0
58,105,62,12,52,10,1,0,3.0
58,105,62,12,52,10,1,0,3.0
63,134,93,21,60,33,14,1,1.0
40,68,38,7,34,4,0,0,3.0
62,119,74,15,58,16,3,0,2.0
64,142,104,25,58,46,26,4,1.0
63,141,102,24,60,42,21,3,0.0
48,76,40,7,38,2,0,0,5.0
44,68,35,6,34,1,0,0,5.0
61,131,90,20,60,30,11,1,0.0
52,88,49,9,44,5,0,0,4.0
64,122,75,15,60,15,2,0,2.0
64,112,64,12,56,8,0,0,4.0
60,122,82,18,56,26,10,0,2.0
52,96,57,11,48,9,0,0,2.0
64,104,56,10,52,4,0,0,6.0
8,12,6,1,6,0,0,0,1.0
20,32,17,3,16,1,0,0,2.0
62,115,70,14,56,14,3,0,3.0
44,80,47,9,40,7,0,0,2.0
61,134,97,23,56,41,22,3,1.0
56,104,62,12,52,10,0,0,2.0
44,72,39,7,36,3,0,0,4.0
52,80,41,7,40,1,0,0,6.0
56,114,73,15,56,17,2,0,0.0
46,77,43,8,38,5,1,0,4.0
52,88,49,9,44,5,0,0,4.0
63,134,93,21,60,33,14,1,1.0
56,114,75,16,54,21,6,0,1.0
60,104,59,11,52,7,0,0,4.0
44,88,55,11,44,11,0,0,0.0
64,136,92,20,64,28,8,0,0.0
64,130,83,17,64,19,2,0,0.0
58,105,62,12,52,10,1,0,3.0
63,139,99,23,60,39,19,3,0.0
64,141,100,23,62,38,17,2,0.0
70,139,90,19,66,24,7,0,2.0
64,144,108,27,54,54,36,8,1.0
42,81,50,10,40,10,1,0,1.0
52,84,45,8,42,3,0,0,5.0
40,60,30,5,30,0,0,0,5.0
68,128,79,16,62,17,4,0,3.0
52,80,41,7,40,1,0,0,6.0
54,113,75,16,54,21,5,0,0.0
63,141,105,26,54,51,33,7,1.0
56,118,81,18,54,27,10,0,1.0
52,92,53,10,46,7,0,0,3.0
62,123,78,16,60,18,3,0,1.0
66,121,72,14,60,12,1,0,3.0
56,102,61,12,50,11,2,0,3.0
24,36,18,3,18,0,0,0,3.0
64,139,99,23,60,39,19,2,1.0
40,68,38,7,34,4,0,0,3.0
32,48,24,4,24,0,0,0,4.0
62,117,71,14,58,13,1,0,2.0
24,36,18,3,18,0,0,0,3.0
50,95,59,12,46,13,3,0,2.0
54,105,65,13,52,13,1,0,1.0
56,104,62,12,52,10,0,0,2.0
64,134,89,19,64,25,6,0,0.0
60,124,81,17,60,21,4,0,0.0
64,134,89,19,64,25,6,0,0.0
66,131,83,17,64,19,3,0,1.0
36,60,33,6,30,3,0,0,3.0
60,114,70,14,56,14,2,0,2.0
66,135,91,20,62,29,11,0,2.0
60,124,81,17,60,21,4,0,0.0
58,119,77,16,58,19,3,0,0.0
36,56,29,5,28,1,0,0,4.0
56,100,58,11,50,8,0,0,3.0
8,12,6,1,6,0,0,0,1.0
68,132,83,17,64,19,4,0,2.0
28,44,23,4,22,1,0,0,3.0
66,141,94,20,68,26,5,0,-1.0
56,108,66,13,54,12,0,0,1.0
52,102,64,13,50,14,2,0,1.0
54,109,71,15,52,19,5,0,1.0
66,143,99,22,66,33,11,0,0.0
44,72,39,7,36,3,0,0,4.0
64,130,85,18,62,23,6,0,1.0
52,110,74,16,52,22,6,0,0.0
70,131,80,16,64,16,3,0,3.0
32,52,28,5,26,2,0,0,3.0
60,116,73,15,56,17,4,0,2.0
66,133,84,17,66,18,1,0,0.0
44,72,39,7,36,3,0,0,4.0
66,139,95,21,64,31,11,0,1.0
24,36,18,3,18,0,0,0,3.0
64,144,107,26,58,49,28,4,1.0
52,102,64,13,50,14,2,0,1.0
44,76,43,8,38,5,0,0,3.0
40,72,42,8,36,6,0,0,2.0
54,105,67,14,50,17,5,0,2.0
66,121,72,14,60,12,1,0,3.0
52,106,68,14,52,16,2,0,0.0
0,0,0,0,0,0,0,0,0.0
48,92,56,11,46,10,0,0,1.0
63,136,94,21,62,32,12,1,0.0
62,135,97,23,56,41,23,4,1.0
61,121,79,17,56,23,9,1,2.0
52,90,52,10,44,8,2,0,4.0
56,96,54,10,48,6,0,0,4.0
62,134,95,22,58,37,18,2,1.0
40,68,38,7,34,4,0,0,3.0
64,114,67,13,56,11,2,0,4.0
64,108,60,11,54,6,0,0,5.0
32,48,24,4,24,0,0,0,4.0
64,134,89,19,64,25,6,0,0.0
54,107,68,14,52,16,3,0,1.0
68,134,86,18,64,22,6,0,2.0
60,128,85,18,62,23,4,0,-1.0
63,142,103,24,62,41,18,1,0.0
62,125,81,17,60,21,5,0,1.0
64,118,71,14,58,13,2,0,3.0
62,136,96,22,60,36,16,2,0.0
64,128,84,18,60,24,8,0,2.0
58,101,58,11,50,8,1,0,4.0
54,103,64,13,50,14,3,0,2.0
32,48,24,4,24,0,0,0,4.0
54,97,57,11,48,9,1,0,3.0
66,125,76,15,62,14,1,0,2.0
58,125,82,17,62,20,1,0,-2.0
64,144,106,25,62,44,20,0,1.0
0,0,0,0,0,0,0,0,0.0
63,140,100,23,62,38,16,1,0.0
44,84,51,10,42,9,0,0,1.0
8,12,6,1,6,0,0,0,1.0
50,95,59,12,46,13,3,0,2.0
52,92,53,10,46,7,0,0,3.0
44,76,43,8,38,5,0,0,3.0
63,130,87,19,60,27,10,1,1.0
36,60,33,6,30,3,0,0,3.0
56,102,61,12,50,11,2,0,3.0
58,115,73,15,56,17,3,0,1.0
48,80,44,8,40,4,0,0,4.0
40,76,46,9,38,8,0,0,1.0
60,108,63,12,54,9,0,0,3.0
62,138,99,23,60,39,18,2,0.0
66,142,100,23,62,38,18,2,1.0
24,36,18,3,18,0,0,0,3.0
54,111,72,15,54,18,3,0,0.0
56,106,65,13,52,13,2,0,2.0
46,89,55,11,44,11,1,0,1.0
16,24,12,2,12,0,0,0,2.0
63,130,87,19,60,27,10,1,1.0
60,130,92,21,58,34,14,0,1.0
16,24,12,2,12,0,0,0,2.0
64,120,72,14,60,12,0,0,2.0
52,92,53,10,46,7,0,0,3.0
62,137,95,21,64,31,9,0,-1.0
16,28,16,3,14,2,0,0,1.0
64,138,95,21,64,31,10,0,0.0
46,81,47,9,40,7,1,0,3.0
46,85,51,10,42,9,1,0,2.0
0,0,0,0,0,0,0,0,0.0
72,138,85,17,68,17,2,0,2.0
54,113,73,15,56,17,1,0,-1.0
50,89,52,10,44,8,1,0,3.0
36,56,29,5,28,1,0,0,4.0
60,100,55,10,50,5,0,0,5.0
62,101,55,10,50,5,1,0,6.0
63,136,94,21,62,32,12,1,0.0
40,60,30,5,30,0,0,0,5.0
56,114,75,16,54,21,6,0,1.0
62,125,81,17,60,21,5,0,1.0
44,76,43,8,38,5,0,0,3.0
64,142,101,23,64,37,14,0,0.0
66,133,88,19,62,26,9,0,2.0
66,125,76,15,62,14,1,0,2.0
44,72,39,7,36,3,0,0,4.0
72,124,70,13,62,8,0,0,5.0
58,115,73,15,56,17,3,0,1.0
32,48,24,4,24,0,0,0,4.0
62,127,82,17,62,20,3,0,0.0
64,136,90,19,66,24,4,0,-1.0
64,140,96,21,66,30,8,0,-1.0
56,110,69,14,54,15,2,0,1.0
63,136,96,22,60,36,16,1,1.0
36,56,29,5,28,1,0,0,4.0
66,113,64,12,56,8,1,0,5.0
58,109,66,13,54,12,1,0,2.0
32,52,28,5,26,2,0,0,3.0
46,81,47,9,40,7,1,0,3.0
72,134,81,16,66,15,2,0,3.0
54,113,75,16,54,21,5,0,0.0
76,132,75,14,66,9,0,0,5.0
52,88,49,9,44,5,0,0,4.0
56,112,74,16,52,22,8,0,2.0
40,68,38,7,34,4,0,0,3.0
68,130,80,16,64,16,2,0,2.0
60,134,94,21,62,32,10,0,-1.0
24,36,18,3,18,0,0,0,3.0
48,76,40,7,38,2,0,0,5.0
60,112,67,13,56,11,0,0,2.0
40,64,34,6,32,2,0,0,4.0
62,119,74,15,58,16,3,0,2.0
24,36,18,3,18,0,0,0,3.0
0,0,0,0,0,0,0,0,0.0
32,52,28,5,26,2,0,0,3.0
16,24,12,2,12,0,0,0,2.0
57,123,85,19,56,29,11,1,0.0
24,36,18,3,18,0,0,0,3.0
44,86,54,11,42,12,2,0,1.0
67,139,96,22,60,36,19,3,2.0
42,81,50,10,40,10,1,0,1.0
66,133,86,18,64,22,5,0,1.0
62,134,93,21,60,33,14,2,0.0
64,140,101,24,58,43,24,4,1.0
62,123,78,16,60,18,3,0,1.0
52,104,65,13,52,13,0,0,0.0
0,0,0,0,0,0,0,0,0.0
54,113,75,16,54,21,5,0,0.0
52,92,53,10,46,7,0,0,3.0
40,68,38,7,34,4,0,0,3.0
60,112,69,14,54,15,4,0,3.0
34,61,36,7,30,6,1,0,2.0
52,106,70,15,50,20,6,0,1.0
